search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Modelo,Potencia de salida (RMS),Tipos de filtros del parlante
1171, Parlantes Subwoofer Mask Halion Pantal Usb Sd Fm Bluetoot ,175,NA,0,20,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HUANCAYOVENDE.COM,https://articulo.mercadolibre.com.pe/MPE-436241612-parlantes-subwoofer-mask-halion-pantal-usb-sd-fm-bluetoot-_JM,NA,NA,NA,NA,NA,#436241612,NA,NA,NA,NA
1172, Parlante Portátil Bluetooth Mackie Freeplay Live + Garantía ,1999,NA,0,5,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/LIMAACOUSTICWORKSEIRL,https://articulo.mercadolibre.com.pe/MPE-433940507-parlante-portatil-bluetooth-mackie-freeplay-live-garantia-_JM,NA,NA,NA,NA,NA,#433940507,NA,NA,NA,NA
1173, Parlante Bluetooth Water Proof Soporta Polvo Agua W King S20 ,109,NA,0,50,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ROSE_2019,https://articulo.mercadolibre.com.pe/MPE-436999752-parlante-bluetooth-water-proof-soporta-polvo-agua-w-king-s20-_JM,NA,NA,NA,NA,NA,#436999752,NA,NA,NA,NA
1174, Parlante Portatil Bluetooth 200w 8'' 2ch Behringer Mpa200bt ,1500,NA,0,3,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AMARU+IMPORT,https://articulo.mercadolibre.com.pe/MPE-436395304-parlante-portatil-bluetooth-200w-8-2ch-behringer-mpa200bt-_JM,NA,NA,NA,NA,NA,#436395304,NA,NA,NA,NA
1175, Parlante Bluetooth Nebula Ha-q54 100w C/bateria Usb-sd-fm-bt ,150,NA,0,20,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HUANCAYOVENDE.COM,https://articulo.mercadolibre.com.pe/MPE-436243528-parlante-bluetooth-nebula-ha-q54-100w-cbateria-usb-sd-fm-bt-_JM,NA,NA,NA,NA,NA,#436243528,NA,NA,NA,NA
1176, Parlante Bluetooth Acuático 10 Horas ,240,NA,3,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ADVANCEL+ACCESORIOS,https://articulo.mercadolibre.com.pe/MPE-425396244-parlante-bluetooth-acuatico-10-horas-_JM,NA,NA,NA,NA,NA,#425396244,NA,NA,NA,NA
1177, Parlantes Aura Box - Altavoz (manos Libres) ,160,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HUANCAYOVENDE.COM,https://articulo.mercadolibre.com.pe/MPE-436354527-parlantes-aura-box-altavoz-manos-libres-_JM,NA,NA,NA,NA,NA,#436354527,NA,NA,NA,NA
1178, Parlante Bluetooth Maxtron Freedom Karaoke Mx 105bt ,439,NA,0,97,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ENERGYZONE_MIRAFLORES,https://articulo.mercadolibre.com.pe/MPE-432817318-parlante-bluetooth-maxtron-freedom-karaoke-mx-105bt-_JM,NA,NA,NA,NA,NA,#432817318,NA,NA,NA,NA
1179, Parlante Sony Bluetooth Inalámbrico Portátil Srs-xb12 ,139,NA,NA,3,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/SONYPERUSRL?brandId=25,https://articulo.mercadolibre.com.pe/MPE-436784437-parlante-sony-bluetooth-inalambrico-portatil-srs-xb12-_JM,NA,NA,NA,NA,NA,#436784437,NA,NA,NA,NA
1180, Parlantes Subwoofer Terminator Halion 200w Usb Sd Fm Bluet K ,415,NA,0,20,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HUANCAYOVENDE.COM,https://articulo.mercadolibre.com.pe/MPE-436243028-parlantes-subwoofer-terminator-halion-200w-usb-sd-fm-bluet-k-_JM,NA,NA,NA,NA,NA,#436243028,NA,NA,NA,NA
1181, Parlante Subwoofer Digital Bluetooth Emerson Ha-261b 60w ,188,NA,0,2,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PCGLOBALPERU,https://articulo.mercadolibre.com.pe/MPE-433163715-parlante-subwoofer-digital-bluetooth-emerson-ha-261b-60w-_JM,NA,NA,NA,NA,NA,#433163715,NA,NA,NA,NA
1182, Mini Parlante Blutooth ,20,NA,0,5,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ASIAMUNDOIMPORT,https://articulo.mercadolibre.com.pe/MPE-432520232-mini-parlante-blutooth-_JM,NA,NA,NA,NA,NA,#432520232,NA,NA,NA,NA
1183, Parlante Original Bluedio Bs-5 Bluetooth Altavoz En Caja ,120,NA,8,2,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,5,1,http://perfil.mercadolibre.com.pe/RVENTAS07,https://articulo.mercadolibre.com.pe/MPE-428574296-parlante-original-bluedio-bs-5-bluetooth-altavoz-en-caja-_JM,1,0,0,0,0,#428574296,NA,NA,NA,NA
1184, Parlante Altavoz Bluetooth Perrito Bailarin ,35,NA,0,30,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ENYAN+MENDES,https://articulo.mercadolibre.com.pe/MPE-434605168-parlante-altavoz-bluetooth-perrito-bailarin-_JM,NA,NA,NA,NA,NA,#434605168,bluetooth,NA,5 W,NA
1185, Parlante Ambiental. Bluetooh 120 Watts ,320,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/INHOUSESHOP+PERU,https://articulo.mercadolibre.com.pe/MPE-431292955-parlante-ambiental-bluetooh-120-watts-_JM,NA,NA,NA,NA,NA,#431292955,NA,NA,NA,NA
1186, Parlante Bluetooth Jbl Clip 2 Gris Waterproof Nuevo En Caja ,199,NA,0,100,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/CARE1509251,https://articulo.mercadolibre.com.pe/MPE-436827620-parlante-bluetooth-jbl-clip-2-gris-waterproof-nuevo-en-caja-_JM,NA,NA,NA,NA,NA,#436827620,JBL,Clip 2,3 W,Activo
1187, Parlante Inalambrico Led Pills Bluetooth Micro Sd/fm/usb ,75,NA,0,2,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ZEGARRA90,https://articulo.mercadolibre.com.pe/MPE-433064631-parlante-inalambrico-led-pills-bluetooth-micro-sdfmusb-_JM,NA,NA,NA,NA,NA,#433064631,NA,NA,NA,NA
1188, Jbl Charge 3 - 20w- Parlante Bluetooth Original ,545,NA,2,3,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MYJ+C%C3%81NEPANEGOCIOS,https://articulo.mercadolibre.com.pe/MPE-429354610-jbl-charge-3-20w-parlante-bluetooth-original-_JM,NA,NA,NA,NA,NA,#429354610,JBL,Charge 3,20 W,Pasivo
1189, Parlante Portatil Bluetooth Recargable + Microfono Gratis ,109,NA,0,6,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PIDA6269553,https://articulo.mercadolibre.com.pe/MPE-428136833-parlante-portatil-bluetooth-recargable-microfono-gratis-_JM,NA,NA,NA,NA,NA,#428136833,NA,NA,NA,NA
1190, Parlante Bluetooth Remax Rb-12 ,249,NA,0,5,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/EL+RINCONDELCOCO,https://articulo.mercadolibre.com.pe/MPE-431641019-parlante-bluetooth-remax-rb-12-_JM,NA,NA,NA,NA,NA,#431641019,NA,NA,NA,NA
1191, Parlante Con Bateria Ha-s35 Bluetooth ,49,NA,0,3,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/SOLUCIONES+HACS,https://articulo.mercadolibre.com.pe/MPE-435564862-parlante-con-bateria-ha-s35-bluetooth-_JM,NA,NA,NA,NA,NA,#435564862,NA,NA,NA,NA
1192, Parlante Multimedia Bluetooth Karaoke + Microfono 80 W ,269,NA,0,10,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/INNOVA+LEDS,https://articulo.mercadolibre.com.pe/MPE-426193442-parlante-multimedia-bluetooth-karaoke-microfono-80-w-_JM,NA,NA,NA,NA,NA,#426193442,NA,NA,NA,NA
1193, Tronsmart Element Force 40 Watts Ipx7 Bluetooth 4.2 Y Nfc ,240,NA,0,3,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/DANIELITT0,https://articulo.mercadolibre.com.pe/MPE-436304410-tronsmart-element-force-40-watts-ipx7-bluetooth-42-y-nfc-_JM,NA,NA,NA,NA,NA,#436304410,NA,NA,NA,NA
1194, Parlante Genius Loud & Extra Blass Sp-906bt Bluetooth 4.1 ,55,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/KOBYINVERSIONESSAC,https://articulo.mercadolibre.com.pe/MPE-434164567-parlante-genius-loud-extra-blass-sp-906bt-bluetooth-41-_JM,NA,NA,NA,NA,NA,#434164567,NA,NA,NA,NA
1195, Parlante Portátil Bluetooth Jam Trance Mini Garantía 1 Año ,89,NA,0,6,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/IMANIA.PERU,https://articulo.mercadolibre.com.pe/MPE-429918317-parlante-portatil-bluetooth-jam-trance-mini-garantia-1-ano-_JM,NA,NA,NA,NA,NA,#429918317,NA,NA,NA,NA
1196, Tronsmart Element T6 Plus Bluetooth + Estuche + Funda ,299,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/IMPORTASIAPERU,https://articulo.mercadolibre.com.pe/MPE-437130854-tronsmart-element-t6-plus-bluetooth-estuche-funda-_JM,NA,NA,NA,NA,NA,#437130854,NA,NA,NA,NA
1197, Parlantes Bluetooth 38w Klip Xtreme Kes-350 Acoustixfusion L ,249,NA,0,3,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PERU_DE_SHOPPING,https://articulo.mercadolibre.com.pe/MPE-431832691-parlantes-bluetooth-38w-klip-xtreme-kes-350-acoustixfusion-l-_JM,NA,NA,NA,NA,NA,#431832691,NA,NA,NA,NA
1198, Parlante Bluetooth Philips Bt50a/ Sellado Nuevo ,79,NA,1,4,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/DALTHRON+S.A.C.,https://articulo.mercadolibre.com.pe/MPE-425823258-parlante-bluetooth-philips-bt50a-sellado-nuevo-_JM,NA,NA,NA,NA,NA,#425823258,NA,NA,NA,NA
1199, [ ] Parlante Logitech Ue Wonderboom Bluetooth Fireball Red ,250,NA,0,2,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/OFERTAS+DELIVERY,https://articulo.mercadolibre.com.pe/MPE-436649427--parlante-logitech-ue-wonderboom-bluetooth-fireball-red-_JM,NA,NA,NA,NA,NA,#436649427,Logitech,NA,NA,NA
1200," Parlante Portátil Xp360b, Bluetooth, Samson ",879,NA,0,3,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HOMEMUSIC.PE,https://articulo.mercadolibre.com.pe/MPE-430224566-parlante-portatil-xp360b-bluetooth-samson-_JM,NA,NA,NA,NA,NA,#430224566,NA,NA,NA,NA
1201," Parlante Con Panel Solar, Bluetooth ",38,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PLUSTONER+SAC,https://articulo.mercadolibre.com.pe/MPE-436742967-parlante-con-panel-solar-bluetooth-_JM,NA,NA,NA,NA,NA,#436742967,NA,NA,NA,NA
1202, Altavoz Bluetooth Portátil Marshall Stockwell Con Estuche ,1119,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-433372862-altavoz-bluetooth-portatil-marshall-stockwell-con-estuche-_JM,NA,NA,NA,NA,NA,#433372862,Marshall,NA,NA,NA
1203, Jbl Clip 3 Bluetooth El Mas Barato ,235,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HCFREPRESENTACIONES,https://articulo.mercadolibre.com.pe/MPE-436773730-jbl-clip-3-bluetooth-el-mas-barato-_JM,NA,NA,NA,NA,NA,#436773730,NA,NA,NA,NA
1204, Parlante Bluetooth Divoom Aurabulb Lampara Led Notificacione ,95,NA,1,899,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MEGARICKHUNTER,https://articulo.mercadolibre.com.pe/MPE-429760597-parlante-bluetooth-divoom-aurabulb-lampara-led-notificacione-_JM,NA,NA,NA,NA,NA,#429760597,Divoom,NA,8 W,NA
1205, Parlante Logitech Megaboom 3 Bt 100% Original 20hora Acuatic ,599,NA,0,20,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NO2125288,https://articulo.mercadolibre.com.pe/MPE-436599234-parlante-logitech-megaboom-3-bt-100-original-20hora-acuatic-_JM,NA,NA,NA,NA,NA,#436599234,Logitech,NA,NA,NA
1206, Parlante Bluetooth Portatil + Fm + Usb - Modelo E18+ ,45,NA,0,25,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/FENIX_IMPORT_PERU,https://articulo.mercadolibre.com.pe/MPE-434653758-parlante-bluetooth-portatil-fm-usb-modelo-e18-_JM,NA,NA,NA,NA,NA,#434653758,NA,NA,NA,NA
1207, Altavoz Leotec Con Soporte Lebtspk01 6w Bluetooth - Negro ,129,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/DUVALMARK-PERU,https://articulo.mercadolibre.com.pe/MPE-431773557-altavoz-leotec-con-soporte-lebtspk01-6w-bluetooth-negro-_JM,NA,NA,NA,NA,NA,#431773557,LEOTEC,LEBTSPK01,NA,NA
1208, Parlante No Bounds Em-ja015-gy House Of Marley Bluetooth ,225,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/SERPROCTI+SAC,https://articulo.mercadolibre.com.pe/MPE-436571777-parlante-no-bounds-em-ja015-gy-house-of-marley-bluetooth-_JM,NA,NA,NA,NA,NA,#436571777,House of Marley,NA,NA,NA
1209, Altavoz Leotec Bluetooth Music Box Rojo ,69,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/DUVALMARK-PERU,https://articulo.mercadolibre.com.pe/MPE-431773553-altavoz-leotec-bluetooth-music-box-rojo-_JM,NA,NA,NA,NA,NA,#431773553,LEOTEC,LEBTSPK03R,NA,NA
1210, Coolbox - Parlante Bluetooth Jy-10 Rojo ,79,NA,NA,50,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-436820548-coolbox-parlante-bluetooth-jy-10-rojo-_JM,NA,NA,NA,NA,NA,#436820548,Coolbox,JY-10RED,NA,NA
1211, Parlante Activo A Bateria Mpa200bt Bluetooth ,1440,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/GAMA7612789,https://articulo.mercadolibre.com.pe/MPE-433172243-parlante-activo-a-bateria-mpa200bt-bluetooth-_JM,NA,NA,NA,NA,NA,#433172243,NA,NA,NA,NA
1212, Lampara Audiolab Speaker Bluetooth 1 Año De Garantia ,109,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/DUVALMARK-PERU,https://articulo.mercadolibre.com.pe/MPE-432522117-lampara-audiolab-speaker-bluetooth-1-ano-de-garantia-_JM,NA,NA,NA,NA,NA,#432522117,AUDIOLAB,AUDIOLAB-P5,NA,NA
1213, Parlante Portatil Bluetooth Jbl Boombox 60w Acuático 24horas ,1529,NA,0,20,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NO2125288,https://articulo.mercadolibre.com.pe/MPE-436837199-parlante-portatil-bluetooth-jbl-boombox-60w-acuatico-24horas-_JM,NA,NA,NA,NA,NA,#436837199,JBL,Boombox,60 W,Activo/Pasivo
1214, Sorteo De Gorro Con Parlante Bluetooth Radio Por Facebook ,1,NA,1,19,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/-HARDSOFTMAIR-,https://articulo.mercadolibre.com.pe/MPE-432333055-sorteo-de-gorro-con-parlante-bluetooth-radio-por-facebook-_JM,NA,NA,NA,NA,NA,#432333055,NA,NA,NA,NA
1215, Parlante Inalambrico Portable Logitech Wonderboom ,265,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/VENTAS+TECNOCORE.SAC,https://articulo.mercadolibre.com.pe/MPE-436844403-parlante-inalambrico-portable-logitech-wonderboom-_JM,NA,NA,NA,NA,NA,#436844403,Logitech,WONDERBOOM,NA,Activo
1216, Edifier R1850db Altavoces De Estantería Activos Con Bluet ,1153,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-434014234-edifier-r1850db-altavoces-de-estanteria-activos-con-bluet-_JM,NA,NA,NA,NA,NA,#434014234,Edifier,NA,NA,NA
1217, Parlante Bluetooth Led Audioritmico Pulse Celular Tablet Isc ,75,NA,19,9,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/INNOVASYSTEMCORP,https://articulo.mercadolibre.com.pe/MPE-418854487-parlante-bluetooth-led-audioritmico-pulse-celular-tablet-isc-_JM,NA,NA,NA,NA,NA,#418854487,Cafini,ISC,NA,NA
1218, Marshall 04091903 Stanmore Altavoz Inalámbrico Bluetooth. ,2812,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-433297103-marshall-04091903-stanmore-altavoz-inalambrico-bluetooth-_JM,NA,NA,NA,NA,NA,#433297103,Marshall,NA,NA,NA
1219, Jbl Flip 4 - Parlante Bluetooth - Nuevo - Azul. ,350,NA,1,2,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/CHAGUAVILLAJUANBECKER,https://articulo.mercadolibre.com.pe/MPE-426699365-jbl-flip-4-parlante-bluetooth-nuevo-azul-_JM,NA,NA,NA,NA,NA,#426699365,JBL,Flip 4,16 W,Activo
1220, Parlante Soundlink Color Con Bluetooth De Bose (negro) Altav ,890,NA,0,NA,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/KECHVR.COM,https://articulo.mercadolibre.com.pe/MPE-436566434-parlante-soundlink-color-con-bluetooth-de-bose-negro-altav-_JM,NA,NA,NA,NA,NA,#436566434,NA,NA,NA,NA
1221," Parlante Inalámbrico Logitech Ue Megaboom Plum, Bluetooth, N ",805,NA,1,2,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/LOGINSTORELOGINSTORE?brandId=21,https://articulo.mercadolibre.com.pe/MPE-427245196-parlante-inalambrico-logitech-ue-megaboom-plum-bluetooth-n-_JM,NA,NA,NA,NA,NA,#427245196,LoginStore,NA,NA,NA
1222, Altavoz Leotec Bluetooth Music Box Rojo ,69,NA,0,30,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ELECTRO-CYBER,https://articulo.mercadolibre.com.pe/MPE-432755300-altavoz-leotec-bluetooth-music-box-rojo-_JM,NA,NA,NA,NA,NA,#432755300,LEOTEC,LEBTSPK03R,NA,NA
1223, Altavoz Leotec Con Soporte Lebtspk01 6w Bluetooth - Negro ,139,NA,0,30,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ELECTRO-CYBER,https://articulo.mercadolibre.com.pe/MPE-432755278-altavoz-leotec-con-soporte-lebtspk01-6w-bluetooth-negro-_JM,NA,NA,NA,NA,NA,#432755278,LEOTEC,LEBTSPK01,NA,NA
1224, Parlante Portátil Marley Bluetooth ,159,NA,0,2,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ROJASTONDERJOHANANDERSON,https://articulo.mercadolibre.com.pe/MPE-432920997-parlante-portatil-marley-bluetooth-_JM,NA,NA,NA,NA,NA,#432920997,NA,NA,NA,NA
1225," Parlante Subwoofer Digital Halion Ha-925bt, Bluetooth, Fm ",446,NA,0,2,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PCGLOBALPERU,https://articulo.mercadolibre.com.pe/MPE-433163693-parlante-subwoofer-digital-halion-ha-925bt-bluetooth-fm-_JM,NA,NA,NA,NA,NA,#433163693,NA,NA,NA,NA
1226, Parlante Bluetooth House Of Marley No Bounds Em-ja015-sb Neg ,279,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PERU_DE_SHOPPING,https://articulo.mercadolibre.com.pe/MPE-435419177-parlante-bluetooth-house-of-marley-no-bounds-em-ja015-sb-neg-_JM,NA,NA,NA,NA,NA,#435419177,NA,NA,NA,NA
1227, Harman Kardon Omni10 + Streaming Hd Altavoz Con Bluetooth ,1001,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-433973356-harman-kardon-omni10-streaming-hd-altavoz-con-bluetooth-_JM,NA,NA,NA,NA,NA,#433973356,Harman Kardon,NA,NA,NA
1228, Parlante Iblue Bluetooth Foco Led Disco Night ,84,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HUANCAYOVENDE.COM,https://articulo.mercadolibre.com.pe/MPE-436495099-parlante-iblue-bluetooth-foco-led-disco-night-_JM,NA,NA,NA,NA,NA,#436495099,i-Blue,NA,NA,NA
1229, Sbode Altavoces Bluetooth Inalámbrico Portátil Para Uso E ,315,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-435371247-sbode-altavoces-bluetooth-inalambrico-portatil-para-uso-e-_JM,NA,NA,NA,NA,NA,#435371247,Sbode,NA,NA,NA
1230," Parlante Bluetooth Aukey Crdc S107, Bt 4.1, 5w ",75,NA,0,2,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/FLOYDTEC.,https://articulo.mercadolibre.com.pe/MPE-426919354-parlante-bluetooth-aukey-crdc-s107-bt-41-5w-_JM,NA,NA,NA,NA,NA,#426919354,CRDC,S107,5 W,N/A
1231, Receptor Bluetooth Usb Auxiliar Para Carro Parlante Equipo ,19,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/GRANJERIT,https://articulo.mercadolibre.com.pe/MPE-435525219-receptor-bluetooth-usb-auxiliar-para-carro-parlante-equipo-_JM,NA,NA,NA,NA,NA,#435525219,NA,NA,NA,NA
1232, Anker Soundcore 2 Altavoz Bluetooth Portátil Con Mejor Ba ,335,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-436124294-anker-soundcore-2-altavoz-bluetooth-portatil-con-mejor-ba-_JM,NA,NA,NA,NA,NA,#436124294,Anker,NA,NA,NA
1233, Reloj Parlante Bluetooth + Radio Fm Slot Micro Sd ,59,NA,0,1000,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/TIENDA_GRUPONATIC,https://articulo.mercadolibre.com.pe/MPE-432039088-reloj-parlante-bluetooth-radio-fm-slot-micro-sd-_JM,NA,NA,NA,NA,NA,#432039088,NA,NA,NA,NA
1234, Parlante Usb Sd Bluetooth Aurax As15a + Garantia ,949,NA,0,5,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/LIMAACOUSTICWORKSEIRL,https://articulo.mercadolibre.com.pe/MPE-434826857-parlante-usb-sd-bluetooth-aurax-as15a-garantia-_JM,NA,NA,NA,NA,NA,#434826857,NA,NA,NA,NA
1235, Bluedio Parlante Share Ts5 ,189,NA,0,2,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/FILIUM360,https://articulo.mercadolibre.com.pe/MPE-432653644-bluedio-parlante-share-ts5-_JM,NA,NA,NA,NA,NA,#432653644,NA,NA,NA,NA
1236," Para Doss Soundbox Xl Altavoces Bluetooth, Daul-driver In ",214,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-433461894-para-doss-soundbox-xl-altavoces-bluetooth-daul-driver-in-_JM,NA,NA,NA,NA,NA,#433461894,Khanka,NA,NA,NA
1237, Parlante Logitech Ue Megaboom 40 Watts Bluetooth Wireless ,750,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MYJ+C%C3%81NEPANEGOCIOS,https://articulo.mercadolibre.com.pe/MPE-432759654-parlante-logitech-ue-megaboom-40-watts-bluetooth-wireless-_JM,NA,NA,NA,NA,NA,#432759654,Logitech,NA,NA,NA
1238, Lenrue Altavoz Portátil Inalámbrico Bluetooth Con Micrófo ,183,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-433302472-lenrue-altavoz-portatil-inalambrico-bluetooth-con-microfo-_JM,NA,NA,NA,NA,NA,#433302472,LENRUE,NA,NA,NA
