search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,color,size,Marca,Modelo,Tipo de casco,Línea,Tipo de visor,Materiales del exterior,Edad,Materiales del interior,Género,Modelo alfanumérico,Peso
493, Casco Abatible Moto Hro 3400 Attack Azul Con Lente Interno ,"1,350",NA,7,1,18 meses,75.00,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,2,https://perfil.mercadolibre.com.mx/MOTOCITY+STORE,https://articulo.mercadolibre.com.mx/MLM-662723372-casco-abatible-moto-hro-3400-attack-azul-con-lente-interno-_JM?searchVariation=36800954736,2,0,0,0,0,#662723372,Negro,L,HRO,Attack,Rebatible,3400,Doble,Policarbonato,Adultos,EPS,Unisex,NA,NA
494, Casco Shaft Pro Chopper Pinlock Gris Mate Rider One ,"2,398",NA,28,1,18 meses,133.22,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,3,https://perfil.mercadolibre.com.mx/RIDERONE1,https://articulo.mercadolibre.com.mx/MLM-592539178-casco-shaft-pro-chopper-pinlock-gris-mate-rider-one-_JM?searchVariation=37991792627,3,0,0,0,0,#592539178,Gris mate,L,Shaft,PRO CHOPPER,Integral,SHPRO-6000V,Doble,Policarbonato,Adultos,Poliestireno,Unisex,NA,1500 g
495, Casco Chopper Immortale Negro Mate +lente Humo+mica Burbuja ,500,NA,2,1,18 meses,27.78,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/SESUCONSA.COM,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=DQtqZbKaG4rXVaRa2gCtIbFp%2BkVjw9oc33HDHgOiio31jMnOreCtQ%2FGXXuAMTsqpu%2FGc12r2OPYf8FZCNLwZJFcqXCQOuYPSEut4EE9r5DwbdgvPR8oOEAVF4bmtChU1%2FMrvc3K2HzHjE2OUsBTzGkHl%2Bbm2J6Dxsip2xOYXMXgyeMeHf0ShFW5zy%2FVn0OlGuCJCWiGsYaoHG7S3%2FTtFzl%2BmmqTlC9%2FigR3DtjkWVign%2BisS2nQz%2BaE2MD%2BQ2WbTINpwW%2BUnAAPeVnD4Gr5Ys%2F69wRn1mtFzK9UhhzYgeymThdyz7TA27eJ9LzSOVBCcMHPMN%2B4hxoOyDlyoOTO%2FfbmlCx3ZPjESA0OsJuudZbG%2FukmucbblkE%2FD8du%2FJho%2F0ls3bCVgDxhMDNiN%2BvOKDk1QhwyBJsGUdv57zstlpTTNbJTpV0kIPfS1Gx32Sow%2BRhVwtQU9z%2Bw2R17Oja5Jvrnu9QOTXQUDbt1J5fmYX%2FkaJpXDBsZbFL80YYYDXK8VCN%2BATCPlx1IUk6m1TPEveIb2h1O%2F0UYuOAdT%2BzkkY03e12v2mD5O00LcuDAJ4aCryJLYxrX8lP2FPMd25osjU24HPur9zTPQWaSexVKSsvfqJ%2F%2Fq2ggLBO0hRoGQlxo1VRGFiWbZtOG5GjBraSaSbfll9qZDUInih2wll3VoAtlkOz1zrnjs9%2FXT0SpofZuf0TlvyjO%2BVHjzK2au6p0q2ehzyhy%2Fj46m9CcJX2AscBv%2F9mcFWvJfziapckEMH8S3Nhp3UreYQ8toAAGS0itiTWBLql7OwzQsgN57A5Y%2B32a7KF10bcZ7U0wCvpiX%2B3ioEbOHZPefawhAmaOtvXAAT9Y%2FH1YQxllJ27GaYTZYb8wPeuX1SCUfSP0kKYEWuQTpvgKgd5P6q1YtDuRywuailgti0X5w%2FjWsrUD8LBcQx1mzqFlcSxHPxG1kipjSG3klF9vY5IKNUPJbpINJTkoL3JHI28Y8r9qizy6KegaFs806i7t0mkBDv5hmEkN3XgoJkC7CRDBVoqcryGCDaJK00k%2Fx2ogsgZ1ZuO%2Fh4hIfnqdva%2B93nkT%2FQbc%2FPoC6mZZWiaESKt%2Fn02z81HqDaRKXc1M8D48RF8cc%2BWajkcIyGXBYe3leq6kV7GXpcW69EZ6vkNbCxXYNqwD%2FOwbsosd7UO%2B5Ekta%2BEYEaVP4hcLj5lvZguhr70yCS%2Ba1XAAy7JQAqI3bzskKQdl%2BwOjAdx3O2BeGtouSDZI2NK3C7LmLospIhUEN4HN%2B%2F71DWZkmO8SvHUlpuTRu8O9Ew78HA7n0xvRaT8txumPd3bcVCai6O7Mjd1QryzKy11jBAOU7D0ol59%2BwCf500qqjbx8JUsrqGn8NBQEfo00wi6jqEvO56Ig9BbQRuB0HW27IsuqpVt9APu0n%2BRadJieziUFchOnqpeUNmY8cUcRTt5r8CTOW6yWGs%2F4VRwaEPG6ONT14mLMSo%2FjWB3YciDqWSGaIPmoZ8AMyCost9ny8WjD%2BMPB0z3v6PBe4QWQGEjv6yMx23f2hwpwJsj53mjl6wz5%2F3kwJlZBivI1Pg1Di9T4UBcNvAtEtGvOVvJilcBkVNFghHSM%2Ff7YAw6onxx1PdjmMGwWCnBA2vO1Ex7H%2FyWJEWh0TNo7IxSoemuk%3D,NA,NA,NA,NA,NA,#661506496,Rojo,L,BLD,BLD-829,Integral,NA,NA,NA,NA,NA,NA,NA,NA
496, Casco Shark Drak Evok Mat Negro Mate Rider One ,"1,559",NA,5,1,18 meses,86.61,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/MOTOCITY+STORE,https://articulo.mercadolibre.com.mx/MLM-668990991-casco-chopper-immortale-negro-mate-lente-humomica-burbuja-_JM?searchVariation=33896996074,NA,NA,NA,NA,NA,#668990991,NA,S,Immortale,Y629,Abierto,NA,NA,Policarbonato,Adultos,EPS,Unisex,NA,NA
497, Casco Integral Bld Tapa Protectora Para Motocicleta ,"6,890",NA,1,1,18 meses,382.78,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.9,11,https://perfil.mercadolibre.com.mx/RIDERONE1,https://articulo.mercadolibre.com.mx/MLM-627213681-casco-shark-drak-evok-mat-negro-mate-rider-one-_JM?searchVariation=24033720887,10,1,0,0,0,#627213681,Negro mate,"M, L, XL",Shark,EVOK,Abierto,DRAK,NA,NA,NA,NA,NA,NA,NA
498, Casco Abierto Immortale Negro Mate +lente Humo+mica Burbuja ,"1,559",NA,5,1,18 meses,86.61,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/OFICIAL+STORE?brandId=1633,https://articulo.mercadolibre.com.mx/MLM-668985918-casco-abierto-immortale-negro-mate-lente-humomica-burbuja-_JM?searchVariation=33896115763,NA,NA,NA,NA,NA,#668985918,Negro,S,Immortale,Y629,Abierto,NA,Simple,Policarbonato,Adultos,eps,Unisex,NA,NA
499, Casco Abierto Faseed Fs-701 Mate Rider One ,898,NA,33,1,18 meses,49.89,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,2,https://perfil.mercadolibre.com.mx/RIDERONE1,https://articulo.mercadolibre.com.mx/MLM-641074098-casco-abierto-faseed-fs-701-mate-rider-one-_JM?searchVariation=39397432737,2,0,0,0,0,#641074098,Negro mate,abierto,Faseed,Fs-701,Abierto,3/4,Simple,Policarbonato,Adultos,Poliestireno,Unisex,NA,NA
500, Casco Moto Abatible Lent Kov Dot Deportivo Certificado Fz Ns ,"1,249",NA,37,90,18 meses,69.39,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.7,81,https://perfil.mercadolibre.com.mx/ACCESORIOSEXCLUSIVOSMX,https://articulo.mercadolibre.com.mx/MLM-604279294-casco-moto-abatible-lent-kov-dot-deportivo-certificado-fz-ns-_JM?searchVariation=23331205769,63,14,2,1,1,#604279294,Dorado,"M, L, XL",Faseed,KOV PARTS,Rebatible,Legacy,NA,ABS,NA,NA,NA,NA,NA
501, Casco Desmontable Para Moto Nolan N44 Evo 50 Fuchsia Kiss ,"5,975",NA,3,2,18 meses,331.94,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.9,21,https://perfil.mercadolibre.com.mx/MOTOCITY+STORE,https://articulo.mercadolibre.com.mx/MLM-636184775-casco-desmontable-para-moto-nolan-n44-evo-50-fuchsia-kiss-_JM?searchVariation=31162953174,18,3,0,0,0,#636184775,NA,"XS,S",Nolan,Solids,Rebatible,Crossover,Doble,Policarbonato,Adultos,Termoplástico inyectado,Unisex,N44,NA
502, Casco Cerrado Hro Buddha Gris ,"1,379",NA,16,2,18 meses,76.61,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.8,13,https://perfil.mercadolibre.com.mx/OFICIAL+STORE?brandId=1623,https://articulo.mercadolibre.com.mx/MLM-636897388-casco-cerrado-hro-buddha-gris-_JM?searchVariation=28654452471,10,3,0,0,0,#636897388,NA,"XL,XXL1",HRO,Buddha,Integral,510,NA,NA,NA,NA,NA,NA,NA
503, Casco Faseed Fs-907 Anna Blue Abatible C/gafas Rider One ,"2,200",NA,4,2,18 meses,122.22,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/RIDERONE1,https://articulo.mercadolibre.com.mx/MLM-659603974-casco-faseed-fs-907-anna-blue-abatible-cgafas-rider-one-_JM?searchVariation=31662941100,NA,NA,NA,NA,NA,#659603974,Blanco/Azul,S-M-L,Faseed,FS-907,Rebatible,Dama,NA,NA,NA,NA,NA,NA,1.5 kg
504, Casco Faseed Cerrado Destroy Rex Fs-807 Rider One ,"1,540",NA,17,4,18 meses,85.56,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/RIDERONE1,https://articulo.mercadolibre.com.mx/MLM-587564933-casco-faseed-cerrado-destroy-rex-fs-807-rider-one-_JM,NA,NA,NA,NA,NA,#587564933,Negro/Verde/Azul,M-L-XL,Faseed,Drestoy Rex,Cross,Cerrado,NA,NA,NA,NA,NA,NA,1500 g
505, Casco Negro Mate Vintage Mica Cromada Abatible 3/4 Oferta ,"1,599",NA,6,6,18 meses,88.83,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/SELLATODO,https://articulo.mercadolibre.com.mx/MLM-680903875-casco-negro-mate-vintage-mica-cromada-abatible-34-oferta-_JM?searchVariation=36497080558,NA,NA,NA,NA,NA,#680903875,NA,"L - grande,M- mediano",Roda,Vintage,Abierto con Visera y Mica,NA,Simple,ABS,Adultos,Poliestireno,Unisex,NA,NA
506, Casco Motocross Enduro Oneal Sierra 2 Flat Black Negro 2019 ,"3,360",NA,18,1,18 meses,186.67,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/MOTOCITY+STORE,https://articulo.mercadolibre.com.mx/MLM-632651319-casco-motocross-enduro-oneal-sierra-2-flat-black-negro-2019-_JM?searchVariation=27433237257,NA,NA,NA,NA,NA,#632651319,Negro,S,O'Neal,Flat,Cross,Sierra II,Doble,ABS,Adultos,EPS,Unisex,NA,NA
507, Casco Shaft Vintage Titanium Con Lentes + Regalos Rider One ,"2,098",NA,7,1,18 meses,116.56,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,2,https://perfil.mercadolibre.com.mx/RIDERONE1,https://articulo.mercadolibre.com.mx/MLM-617563599-casco-shaft-vintage-titanium-con-lentes-regalos-rider-one-_JM?searchVariation=21543094036,2,0,0,0,0,#617563599,Titanium,"M, L y XL",Shaft,Vintage,Integral,Cerrado,NA,ABS,NA,NA,NA,NA,1500 g
508, Casco Cerrado Hro 512 Twisted Verde Mate ,"1,399",NA,6,3,18 meses,77.72,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,3,https://perfil.mercadolibre.com.mx/OFICIAL+STORE?brandId=1623,https://articulo.mercadolibre.com.mx/MLM-662815198-casco-cerrado-hro-512-twisted-verde-mate-_JM?searchVariation=32470073316,3,0,0,0,0,#662815198,NA,"M,L,XL",HRO,Twisted,Integral,512,NA,NA,NA,NA,NA,NA,NA
509, Casco Nolan N90-2 Plata/negro Abatible ,"5,999",NA,7,60,18 meses,333.28,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.5,2,https://perfil.mercadolibre.com.mx/SHOP+IGARTUA,https://articulo.mercadolibre.com.mx/MLM-632284030-casco-nolan-n90-2-platanegro-abatible-_JM?searchVariation=25218508452,1,1,0,0,0,#632284030,NA,"M,L,XL,XXL",Nolan,N90-2,Rebatible,TURISMO,Doble,Policarbonato,Adultos,Resina termoplástica,Unisex,NA,NA
510, Casco Scorpion-exo Negro Mate 3 En 1 ,"5,599",NA,22,2,12 meses,553.13,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,15,https://perfil.mercadolibre.com.mx/OFFROAD.ZONE,https://articulo.mercadolibre.com.mx/MLM-621023437-casco-scorpion-exo-negro-mate-3-en-1-_JM?searchVariation=22778859454,15,0,0,0,0,#621023437,NA,NA,Scorpion Exo,Covert,Integral,COVERT,NA,Policarbonato,NA,NA,NA,NA,NA
511, Casco Tipo Cross Certificacion Dot - Verde Neon Tallas ,"1,049",NA,42,29,18 meses,58.28,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/ARTICULOSDEPORITVOSRT,https://articulo.mercadolibre.com.mx/MLM-588412115-casco-tipo-cross-certificacion-dot-verde-neon-tallas-_JM?searchVariation=32332019634,NA,NA,NA,NA,NA,#588412115,"S,M,L,XL",,Alessia,Motocross,Cross,NA,NA,NA,NA,NA,NA,NA,NA
512, Casco Cerrado Para Moto Económico Varios Colores ,380,NA,39,11,12 meses,37.54,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.5,2,https://perfil.mercadolibre.com.mx/RAFR509566,https://articulo.mercadolibre.com.mx/MLM-664414669-casco-cerrado-para-moto-economico-varios-colores-_JM,1,1,0,0,0,#664414669,NA,NA,Doble diamante,Eco,NA,NA,NA,NA,NA,NA,NA,NA,NA
513, Agv Casco Agv K3 Sv Missano Vr46 Nuevo Con 3 Micas ,"6,400",NA,10,7,18 meses,355.56,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.9,87,https://perfil.mercadolibre.com.mx/F.O+VAZQUEZ,https://articulo.mercadolibre.com.mx/MLM-662443307-agv-casco-agv-k3-sv-missano-vr46-nuevo-con-3-micas-_JM,80,4,2,1,0,#662443307,NA,NA,AGV,K-3 SV,NA,NA,NA,NA,NA,NA,NA,NA,NA
514, Agv K1 Flavum 46 Nuevo Con 3 Micas ,"5,890",NA,8,3,18 meses,327.22,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.8,26,https://perfil.mercadolibre.com.mx/F.O+VAZQUEZ,https://articulo.mercadolibre.com.mx/MLM-662018200-agv-k1-flavum-46-nuevo-con-3-micas-_JM,23,2,0,0,1,#662018200,NA,NA,AGV,K-1,NA,Agv,NA,NA,NA,NA,NA,NA,NA
515, Casco Para Niño 3/4 Varios Colores Motocicleta ,399,NA,20,55,12 meses,39.42,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/SACHSOLUTIONS,https://articulo.mercadolibre.com.mx/MLM-606000258-casco-para-nino-34-varios-colores-motocicleta-_JM?searchVariation=21915213738,NA,NA,NA,NA,NA,#606000258,NA,4 a 9 años,WINMEX,NA,3/4,NA,NA,NA,NA,NA,NA,NA,NA
516, Mica De Espejo Para Casco Cerrado Risky Fassed Shaft ,240,NA,12,8,18 meses,13.33,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/VALERIARIOU,https://articulo.mercadolibre.com.mx/MLM-622066003-mica-de-espejo-para-casco-cerrado-risky-fassed-shaft-_JM,NA,NA,NA,NA,NA,#622066003,NA,NA,Alessia,CASCO INTEGRAL,NA,NA,NA,NA,NA,NA,NA,NA,NA
517, Biltwell Inc. Burbuja Escudo Para Cascos Motociclista ,886,NA,66,3,18 meses,49.22,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,5,https://perfil.mercadolibre.com.mx/CHG+ACCESORIOS,https://articulo.mercadolibre.com.mx/MLM-588388234-biltwell-inc-burbuja-escudo-para-cascos-motociclista-_JM,5,0,0,0,0,#588388234,NA,NA,Biltwell,Biltwell Bubble Shield,NA,NA,NA,NA,NA,NA,NA,NA,NA
518, Casco Abatible Scorpion Exo At 950 Negro Doble Proposito ,"6,210",NA,5,2,18 meses,345.00,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.9,11,https://perfil.mercadolibre.com.mx/OFICIAL+STORE?brandId=1722,https://articulo.mercadolibre.com.mx/MLM-645544272-casco-abatible-scorpion-exo-at-950-negro-doble-proposito-_JM?searchVariation=31792518054,10,1,0,0,0,#645544272,"S,M",,Scorpion Exo,Neocon,Integral,EXO-AT950,NA,NA,NA,NA,NA,NA,NA
519, Enfriador Aire Acondicionado Portátil Casco Motocicleta 2019 ,999,NA,9,11,18 meses,55.50,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/THEBIKEBAR?brandId=837,https://articulo.mercadolibre.com.mx/MLM-679893134-enfriador-aire-acondicionado-portatil-casco-motocicleta-2019-_JM?searchVariation=36195239205,NA,NA,NA,NA,NA,#679893134,Negro,Unitalla,bluarmor,blusnap,NA,NA,NA,NA,NA,NA,NA,NA,NA
520, Casco Cerrado Adulto Negro Mate Star Integral Moto Motoneta ,355,NA,93,3,18 meses,19.72,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.7,7,https://perfil.mercadolibre.com.mx/BEEPMOTO,https://articulo.mercadolibre.com.mx/MLM-559038097-casco-cerrado-adulto-negro-mate-star-integral-moto-motoneta-_JM?searchVariation=39614655267,6,0,1,0,0,#559038097,Negro,59/60 cm,Qlink,NA,Integral,NA,NA,NA,NA,NA,NA,NA,NA
521, Biltwell Inc. Burbuja Escudo Para Cascos Motociclista ,738,NA,42,2,18 meses,41.00,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,4,https://perfil.mercadolibre.com.mx/CHG+ACCESORIOS,https://articulo.mercadolibre.com.mx/MLM-588389146-biltwell-inc-burbuja-escudo-para-cascos-motociclista-_JM,4,0,0,0,0,#588389146,NA,NA,Biltwell,Bubble Shield,Integral,NA,NA,Policarbonato,NA,NA,NA,NA,NA
522, Casco Abatible Adulto Negro Mate Moto Motoneta ,750,NA,76,2,18 meses,41.67,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,5,https://perfil.mercadolibre.com.mx/BEEPMOTO,https://articulo.mercadolibre.com.mx/MLM-589290823-casco-abatible-adulto-negro-mate-moto-motoneta-_JM?searchVariation=19490791697,5,0,0,0,0,#589290823,NA,NA,Qlink,abatible,NA,NA,NA,NA,NA,NA,NA,NA,NA
523, Casco Abatible Hro 3400 Dv Solid Negro Mate ,"1,590",NA,9,1,18 meses,88.33,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,2,https://perfil.mercadolibre.com.mx/OFICIAL+STORE?brandId=1623,https://articulo.mercadolibre.com.mx/MLM-662810035-casco-abatible-hro-3400-dv-solid-negro-mate-_JM?searchVariation=36811465155,2,0,0,0,0,#662810035,NA,XL,HRO,Solid,Rebatible,3400,NA,NA,NA,NA,NA,NA,NA
524, Cascos Torc T1 ,"3,200",NA,7,24,12 meses,316.13,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,5,https://perfil.mercadolibre.com.mx/EVARUIZCRUZ,https://articulo.mercadolibre.com.mx/MLM-681097436-cascos-torc-t1-_JM,5,0,0,0,0,#681097436,NA,NA,Torc,T-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
525, Casco Juvenil Rosa Moto Bici Yamaha Italika Honda Niño ,240,NA,36,2,12 meses,23.71,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,5,https://perfil.mercadolibre.com.mx/BEEPMOTO,https://articulo.mercadolibre.com.mx/MLM-579486083-casco-juvenil-rosa-moto-bici-yamaha-italika-honda-nino-_JM?searchVariation=19544857450,5,0,0,0,0,#579486083,NA,NA,Honda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
526, Casco Cerrado Hro 510 Sketch Gris Mate ,"1,350",NA,7,3,18 meses,75.00,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/OFICIAL+STORE?brandId=1623,https://articulo.mercadolibre.com.mx/MLM-646657849-casco-cerrado-hro-510-sketch-gris-mate-_JM?searchVariation=36809702016,NA,NA,NA,NA,NA,#646657849,"M,L,XL",,HRO,Sketch,Integral,510,NA,NA,NA,NA,NA,NA,NA
527, Casco Cachucha Italika ,350,NA,12,88,12 meses,34.58,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/MOTOREFAC,https://articulo.mercadolibre.com.mx/MLM-661751592-casco-cachucha-italika-_JM,NA,NA,NA,NA,NA,#661751592,NA,NA,Italika,ABIERTO CERTIFICADO,NA,ACCESORIOS,NA,NA,NA,NA,NA,NA,NA
528, Casco De Moto Medio Rostro Abierto Casco De Proteccin De ,549,611,49,179,18 meses,30.50,NA,NA,NA,NA,5,2,https://perfil.mercadolibre.com.mx/CIMAALEGRIAMX,https://articulo.mercadolibre.com.mx/MLM-644482716-casco-de-moto-medio-rostro-abierto-casco-de-proteccin-de-_JM,2,0,0,0,0,#644482716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unisex,NA,550 g
529, Casco Para Motociclista C/visera P/motocicleta Harley N.º 1 ,445,NA,109,190,18 meses,24.75,NA,NA,NA,NA,4.8,5,https://perfil.mercadolibre.com.mx/CIMAALEGRIAMX,https://articulo.mercadolibre.com.mx/MLM-617406338-casco-para-motociclista-cvisera-pmotocicleta-harley-n-1-_JM,4,1,0,0,0,#617406338,NA,NA,Harley-Davidson,NA,NA,NA,NA,NA,NA,NA,Unisex,NA,265 g
530, Casco Para Motocicleta Motociclismo Proteccion Vintage ,353,NA,12,1,18 meses,19.62,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/CIMAALEGRIAMX,https://articulo.mercadolibre.com.mx/MLM-658547901-casco-para-motocicleta-motociclismo-proteccion-vintage-_JM,NA,NA,NA,NA,NA,#658547901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
531, Casco Moto Jet Ls2 Brutus Certificado Ece Con Mascara! Raw ,"2,745","2,890",3,7,18 meses,152.53,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/NINJAMOTOSHOP,https://articulo.mercadolibre.com.mx/MLM-683437582-casco-moto-jet-ls2-brutus-certificado-ece-con-mascara-raw-_JM?searchVariation=39848163456,NA,NA,NA,NA,NA,#683437582,Negro,"M, L, XL",LS2,Brutus,Multi-Modular,NA,Simple,ABS,Adultos,Poliestireno,Masculino,NA,1400 g
532, Casco Infantil Spiderman Niña ,349,NA,20,80,18 meses,19.39,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/COMA1712137,https://articulo.mercadolibre.com.mx/MLM-610425753-casco-infantil-spiderman-nina-_JM,NA,NA,NA,NA,NA,#610425753,NA,NA,Kinlley,Spiderman,Clásico,Nina,NA,ABS,NA,NA,NA,NA,NA
533, Casco Tipo Cross Calavera Certificado Dot ,"1,399",NA,15,432,12 meses,138.21,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,1,https://perfil.mercadolibre.com.mx/SACHSOLUTIONS,https://articulo.mercadolibre.com.mx/MLM-648344979-casco-tipo-cross-calavera-certificado-dot-_JM?searchVariation=28850524004,1,0,0,0,0,#648344979,NA,"M,L,XL",Sach,Calavera,Cross,Dot,Simple,Polipropileno,Adultos,Poliestireno,Unisex,NA,NA
534, Casco Abatible Kov Stealth Tlatoani Certificado Dot C Visor ,"1,249",NA,8,6,18 meses,69.39,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.5,53,https://perfil.mercadolibre.com.mx/SHOP+IGARTUA,https://articulo.mercadolibre.com.mx/MLM-692080894-casco-abatible-kov-stealth-tlatoani-certificado-dot-c-visor-_JM?searchVariation=39257151610,36,10,6,0,1,#692080894,NA,"S,M,L,XL,XXL",KOV,Tlatoani,Abatible / Modular,NA,NA,NA,NA,NA,NA,NA,NA
535, Casco Oneal Doble Proposito Sierra 2 Nar/ngo ,"3,360",NA,6,5,18 meses,186.67,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,3,https://perfil.mercadolibre.com.mx/MOTOCITY+STORE,https://articulo.mercadolibre.com.mx/MLM-636225562-casco-oneal-doble-proposito-sierra-2-narngo-_JM?searchVariation=32522673183,3,0,0,0,0,#636225562,NA,"S,M,L,XL,XXL",O'Neal,Comb,Doble Proposito,Sierra II,Doble,ABS,Adultos,EPS,Unisex,NA,NA
536, Casco Shaft Critters Azul Rider One ,"1,798",NA,51,10,18 meses,99.89,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,1,https://perfil.mercadolibre.com.mx/RIDERONE1,https://articulo.mercadolibre.com.mx/MLM-591082109-casco-shaft-critters-azul-rider-one-_JM?searchVariation=35042016182,1,0,0,0,0,#591082109,NA,"M,L,XL",Shaft,CRITTERS,Integral,SH571,Simple,ABS,Adultos,Poliestireno,Unisex,NA,1500 g
537, Casco Mask Faseed Negro Mate Nuevo + Regalo A Elegir ,"1,500",NA,9,41,12 meses,148.19,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/F.O+VAZQUEZ,https://articulo.mercadolibre.com.mx/MLM-687929450-casco-mask-faseed-negro-mate-nuevo-regalo-a-elegir-_JM,NA,NA,NA,NA,NA,#687929450,"Negro mate, gris brillante, titanio",S M L Xl,Faseed,Mask,Multi-Modular,NA,NA,NA,NA,NA,NA,NA,NA
