search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca de Celular,Modelo de Celular,Marca da Capa,Modelo da Capa,Tipo de capa,Material,Cor
593, Capa Capinha Ultra Fina Fosca Luxo iPhone 8 Plus Tela 5.5 ,35,NA,NA,1111,6x,5.83,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/JK-CAPAS+EXPRESSO,https://produto.mercadolivre.com.br/MLB-1198748667-capa-capinha-ultra-fina-fosca-luxo-iphone-8-plus-tela-55-_JM#position=10&type=item&tracking_id=089d2b84-43da-4b6f-9e24-f52b9dfd3b78,NA,NA,NA,NA,NA,#1198748667,Apple,IPHONE 8 PLUS TELA 5.5,JK CAPAS,ULTRA FINA,ULTRA FINA,TPU/Policarbonato,NA
594, Capa Capinha Ultra Fina iPhone 8 Plus 5.5+pelicula De Vidro ,50,NA,NA,1111,10x,5.00,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/JK-CAPAS+EXPRESSO,https://produto.mercadolivre.com.br/MLB-1198748788-capa-capinha-ultra-fina-iphone-8-plus-55pelicula-de-vidro-_JM#position=11&type=item&tracking_id=089d2b84-43da-4b6f-9e24-f52b9dfd3b78,NA,NA,NA,NA,NA,#1198748788,Apple,IPHONE 8 PLUS TELA 5.5,JK CAPAS,ULTRA FINA,ULTRA FINA,TPU/Policarbonato,NA
595, Capinha Case Aveludada iPhone 7 / 8 Plus Rosa C/ Logo Apple ,29,NA,NA,498,5x,5.98,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/COMERCIO_VARIEDADES,https://produto.mercadolivre.com.br/MLB-1275627193-capinha-case-aveludada-iphone-7-8-plus-rosa-c-logo-apple-_JM#position=12&type=item&tracking_id=089d2b84-43da-4b6f-9e24-f52b9dfd3b78,NA,NA,NA,NA,NA,#1275627193,Apple,Iphone 8,Apple,iPhone 8,Silicone,Silicone,NA
596, Capinha Carteira Couro Nome Borb Verniz Nude iPhone 8 Plus ,69,NA,NA,999,12x,5.82,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/LOJA+CELLWAY,https://produto.mercadolivre.com.br/MLB-1183637645-capinha-carteira-couro-nome-borb-verniz-nude-iphone-8-plus-_JM#position=13&type=item&tracking_id=089d2b84-43da-4b6f-9e24-f52b9dfd3b78,NA,NA,NA,NA,NA,#1183637645,Apple,IPHONE 8 PLUS,CELLWAY,CAPINHA CARTEIRA COM NOME,Carteira,Couro,NA
597," Capinha Case Anti Impacto Shock Silicone + Película De Vidro iPhone 6s, 7, 8, 7 Plus, 8 Plus , X E Xr Frete Grátis ",47,NA,NA,5,6x,8.88,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/ZETSTORE,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=EZHz9dQuD5jZK58jlXU4693DNjTT1oZrhYbO47IoWZ68yT%2FCk7r50g0Llhk%2FUq%2BDMDwKWRE%2FmjJytFV0%2Ba4Rqqen6UQ4BhScOniTRrHhaWtcVKJ1kc0WGR3KMgfCN%2BXGsAuEEwkV%2BCpYJzwjeeN%2FTxAQ2cz39fs7hizL7VkeIskxmAZaYTUtiCeGRHcJtuUomKdHHAWpmZwYJzo%2BhgA6jIHZ5cQD2JS61b9lJHI%2FdhuT4rw0eIFFGKMZ7Q0X8HTFy5E0a9b1vdxYDgTU1uH%2BpeBpWjpVX72Rw%2BSGQT5CEsOk7UNEztP5s4RilsdJHIJuqKCiLToGNKnE7n%2F1m%2BFNlysA%2BnWAQAEfLmBeB2m4B90CAMHga4zy4VJZ%2FULmQvn8n7mQwSn13A8f5vAJO9%2BdkjNKb84JqYW6W0QEr%2BHuA0PIFOWc62N3iU5rgcSQJjr5wg04BZGYGaTaHhXSFiIqVCtetWRPCn02hzwuy5bIkHQcCQTsA2uo6BIM3UQufVEImZFMakEeYmY1kJjts5ih3U%2BgHrDvnU%2BLRibec46c7TQWkkWERZrrHUSaV2c76dUCD9BLLECD%2BJ5vdeWKP%2F3djTUH7lp0wFOa58tQCxUP229on3TkneFuXgKiDcOYXipIHc2necyeysGD%2F0ukZlYOFWhnZTXKQ%2BM%2BLWnfLLvuY0ZHYAHWnuQ%2BOayqpysMO33e78K5qg16Hwcdu4GhYCSOphdsxSns9wEr%2BAnyuO1zYU5T0zjDRkNOou6zgqkSDJMLsRmScLjbhlQBduG00KoM0YSuWEvDNrOGp0wp%2FfsHqez8lMtv8w9M9rGvYsHEj1vdQmwEXmKff%2Fa330o4lWdcXqwfdAGt02J3dA%2FU08pTIWA2OcqhtQWkw9lyQVfQCw1OFPqEDEog99UFzaFgbwz1qPQMfiaARB56I6ncABUgVzetQv%2BO0Ue2YFOrS4yuxn0AWf1NtZHXTn3GEELeX52HMef%2FmE9l8xHZHkdHoIEtGcYj%2FjIJUUKKp3KyjeyS9j7bB8SRuLFGpq2hpAyXTaJJNeJw0nDrR9%2BsBB7LjX8AfOQZuHdJzxzVDejXZAWqjSwulovvrUHPfIZCheOc37685ags3tgEaj6WDfwK92a6jY4K9Ga%2BDksbOOzeRO2wen8HRVccTLaeHgGGvnNbVPLgMEKhaRGJCgo%2BIQS6gbo%2F8hVGLwVaJEl6p4MPkZDmKlHV9etdrb%2BBcGKqwzNwEWMO0jQTlbZlJsS046Li28r6GExehADyE4J%2FtEMFWiWwTv3P5YzKqYu%2B0MwxtA%2BNkr9c7wekVD2ykB2TlDtMenQYkCGIv9YJHqBkGrN9a3u8ZSu6sTohOnRUY6OhUgLccly2uzBswI4x8LyH1Q7SSeXP8PuN88eLddns2hlApHMFNwGvIrZCFMXJbyk67SaCTP2Mi1PxfY8RHYnSpLJVCkLUozK2E%2FH9KypHhi9ydrQChWP9Tyc%2FrrdNaj0aQBK4uuCxwdhiv3qxyrJ8sLVUnNL1jJVY%2Fn84VIjsbhd4cLzJOg8w%2FWyCgSC83SIDTTsWkKRGk6RydDGd66NW0hBTlH1kbpUCFhVUO3T1j2Db3y7sJkfCuAQsr3XrEojTc7TR0ykaoCuWUlNFhazNFyZD06WX8g5h1bgkvClJcgMJ0%2F%2BBlxW%2FmGIyAnzP%2BJXYAH38l%2FCVsY4xttAjA%2FCxjPO3FmJGUki06ZJmc7LB4EBv%2BTAHEFmBcaLn%2BkYpA80j%2B06m9X2ZrzxEejvQo8as%2BBg%2B5yQBVbne77Y22AA4ROFJziXwrPRuR5plxPo8mYRMVYriOtgUO8xF9J9461M4y9gy2xSrvctpb9lapmVYhDcR9g%3D%3D,NA,NA,NA,NA,NA,#1302419280,Apple,"Iphone 7, 8, 7 Plus, 8 Plus e X",Zet Store,Anti Impacto,Anti Shock,Silicone,NA
598, Capinha Pet Fundo Preto Com Nome iPhone 8 Plus ,24,NA,NA,2000,4x,6.22,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/NOVALOJALUCASES,https://produto.mercadolivre.com.br/MLB-1242690007-capinha-pet-fundo-preto-com-nome-iphone-8-plus-_JM#position=15&type=item&tracking_id=089d2b84-43da-4b6f-9e24-f52b9dfd3b78,NA,NA,NA,NA,NA,#1242690007,Apple,Iphone,Lucases,iPhone 8 Plus,Personalizada,Silicone,NA
599, Capa Capinha iPhone 7plus/8 Plus Anti Impacto +película Full ,19,NA,NA,194,3x,6.98,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/MOBIEXPRESSO,https://produto.mercadolivre.com.br/MLB-1217499299-capa-capinha-iphone-7plus8-plus-anti-impacto-pelicula-full-_JM#position=16&type=item&tracking_id=089d2b84-43da-4b6f-9e24-f52b9dfd3b78,NA,NA,NA,NA,NA,#1217499299,Apple,iPhone 7 Plus iPhone 8 Plus,Power,Anti Impacto,Braçadeira,Silicone,NA
600, Capa Capinha Case Carteira iPhone 8 Plus + Pelic Vidro !! ,28,NA,NA,15,5x,5.77,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/LOJAFATIMAS,https://produto.mercadolivre.com.br/MLB-1221454448-capa-capinha-case-carteira-iphone-8-plus-pelic-vidro--_JM#position=17&type=item&tracking_id=089d2b84-43da-4b6f-9e24-f52b9dfd3b78,NA,NA,NA,NA,NA,#1221454448,Apple,Iphone 8 Plus,Importado,capa carteira,capa carteira lisa,Símil Couro,NA
601, Capinha iPhone 8 Plus Nillkin Fibra De Carbono Frete Grátis ,174,NA,NA,2,12x,14.58,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/CAPINHASMARTPHONE,https://produto.mercadolivre.com.br/MLB-1132808601-capinha-iphone-8-plus-nillkin-fibra-de-carbono-frete-gratis-_JM#position=18&type=item&tracking_id=089d2b84-43da-4b6f-9e24-f52b9dfd3b78,NA,NA,NA,NA,NA,#1132808601,Apple,iPhone 8 Plus,Nillkin,Fibra de carbono,Fibra de Carbono,Silicone,NA
602, Capinha Mulher Maravilha Para iPhone 8 Plus ,43,NA,NA,1010,6x,7.32,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/NOVALOJALUCASES,https://produto.mercadolivre.com.br/MLB-1099943199-capinha-mulher-maravilha-para-iphone-8-plus-_JM#position=19&type=item&tracking_id=089d2b84-43da-4b6f-9e24-f52b9dfd3b78,NA,NA,NA,NA,NA,#1099943199,Apple,Iphone,Lucases,iPhone 8 Plus,Personalizada,Silicone,NA
603," Capinha Case Anti Impacto Anti Shock Silicone + Película De Vidro iPhone 6s, 7, 8, 7 Plus, 8 Plus Xr E X Promoção ",13,NA,NA,5,2x,7.33,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/ZETSTORE,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=eHmdtM2GEPoWpTBEVJLYEXQUEDaFRtJWoez9pdk5b%2BGN1sfYBAETBEuc5x0S9%2FCCTz7ySkYWIFRtFm3FRgK9sapb3yG5hKXD%2FK66pH3WUKaCXcNP4tTOvPPTo62DZmzG3CL3mmeI6OqsDJBoYvZfML5Pctzua12L%2F77mADyMy6ADCGI7WGKZ4JzPe%2BXQxQ%2B8GaAhOfkVK3Lp7NV0PWuC279Cz1%2FkQUeMJyulSEWB2Dg0muevTbBbRjZ30Q5BTWE%2BGg5UbgM9MNWrBpoJZOdF2M%2B78cp2aoas9SLm6MM6XoAiXVrHUH5%2B7s43lwvMqWWttj%2B9bFyml%2BuHNYcN7%2F0eoBo16W8n7ctP9n1%2FJqrz5FVVYv2Se6xnXWD7lXPHYPTD7EwYy9YpWWT%2BtISa%2FwrxWw%2FiBS1N1%2FoUNV6FszlW%2FRRSo9V5r9ysd2JDmyH%2Bec2gBRy1abOTOrkeo1h%2B6u4CbBVFA5%2Bam0xDmegFHn1nbgEc8cVFziau60TxBnInerwWP0Dy%2B2uUUPr4vyTbIjZhdkH2V1s5N7B1WTM9ReOtaeJTlRW%2BrLZ5LGnDdC%2FHiO3AUOhHKmfjnVlLlQK6nHW1NpK25CsBWeSMxaaIMYFImTISA643vK8vO%2FChGOuTjdiDfvRu2ku8h4uMoRyreCkPkQrlKXu9btjmN85tO037D4T%2BYS%2FS9Ap0ayJ6X97AGxMSYVQTCT4FyphptQqlmhqBAB6n5GeYU4EF%2BstKRqCFjUt9wIbg9Lj7riLEWDPR1xxcX1OkCPHnX2ufcls0%2FqnxixrXhd%2BfcaXuJzHpumntkmlzgYfG%2BnVnvsjAn%2FzYyEA%2FB3temDAalkRLgSyvXCBH3rl%2FZlZkUKrxRxUAhj7Xgs4mVDc3AhEK2LaiIMOVclDae1r3YJol5GskvLGMrAPiDxXqOsizD9jXTwoGchvGvEN6RPeBbdpl54TgFJm8VUNpeom1tf0Uu2imYGl%2FwT1q9PG8rKzmPzSHX95SqSmlQyJqP%2FPPdPr%2FVEiIjYfd50UiuCFlQNVAp2jikx0IJfj0cR5%2F5thBNZCKN66ETNjzWTP6zxWmoZ9ALT%2Fm6RIC8HfRHsPcsUmLuR1jkZFArSdsn8VA9YCKOq%2F8jorFlq6%2FPSphOkCZ6OHWWZl2m5mgVNiheBdfTfTQGpDFhR5L42bhxrbay%2Ffj4tVNvHnoq4SVFsiv8hUmO6m4t8CxBMoCGNUjYWLMCsWdIDGW99gGjMuMDPTaShbRtIhbdUn8D%2FhuWcw7CHAW5Z02VsvGFyB%2FZqrzbaEAxCXS58H0%2FDWTV%2BCNgplpsYVSZ1s9bL31phMJTgbrZmr7efWBSuK%2FLyofQpAOfDNGGtFz5rcAVe9lr%2BKor29UWe3q5maVOkZ%2Fmj90fjH%2FlugFYxMIV5kP%2Bcjzylj7PIpXB%2FA%2B9A5Bt2sT5GLbowBBLAy9LvODzCAwS1elq7QVFre1ZCFc4mXvtAqiBjEdTQzVAHfspffkUXAML%2Br1Kg9rz%2FISBvbMbhOVSKk9pU84tMKzzNMfSYX9fFKh1cCjWe6u6U7acVdRiIBQdmiSvm9bQeyI5iaCxWDVOUOrT9RXxrM%2F8OyXji3cgpdNJgVQZ5nG4TUMrCly4sNjWuMGaGDC4CjIot%2BXzj%2FuvmHR%2BHeKUfBvC8bdFXI9Dzm8mCZ4jb%2BY3FRLWhl0e1Em%2BhqoYHKWTFuGndBlFuajOd0YayBnpfR9h2K8NK91efMuTZGGD9L4XiZYMYoYymXrDZjcWk40SYhYCoNqMzjd4v1ouDmemBkh9Ip2ZSc2rQxw7La3Z6nz4CQrAZFeKKSWqPkan2G4289J9UV2XDllQLh2B1sWCvFnfbFfGJWkPP2gtu8%3D,NA,NA,NA,NA,NA,#1302413950,Apple,"Iphone 7, 8, 7 Plus, 8 Plus e X",Zet Store,Anti Impacto,Anti Shock,Silicone,NA
604, Capa Carteira Couro Nome Borb Verniz Preto iPhone 8 Plus ,69,NA,NA,999,12x,5.82,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/LOJA+CELLWAY,https://produto.mercadolivre.com.br/MLB-1183035699-capa-carteira-couro-nome-borb-verniz-preto-iphone-8-plus-_JM#position=21&type=item&tracking_id=089d2b84-43da-4b6f-9e24-f52b9dfd3b78,NA,NA,NA,NA,NA,#1183035699,Apple,IPHONE 8 PLUS,CELLWAY,CAPINHA CARTEIRA COM NOME,Carteira,Couro,NA
605, Capa Case Capinha Personalizada Com Fotos iPhone 8 Plus ,45,NA,1,298,6x,8.49,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/ABC+CASES,https://produto.mercadolivre.com.br/MLB-937474526-capa-case-capinha-personalizada-com-fotos-iphone-8-plus-_JM#position=22&type=item&tracking_id=089d2b84-43da-4b6f-9e24-f52b9dfd3b78,NA,NA,NA,NA,NA,#937474526,Apple,iPhone 8 Plus,Fs Store,Case,capinha,Emborrachada,NA
606, Capinha Tecido Silicone iPhone 7 7 Plus 8 8 Plus Cervo ,69,NA,NA,1190,12x,5.82,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/L%C3%8DDER+STORE,https://produto.mercadolivre.com.br/MLB-1157365234-capinha-tecido-silicone-iphone-7-7-plus-8-8-plus-cervo-_JM#position=23&type=item&tracking_id=089d2b84-43da-4b6f-9e24-f52b9dfd3b78,NA,NA,NA,NA,NA,#1157365234,Apple,iPhone,Deer,"Keep on going, never give up",Tecido,Silicone,NA
607, Capa Capinha Hibrido Anti Impacto iPhone 6 6s 7 8 Plus X Xs ,50,NA,NA,9990,10x,5.00,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/JKCAPAS,https://produto.mercadolivre.com.br/MLB-1163400745-capa-capinha-hibrido-anti-impacto-iphone-6-6s-7-8-plus-x-xs-_JM#position=24&type=item&tracking_id=089d2b84-43da-4b6f-9e24-f52b9dfd3b78,NA,NA,NA,NA,NA,#1163400745,Apple,iphone,JK CAPAS,HIBRIDO,CAPA PROTETOR,Silicone,NA
608, Capa Capinha Case Celular Corinthians - iPhone 8 Plus ,32,NA,4,2997,6x,5.99,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/ABC+CASES,https://produto.mercadolivre.com.br/MLB-937486623-capa-capinha-case-celular-corinthians-iphone-8-plus-_JM#position=25&type=item&tracking_id=089d2b84-43da-4b6f-9e24-f52b9dfd3b78,NA,NA,NA,NA,NA,#937486623,Apple,iPhone 8 Plus,FS Store,Case,capinha,Emborrachada,NA
609, Capinha Harry Potter Always - iPhone 8 8 Plus ,33,NA,NA,97,6x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/JEBR8016912,https://produto.mercadolivre.com.br/MLB-1021737843-capinha-harry-potter-always-iphone-8-8-plus-_JM#position=26&type=item&tracking_id=089d2b84-43da-4b6f-9e24-f52b9dfd3b78,NA,NA,NA,NA,NA,#1021737843,Apple,Variados,Capinha 2D,Variados,2D,NA,NA
610, Capa Capinha iPhone 8 Plus Anti Impacto Preta Nova ,19,NA,NA,1,3x,6.63,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/RENOVEML,https://produto.mercadolivre.com.br/MLB-1132578532-capa-capinha-iphone-8-plus-anti-impacto-preta-nova-_JM#position=27&type=item&tracking_id=089d2b84-43da-4b6f-9e24-f52b9dfd3b78,NA,NA,NA,NA,NA,#1132578532,Apple,Iphone 8 Plus,Apple,iPhone 8 Plus,Bumper,Silicone,NA
611, Capa Capinha Unicornios iPhone 4s 5 5s Se 5c 6 6s 7 8 7 Plus ,29,NA,NA,45647,5x,6.00,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/ALVAROMARIODESOUZA,https://produto.mercadolivre.com.br/MLB-1222310106-capa-capinha-unicornios-iphone-4s-5-5s-se-5c-6-6s-7-8-7-plus-_JM#position=28&type=item&tracking_id=089d2b84-43da-4b6f-9e24-f52b9dfd3b78,NA,NA,NA,NA,NA,#1222310106,Apple,iPhone,Extreme.Deal,Emborrachada,Emborrachada,Silicone,NA
612, Kit 3 Capa Capinha Case Carteira iPhone 8 Plus Promoção !! ,52,NA,NA,15,10x,5.24,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/LOJAFATIMAS,https://produto.mercadolivre.com.br/MLB-1227611782-kit-3-capa-capinha-case-carteira-iphone-8-plus-promoco--_JM#position=29&type=item&tracking_id=089d2b84-43da-4b6f-9e24-f52b9dfd3b78,NA,NA,NA,NA,NA,#1227611782,Apple,Iphone 8 Plus,Importado,capa carteira,capa carteira lisa,Símil Couro,NA
613, Capinha Capa Case iPhone 5s Se 6 6s 7 7 Plus X Anti Impacto ,24,NA,4,19596,4x,6.75,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/PRIMEIRA_DA_NET,https://produto.mercadolivre.com.br/MLB-1026285520-capinha-capa-case-iphone-5s-se-6-6s-7-7-plus-x-anti-impacto-_JM#position=30&type=item&tracking_id=089d2b84-43da-4b6f-9e24-f52b9dfd3b78,NA,NA,NA,NA,NA,#1026285520,Apple,Iphone 5s/se/6/6s/7/Plus/X,Markemtix1,Anti Impacto,NA,Silicone,NA
614, Capa Capinha iPhone 7 / 8 4.7 Caseology Vault ,49,NA,3,20,6x,9.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/STORECASE-BR,https://produto.mercadolivre.com.br/MLB-942282397-capa-capinha-iphone-7-8-47-caseology-vault-_JM#position=31&type=item&tracking_id=089d2b84-43da-4b6f-9e24-f52b9dfd3b78,NA,NA,NA,NA,NA,#942282397,Apple,Iphone 8 / 8 Plus / 7 / 7 Plus,Caseology,Vault,protetora,TPU/Policarbonato,NA
615, Capa Capinha Case Sao Paulo iPhone 8 / iPhone 8 Plus ,27,NA,NA,38,5x,5.50,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/CAROLL41,https://produto.mercadolivre.com.br/MLB-1091604021-capa-capinha-case-sao-paulo-iphone-8-iphone-8-plus-_JM#position=32&type=item&tracking_id=089d2b84-43da-4b6f-9e24-f52b9dfd3b78,NA,NA,NA,NA,NA,#1091604021,Apple,Mais de 150 MODELOS,Tudo Celular,Silicone Flexível,Silicone,Silicone,NA
616, Capa Case Capinha iPhone 4s 5 5c Se 6s 7 8 7 Plus Unicornios ,28,NA,NA,4948,5x,5.80,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/CAPAS+DELIVERY,https://produto.mercadolivre.com.br/MLB-1222273390-capa-case-capinha-iphone-4s-5-5c-se-6s-7-8-7-plus-unicornios-_JM#position=33&type=item&tracking_id=089d2b84-43da-4b6f-9e24-f52b9dfd3b78,NA,NA,NA,NA,NA,#1222273390,Apple,Iphone 4 4s 5 5c Se 6s 7 7 Plus,Extreme.Deal,Emborrachada,Emborrachada,Silicone,NA
617, Capinha Capa Case Femininas 1 iPhone 8 / 8 Plus / X / Xs Max ,24,NA,NA,990,4x,6.22,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/TAMIRISLENHARO,https://produto.mercadolivre.com.br/MLB-1293237347-capinha-capa-case-femininas-1-iphone-8-8-plus-x-xs-max-_JM#position=34&type=item&tracking_id=089d2b84-43da-4b6f-9e24-f52b9dfd3b78,NA,NA,NA,NA,NA,#1293237347,Samsung,Mais de 150 Modelos,Tudo Celular,Silicone,Silicone,Silicone,NA
618, Capa Capinha Silicone Ultra Slim Fosca iPhone 7 Plus 8 Plus ,29,NA,NA,3,5x,6.00,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/GTREZE,https://produto.mercadolivre.com.br/MLB-1269684450-capa-capinha-silicone-ultra-slim-fosca-iphone-7-plus-8-plus-_JM#position=35&type=item&tracking_id=089d2b84-43da-4b6f-9e24-f52b9dfd3b78,NA,NA,NA,NA,NA,#1269684450,Apple,"iPhone 8 Plus / 7 Plus 5.5""",Primeiros Danet®,Ultra Fina Fosca,Tpu fosca,Silicone,NA
619," Kit Com 2 Capinhas iPhone 8 Plus, Silicone, Novas Sem Uso! ",60,NA,NA,1,12x,5.00,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/YZAQUI,https://produto.mercadolivre.com.br/MLB-1094671253-kit-com-2-capinhas-iphone-8-plus-silicone-novas-sem-uso-_JM#position=36&type=item&tracking_id=089d2b84-43da-4b6f-9e24-f52b9dfd3b78,NA,NA,NA,NA,NA,#1094671253,Apple,iphone 8 plus,Silicone,Padrão,Emborrachada,Silicone,NA
620, Capa Capinha 360 Graus Frente E Verso iPhone 7 Plus/ iPhone 8 Plus Top Case ,19,NA,3,4,3x,6.63,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/B+ACESSORIOS,https://produto.mercadolivre.com.br/MLB-858850935-capa-capinha-360-graus-frente-e-verso-iphone-7-plus-iphone-8-plus-top-case-_JM#position=37&type=item&tracking_id=089d2b84-43da-4b6f-9e24-f52b9dfd3b78,NA,NA,NA,NA,NA,#858850935,Apple,iPhone 7 Plus/ Iphone 8 plus,Inova,360,360,Silicone,NA
621, Capa Capinha Case iPhone 8 8s Plus + 200 Modelos Desenhos ,19,NA,NA,4989,3x,6.57,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/ADRIANATURCI,https://produto.mercadolivre.com.br/MLB-1034993813-capa-capinha-case-iphone-8-8s-plus-200-modelos-desenhos-_JM#position=38&type=item&tracking_id=089d2b84-43da-4b6f-9e24-f52b9dfd3b78,NA,NA,NA,NA,NA,#1034993813,Apple,Iphone,Mustang,Silicone,Silicone,Silicone,NA
622, Capinha Floral Flores Flor Com Nome iPhone 8 Plus ,22,NA,NA,2000,4x,5.72,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/NOVALOJALUCASES,https://produto.mercadolivre.com.br/MLB-1173363546-capinha-floral-flores-flor-com-nome-iphone-8-plus-_JM#position=39&type=item&tracking_id=089d2b84-43da-4b6f-9e24-f52b9dfd3b78,NA,NA,NA,NA,NA,#1173363546,Apple,Iphone,Lucases,iPhone 8 Plus,Personalizada,Silicone,NA
623, Capinha Mapa Desenho Rosa Com Nome iPhone 8 Plus ,24,NA,NA,2000,4x,6.22,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/NOVALOJALUCASES,https://produto.mercadolivre.com.br/MLB-1242686415-capinha-mapa-desenho-rosa-com-nome-iphone-8-plus-_JM#position=40&type=item&tracking_id=089d2b84-43da-4b6f-9e24-f52b9dfd3b78,NA,NA,NA,NA,NA,#1242686415,NA,NA,NA,NA,NA,NA,NA
624, Capinha Heróis Dc Mulher Maravilha - iPhone 8 8 Plus ,33,NA,NA,97,6x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/JEBR8016912,https://produto.mercadolivre.com.br/MLB-1021687566-capinha-herois-dc-mulher-maravilha-iphone-8-8-plus-_JM#position=41&type=item&tracking_id=089d2b84-43da-4b6f-9e24-f52b9dfd3b78,NA,NA,NA,NA,NA,#1021687566,Apple,Variados,Capinha 2D,Variados,2D,NA,NA
625, Capa Capinha Case Melhores Amigas iPhone 8 / 8 Plus ,27,NA,NA,38,5x,5.50,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/CAROLL41,https://produto.mercadolivre.com.br/MLB-1082524551-capa-capinha-case-melhores-amigas-iphone-8-8-plus-_JM#position=42&type=item&tracking_id=089d2b84-43da-4b6f-9e24-f52b9dfd3b78,NA,NA,NA,NA,NA,#1082524551,Apple,Mais de 150 MODELOS,Tudo Celular,Silicone Flexível,Silicone,Silicone,NA
626, Capa Capinha Case Minnie iPhone 8 / iPhone 8 Plus / iPhone X ,27,NA,NA,88,5x,5.50,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/CAROLL41,https://produto.mercadolivre.com.br/MLB-1246329095-capa-capinha-case-minnie-iphone-8-iphone-8-plus-iphone-x-_JM#position=43&type=item&tracking_id=089d2b84-43da-4b6f-9e24-f52b9dfd3b78,NA,NA,NA,NA,NA,#1246329095,Outros,Mais de 150 MODELOS,Tudo Celular,Silicone Flexível,Silicone,Silicone,NA
