search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,color,size,Marca,Línea,Modelo,Tipo de casco,Tipo,Color
1831, Casco De Motocicleta Core Forester Mx-1 Off-road Helmet (tan ,140.844,NA,0,99,6,23.474,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478240645-casco-de-motocicleta-core-forester-mx-1-off-road-helmet-tan-_JM#position=38&type=item&tracking_id=0abdaa8a-e23e-41b2-9336-fb8e0a840d4b,NA,NA,NA,NA,NA,#478240645,NA,NA,NA,NA,NA,NA,NA,NA
1832, Casco De Motocicleta Core Vintage Open Face Helmet (gloss Bl ,71.024,NA,0,99,6,11.837,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478240682-casco-de-motocicleta-core-vintage-open-face-helmet-gloss-bl-_JM#position=39&type=item&tracking_id=0abdaa8a-e23e-41b2-9336-fb8e0a840d4b,NA,NA,NA,NA,NA,#478240682,NA,NA,NA,NA,NA,NA,NA,NA
1833, Casco De Motocicleta Evs Sports Unisex-adult Full-face Style ,157.582,NA,0,99,6,26.264,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478240819-casco-de-motocicleta-evs-sports-unisex-adult-full-face-style-_JM#position=40&type=item&tracking_id=0abdaa8a-e23e-41b2-9336-fb8e0a840d4b,NA,NA,NA,NA,NA,#478240819,NA,NA,EVS Sports,NA,NA,NA,NA,NA
1834, Casco De Motocicleta Fox Racing V1 Przm Youth Girls Off-road ,203.318,NA,0,99,6,33.886,NA,Envío gratis a todo el país,NA,NA,5,1,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478240862-casco-de-motocicleta-fox-racing-v1-przm-youth-girls-off-road-_JM#position=41&type=item&tracking_id=0abdaa8a-e23e-41b2-9336-fb8e0a840d4b,1,0,0,0,0,#478240862,NA,NA,Fox Racing,V1,PRZM,NA,Cross,NA
1835, Casco De Motocicleta Fox Racing V2 Matte Black Men's Off-roa ,442.66,NA,0,99,6,73.777,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478240867-casco-de-motocicleta-fox-racing-v2-matte-black-mens-off-roa-_JM#position=42&type=item&tracking_id=0abdaa8a-e23e-41b2-9336-fb8e0a840d4b,NA,NA,NA,NA,NA,#478240867,NA,NA,Fox Racing,V2,Matte,Cross,NA,Matte black
1836, Casco De Motocicleta Fox Racing V3 Preest Limited Edition Me ,444.611,NA,0,99,6,74.102,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478240883-casco-de-motocicleta-fox-racing-v3-preest-limited-edition-me-_JM#position=43&type=item&tracking_id=0abdaa8a-e23e-41b2-9336-fb8e0a840d4b,NA,NA,NA,NA,NA,#478240883,NA,NA,Fox Racing,V3,Preest,NA,Cross,NA
1837, Casco De Motocicleta Fxr Blade 2.0 Vertical Helmet (black/or ,255.824,NA,0,99,6,42.637,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478240926-casco-de-motocicleta-fxr-blade-20-vertical-helmet-blackor-_JM#position=44&type=item&tracking_id=0abdaa8a-e23e-41b2-9336-fb8e0a840d4b,NA,NA,NA,NA,NA,#478240926,NA,NA,FXR,NA,NA,NA,NA,NA
1838, Casco De Motocicleta Ilm 10 Colors Flip Up Modular Helmet D ,145.684,NA,0,99,6,24.281,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478241892-casco-de-motocicleta-ilm-10-colors-flip-up-modular-helmet-d-_JM#position=45&type=item&tracking_id=0abdaa8a-e23e-41b2-9336-fb8e0a840d4b,NA,NA,NA,NA,NA,#478241892,NA,NA,ILM,NA,NA,NA,NA,NA
1839, Casco De Motocicleta Leatt Gpx 4.5 V25 Adult Off-road Helme ,250.357,NA,0,99,6,41.726,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478241955-casco-de-motocicleta-leatt-gpx-45-v25-adult-off-road-helme-_JM#position=46&type=item&tracking_id=0abdaa8a-e23e-41b2-9336-fb8e0a840d4b,NA,NA,NA,NA,NA,#478241955,NA,NA,NA,NA,NA,NA,NA,NA
1840, Casco De Motocicleta Ls2 Strobe Helmet (medium) (black) ,245.574,NA,0,99,6,40.929,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478242101-casco-de-motocicleta-ls2-strobe-helmet-medium-black-_JM#position=47&type=item&tracking_id=0abdaa8a-e23e-41b2-9336-fb8e0a840d4b,NA,NA,NA,NA,NA,#478242101,NA,NA,LS2,NA,NA,NA,NA,NA
1841, Casco De Motocicleta Origine O526 Aperto 3/4 Helmet (flat Bl ,107.398,NA,0,99,6,17.900,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478242385-casco-de-motocicleta-origine-o526-aperto-34-helmet-flat-bl-_JM#position=48&type=item&tracking_id=0abdaa8a-e23e-41b2-9336-fb8e0a840d4b,NA,NA,NA,NA,NA,#478242385,NA,NA,Origine,NA,NA,NA,NA,NA
1842, Casco De Motocicleta Outlaw T70 Dark Rider Black Leather Lik ,83.089,NA,0,99,6,13.848,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478242412-casco-de-motocicleta-outlaw-t70-dark-rider-black-leather-lik-_JM#position=49&type=item&tracking_id=0abdaa8a-e23e-41b2-9336-fb8e0a840d4b,NA,NA,NA,NA,NA,#478242412,NA,NA,Outlaw,NA,T-70,NA,NA,NA
1843, Casco De Motocicleta Scorpionexo Exo-gt920 Satellite Full Fa ,350.794,NA,0,99,6,58.466,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478242724-casco-de-motocicleta-scorpionexo-exo-gt920-satellite-full-fa-_JM#position=50&type=item&tracking_id=0abdaa8a-e23e-41b2-9336-fb8e0a840d4b,NA,NA,NA,NA,NA,#478242724,NA,NA,NA,NA,NA,NA,NA,NA
1844, Casco De Motocicleta Scorpion Exo-r2000 Tagger Ensenada Hel ,321.256,NA,0,99,6,53.543,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478242725-casco-de-motocicleta-scorpion-exo-r2000-tagger-ensenada-hel-_JM#position=51&type=item&tracking_id=0abdaa8a-e23e-41b2-9336-fb8e0a840d4b,NA,NA,NA,NA,NA,#478242725,NA,NA,Scorpion,EXO-R2000,NA,NA,NA,NA
1845, Casco De Motocicleta Scorpion Exo-r420 Helmet (medium) (whit ,233.84,NA,0,99,6,38.973,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478242771-casco-de-motocicleta-scorpion-exo-r420-helmet-medium-whit-_JM#position=52&type=item&tracking_id=0abdaa8a-e23e-41b2-9336-fb8e0a840d4b,NA,NA,NA,NA,NA,#478242771,NA,NA,Scorpion,EXO-R420,NA,NA,NA,NA
1846, Casco De Motocicleta Scorpion Exo-r710 Golden State Street ,320.718,NA,0,99,6,53.453,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478242781-casco-de-motocicleta-scorpion-exo-r710-golden-state-street-_JM#position=53&type=item&tracking_id=0abdaa8a-e23e-41b2-9336-fb8e0a840d4b,NA,NA,NA,NA,NA,#478242781,NA,NA,Scorpion,EXO-R710,Golden State,NA,Integral,NA
1847, Casco De Motocicleta Scorpion Exo-t510/1200 Sunvisor (dark S ,42.575,NA,0,99,6,7.096,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478242813-casco-de-motocicleta-scorpion-exo-t5101200-sunvisor-dark-s-_JM#position=1&type=item&tracking_id=9916b384-696b-4b58-9afb-a41a36e6dc6a,NA,NA,NA,NA,NA,#478242813,NA,NA,Scorpion,NA,NA,NA,NA,NA
1848, Casco De Motocicleta Shark Helmets Unisex-adult Heritage Hel ,217.877,NA,0,99,6,36.313,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478242927-casco-de-motocicleta-shark-helmets-unisex-adult-heritage-hel-_JM#position=2&type=item&tracking_id=9916b384-696b-4b58-9afb-a41a36e6dc6a,NA,NA,NA,NA,NA,#478242927,NA,NA,NA,NA,NA,NA,NA,NA
1849, Casco De Motocicleta Shoei J-o Helmet - Waimea (medium) (bla ,643.428,NA,0,99,6,107.238,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478242970-casco-de-motocicleta-shoei-j-o-helmet-waimea-medium-bla-_JM#position=3&type=item&tracking_id=9916b384-696b-4b58-9afb-a41a36e6dc6a,NA,NA,NA,NA,NA,#478242970,NA,NA,Shoei,NA,J.O,NA,Abierto con Visera,NA
1850, Casco De Motocicleta Shoei Neotec Ii Flip-up Helmet Anthrac ,980.688,NA,0,99,6,163.448,NA,Envío gratis a todo el país,NA,NA,5,2,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478243013-casco-de-motocicleta-shoei-neotec-ii-flip-up-helmet-anthrac-_JM#position=4&type=item&tracking_id=9916b384-696b-4b58-9afb-a41a36e6dc6a,2,0,0,0,0,#478243013,NA,NA,Shoei,NA,Neotec,NA,Rebatible,NA
1851, Casco De Motocicleta Shoei Qwest Helmet - X-small/matte Blac ,361.805,NA,0,99,6,60.301,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478243033-casco-de-motocicleta-shoei-qwest-helmet-x-smallmatte-blac-_JM#position=5&type=item&tracking_id=9916b384-696b-4b58-9afb-a41a36e6dc6a,NA,NA,NA,NA,NA,#478243033,NA,NA,Shoei,NA,Qwest,NA,NA,NA
1852, Casco De Motocicleta Shoei Solid Neotec 2 Modular Helmet - ,980.688,NA,0,99,6,163.448,NA,Envío gratis a todo el país,NA,NA,5,2,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478243148-casco-de-motocicleta-shoei-solid-neotec-2-modular-helmet--_JM#position=6&type=item&tracking_id=9916b384-696b-4b58-9afb-a41a36e6dc6a,2,0,0,0,0,#478243148,NA,NA,Shoei,NA,Neotec,NA,NA,NA
1853, Casco De Motocicleta Shoei X-14 Daijiro Street Helmet - Tc- ,1220.776,NA,0,99,6,203.463,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478243206-casco-de-motocicleta-shoei-x-14-daijiro-street-helmet-tc--_JM#position=7&type=item&tracking_id=9916b384-696b-4b58-9afb-a41a36e6dc6a,NA,NA,NA,NA,NA,#478243206,NA,NA,Shoei,NA,NA,NA,NA,NA
1854," Casco De Motocicleta Simpson 683004c Helmet, X-large ",1207.061,NA,0,99,6,201.177,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478243235-casco-de-motocicleta-simpson-683004c-helmet-x-large-_JM#position=8&type=item&tracking_id=9916b384-696b-4b58-9afb-a41a36e6dc6a,NA,NA,NA,NA,NA,#478243235,NA,NA,Simpson,NA,NA,NA,NA,NA
1855, Casco De Motocicleta Sixsixone Evo Carbon Camber Helmet (whi ,136.121,NA,0,99,6,22.687,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478243254-casco-de-motocicleta-sixsixone-evo-carbon-camber-helmet-whi-_JM#position=9&type=item&tracking_id=9916b384-696b-4b58-9afb-a41a36e6dc6a,NA,NA,NA,NA,NA,#478243254,NA,NA,NA,NA,NA,NA,NA,NA
1856, Casco De Motocicleta Speed And Strength Ss1600 Solid Speed H ,290.643,NA,0,99,6,48.440,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478243297-casco-de-motocicleta-speed-and-strength-ss1600-solid-speed-h-_JM#position=10&type=item&tracking_id=9916b384-696b-4b58-9afb-a41a36e6dc6a,NA,NA,NA,NA,NA,#478243297,NA,NA,Speed and Strength,SS1600,Solid Speed,NA,Integral,NA
1857, Casco De Motocicleta Swat M88 Specification Fritz Helmet Bla ,47.788,NA,0,99,6,7.965,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478243364-casco-de-motocicleta-swat-m88-specification-fritz-helmet-bla-_JM#position=11&type=item&tracking_id=9916b384-696b-4b58-9afb-a41a36e6dc6a,NA,NA,NA,NA,NA,#478243364,NA,NA,NA,NA,NA,NA,NA,NA
1858, Casco De Motocicleta Torc T14b T14 Mako Flag Helmet Full Fac ,59.774,NA,0,99,6,9.962,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478243401-casco-de-motocicleta-torc-t14b-t14-mako-flag-helmet-full-fac-_JM#position=12&type=item&tracking_id=9916b384-696b-4b58-9afb-a41a36e6dc6a,NA,NA,NA,NA,NA,#478243401,NA,NA,Torc,NA,T-14,NA,NA,NA
1859, Casco De Motocicleta Torc T50 Route 66 Open Face Helmet With ,161.318,NA,0,99,6,26.886,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478243426-casco-de-motocicleta-torc-t50-route-66-open-face-helmet-with-_JM#position=13&type=item&tracking_id=9916b384-696b-4b58-9afb-a41a36e6dc6a,NA,NA,NA,NA,NA,#478243426,NA,NA,Torc,NA,T-50,NA,NA,NA
1860, Mica Para Casco Ls2 323 Visor ,20.9,NA,0,NA,6,3.483,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/VIGA-MOTOS,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=7QPdtfUxy0FpAA0xQ5Zv5JS%2BRjzbvjjjgl3WS5HDGRuoY%2F3YCo5ay19cjPhL6KuYt48GmU%2B7G%2BxRaVB8pOpMp0BhBfP6DLXnvg99z2Ovjsc24cLqPHIzN9z32ldp2VYFBHdcKEy4G52ctthD8wkOGTXbwl2LW1W6OdI5gkFgsnDnlCDiIdta8McbOkWdvz6UfQzf3Rykawwq%2BUs7AqjwUv3S%2FNS%2BqocwSn9B6bGVNVeQgILyKl%2FECt4u%2BHIy91LwPcnrdv18FuoZm3RmVUdNvMBkM%2F6%2BzCclJOybUeZg9KSJ1votz%2BIGLUpmXNQ5FeRMwgkRdO3XeGLI3tM7T8%2Fh1jfO9gCixwH%2FkNE8Nl3N4%2BPQbx4Fd%2BJoNeyC%2FQRAXmo%2BpS37B7sYywUSscvynyXqyyWpRNRUQWwIC5wo0OwEilSqUkDiulVoX6IhbOWWRCx1nVh%2FP4ENB978okSZ5Bc9rBh4qluTQCpdZF8PdXHoub8r%2BFjyi59sEv%2B%2BevYySQi5XQJoTbCmwARfPeQWWjRd5gcssZXDol5nspwzUrKP%2B0y9iVeTV6v6VZV%2F55AgIgjYg%2FjAb2OKwaKxwKKkBG7TW%2FhPa3Nh7pdQJaYJP%2FPt3EvozvAfGfhojZ7WvtPeFyXs7iBf4THMhO9oqeQk%2BLBOpwHovGhmhB9dn%2BxBoGZfAnv6K0xS7mcgdIJHLVwF3PKWhmG7egeztXB9RcCCDSpoDZG%2B6NObxnp3D%2BPx%2B6FoNgFYGW7Jw64OE7Qhf%2F0W%2BDr1ybbjXSkshOp7SNSAp2MWEjlVS8ZxRw7IQh1ZDnzkvoMktsSAbtUPOhpqc4hbiSPjZeOXgSjGBtXh5rEj%2FsUR%2BgBkiuevOWD0ZpznQXz2cdpvoSGetox%2BfVZxl6dV3w5vunahrnCmyngWSdePB93gm3KxjeWNtMMWibXUA%2FRKIGjyt0e2B2RgPwjvDLDTWe0ZP7OinHTIkIGfTn9%2FB%2B%2BYArL8ZHUJI3r6BRR6Q74xOXJYdhdsImHK78nEana%2FqylLjzHQ%2B2kxT1WZlu79LieRd%2B74BUgDCAc%2B9PQHqDaALBxKF5sQ%2FNCFCUOKwN4wbsijR7EDmlSG57OzNQTVfzWvgnZtKqDLpJ5iDGnwEWouPhUL6qRFcgr6H5aol5HNHKsmtyf213ruoTt8AVq%2FfLYxDZ4xTyuOZ54Mg114NGZxrqKWuvTmgbWEyMKaF61WAVee1S98Z%2BPt%2Fe%2FGhRHNnCsDVbOTRKHPuwhMNGGhAcO1OR%2BKHd4AzAH1gbAkkUBPJ2zvG1BFDp9tQugOz5zKIfY0OSTgE4%2By9WwsXo8DP5C1%2FuI50EFZ80%2FH9QOfV56%2BddoIbQX%2FjLbBwdIpdBt6doF8hskZTepXHIci%2BgYQnRHsEcp44duOw7DC%2BpOiskz5kfjOwHbxcvqoXWI7BzLCiEeaYNWb1qlQ4J52mUEyDoGHXNfAeWAUOdCDXPw%2BpUQaaRIYCzZRiSfp4hKmZkfjMcuxDO6aO0Ya82cHYm3DclQgIIeMBfXFE351E82ghb7ZPbmDKk4Zfqp2rANzHjM4rzjzy7o4VRFSDNKN4POJJ3BXPBGcQytUxv8V6%2F5IhrTEIGaiFCbxs3F9rvefkaHDVky0wSMTT5QCUCZ9cODn%2F9WoJ7CM4UPhXqx%2FBd9%2FYE3nl%2BIVZOv%2Bf9ks1PQL1MwVdV%2FzhnCzdK1yksVKubwBE%2BsqvHUZzP1ASwR1Yjwzkt8OpMLRXqwbNN886SuPALcyEFNjmErljRo3%2F46wnu97q0Rs0rabCDA%2BETGiMUeTgPnsd8GmyR7I0gRXmqD1ugsN%2B23Tv895KKA3q%2BftzwGbuB9kp4va1VhvvZl3W2WZ79hHruKPD%2B1%2BiQviWi5qcKlnoHeJwV8AxlXjoReFpDo%3D,NA,NA,NA,NA,NA,#494748857,NA,NA,LS2,NA,NA,Abierto,NA,NA
1861, Mejor Candado Para Casco De Motocicleta Por Carreras 1 6 ,37.822,NA,0,NA,6,6.304,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/AKAESCHILE.,https://articulo.mercadolibre.cl/MLC-478625393-mejor-candado-para-casco-de-motocicleta-por-carreras-1-6-_JM#position=15&type=item&tracking_id=9916b384-696b-4b58-9afb-a41a36e6dc6a,NA,NA,NA,NA,NA,#478625393,NA,NA,Precision Works Racing 1,NA,NA,NA,Integral,NA
1862, Agv 01017487 Casco De Moto K3 Sv Matte Black Xlarge ,308.19,NA,0,NA,6,51.365,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/AKAESCHILE.,https://articulo.mercadolibre.cl/MLC-478692099-agv-01017487-casco-de-moto-k3-sv-matte-black-xlarge-_JM#position=16&type=item&tracking_id=9916b384-696b-4b58-9afb-a41a36e6dc6a,NA,NA,NA,NA,NA,#478692099,NA,NA,AGV,K-3 SV,K-3 SV,Rebatible,NA,NA
1863, Casco Oficial De Motocicleta De Policía Wsmoked Snapon Vi ,266.246,NA,0,NA,6,44.374,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/AKAESCHILE.,https://articulo.mercadolibre.cl/MLC-478692276-casco-oficial-de-motocicleta-de-policia-wsmoked-snapon-vi-_JM#position=17&type=item&tracking_id=9916b384-696b-4b58-9afb-a41a36e6dc6a,NA,NA,NA,NA,NA,#478692276,NA,NA,Intapol,NA,NA,NA,NA,NA
1864, Casco Moto Integral Byb Italy Speed Racing Unisex ,17.99,NA,0,300,12,1.499,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/JIACHENGLIU,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=FXFcsf0mYqQUzzYa4VkfYrNyut83VcTr5wbalA7GJNw9dznWU0ErWxyn40%2BcMrStuuzWUSoWHdkdFqSeZHi3SDmCs7XkeZKYzAKaWKwoQjyu8lyhWrwmMPx%2B3fspPItc0RNaEnwndtkh2Ua2OfmFPpBHgUxxwHZIN%2FTTagEzyyseG1FhfmtJSjeopAT0MGeA5Zjhnlfor1OI%2FB3c%2FggxMjoOtbJqfSWJvDl7BI%2Bl%2BftqnY4H%2Fw2PBUOkjlqgp8JQ%2BOSSm%2FI4CN7DzANYcVMCixxG2n1D1F%2Fp%2FfpsvAs57cs%2BSq3wVh6cLWyqZY2vcT5xFJ2vTylDE69aB1%2FixmuhopklEj7%2BXmr5n9o9SxvJnzB0G9WC7n8%2BjIuE8QLys9HzDentk0gr9QF8BU2eh9HR76N3FKbKMwhCBGFFut7%2B75UND9U4urCfN6gLPNVCpdjIfokLyegQqIuODmDDwBoKnloNyNLBA%2FYICEIPuMz6AOgxQHj3YucM4FMYpasIQ%2FFzZ5fpkus0qDC7lzL9RlR%2BFjL3LFeQv%2B6vX6phwgveP6L%2Fc78RG7X7YQCoCm1v3PQ8Vm3VTIxOZzNvq%2FQs2wnhdP0ku1lCvIss4%2Fq%2Bo2CGklptU3cWW85NV%2BshBjtYY5IsOn%2FZ2kCKJRqpm9xUZEyVKdnnYS6SMd3Yt1U1%2BEcJfkUsJMeui%2BsIeSEywlZg0T2PX5zCeiev0B9jLW2SXahFF3bTtv1go0gpQa6qpdqBHNVOTtlF9G8YXG2cv4Dybs3jGdleg7oGT6RzwsMuLFVa9MSMoU%2BHoJ5FCxdBDGpaxzuS7eS%2FfuCQwgPlQn8uvrv6oMZx4Rh%2B5PKBVZQAXjDE3jB%2FM%2By7AvpZ29hSAFTBQqBBsKD%2FkUpMO61QjqmbQyDzwLf1EcFiBtxVw%2Fw3d9nR80BpDUd8l5TEYeGD58cCmIDkezUQ491LzsDpfIL0tumzoaHsJAAgl2tg7QkJXe2AXsUyBuuu5CywaEDjfUUkgUF6K%2BFM2JewhzwUhiund2EGsHtFTGfhJcAsz5CdmCse%2Fg99VrRm9vnxeGci6g3pWP8aH9KPBlcUytt4bkVLo%2FcELnLxZVpGxCXcRLjkrza1Te4APFzEQ7KXRNzvk6GM1rAKSJVmXxdA93jpKtBV51sUziKl5asEURA6wtDoSMC7lM5OAD7JosIts3W5%2BDo2gBGPbm3w4pyHBTvoZMe%2FB1KbgPbGr6%2BF0AqY9fJjYTMsxKZvG9np8fZTy%2B7FgYYHE%2Fy87ilO8LsMb9z533AdlaKAkgGmM1FoFhJi2aGfIzHTOGFw9iS0GoJT9jUzAOW1QVnw0zvXQODa%2BHsiFslq6ZzQ%2BizyVIWqPeroPD9h4b0F8PinedRaj4L1mmh4a7Y5mV%2Fg4696TU9GCA64Zl9g%2FBsdl8O%2BlAFlcf7dBY2sfjr3VtKi2%2FWe%2FwoTQjasSGkrQ8R8XIW7FooqocB5vkGrGb9QdsvzjYI2Q%2FNeb7bMMfJ7tmm017CPKkJPhKGnNyCQdHcwgVmiOV1r9J9Qzd8ymbX%2FxcNvh33nPJKAXQgUUJJfpNRuXp7KfhT2zii%2BPBh1x8DN%2Bl6t7QN9cyMY%2BiKv3EILtDghguf3hBb2NtZOyb8iQbN9ziHvYydiM1V6ZuY9Hu6R%2FFeARZHCpkXIrPmSgUbhxTogHWxx9HApZjhm0VMG6iaWlVhjaKX2gQ7OfcpgSojni6C%2BDK7U8LKLnBihjBt1lNbCJH8rFYpRXScn2JWzvydsgUbhINkW9qJ%2BXXSKh7aYWHBgYHInjKc%2FqVHdSb%2FNPw7vSdo5BLOQA5aSajSXX2CG4Oe3sxLOrJrGBTOnqVquo2Ux2ZeLxba4kh0W7ukQrSkFZdAB48Tnml%2F7O0nszPHxBklPw5fIQmWYvzE921UJIcfw9x5lD9PzcLyccA%3D%3D,NA,NA,NA,NA,NA,#501797331,Negro mate,NA,BYB,NA,Original,Integral,NA,NA
1865, Casco De Motocicleta Media Cara Gorra De Béisbol Naranja ,5.943,NA,0,54,12,495,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/COMPRATECHCL,https://articulo.mercadolibre.cl/MLC-478975633-casco-de-motocicleta-media-cara-gorra-de-beisbol-naranja-_JM#position=19&type=item&tracking_id=9916b384-696b-4b58-9afb-a41a36e6dc6a,NA,NA,NA,NA,NA,#478975633,NA,NA,NA,NA,NA,Integral,NA,NA
1866, Mate Alemán Estilo Vendimia De La Motocicleta Acero Casco M ,14.522,NA,0,12,12,1.210,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/GABRIELVISIONCL,https://articulo.mercadolibre.cl/MLC-479719640-mate-aleman-estilo-vendimia-de-la-motocicleta-acero-casco-m-_JM#position=20&type=item&tracking_id=9916b384-696b-4b58-9afb-a41a36e6dc6a,NA,NA,NA,NA,NA,#479719640,NA,NA,Tongue-Love,NA,Tongue-Love,Integral,NA,Black matt
1867, Casco Moto Scooter Abierto Dot Street Legal Tapa Plegable ,74.087,NA,0,NA,6,12.348,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/AKAESCHILE.,https://articulo.mercadolibre.cl/MLC-480240633-casco-moto-scooter-abierto-dot-street-legal-tapa-plegable-_JM#position=21&type=item&tracking_id=9916b384-696b-4b58-9afb-a41a36e6dc6a,NA,NA,NA,NA,NA,#480240633,NA,NA,MMG,NA,NA,NA,NA,NA
1868, Casco Bell Emblem Men's Moto-9 Mx Motorcycle Helmet - Matte ,715.873,NA,0,99,6,119.312,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-481552585-casco-bell-emblem-mens-moto-9-mx-motorcycle-helmet-matte-_JM#position=22&type=item&tracking_id=9916b384-696b-4b58-9afb-a41a36e6dc6a,NA,NA,NA,NA,NA,#481552585,NA,NA,Bell,NA,Moto-9,NA,Integral,NA
1869, Casco Para Motocicleta Fuera De Carretera Bell Moto-9 Flex ( ,831.686,NA,0,100,6,138.614,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/2EBOX,https://articulo.mercadolibre.cl/MLC-481969548-casco-para-motocicleta-fuera-de-carretera-bell-moto-9-flex--_JM#position=23&type=item&tracking_id=9916b384-696b-4b58-9afb-a41a36e6dc6a,NA,NA,NA,NA,NA,#481969548,NA,NA,Bell,NA,Moto-9,NA,Integral,NA
