search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,color,size,Marca,Linha,Modelo,Tipo de capacete,Tipo de visor,Materiais do interior,Materiais do exterior,Idade,Tipo de fechamento,Certificados de segurança,Usos recomendados,Posições da ventilação
1904, Capacete Moto Peels Spike Storm Preto Vermelho ,199,NA,NA,1,12x,16.58,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,95,https://perfil.mercadolivre.com.br/MOTOLOPES.COM.BR,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=pf4H0jhwnm3lD31BrFVrLhF0PPJ4h7D63Gu6bPe2bHd5wgcLqI9mA5gpILFXKn%2BjmCRBWM9kvAiNfLtqpnhE7LEzgGKCXCGgpW5D5VsJYv%2BoxqMgMvkOVlBYuC%2FKtUYvNqB%2FWDeBjViMxzsF3oq%2FXfudhdF9ByGdmLrANnMTiHic4RWLaqiMDpfrh2Owb0jP05vo%2BMEhT821E3zmGt1zJ4YVcafywHSQpWz1G9dKSWQnYpFbpTu9j27SseEqeIPfBG9x70sYEfQijBu8dkNC8uVoVcdUYMZrtQ2gVAG9fivZSzwEFCRmShmOe8hUimjDVcA4p7DLP1YIfWUGAmyTnCPA4NDSvIUNFNufPsBAYb0mPajCT7qUhhx5O6onSZmrJE1o8VH8fu6Mw%2FVsO7CgMjqmUO5W4OWS9fk4Tgb%2FCNoEbcM3l54ymRRqwDgzKR7vEnRYeolcCHNd0QNka62dGafGb%2FMtQnfiWg84yuV48%2BcMlwKszBSMlP80Q9WyWsoGGnIKySA5lnNECRhtZTcVtmupdl9FjeaiOlO6w%2BWlVI6TJWq9WvInhk%2BOZtFXCnc%2Bg2R%2Ft4dTU%2Buo%2Frt89mI0%2FH7rdgfx75dYsS7GKbBPou8vMFQ1AbcbwtBBaG6nYIeeBLixZDMf8EkR%2BG4kUaCu7%2BujxPpxh8w15Cq2ER0eSISINWqsOGTfauC8v8OmYgBKmOTcuztzc9TQc96s9vcgbkqSaow78CgaluGwvL5hPMhhZPgJOEbCPD6MMsZJXnAu%2B0Z1dw%2FxcsfTnb1dfrx3whigbm26ULnJMoIK5xa3JcHh4VY0oBxrC8kf4IW37Tw%2FIPCn8lfAtKOSEUYNRuU9g58xR7OuGkp4LPFnRBU4H%2F2tmwZ6WGaI5XpTi1yn6FP81BORKSttADFjxUH6dAiFjASGBjUIqPAi9HX49P0JA6GfUzK9YD7hcvdUIJrhe6daQaRrwlquZuSutHYZPPBWmO%2Bpafz3vQWfAqj5nAv7uf3YeDQx7fCW%2FP%2F25i51shkV9NuQE%2FiDxhmebqkmiXsaKzTFAwdmZ6tqJXcPOZYptVBBBU7WZLvtvWSDCLimS3ywjEgwQyiVirc%2FlcJj5BMBCnkSFXfNsChWtHZzGvvw%2FU9YCs5XwIKsbhIFo5bkO0H1FPvsG18%2BI1D7djG0vlAubzhuuUXBaNSclH1yGaxM94WcCdTCZi4retBH1DF5VtbhYG6J7ikm1wyu8Ea44FcEqAfuGIANUqtUhgH%2BFEnfyj6JIgOviRZjY%2FPJw4Ht9AMiBsv9oE6Yvyy2pdH2ME04M6i2o%2BdFY8iA0m2tqNgvKBSjNiL1uimE%2F%2By7rgpv6EGbukk5%2F70GaXH0%2F%2BrV8ZL7UhRqZZvmPNkjBQW9U1hBjkXQou7vQ9DQdFysiGlxFgRLRknPndSf05x8v0zSgOdIn69A%2FQvOhDJDtSwjBJOIC771UA%2FsE8b1YPqsFgc1i4gNsXGyD3159q%2F4%2FHUXOCHAwKZ4OgPjnGaMjpjWSBe%2FtmMrGqbblztGqJ4nPLvb6n%2FDOd%2F2Up%2FK%2BK9LDG%2BExuiEtqk8VhAhXmlS2BH5r%2B5BVxYr6wZ%2FF9bfixCuz41rTfQGcr8IDATOWUGVBHttRkKDbc2gLoESAXUHoSkBRDyRQw%2FLTZBKc%2FHKGQxdpRhJqTTsVIZKl1jvBY60YPHlmVide6EeIWkWOGlOvi3tEeWGGlfPCQM5XPKT%2BFPvE%2FuFiC1Q4XapkbhzflTp6QgFcET366qfsCobGNcTPDK7btQWnuPhoTHsGYhNPT0YJZsnzoOfSq8fTDZhAOAmnuC5Q0eZzzjgPOXEMjBthWtUuzebyzPARzGIoIkqw6g0F6e8QMy2KfsNLlTmpTeUFXnAA4HDW3%2BTRQUJKN5wzspZeiNqqm5l0gUy0vxzms7bwx7L9aMXMW%2FHDXcUGU4LgHn%2FBatZul9WaGOF8RMLIrSQCoZQSt0zHzMjaUREKRhs5xQ8WpGsVJIuPQSP3LcgFyI5MYueBY2WPQ2lPpScmCFfJGu%2FQwbMmXMmO4uUCUbKYUSm,73,16,3,2,1,#1273583325,Preto,58,Peels,Spike,Spike Veloce,Integral,Simple,Poliestireno,ABS,Adultos,NA,NA,NA,NA
1905, Capacete Moto Escamoteável Robocop Articulado V-pro Jet 3 ,195,NA,7,119,12x,18.72,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,1842,https://perfil.mercadolivre.com.br/MHF+CAPACETES,https://produto.mercadolivre.com.br/MLB-1051884540-capacete-moto-escamoteavel-robocop-articulado-v-pro-jet-3-_JM#position=9&type=item&tracking_id=16bb0097-9801-4ffb-8c62-a024d5d6da47,1326,359,100,26,31,#1051884540,,"58,60,62",Pro Tork,Capacete,V-Pro Jet 3 Protork,Modular,NA,Não se aplica,ABS,Adultos,NA,NA,NA,NA
1906, Capacete Masculino Moto Fechado São Paulo Spfc Pro Tork ,143,NA,4,17,12x,13.75,NA,Envio para todo o país,NA,NA,4.6,807,https://perfil.mercadolivre.com.br/ESTRELA10_?brandId=1582,https://produto.mercadolivre.com.br/MLB-1228401542-capacete-masculino-moto-fechado-so-paulo-spfc-pro-tork-_JM#position=10&type=item&tracking_id=16bb0097-9801-4ffb-8c62-a024d5d6da47,588,150,52,6,11,#1228401542,Preto - Vermelho e Branco,58,Pro Tork,NA,Liberty Evolution 3G,Fechado,NA,NA,ABS,NA,NA,NA,NA,NA
1907, Capacete Moto Masculino Feminino 788 G6 Fosco Oferta ,136,NA,2,990,12x,11.42,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/JULLIANADECASTROSOUZACASTRO,https://produto.mercadolivre.com.br/MLB-1181010039-capacete-moto-masculino-feminino-788-g6-fosco-oferta-_JM#position=11&type=item&tracking_id=16bb0097-9801-4ffb-8c62-a024d5d6da47,NA,NA,NA,NA,NA,#1181010039,,"58,60",Pro Tork,NA,788,Integral,Simple,Poliestireno,Policarbonato,Adultos,NA,NA,NA,NA
1908, Capacete Moto Axxis Piston Laranja Fosco + Viseira Extra ,478,NA,5,1,12x,39.83,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/COMPETIZIONEMR,https://produto.mercadolivre.com.br/MLB-1148659537-capacete-moto-axxis-piston-laranja-fosco-viseira-extra-_JM#position=12&type=item&tracking_id=16bb0097-9801-4ffb-8c62-a024d5d6da47,NA,NA,NA,NA,NA,#1148659537,Preto,56,Axxis,Axxis,Eagle Piston,Integral,Simple,NA,ABS,Adultos,NA,NA,NA,NA
1909, Capacete Feminino Aberto Moto Mixs Up For Girls 56 Rosa ,50,NA,2,3,10x,5.05,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/ESTRELA10_?brandId=1582,https://produto.mercadolivre.com.br/MLB-1227946609-capacete-feminino-aberto-moto-mixs-up-for-girls-56-rosa-_JM#position=13&type=item&tracking_id=16bb0097-9801-4ffb-8c62-a024d5d6da47,NA,NA,NA,NA,NA,#1227946609,Rosa,56,Mixs,NA,Up,Aberto,NA,NA,NA,NA,NA,NA,NA,NA
1910, Capacete Moto Fechado Protork R8 Viseira Irridium Camaleão ,120,NA,3,59,12x,11.47,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,2249,https://perfil.mercadolivre.com.br/MOTOLOPES.COM.BR,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=UVQpw96ZtSGapIkti7xUpVmDlHbUQgAM%2BlrRKb3c%2BYT9%2FkMH8i2wnbBfO90RmJW5LNslx4aWjd0G6y9nIoyIZYZk59o%2Bjkm6BdeslHphuGDsTGXykutL2P7dMKWkQC5weVGAXXW1MA%2BXmV%2BKopW1fpf15SMTAFYSUxP%2BnFErWrdPncDTNZh44ybTu0ngFeiU56C5bQ8CXm3n%2FJrFwTnHghYdOal3VzO62A0ByjrYaxmkIKCJ%2B4kXJkgaLXYj16GFPmqMxOBybGs9idFMMYAXeZlT6yk%2FlBRpMPLjN85WKo78l3Cj68V5%2F7ldpv4SSRitiDTzrnRoFtwurp5vuHJUSReuq2U%2FYURt7kXWZHPwslIZj3AosqxK6ENhbzvfvhrrRSbL6uWWCgYnB2OlShPe%2BavIq%2BMcPJesjnSQH2xLxPPKz1ZsOF5Vw5MpoZ1GSz1rbET32hq7Uk0KZkSx9zf7iHunZsiYqtDv19sAg9N8QedLGiVX1Htkjo5jVkXJSWC0WcYNk8qoCllHMraSyyBtZ46Zfw%2BRdqGfzbssvUzCIYPor8WCmUbOIvUo3JnaB7hX8yM5o8ZBHIXmLVANLd9Cy5DRk4oM74Pk%2BKcoAKdLw4PZhYIn7C6%2BKHhSc6O5GWD0SA%2B7qmPVwB3RIG9m2LDIJnVGWmqiuqdn1udeayxF%2Bz9XyvTiuo1mZux%2FQAn0hubNH%2B1dFwygO2in2GZFUuZiQsDjA9xzG4IdHi5PkLxvZo3TrSjnsd3oc2%2FoFO59H%2BKprFm4H4Z35bviOm1GvlVkvVQX72QkwV6dV8qgGOC%2BLK5Y5CG6D5fMyLptGuXgchNyGGRPrR7JnnvoyEQskJsfVTauAeA2Q%2Fv9hmt%2FOQ8LqCQZfC%2BRgemKbuYiOP3AYa1CImaZZfz%2FsV5%2Bv2pfXxh9Irvfchmgx0WlSU94Ha2p8uMBcxU%2FVUmpMaL22bsX%2FEaZ%2Fu1nCDqkkaLpeXVZW1%2F6oJXnOug9Kcbd%2FOdiDapP%2FQbemdTmwfYoaaq7aeTebzLpe15qW6ziDwE3r0ZPjbeAces2Nn5NWx1CTUmPv8dq2NLTYJzN5vi8wSKbNKa78VO0cPy5DDSKFBYljaGCuF90R5pn%2Bb2BneO5nfhYt93%2FRYk4pTE54aC245u329K1fwxkW09BSXp3jmiZjeHX6eCd%2BY6IzOjq%2F70aHMU5JGC4kn7W%2F3YZL2dNJ14Kcv95OGNLXPPKYf1PIhvLDBbMaJWEVCbnVTBvzY20Ps4M911u4hJBw6waNfDdqG%2FgIJXoJOIRm3S1zx8qnWUuwLHsn%2B7tW5%2FBxO7bzXBLri7KzpSCwkba1zfSdrLWi37HLPhPAMJdg47y0Tn%2FynPPfz5kDW1NYIRyNExuzCme%2BcqipZs8NQchlN5qH9uXIINntRxh7ZkqgSUd3AQ49j46WIYpqLOep1tI3IpTnfOG1ybuffPdeJ56zh7k2iV6tNndDsMHa%2BfEo9gDNBOu%2FbflQrLJsP5HPjiRHr31edK15PfJ9APDDTeSj8f%2Ba6IDx%2BDI4C6yAXL8EobXkROAC0up%2FzP2ipmKuN4T0967PTSBaJaBAz4cMqRokFk6CMxgI9uAQ1jTT62vUEKk7ssbDgQW2AWEvVr3Kjvu%2BLD0WRt20buHiu%2B%2Fizvl8Bo0qRC%2B6YsvQXOvSWYojL5KIdD3L7HtEF70OYlSDvFdc15EcI58NTMna9NjKBb1ZchjtXiCrcVZvzoTPvaFDFAN6eW5mXNcFeG8HoyI5QT8jnkhE0PHmWRi7eyddn%2F4NzhUvQjmLmKA4xrtGkJmra4TqWuVIf8ZGhYv3Wrze6W8Bd9XroVqc8OWPviiz%2BxoqjvbnGI4WMw8DAyV3pqg%2F2BhpKoE5HxcsVd4RoYGebO79PcCIEvQNRin%2Fd5UEsvBTkhOs17pE1%2Fa4eb5mnDQgegN8FadJtMwxgoyKgetU9ZjClDhpyC5de%2BYKtozAxOdrK57%2FW7VWDzKAIa2xL800C9ZgGj%2BZ%2F8UKsmA1bY6EYAJYEhUXJxJS4Ccce2lrU1%2FDtwfvr92xU0BYR4VDinXKV0d%2FcseciMWlw%3D%3D,1497,422,189,70,71,#1290645497,,"56,58,60",Pro Tork,NA,R8,Integral,Simple,"espumas de memória para melhor absorção de impacto e conforto, tecidos nylon em pluma anti alérgicos e com alta resistência abrasiva",injetado em polímero abs de alto impacto virgem,Adultos,Micrométrico,Inmetro,Urbano,Superior
1911, Capacete Moto Mixs Fokker Gtx Air Fosco Lançamento 2018 ,119,NA,5,81,12x,11.45,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.2,29,https://perfil.mercadolivre.com.br/KMMOTOSHOP,https://produto.mercadolivre.com.br/MLB-954505911-capacete-moto-mixs-fokker-gtx-air-fosco-lancamento-2018-_JM#position=15&type=item&tracking_id=16bb0097-9801-4ffb-8c62-a024d5d6da47,16,7,4,1,1,#954505911,"Amarelo-néon,Preto com Azul,Preto com Laranja,Preto com Prata,Preto com Rosa,Preto com Verde,Preto com Vermelho,Selecione a cor, entre as opções disponíveis.","56,58,60,62,Selecione o tamanho, entre as opções disponíveis.",Mixs,Capacete,Fokker GTX Fosco,Cross,Simple,NA,ABS,Adultos,NA,NA,NA,NA
1912, Capacete Moto Pro Tork Fechado G7 Com Viseira Escura Fumê ,184,NA,1084,178,12x,15.41,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,2249,https://perfil.mercadolivre.com.br/VENDASFREEMARKET,https://produto.mercadolivre.com.br/MLB-932323283-capacete-moto-pro-tork-fechado-g7-com-viseira-escura-fum-_JM#position=16&type=item&tracking_id=16bb0097-9801-4ffb-8c62-a024d5d6da47,1497,422,189,70,71,#932323283,Preto,"56,58,60",Pro Tork,Evolution,R8,Integral,Simple,EPS,ABS,Adultos,Micrométrico,Inmetro,Urbano,Superior
1913, Capacete Moto Taxi Amarelo San Marino Grafic Original Taurus ,119,NA,38,3,12x,9.96,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,313,https://perfil.mercadolivre.com.br/MOTOALFA+ONLINE,https://produto.mercadolivre.com.br/MLB-874014817-capacete-moto-taxi-amarelo-san-marino-grafic-original-taurus-_JM#position=17&type=item&tracking_id=16bb0097-9801-4ffb-8c62-a024d5d6da47,247,50,9,5,2,#874014817,Amarelo - Preto,"56,58,60",Taurus,Urbana,San Marino,Integral,Simple,Espuma,ABS,Adultos,NA,NA,NA,NA
1914, Capacetes Moto Mixs Raptor Preto Fosco ,119,NA,22,17,12x,9.92,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4,2,https://perfil.mercadolivre.com.br/KMMOTOSHOP,https://produto.mercadolivre.com.br/MLB-878579410-capacetes-moto-mixs-raptor-preto-fosco-_JM#position=18&type=item&tracking_id=16bb0097-9801-4ffb-8c62-a024d5d6da47,0,2,0,0,0,#878579410,"56,58,60,62",NA,Mixs,NA,MIXS RAPTOR,Integral,Simple,NA,casco feito em ABS de alto impacto,Adultos,NA,NA,NA,NA
1915, Capacete Feminino Moto Mixs Fokker Storm Rosa Preto Fosco ,128,NA,2,3,12x,10.74,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/JADE+MOTOPE%C3%87AS,https://produto.mercadolivre.com.br/MLB-1199368499-capacete-feminino-moto-mixs-fokker-storm-rosa-preto-fosco-_JM#position=19&type=item&tracking_id=16bb0097-9801-4ffb-8c62-a024d5d6da47,NA,NA,NA,NA,NA,#1199368499,"56,58,60",,Mixs,Fokker,Mixs Fokker Storn,Cross,Simple,Resina termoplástica,ABS,Adultos,NA,NA,NA,NA
1916, Capacete Moto Mixs Mx2 Fokker Carbon X Fundo Fosco Lançamento Lopes ,120,NA,1,19,12x,11.47,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.1,42,https://perfil.mercadolivre.com.br/MOTOLOPES.COM.BR,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=CuBieszdJ9SUC39VZw6PO8KzfiC6U0TEKf0VMRT1CAAh1kqPcjLhlay2serjB6049M4EWwfDjQA521yZ2SNCR2S4cff0a%2F9msRVaaxAlIyPpNDhmzAIJeXSRpfPmG%2FJefAF2RSQUDaaEot4eGc52nH3%2BDgkIrzJCssXSh5qEu8d1Q9RN2JDLgqITE6%2BAbK2DVc%2Fbv6I%2B9LLSWzgJyym17w9BDUZ4Jo5wlINpqlcCFpxbBVruOnAW%2BhCZkcZa1WKqDrWkdjJ%2B5hfuJVPChS7cLEEtXxiJKesUVX4kEhrk3FFdO%2FNHO7vwSH69YYbklHWEiXt0eNvTWMIgyiMKkqzcrg1d6rfGJWl6CT5gU8Kw1ubw6HHw2LhwnghO9rVqhsS%2B5wQuBHGfLs%2F793RtUPGkt%2FsaBYPC%2BD2ROW4SbaigxqSKkvl5Mj7kICZsgE9ncUYKpkRGibzEkIsGMFjh3r9tCUWcFTFvHjag3v2N%2FjfPdZ%2BNQ0Vk8fZP2YdYEwIDpGGXsHACKjPbNzfZX5t5e2JKx8E93Q1t5hZQBnVG4bbD11HoLj8xb3NyvyyynLqxefqQTqdH%2B0kqMLx4IBszQo5%2F4R1UxdLRTG5vDgQhuR7bsGHZ6Ly5AIf%2F5iwn3ZhwgTR0al0gPrdlQorK429yC%2Bu0hn09dlq5XgTs5UryJHCDxqNoL6nWZVTT79W9HEOqE2zIMLsqxqd%2FBK0BnfRc6OAiG7E5hX%2BaQRnVtES0NUR6v0djeYPSXi2xFXw7KyvvfE4Xda0psfXPxDKUR4XJ85JIMY%2FHDSLpSkeJyRtaNLpdGBzmIklfsksmiGdXHNVfI2LAo%2BucSrZx4jD7HlkNfie6UMJtoO%2BKUAmJNXp7na25XU1LO9PawBL5MyE70cm83GnS1UiOJ9t%2Flf8RsiG5MqRjG9CNUgJ%2FEx%2FgM9ufZQgFytYoFfy2LYFO608dyjb9TPhJI%2BAn%2BVw2QNNdof%2B4NFOWqnFO%2B8I57eDhlljRBow3O2iBOdena9X3P%2Fn5W0W0yDWS9ngkOLOk68ZgPeF9lHAdM9jQE8WpeVlbtknmhzP0xwaZ4O9OHvZ0Yaqh4x%2F1HYgVl2pzC7iSvK2s4jzRgm3TFbxBaE6keszl96Q1QXp8rF9TQoh3DUTG6bllwRL1mlpUUGS0EO8nlNxpNrAuO5xDam0TIydgdW2mH5ZgVWy2pnkLU9mWvWtlyrF4SNkRouk%2FYfFRgGPW68iJQKeybTo9cj3qFdmLZGXdL3d%2F%2Fm%2B2XBDtxzEZDVYp5huyZOQXedEzqmNXyTYLXVDmLxAKkx6Nuq7Mmq36ZbTAVAP0KHmjg33tLv3WM28VmJMhqiw7Ac3yMHzYPmOJaWPuzfsSzkMGf1GCoStM85g8H0%2Fo5%2BbpeQ8ckI59yOdX0mvmpsI68YRY68WVbO0yO2Wj98rvYAS5hGS4Da%2FXPyrP6a4xeeRaWIrL8OItjHdPTLb72n67BLcmB7RtMibF0DHm8ybfGFvRbIJbir5aSsGwFaEXlElmGT7Ion5dlGO08xud9Fkd9nmnTULSQClpDN7MRmpFtjLL60VQ6iS%2FVkxecKfWJdjDZ84SAQBaZZSFKnsNoI5VpDiTasPx9AL32KmIiNa6o4wXsKGmCpB3yULl%2FyLs9rw5YujTc3flEsKg7zico8%2FlxED6FuNEs85GV%2ByLv6tvc0tGu0sj7Po8nFE2Sf%2BzkOWUsC3Qil%2Bo%2Btf%2BbzUbACE22doIoDCBKVAD%2BLFAHiMA5qO0%2Bpc0BEjrrxy5ffZudJbyU8sYQQavYBRC%2FVkPYYmvFVTNX91r6NEh0Nd1%2Fetb3lE8Zl6J7LAoUHsH5v%2Fcyn68u%2FNIgUqg%2FPSXd0fQp1bxfR7HYbbl6UoM5Oys7SLkomrzrlT9QMl6me%2Fm0uGuIl9o%2Bwi0t8p4srTgS29EMnKbuhv72IAxecDf8wFR6%2FTxpz62B2pqkcpTR%2FHRdWnPf2Fgntqi4qdpOtKv%2BsKA8rl%2FAxv4rBWz7nI6THhgLXOaXC8rZk0N7%2B%2BnSu7TnPV3jnVzrQYQhgxrRuJs0elqvlCZ2AMQAtNDM8Tls5KcKHjcMbDBY%2FDInWI%3D,22,10,4,3,2,#1298045551,,"56,58,60",Pro Tork,Gladiator,Carbon-X,Integral,Simple,forro antialergico,ABS,Adultos,NA,NA,NA,NA
1917, Capacete Moto Ebf E0x Modelo Spectro Preto Fosco E Chumbo ,189,NA,3,4,12x,15.75,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/MONTINI_MOTOS_VIRTUAL,https://produto.mercadolivre.com.br/MLB-1009262529-capacete-moto-ebf-e0x-modelo-spectro-preto-fosco-e-chumbo-_JM#position=21&type=item&tracking_id=16bb0097-9801-4ffb-8c62-a024d5d6da47,NA,NA,NA,NA,NA,#1009262529,Preto,"56,58,60",EBF,E0X,Spectro,Cross,NA,NA,ABS,NA,NA,NA,NA,NA
1918, Capacete Moto Ls2 Ff353 Infinity + Bavete + Narigueira ,600,NA,1,3,12x,50.00,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/GENERAL+MOTOS-OFICIAL,https://produto.mercadolivre.com.br/MLB-1107093178-capacete-moto-ls2-ff353-infinity-bavete-narigueira-_JM#position=22&type=item&tracking_id=16bb0097-9801-4ffb-8c62-a024d5d6da47,NA,NA,NA,NA,NA,#1107093178,"54,56",NA,LS2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1919, Capacete Moto Axxis Mt Marianny Celebrity Preto Rosa Fosco ,449,NA,1,35,12x,37.42,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/COMPETIZIONEMR,https://produto.mercadolivre.com.br/MLB-1166122288-capacete-moto-axxis-mt-marianny-celebrity-preto-rosa-fosco-_JM#position=23&type=item&tracking_id=16bb0097-9801-4ffb-8c62-a024d5d6da47,NA,NA,NA,NA,NA,#1166122288,Preto,"54,56,58,60,62",Axxis,Axxis,Eagle,Integral,Simple,NA,ABS,Adultos,NA,NA,NA,NA
1920, Capacete Moto Peels F21 Mirage Varias Cores E Oculos Interno ,269,NA,92,1,12x,22.49,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,597,https://perfil.mercadolivre.com.br/OMOTOCICLISTA_PARTS,https://produto.mercadolivre.com.br/MLB-909834862-capacete-moto-peels-f21-mirage-varias-cores-e-oculos-interno-_JM#position=24&type=item&tracking_id=16bb0097-9801-4ffb-8c62-a024d5d6da47,461,93,33,5,5,#909834862,Rosa,"56,60",Peels,PEELS MIRAGE STORM,Peels Mirage,Integral,NA,NA,CASCO INJETADO EM ABS,NA,NA,NA,NA,NA
1921, Capacete Moto Pro Tork Evolution G5 Carbon Evo Preto Azul ,119,NA,9,94,12x,11.46,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,72,https://perfil.mercadolivre.com.br/DISTRIMIX77,https://produto.mercadolivre.com.br/MLB-848773940-capacete-moto-pro-tork-evolution-g5-carbon-evo-preto-azul-_JM#position=25&type=item&tracking_id=16bb0097-9801-4ffb-8c62-a024d5d6da47,47,16,6,1,2,#848773940,Preto - AZUL,"58,60",Pro Tork,Evolution G5,Evolution G5,Integral,NA,NA,ABS,NA,NA,NA,NA,NA
1922, Capacete Moto Fechado Pro Tork R8 ,120,NA,12,2657,12x,11.47,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,2249,https://perfil.mercadolivre.com.br/SPORTBAY+2?brandId=721,https://produto.mercadolivre.com.br/MLB-970108660-capacete-moto-fechado-pro-tork-r8-_JM#position=26&type=item&tracking_id=16bb0097-9801-4ffb-8c62-a024d5d6da47,1497,422,189,70,71,#970108660,"Azul-claro,Amarelo,Azul,Azul-claro,Laranja,Prata,Rosa,Verde,Vermelho","56,58,60",Pro Tork,R8,R8,Integral,NA,NA,ABS,NA,NA,NA,NA,NA
1923, Capacete Moto Mixs Fokker Gtx Transfer Fosco Preto Vermelho ,119,NA,4,11,12x,11.45,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.2,29,https://perfil.mercadolivre.com.br/KMMOTOSHOP,https://produto.mercadolivre.com.br/MLB-1121230097-capacete-moto-mixs-fokker-gtx-transfer-fosco-preto-vermelho-_JM#position=27&type=item&tracking_id=16bb0097-9801-4ffb-8c62-a024d5d6da47,16,7,4,1,1,#1121230097,Preto com vermelho,"56,58,60,62",Mixs,Capacete,Fokker GTX,Cross,Simple,NA,ABS,Adultos,NA,NA,NA,NA
1924, Capacete Moto Bieffe B40 Road Racer Fosco + Viseira Camaleão ,549,NA,5,2,12x,52.56,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,41,https://perfil.mercadolivre.com.br/MAGAIVERMOTOSTORE,https://produto.mercadolivre.com.br/MLB-1051293073-capacete-moto-bieffe-b40-road-racer-fosco-viseira-camaleo-_JM#position=28&type=item&tracking_id=16bb0097-9801-4ffb-8c62-a024d5d6da47,30,6,2,0,3,#1051293073,"58,61",NA,Bieffe,B-40,B-40 ROAD RACER,Integral,Simple,Resina termoplástica,ABS,Adultos,NA,NA,NA,NA
1925, Capacete Fechado Rosa Feminino Pro Tork Sm Sport Moto Flor ,68,NA,24,2687,12x,5.75,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,1584,https://perfil.mercadolivre.com.br/SABOREAVENTURA,https://produto.mercadolivre.com.br/MLB-1058055640-capacete-fechado-rosa-feminino-pro-tork-sm-sport-moto-flor-_JM#position=29&type=item&tracking_id=16bb0097-9801-4ffb-8c62-a024d5d6da47,982,347,149,57,49,#1058055640,,"56,58,60",Pro Tork,ADULTO/ STREET,FECHADO SM SPORT MOTO,Integral,NA,NA,INJETADO EM ABS DE ALTO IMPACTO,NA,NA,NA,NA,NA
1926, 2 Capacete Moto Sm Automatico Pro Tork Motoboy Oferta ,142,NA,2,1580,12x,11.92,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,1584,https://perfil.mercadolivre.com.br/JULLIANADECASTROSOUZACASTRO,https://produto.mercadolivre.com.br/MLB-1179968680-2-capacete-moto-sm-automatico-pro-tork-motoboy-oferta-_JM#position=30&type=item&tracking_id=16bb0097-9801-4ffb-8c62-a024d5d6da47,982,347,149,57,49,#1179968680,Preto-fosco,"56,58,60",Pro Tork,NA,Sport Moto,Integral,NA,NA,NA,NA,NA,NA,NA,NA
1927, Capacete X11 Volt Dash Motociclista Motoqueiro Moto A Vista ,284,NA,1,8,12x,27.15,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/GIRAMOTOS,https://produto.mercadolivre.com.br/MLB-1275437324-capacete-x11-volt-dash-motociclista-motoqueiro-moto-a-vista-_JM#position=31&type=item&tracking_id=16bb0097-9801-4ffb-8c62-a024d5d6da47,NA,NA,NA,NA,NA,#1275437324,Preto/Vermelho,"56,58,60,62,64",X11,NA,VOLT Dash,Integral,NA,Poliéster,ABS,Adultos,NA,NA,NA,NA
