search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,color,size,Marca,Modelo,Tipo de casco,Tipo de visor,Materiales del interior,Materiales del exterior,Edad,Usos recomendados,Línea,Modelo alfanumérico
2006, Oferta Casco Rebatible Okinoi 1 Rosa Dama Mujer En Fas Motos ,3595,5033,103,98936,6 cuotas sin interés,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.1,10,https://perfil.mercadolibre.com.ar/FASMOTOS00,https://articulo.mercadolibre.com.ar/MLA-638910686-oferta-casco-rebatible-okinoi-1-rosa-dama-mujer-en-fas-motos-_JM#position=45&type=item&tracking_id=98b723d2-a579-4a9d-a0cb-f9effd317d23,5,2,2,1,0,#638910686,Rosa,"M,L,XL",Okinoi,Okinoi Rosa,Rebatible,NA,NA,ABS,NA,NA,Rebatible,NA
2007, Casco Integral Agv K5 Darkstorm Black Yellow Doble Visor Sti ,29990,41986,4,1,12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.7,18,https://perfil.mercadolibre.com.ar/STIMOTOS2008,https://articulo.mercadolibre.com.ar/MLA-745563935-casco-integral-agv-k5-darkstorm-black-yellow-doble-visor-sti-_JM#position=46&type=item&tracking_id=98b723d2-a579-4a9d-a0cb-f9effd317d23,12,6,0,0,0,#745563935,Negro/Amarillo,XXL,AGV,K-5 Darkstorm,Integral,Doble,Dri-Lex ® 3d con tratamiento higiénico,materiales compuestos de fibra (vidrio-carbono),Adultos,NA,Integral,NA
2008, Casco Motocross Enduro Max V325 + Antiparras Max V970 ,7135,8919,47,245,6 cuotas sin interés,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.7,82,https://perfil.mercadolibre.com.ar/WSTANDARD+GROUP,https://articulo.mercadolibre.com.ar/MLA-707965007-casco-motocross-enduro-max-v325-antiparras-max-v970-_JM#position=47&type=item&tracking_id=98b723d2-a579-4a9d-a0cb-f9effd317d23,58,21,2,0,0,#707965007,"Verde,Amarillo,Azul,Naranja,Negro,Púrpura,Rojo,Verde","S,M,L,XL,XXL",Max,V325,Cross,NA,NA,ABS,NA,NA,V325,NA
2009, Casco Hjc Cs15 Integral Negro Mate Pista Cuotas En Fas Motos ,7199,10079,1,99966,6 cuotas sin interés,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/FASMOTOS00,https://articulo.mercadolibre.com.ar/MLA-744705889-casco-hjc-cs15-integral-negro-mate-pista-cuotas-en-fas-motos-_JM#position=48&type=item&tracking_id=98b723d2-a579-4a9d-a0cb-f9effd317d23,NA,NA,NA,NA,NA,#744705889,Negro,"XS,S,M,L,XL,XXL",HJC,CS-15 de HJC,Integral,NA,NA,NA,NA,NA,Integral,NA
2010, Casco Ls2 323 Arrow R Evo Tec White Blue Motos Miguel ,16650,NA,19,4,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/MM+REPUESTOS,https://articulo.mercadolibre.com.ar/MLA-613366771-casco-ls2-323-arrow-r-evo-tec-white-blue-motos-miguel-_JM#position=49&type=item&tracking_id=98b723d2-a579-4a9d-a0cb-f9effd317d23,NA,NA,NA,NA,NA,#613366771,Azul,"S,M,XL",LS2,Ff 323,Integral,Simple,Resina termoplástica,No aplica,Adultos,NA,Integral,Ff323
2011, Casco Abierto Zeus Gj 380 Blue Red C/visor 2016 En Fas Motos ,2842,3979,7,2,12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,5,2,https://perfil.mercadolibre.com.ar/FASMOTOS00,https://articulo.mercadolibre.com.ar/MLA-613298757-casco-abierto-zeus-gj-380-blue-red-cvisor-2016-en-fas-motos-_JM#position=50&type=item&tracking_id=98b723d2-a579-4a9d-a0cb-f9effd317d23,2,0,0,0,0,#613298757,Metal blue,"XS,S",Zeus,380,Abierto,NA,NA,ABS/Plastico Inyectado,NA,NA,Abierto,NA
2012, Casco Mt Synchrony Sv Sport Vintage ( Doble Visor ) - Rvm ,7960,NA,1,4,12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/RVM.MOTOS,https://articulo.mercadolibre.com.ar/MLA-762126425-casco-mt-synchrony-sv-sport-vintage-doble-visor-rvm-_JM#position=51&type=item&tracking_id=98b723d2-a579-4a9d-a0cb-f9effd317d23,NA,NA,NA,NA,NA,#762126425,Blue/White,"M,L",MT,Synchrony,Integral,NA,NA,NA,NA,NA,Enduro,NA
2013, Casco Ls2 Integral 352 Rookie Brillant Rosa Blanco Dompa 6 ,5690,NA,5,7,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/DOMPAMOTOS,https://articulo.mercadolibre.com.ar/MLA-699237578-casco-ls2-integral-352-rookie-brillant-rosa-blanco-dompa-6-_JM#position=52&type=item&tracking_id=98b723d2-a579-4a9d-a0cb-f9effd317d23,NA,NA,NA,NA,NA,#699237578,Blanco,"XS,S,M,L",LS2,FF352 Rookie Brillant,Integral,Simple,Resina termoplástica,HPTT,Adultos,NA,Integral,NA
2014, Casco Abierto Moto Mt Street Metro Blanco Brillo Fucsia ,2688,NA,1,35,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.6,26,https://perfil.mercadolibre.com.ar/MT+HELMETS?brandId=1346,https://articulo.mercadolibre.com.ar/MLA-698772127-casco-abierto-moto-mt-street-metro-blanco-brillo-fucsia-_JM#position=53&type=item&tracking_id=98b723d2-a579-4a9d-a0cb-f9effd317d23,18,5,2,0,0,#698772127,Blanco Brillo-Fucsia-Purpura,"L,XL,L,XL",MT,Street,Abierto,Simple,Poliestireno,Policarbonato,Adultos,NA,Metro,NA
2015, Casco Moto Hawk Zx3 Integral Negro Brillo Tienda Oficial ,4228,NA,1,248,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/HAWK+HELMETS?brandId=1746,https://articulo.mercadolibre.com.ar/MLA-786067275-casco-moto-hawk-zx3-integral-negro-brillo-tienda-oficial-_JM#position=1&type=item&tracking_id=e5b9f9d3-56d8-42a8-8cb7-2e3de7a684b3,NA,NA,NA,NA,NA,#786067275,Negro brillante,"S,M,L,XL",Hawk,ZX3,Integrla,Simple,Cuero sintético,ABS,Adultos,NA,NA,NA
2016, Casco Mt Helmets Crossroad Avenue Casco Moto Abierto ,4500,NA,2,1,12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.7,11,https://perfil.mercadolibre.com.ar/MAGO5137971,https://articulo.mercadolibre.com.ar/MLA-796948151-casco-mt-helmets-crossroad-avenue-casco-moto-abierto-_JM#position=2&type=item&tracking_id=e5b9f9d3-56d8-42a8-8cb7-2e3de7a684b3,8,3,0,0,0,#796948151,Azul oscuro,NA,MT,Avenue,Abierto,Doble,desmontable,Poliestireno,Adultos,NA,Avenue SV,NA
2017, Casco Cross Acerbis Flip Fs-600 Blanco Bamp Group ,8345,NA,6,4,12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/BAMPGROUP,https://articulo.mercadolibre.com.ar/MLA-682014644-casco-cross-acerbis-flip-fs-600-blanco-bamp-group-_JM#position=3&type=item&tracking_id=e5b9f9d3-56d8-42a8-8cb7-2e3de7a684b3,NA,NA,NA,NA,NA,#682014644,Blanco,"S,L,2XL",Acerbis,NA,Cross,NA,NA,Fibra,NA,NA,Flip,NA
2018, Casco Integral Ls2 Ff352 Rookie Matt Black Motos Miguel ,5689,NA,1,2,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/MM+REPUESTOS,https://articulo.mercadolibre.com.ar/MLA-697288039-casco-integral-ls2-ff352-rookie-matt-black-motos-miguel-_JM#position=4&type=item&tracking_id=e5b9f9d3-56d8-42a8-8cb7-2e3de7a684b3,NA,NA,NA,NA,NA,#697288039,Negro - negro,"M,XL",LS2,Ff 352 Rookie,Integral,Simple,Resina termoplástica,kpa,Adultos,Carrera,Integral,FF352
2019, Casco Vertigo Vintage Maya Coleccion 2019 ,2530,NA,36,10,12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.5,106,https://perfil.mercadolibre.com.ar/CBA.MOTO,https://articulo.mercadolibre.com.ar/MLA-706687920-casco-vertigo-vintage-maya-coleccion-2019-_JM#position=5&type=item&tracking_id=e5b9f9d3-56d8-42a8-8cb7-2e3de7a684b3,71,28,2,2,3,#706687920,Negro mate,"XS,S,M,L",Vértigo,Vintage Maya,Abierto,NA,NA,Termoplástico,Adultos,NA,Vintage,CMOF1065G1
2020, Visera Para Casco Boss Custom - Eco Cuero Negro ,350,NA,5,3,12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.6,12,https://perfil.mercadolibre.com.ar/CBA.MOTO,https://articulo.mercadolibre.com.ar/MLA-763646095-visera-para-casco-boss-custom-eco-cuero-negro-_JM#position=6&type=item&tracking_id=e5b9f9d3-56d8-42a8-8cb7-2e3de7a684b3,7,5,0,0,0,#763646095,Negro,NA,Vértigo,Boss Custom,Abierto,NA,NA,NA,NA,NA,demi jet,NA
2021, Casco Enduro Ntr Xr 400 Motocross Negro Matte Talle L - Rvm ,4950,NA,2,1,12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/RVM.MOTOS,https://articulo.mercadolibre.com.ar/MLA-697300837-casco-enduro-ntr-xr-400-motocross-negro-matte-talle-l-rvm-_JM#position=7&type=item&tracking_id=e5b9f9d3-56d8-42a8-8cb7-2e3de7a684b3,NA,NA,NA,NA,NA,#697300837,Negro,L,NTR,XR400,Cross,NA,NA,ABS,Adultos,NA,enduro,NA
2022, Casco Tipo Aleman Todos Los Colores ,2398,NA,17,3,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.6,184,https://perfil.mercadolibre.com.ar/CYCLES+MOTO,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=vc2m9q15j4i%2F%2B6tWCT8yHVpthjBTcCr3SMD1TKIlZt57MJ2sKntQBco6OLosaXN1ho1dPIDfd3ZzyFcldF22g3JnggXGYGQgUKICj%2FL%2Blt242eaKK8jKmiYSzzVpbEPYgP3FQ2uxzL26k1I9V1RWYM6VQi9UqMqVRpg23o%2BqDn8x4uhHhFrF3KJsoX4zLQsyld5W954mgLgulDK%2BT7jfJCunSXCWbRsvU942wAH%2FvxVX03DKNzB4yDbQRvyWack52u0LoPNkXinM8uYZZJEw2mSBAi63UcFbnMxtrLta8bYegovOotOauJ%2Filnkd%2FnUpXaNvuVl%2BUQPZ6lS3HC5iesbUAeQ9K9Zj%2BBC40yVd%2B9nrgvWTVqCJVXuepCKHJeZ4Y%2BX12qdtyvrPbA2ELdSexn9U3%2B%2BxXYf7pxecCILxnhBOhct4B7MfHd49UgFtsskal78Moa0P0lMRWNALdNkygy5AyPGS9W7RB%2FSu9Q1wTykRs4xdGJyZWJ5M4PyGoATIFWz8mGO7XP9qd8%2FUtZIpISdbVf4yPVpZzf30JRiH5tzt4R%2FlZMSi%2FnUNNjDUEn8VBOt8MRHBsBaxB%2F8PvGz6Z60x10I0drY61c%2FIa4wwMoUycjGYVQrDJUlMfBnMFkKxkxTtdH5Rn42vGIrMI2QNr0OjSBtgg0%2Fgu82eGrCYKiDEGg4aP7YRoy%2BwW2rI9tkiY0bdXDe2hbqD33hupHO8hXW2JicNu5%2BjD9t3wLq76sgSHQSq7Eqv86RgPTuZw6cfFNRrqBr58XfCiyXsT4ZwhYLAu5QLdvo8Q6xvjyhcjzzwMmRZM5rbEI%2BlVQeVBqpF8c9WdoItgRMjWLUZsdQpQwPUBLRrPjMmbt8yJZ9njh7i1b3jxqrtw9KyuqAkTWW%2Fd2V9hrwAgEUy0tQG%2FA7Nx78rnVdSUDqRLeQeybsOhIssectUs0VemFZQcheyKgctA5gXmhlG74%2B6nI0tsM5fst8RHU8ZLahqr8SMDUAq4zxukxaKORCZpDeiB40VZ3ZCawpUqdB2UEdPlxLv0wKtdGTUFtMfDfzmid9Gk78YKsT0KoWmoPqzLll89OqWuOtYeCX5vpCtujuAQaSIPSQe8a5fTeZoHZTo19pT8MHGnTS5tJUOOni%2FLPXPdlawt60rPeBDimLqgLsQecFhyB8Wwd2QcgLLy%2BoMPA7hGLF7uFRPFw8ui4xuZm49ccUVnHmbMuRd0aiqmNc9PCjFTassUoQxBK74VxPAGj0n8kqjeYlBHmingLBgbYvlg2WxcXksHdlMqKD974fZVZkgO%2FV2OyYHeRgQi%2FlzzyDE3V9G6Z8CjjdOaae7kf48z2HworGgk8vhB7GTAMO16uom3e16MUz50tEvTK3ILF4zQ4WCWFIshXm39%2BTQ4OobeMtX7fAlA64ThzI3tKcWfQboL0eR5kmb4AaLrjgXFKrUkBbvNNpJmuL%2BvApwRh8HWzonWt2b100yUMqbV3XG60HtDN8PVuLyLPiLRI73LSOnVyouCSKE4evLXBR%2FI4FXQ5oKkJUjnXSowcFkfX4NhgjiiSNgsBJqxcQZa8JrlkQYrctGnBAlu%2FogohsXB9kY7c1m1DUK%2FytZJeCBX%2FIu0oDKB5RhQRESyIJcdW0kWdeMz9q3dLXa1Pvi55eUNKrYyusGaSTrPzdGeaSrDIdqIIo5Bl0RF2cFfBeXc1%2F5lq%2BkvBijNMs2dxDtHUtBZrWc88QAIXASUUJECGEaGGWg2lWkUyprY9caFxl1T%2BcZGDpizg6oOmPTtL3ikbMLq598ThsRVCVpZW5ZP%2BmUyQBXvfVBO5h786SzDchKP5sJsc3ow0FbEic5%2FC5%2BTXAF4cwWSzGJZ0OIDWy2Km2QsFSSZA1Ex0b6PJkAK6dX5f%2Fd43ITiBtlBD%2FvlhBdvFhhPQSz0rQYWPMv9ufOOLkPntFypWMMVbbTieVevPLU%2BF9PU8pwgthEDEwV5akT3qAZhdF7nY9lqskLmVQXDhL6nF3vHL6MGOHvvjVsmd9qj7s6,128,39,13,2,2,#777104863,,"S,L,XL",Hawk,RS9,Abierto con Visera,Simple,Cuero sintético,Laca Tricapa,Adultos,Urbana,NA,NA
2023, Jm Casco Moto Integral Ls2 Ff 352 Fan Naranja Y Negro Mate ,4490,NA,1,4,12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/JM-MOTORS,https://articulo.mercadolibre.com.ar/MLA-779509209-jm-casco-moto-integral-ls2-ff-352-fan-naranja-y-negro-mate-_JM#position=9&type=item&tracking_id=e5b9f9d3-56d8-42a8-8cb7-2e3de7a684b3,NA,NA,NA,NA,NA,#779509209,Naranja y Negro,CONSULTAR,LS2,FF 352 FAN,Integral,NA,NA,NA,NA,NA,352,NA
2024, Casco Moto Integral Doble Visor Yohe Ff966a Abs ,3349,NA,1,5,12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/ITECOM+DIGITAL,https://articulo.mercadolibre.com.ar/MLA-784061439-casco-moto-integral-doble-visor-yohe-ff966a-abs-_JM#position=10&type=item&tracking_id=e5b9f9d3-56d8-42a8-8cb7-2e3de7a684b3,NA,NA,NA,NA,NA,#784061439,Negro,"M,L",Yohe,FF966A,Integral,NA,NA,NA,NA,NA,NA,NA
2025, Casco Moto Integral Mac Street Sash Negro Rojo Blanco ,4490,4790,3,4,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.3,4,https://perfil.mercadolibre.com.ar/LS2-OFICIAL?brandId=157,https://articulo.mercadolibre.com.ar/MLA-758475427-casco-moto-integral-mac-street-sash-negro-rojo-blanco-_JM#position=11&type=item&tracking_id=e5b9f9d3-56d8-42a8-8cb7-2e3de7a684b3,2,1,1,0,0,#758475427,Blanco/Rojo/Negro,"S,M,L,XL",MAC,Street,Integral,Simple,Poliestireno,ABS,Adultos,NA,Street,NA
2026, Casco Integral Shiro Sh 821 Action White/red - Fas Motos ,4987,6982,1,1,6 cuotas sin interés,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/FASMOTOS00,https://articulo.mercadolibre.com.ar/MLA-624568294-casco-integral-shiro-sh-821-action-whitered-fas-motos-_JM#position=12&type=item&tracking_id=e5b9f9d3-56d8-42a8-8cb7-2e3de7a684b3,NA,NA,NA,NA,NA,#624568294,Red,XXL,Shiro,SH-821,Integral,NA,NA,Policarbonato,NA,NA,Integral,NA
2027, Casco Speed And Strength Ss600 Custom Cafe Gary Nixon L Of ,3303,3670,1,2,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/DOMPAMOTOS,https://articulo.mercadolibre.com.ar/MLA-666356705-casco-speed-and-strength-ss600-custom-cafe-gary-nixon-l-of-_JM#position=13&type=item&tracking_id=e5b9f9d3-56d8-42a8-8cb7-2e3de7a684b3,NA,NA,NA,NA,NA,#666356705,Blanco,"M,L",SS600,SS600,Abierto,NA,NA,TPA - Aleación Termo-Plástica,NA,NA,SS600,NA
2028, Casco Integral Moto Ls2 Ff 320 Evo Mono Negro Mate Doble Visor P/ Pinlock ,768,NA,214,15,12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.4,25,https://perfil.mercadolibre.com.ar/YUHMAKSA,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=03IQ%2BkqjwCNMMvhwfxINFsn88icvqLv7z7n0Z9t6y2eN2gkC56tjQkZghBAyfBWnMXagGO14PHz1gwWPg7AOIcw7Hlr5cjSIVtniYF7YQ2FjutOqnoiPSxA3A4%2FnG3waJf47QnB84GGJG9Z4J6s9%2Fy%2FoNq6dLvYDXso8XBS28RLwVvXjqZS1ws%2Fe732b11EUDMLAyb8ycl92WYvIl0EDHbEuEa1HtxeZenQZH9Wx94d7nuJ9Kl4nS9g58pDc59O2ReC9U6kVu7xBFpKPg6RtArpH6Kzjb2ImTWLf8TKbpLJEr6pYuhHXjhYO8JWZ8cUkFBFhCgz5d8EF7i6%2BRg8eG4%2FQBn0XOcljLuMB%2Fg9QHHfpe%2BJVyDqn5uRbRGRQtMUwAfmWBKO9gJuXzBOZ2Y5qZXmZkoTQA%2BnbdCn%2B5ojTTlExehPI96zktB0x9GDqLABqED0%2FykYu1QLWpBOdJILWPnMAA3xPLX3tmB7g2MEyZtLXhayDMT%2F%2Bg%2B81IBjrJ7BXxML3E2Z1ssiUBy0O3vvZCWx9d8fOLRHaZDRkPjLGi1kCu6y4lJlqQ8uFeBOMDEfL0GLGnnT46ounD4cBXKIobD3hR3c5W4YB%2FcGXpw54OCmVnb44xysOUrOp%2FZdXxyk3Nau7E7fM9FWSlKaavW%2F%2B7xASbKH7hdKLrEPPgF%2FzKn8j825UGN2h9gqm057579l%2FdVgXImG1qcmMUCNROZZ71UNzhZZl4yGqc063MhdaiE0rA5b%2BkAm7xi9Ld7H%2BlPp6TW%2FNrd08enJkbaVTLhmLnl7%2F2YDqs%2BQYl9wF7tqzhCgj%2B4lOQR9O2ajZfT0kJ4vjkBZ8QoWVa6Y7wbMiZ1OW2T5V0xOCR2bse%2BjuaW%2BMTfQ3g2IqBX98SeI3lXFpxbi5P58ENeu0gzYE10l1i77Lcpvae28g8akdxVkP1QQSQtiesRiRxi%2FbndeegmgeNdgot2HAaREZH%2BILcuiMn3Gj3qwkmlncZT9GmdQiilonOqzkkdnkbO2sPgPHx%2Ffk2ITiEAWTcsCLdQ1piVrLx5CC71LyIAhnFojOX4qAvGc57o1fagsJpiSNia985OuTqu7FF1g%2BIiVFsSOQkIOJzoHuBxt2xr2guUdjtllGETLzXcW%2BYDimpsjqdY86jYObDHVs9o35viBOtdOiqCd5STrGByRa1TJ5g5R4cSJsrcieiyLTLo0FDGvYTUX2BMN%2BB4c8pBhwyqtkYKhrWpq9iwqzD49EwwR5UTLHsEgyhVXKf7QlRwdp3%2FI00LwLKO9lwsj0XcgZ4X4D63m0C5p1i%2BIH%2B4OaTiMWFLl6oRqGEYZ%2FdV5C0FH0GBmaqToofRHI5tPDF%2B5ogJJUds8VyOkvr3hn8zsmTJWY9%2FlYJqWKN9DZTYx8vv8PEpfA%2FAg8wPQ3WmkC9VZZvSbDWsTUywtgVJ1koH1bQo3sSiPEozVbAgXFBnGVhA7xlnjoHr7OLR%2Bn7Es8xWQEADZwNWz38R%2B63%2FMYDRipDn0%2Fq0DueIMv5EO16EAt%2B0R2Pc4%2FntxkoqT5YJz8zMCozU89%2BhbiTxnuWCB9PAsstJPLznG2FfVH8gaolPxn8uJfwGwkYoPJr6ebTmQGFsTQfqep1W4RDZb8CiAkwRhWFwEe0upoJtEc%2BGv86ZPOHhaRVKnT1h0TiWYLJaAbxPegTfJa7pGRPbD%2BkKMRFmK%2FWOO6cd1fJHnD4ic%2BD6MdIm%2B3imAnjkneuWQI3F8qjIjR%2Bje0uCq29OtBgJa%2Brb0RkGN0%2FdfaAnbmXIrU3nYmn32beFLPD52%2BgEsa8Ey4ZN32ZgHDYaMC2qWoISwXnEetOVh9nLs6DBDAW0cEeXxG9FRJicVXvItrssLPBzzPWjMrpA7GcpB34hokrOoqUx%2Bm13Af80c45nCidu3gFamIfzHwazBl34JDVU1%2FO3W0QltWILzh%2FQEAOhtk9XEVjiDRN%2Ff9kT%2FNKdrEEwmcrFU0Zy3%2FSWK4jgWkZ8lOUMWOqAI1WuMj7FUap28fFNzj8mIUMvUQnBtVNWKR%2BGQOOOrI9QpSOW4NgA%3D%3D,16,6,1,1,1,#764009842,Negro brillante,"L,XL",Vértigo,Tamashi,Integral,Simple,Relleno hipoalergénico,http,Adultos,NA,NA,NA
2029, Casco Hawk Rs11 Doble Visor Negro Brillo O Mate Cuotas - Fas ,3791,5307,4,99568,18 cuotas sin interés,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.5,455,https://perfil.mercadolibre.com.ar/FASMOTOS00,https://articulo.mercadolibre.com.ar/MLA-751817698-casco-hawk-rs11-doble-visor-negro-brillo-o-mate-cuotas-fas-_JM#position=15&type=item&tracking_id=e5b9f9d3-56d8-42a8-8cb7-2e3de7a684b3,291,118,38,3,5,#751817698,"Negro,Negro mate","S,M,L,XL",Hawk,RS11,Integral,NA,Resina termoplástica,Policarbonato de cristal,NA,Urbana,Hawk,NA
2030, Casco Integral Shiro Sh 600 Solid Matt Black Yuhmak ,4114,8941,1,2,12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/YUHMAKSA,https://articulo.mercadolibre.com.ar/MLA-785724516-casco-integral-shiro-sh-600-solid-matt-black-yuhmak-_JM#position=16&type=item&tracking_id=e5b9f9d3-56d8-42a8-8cb7-2e3de7a684b3,NA,NA,NA,NA,NA,#785724516,Negro mate,L (59-60 cm),Shiro,SH 600 Solid,Integral,Doble,Poliestireno,ABS,Adultos,NA,NA,NA
2031, Casco Moto Zx3 Hawk Warrior Integral Negro Fluo Cuotas ,2999,NA,1,79,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/SUZUKI+QUILMES,https://articulo.mercadolibre.com.ar/MLA-783191743-casco-moto-zx3-hawk-warrior-integral-negro-fluo-cuotas-_JM#position=17&type=item&tracking_id=e5b9f9d3-56d8-42a8-8cb7-2e3de7a684b3,NA,NA,NA,NA,NA,#783191743,,"S,M,L,XL",Hawk,WARRIOR ZX3,HAWK,NA,NA,NA,NA,NA,NA,NA
2032, Casco Moto Integral Vertigo Hk7 No Hawk Atv Riderpro ® Cuotas Envio Gratis ,3590,NA,1,21,18 cuotas sin interés,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.4,225,https://perfil.mercadolibre.com.ar/RIDER-PRO,https://articulo.mercadolibre.com.ar/MLA-794450053-casco-moto-integral-vertigo-hk7-no-hawk-atv-riderpro-cuotas-envio-gratis-_JM#position=18&type=item&tracking_id=e5b9f9d3-56d8-42a8-8cb7-2e3de7a684b3,141,56,20,3,5,#794450053,Negro,"XL (62 cm),L (60 cm),M (58 cm),S (56 cm),XS (54 cm)",Vértigo,HK7,Integral,NA,NA,NA,NA,NA,NA,NA
2033, Casco Moto Mujer Integral Vertigo Hk7 Spring One Riderpro ® ,3778,NA,1,4,18 cuotas sin interés,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.4,225,https://perfil.mercadolibre.com.ar/RIDER-PRO,https://articulo.mercadolibre.com.ar/MLA-794444019-casco-moto-mujer-integral-vertigo-hk7-spring-one-riderpro--_JM#position=19&type=item&tracking_id=e5b9f9d3-56d8-42a8-8cb7-2e3de7a684b3,141,56,20,3,5,#794444019,Negro,"XL (62 cm),S (56 cm),L (60 cm)",Vértigo,HK7,Integral,NA,NA,NA,NA,NA,NA,NA
