search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Linha,Modelo,Modelo alfanumérico,Tipo de alimentação,Tipos de cabeças,Tempo de funcionamento,Peso
277," Fonte Carregador Barbeador Philips 15v 5,4w 100/240v Hq8505 ",41,NA,"
			
				Novo
			
			
				
					 - 
				
				19
				vendidos
			
		",(32 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 692
		
		 sem juros
		
	

	
		",92,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/DANKOASKI,https://produto.mercadolivre.com.br/MLB-1191764228-fonte-carregador-barbeador-philips-15v-54w-100240v-hq8505-_JM,NA,NA,NA,NA,NA,#1191764228,Philips,Barbeador,Hq8505,NA,Recarregável,Flexíveis,3,NA
278, Barbeador Eletrico S/fio Philips 7 Em1 Multigroom Mg3721/77 ,158,NA,"
			
				Novo
			
			
				
					 - 
				
				8
				vendidos
			
		",(7 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1317
		
		 sem juros
		
	

	
		",17,NA,Frete grátis,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/NEWBRANDFS,https://produto.mercadolivre.com.br/MLB-1241860624-barbeador-eletrico-sfio-philips-7-em1-multigroom-mg372177-_JM,NA,NA,NA,NA,NA,#1241860624,Philips,Multigroom series 3000,MG3721/77,MG3721/15,Recarregável,Planos,NA,0.63 kg
279, Barbeador Aparador Barba Cabelo Elétrico Kemei Envio Imediat ,217,NA,"
			
				Novo
			
			
				
					 - 
				
				10
				vendidos
			
		",(3 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1817
		
		 sem juros
		
	

	
		",17,NA,Frete grátis,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/SIDINEI+A.,https://produto.mercadolivre.com.br/MLB-1112938601-barbeador-aparador-barba-cabelo-eletrico-kemei-envio-imediat-_JM,NA,NA,NA,NA,NA,#1112938601,Kemei,aparador,kit barbear,NA,Recarregável,Removíveis,50 minutos,NA
280, Barbeador Elétrico Philips Seco E Molhado Kit Sem Fio Bivolt ,114,NA,"
			
				Novo
			
			
				
					 - 
				
				197
				vendidos
			
		",(51 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 952
		
		 sem juros
		
	

	
		",52,NA,Envio para todo o país,NA,NA,4.8,16,https://perfil.mercadolivre.com.br/FRATELLI+BH,https://produto.mercadolivre.com.br/MLB-788979627-barbeador-eletrico-philips-seco-e-molhado-kit-sem-fio-bivolt-_JM,12,4,0,0,0,#788979627,Philips,Series 3000,BT3206/14,BT3206/14,Elétricos,NA,45min,0.21 kg
281, Promocao - Barbeador Elétrico Braun Serie 9 9290cc Wet&dry ,1999,NA,"
			
				Novo
			
			
				
					 - 
				
				1
				vendido
			
		",(1 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 16658
		
		 sem juros
		
	

	
		",58,NA,Frete grátis,NA,NA,4.7,3,https://perfil.mercadolivre.com.br/DUNDS19,https://produto.mercadolivre.com.br/MLB-1235514580-promocao-barbeador-eletrico-braun-serie-9-9290cc-wetdry-_JM,2,1,0,0,0,#1235514580,NA,NA,NA,NA,NA,NA,NA,NA
282," Máquininha Barba, Cabelo, Bigode Nova ",23,NA,"
			
				Novo
			
			
		",(50 disponíveis),"
	
		
			
		
		4x 
		
			
				R$ 599
		
		 sem juros
		
	

	
		",99,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/MAKENAWEB,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=FsP%2FvE5S2tbnLTZl9HDDd1zm0PnZtWALLxh5X6uVpLLq1AHuFaQvDmn%2F0MDqRN5s%2Fj3DkM0HPN%2BMLzmcAfE1HRlU4mM7VtJE2xIXNwXZRlCeR4SWJENjUNk59L2K1H2%2FJZM5jigfyTR0t%2BP76OOkx8wWXmbEiDHsj%2BGJ4CtFZjieTJNCopIci2pC%2BpuGIKkFhhaNXF%2BoCOBBSsoU%2BltRd%2FNqtHFAI5RKDfguNF%2FCEMdMGQURTvEEIk%2B0FAied%2B0Z1OCRYjXzPXwXA1H1y2Pvi3KcTFqp5KwnC4%2BBkTkROB9tYbKM%2FKE3dBe4n%2BvttE39PsXmDjEtMD7dJiCTJWxKRqwMRcZ5Ym2%2BUbDo43Pnr3YqHRCuDPf8t9XIsYcwPxRauXje2plsi3I%2Bt3zpFW15v0oC1OwBbjjufy3bQRYp%2Bil6W%2BHDXGteJqfdZqRktjKC3XHiZLGh6Si8UE1tIUe9UnS1TeOoQgL2z49Am9ViR5FiJ3KJvIIvZ4y23UxxIgAr%2FeulOGR2BAb3p%2FAqmAMPg6rvhIZz6eb4UJ4gTwLXylvtIG4NXzKaFgLlE5Mgqwq2hntz8lw8LzFVF%2Fq6Cso4f9c%2BqDIZEzhnHbCMe%2FQ4ok%2FqZ3f1nPdq0KHF8bV3ZseUMisx6dJfIREjKZOjIsymBijQGT5Bmrmii41RS2%2FAbaY1sGRGlrgL0aSlQ4%2Fbi%2BtDD8R0LU2sn%2Bi%2FKLjviQz40ZDI7BYPuaEOyWKs89aHzDPidVD%2B7fSx8UWXtkBOvKL1Oz078FYwHBQ%2FEpbFkf2V4tms0IUZ7NUmvf4Qjsdd7t8I4wXjnB7O3nzPAADMa%2BwveWWbeEdJB6AR7RdD0X%2BSJ4X7Yigc8k0RiHEbWbtKUgZK95vFPHq7Wz3lYSEVsYG2xHz%2BlHd%2BAPKqXtlH0NR42Dl5xYvjFuik32vRpFyTeRjNZXZeey0289KXc3kfVp67uqHQkWNrw%2FvQ%2FTWDIatFoLhnEoZRN9izQvco%2BEuD3i%2BSWJqnDzoJ4agSRba8y3N5%2B2y0O1n0K1Lu%2BBmxmwewZeq1sFjaBALROf7wnzS9LY4ci635yOAgBUCX5Ap%2FA4V8X%2Fk7HA4UeFfs7G2E6LqF10TbPMhckHO7dOxhhjBcTxtl6nE7fyDjUALNiOg2XfhmEGRoLZy3%2F624lzxvvgjj3xkSAxJuV4esvvU4nFe%2FGRxAzBQQucKCMnyrWxMIrVuZxN%2FNbmYI7Rnf787Krf0oT2l9T%2FSralGjMZn6G%2FZtmAwaTh8hKu2fzTgSUOADF%2FchHt0BTuf5rC3KzR89zH%2BhJ1Xu0%2B4zSCnFDL7pz0qDff5801BeG72BIU3e9GGbxj9y0LIVtuYgNcFPLmZAZs%2B5Ja3pc25eZ7DVJ7dPxNcCPOhp0UkZ7hZu0TveLKwH7qVSWXYThGkaDGixQctw%2FBtrRZkQgoXWvZI0eW3uTNXOJQZlO1D9YO0LE4IrEnhNkESzMeD3NN2Y49D2l4f6NuYvtoS5t7he91CfzA5f%2BFsyZXUOZQ87cCabFi9ySmEz5W1MP0YnY0F1GwzaZ0yeMORaWMhLSR%2FvPQUD4GEPxoineF9iT6jf%2B1b7U%2FcP2E%2BssKxoXzZ5VRsPPDDodyKd9mHeumzSH6iyD%2B9BbMFKqBrgt0xp1DCrF1WBi6n7Wqah6r%2BVzjytD6mMG44EPOaSRHS%2BeK7RubIAvfTmxvBqMG3ktZ77PtK2fIRz16Gt6O4YuWepSOB4muworMI9YzugU6jaMPSB4MVKOA%3D%3D,NA,NA,NA,NA,NA,#1300835619,Nova,3915,NHC-3915,NA,Bateria,NA,NA,NA
283, Barbeador Elétrico Xiaomi Mi Electric Shaver Pronta Entrega ,229,NA,"
			
				Novo
			
			
				
					 - 
				
				6
				vendidos
			
		",(994 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1908
		
		 sem juros
		
	

	
		",08,NA,Frete grátis,NA,NA,5.0,3,https://perfil.mercadolivre.com.br/INVICTAABR,https://produto.mercadolivre.com.br/MLB-1272596099-barbeador-eletrico-xiaomi-mi-electric-shaver-pronta-entrega-_JM,2,0,0,0,0,#1272596099,Xiaomi,Elétricos,MJTXD01SKS,NA,Recarregável,Giratórios,NA,540 g
284, Maquina Aparador Elétrico Nova Nhc-3915 Bivolt ,22,NA,"
			
				Novo
			
			
				
					 - 
				
				19
				vendidos
			
		",(87 disponíveis),"
	
		
			
		
		4x 
		
			
				R$ 594
		
		 sem juros
		
	

	
		",94,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/FAST+TEK,https://produto.mercadolivre.com.br/MLB-1192438509-maquina-aparador-eletrico-nova-nhc-3915-bivolt-_JM,NA,NA,NA,NA,NA,#1192438509,Nova,NHC-3915,NHC-3915,NA,Elétrica,NA,NA,NA
285," Barbeador Elétrico Philips Seco E Molhado, Sem Fio, At610/14 ",164,NA,"
			
				Novo
			
			
				
					 - 
				
				105
				vendidos
			
		",(2 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1576
		
		 sem juros
		
	

	
		",76,NA,Frete grátis,NA,NA,4.7,57,https://perfil.mercadolivre.com.br/ELETROFUJI,https://produto.mercadolivre.com.br/MLB-919108635-barbeador-eletrico-philips-seco-e-molhado-sem-fio-at61014-_JM,45,8,2,1,1,#919108635,Philips,AquaTouch,AT610/14,AT610/14,Elétricos,Lâminas CloseCut possuem pontas arredondadas,30min,NA
286, Máquina De Barber Shaver Finale Kemei Km-1102 Nfe Oferta ,99,NA,"
			
				Novo
			
			
				
					 - 
				
				18
				vendidos
			
		",(82 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 833
		
		 sem juros
		
	

	
		",33,NA,Envio para todo o país,NA,NA,4.5,51,https://perfil.mercadolivre.com.br/JRM+ELETRONICOS,https://produto.mercadolivre.com.br/MLB-1292639715-maquina-de-barber-shaver-finale-kemei-km-1102-nfe-oferta-_JM,33,11,3,2,1,#1292639715,Kemei,Profissional,KM-1102,NA,Bateria,Giratórios,NA,NA
287, Barbeador Eletrico Philips S1070 C/aparador Retrátil ,218,NA,"
			
				Novo
			
			
				
					 - 
				
				14
				vendidos
			
		",(6 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1819
		
		 sem juros
		
	

	
		",19,NA,Frete grátis,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/LILI+OFICIAL,https://produto.mercadolivre.com.br/MLB-1168333110-barbeador-eletrico-philips-s1070-caparador-retratil-_JM,NA,NA,NA,NA,NA,#1168333110,Philips,AquaTouch,S1070,NA,Recarregável,Removíveis,50 MIN,NA
288, Pente 3mm Philips Bodygroom Bg2024 Bg 2024 2036 Original ,22,NA,"
			
				Novo
			
			
				
					 - 
				
				72
				vendidos
			
		",(8 disponíveis),"
	
		
			
		
		4x 
		
			
				R$ 619
		
		 sem juros
		
	

	
		",19,NA,Envio para todo o país,NA,NA,4.5,2,https://perfil.mercadolivre.com.br/EDIGITALSHOP,https://produto.mercadolivre.com.br/MLB-743187697-pente-3mm-philips-bodygroom-bg2024-bg-2024-2036-original-_JM,NA,NA,NA,NA,NA,#743187697,NA,NA,NA,NA,NA,NA,NA,NA
289, Barbeador Elétrico Philips S1030/04 Aquatouch A Prova D'água ,158,NA,"
			
				Novo
			
			
				
					 - 
				
				8
				vendidos
			
		",(8 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1519
		
		 sem juros
		
	

	
		",19,NA,Frete grátis,NA,NA,4.4,354,https://perfil.mercadolivre.com.br/O.P+OFERTAS,https://produto.mercadolivre.com.br/MLB-1286816969-barbeador-eletrico-philips-s103004-aquatouch-a-prova-dagua-_JM,245,55,29,10,14,#1286816969,Philips,Philips S1030,Aqua Touch,S1030,Recarregável,Flexíveis,45 Minutos,0.3 kg
290, Barbeador Elétrico Philips A Prova D'água Seco Ou Molhado ,174,NA,"
			
				Novo
			
			
				
					 - 
				
				394
				vendidos
			
		",(688 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1458
		
		 sem juros
		
	

	
		",58,NA,Frete grátis,NA,NA,4.4,354,https://perfil.mercadolivre.com.br/SHOPL%C3%82NDIA,https://produto.mercadolivre.com.br/MLB-784244005-barbeador-eletrico-philips-a-prova-dagua-seco-ou-molhado-_JM,245,55,29,10,14,#784244005,Philips,AquaTouch,S1030,S1030,Elétrica,Flexíveis,45 m,NA
291, Barbeador Elétrico Recarregável Máquina Kemei Shaver Km-q788 ,39,NA,"
			
				Novo
			
			
				
					 - 
				
				17
				vendidos
			
		",(3 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 729
		
		 sem juros
		
	

	
		",29,NA,Envio para todo o país,NA,NA,3.8,11,https://perfil.mercadolivre.com.br/BORBASSHOP,https://produto.mercadolivre.com.br/MLB-1182773126-barbeador-eletrico-recarregavel-maquina-kemei-shaver-km-q788-_JM,6,1,2,0,2,#1182773126,Kemei,Shaver,KM-Q788,NA,Recarregável,Removíveis,45 min,NA
292, Aparador De Pelos E Barba Philips Multigroon 6em1 Mg3711 Biv ,119,NA,"
			
				Novo
			
			
				
					 - 
				
				8
				vendidos
			
		",(12 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 998
		
		 sem juros
		
	

	
		",98,NA,Envio para todo o país,NA,NA,5.0,1,https://perfil.mercadolivre.com.br/DEX+PRES,https://produto.mercadolivre.com.br/MLB-1152238147-aparador-de-pelos-e-barba-philips-multigroon-6em1-mg3711-biv-_JM,NA,NA,NA,NA,NA,#1152238147,Philips,Multigroom Series 3000,MG3711/15,MG3711/15,Elétrica,Removíveis,60 Minutos,NA
293, Barbeador Philips S1030 Cerberus 3 Cabeças De Corte Bivolt ,159,NA,"
			
				Novo
			
			
				
					 - 
				
				14
				vendidos
			
		",(19 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1528
		
		 sem juros
		
	

	
		",28,NA,Frete grátis,NA,NA,4.4,354,https://perfil.mercadolivre.com.br/STARGATE+UNIVERSO-VIRTUAL,https://produto.mercadolivre.com.br/MLB-1239967406-barbeador-philips-s1030-cerberus-3-cabecas-de-corte-bivolt-_JM,245,55,29,10,14,#1239967406,Philips,AquaTouch,S1030/04,NA,Elétrica,Giratórios,NA,NA
294, Lamina Bodygroom Philips Para Tt2020 Tt2021 Tt2040 Bg2024 ,49,NA,"
			
				Novo
			
			
				
					 - 
				
				15
				vendidos
			
		",(19 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 817
		
		 sem juros
		
	

	
		",17,NA,Envio para todo o país,NA,NA,5.0,1,https://perfil.mercadolivre.com.br/BEN%C3%87%C3%83OOOO,https://produto.mercadolivre.com.br/MLB-1196829188-lamina-bodygroom-philips-para-tt2020-tt2021-tt2040-bg2024-_JM,NA,NA,NA,NA,NA,#1196829188,Philips,lamina babear,BG2000 / BG2020 / BG2022 / BG2024 / BG2025 / BG2026 / BG2028 / BG2030 / BG2036 / BG2038 / BG2039 / BG2040 QG3280 / QG3379 / QG3380 /BG3005,NA,Recarregável,Planos,2 anos,NA
295, Barbeador Philips S-5050 Aquatouch Corte Seco Humido Bivolt ,424,NA,"
			
				Novo
			
			
				
					 - 
				
				81
				vendidos
			
		",(89 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 3541
		
		 sem juros
		
	

	
		",41,NA,Frete grátis,NA,NA,4.9,20,https://perfil.mercadolivre.com.br/ARMAZENVIRTUAL,https://produto.mercadolivre.com.br/MLB-1112924680-barbeador-philips-s-5050-aquatouch-corte-seco-humido-bivolt-_JM,17,3,0,0,0,#1112924680,Philips,AquaTouch,Shaver,S5050,Recarregável,Removíveis,Recarregável,393 g
296, Barbeador Braun Series3 310s Men Electric Clean Shaver ,349,NA,"
			
				Novo
			
			
				
					 - 
				
				9
				vendidos
			
		",(2 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 2916
		
		 sem juros
		
	

	
		",16,NA,Frete grátis,NA,NA,4.2,20,https://perfil.mercadolivre.com.br/IMPORTS+EVOLUTION,https://produto.mercadolivre.com.br/MLB-1138585102-barbeador-braun-series3-310s-men-electric-clean-shaver-_JM,13,2,2,1,2,#1138585102,Braun,SERIE 3,310S,310s,Recarregável,Removíveis,NA,NA
297, Barbeador Xiaomi Es3 3d Recarregável Usb Com Aparador ,168,NA,"
			
				Novo
			
			
				
					 - 
				
				11
				vendidos
			
		",(3 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1408
		
		 sem juros
		
	

	
		",08,NA,Frete grátis,NA,NA,5.0,1,https://perfil.mercadolivre.com.br/MEGABOX+SHOPPING,https://produto.mercadolivre.com.br/MLB-1192629274-barbeador-xiaomi-es3-3d-recarregavel-usb-com-aparador-_JM,NA,NA,NA,NA,NA,#1192629274,Xiaomi,Beleza,ES3,NA,Elétrica,Flexíveis,60 Minutos,NA
298, Barbeador Aparador Oneblade Philips Qp2521/10 Seco Molhado ,198,NA,"
			
				Novo
			
			
				
					 - 
				
				27
				vendidos
			
		",(4971 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1658
		
		 sem juros
		
	

	
		",58,NA,Frete grátis,NA,NA,4.7,421,https://perfil.mercadolivre.com.br/THEBEST+IMPORTS,https://produto.mercadolivre.com.br/MLB-908612527-barbeador-aparador-oneblade-philips-qp252110-seco-molhado-_JM,341,55,16,4,4,#908612527,Philips,OneBlade,QP2521/10,QP2521/10,Recarregável,Removíveis,2h,NA
299, Aparelho Barbeador Eletrico Aparar Pelos Barba Recarregavel ,67,NA,"
			
				Novo
			
			
				
					 - 
				
				16
				vendidos
			
		",(41 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 562
		
		 sem juros
		
	

	
		",62,NA,Vou retirar no endereço do vendedor,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/CLOCK+GROUP,https://produto.mercadolivre.com.br/MLB-1242263281-aparelho-barbeador-eletrico-aparar-pelos-barba-recarregavel-_JM,NA,NA,NA,NA,NA,#1242263281,Clock,NA,50141,NA,Bateria,Giratórios,8 HORAS,300 g
300, Barbeador Aparador Recarregável Resistente A Água 110v ,38,NA,"
			
				Novo
			
			
				
					 - 
				
				142
				vendidos
			
		",(46 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 712
		
		 sem juros
		
	

	
		",12,NA,Envio para todo o país,NA,NA,4.1,7,https://perfil.mercadolivre.com.br/REGIS.ELETRONICOS,https://produto.mercadolivre.com.br/MLB-1054436245-barbeador-aparador-recarregavel-resistente-a-agua-110v-_JM,5,0,1,0,1,#1054436245,DHJ,Portatil,NZ-2088,NA,Recarregável,Giratórios,40m,240 g
301, Barbeador Resistente A Àgua Aparador Recarregavel Lamina Aço ,39,NA,"
			
				Novo
			
			
				
					 - 
				
				22
				vendidos
			
		",(1000 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 655
		
		 sem juros
		
	

	
		",55,NA,Envio para todo o país,NA,NA,4.2,41,https://perfil.mercadolivre.com.br/UZERCABOSELETRONICOS,https://produto.mercadolivre.com.br/MLB-1128626828-barbeador-resistente-a-gua-aparador-recarregavel-lamina-aco-_JM,25,5,5,2,3,#1128626828,DHJ,Portatil,NZ-2088,NA,Recarregável,Giratórios,40m,240 g
302, Barbeador Eletrico A Pilha 2xaa Philips Pq206/18 ,100,NA,"
			
				Novo
			
			
				
					 - 
				
				54
				vendidos
			
		",(8 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 833
		
		 sem juros
		
	

	
		",33,NA,Envio para todo o país,NA,NA,4.4,23,https://perfil.mercadolivre.com.br/ELETROFUJI,https://produto.mercadolivre.com.br/MLB-994938457-barbeador-eletrico-a-pilha-2xaa-philips-pq20618-_JM,15,3,2,2,0,#994938457,Philips,Philips,PQ206/18,NA,NA,Giratórios,Pilhas AA,NA
303, Barbeador Braun 9296cc Wet & Dry|+ Top Da Série 9 ( Oferta!) ,2199,NA,"
			
				Novo
			
			
				
					 - 
				
				25
				vendidos
			
		",(4 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 21017
		
		 sem juros
		
	

	
		",17,NA,Frete grátis,NA,NA,4.6,14,https://perfil.mercadolivre.com.br/IPIRANGA+IMPORTS,https://produto.mercadolivre.com.br/MLB-783977010-barbeador-braun-9296cc-wet-dry-top-da-serie-9-oferta-_JM,10,3,1,0,0,#783977010,Braun,Series 9,9296CC,NA,Recarregável,Planos,50MIN,NA
304, Kemei 3202 Acabamento Cordless Detailer O Melhor! ,70,NA,"
			
				Novo
			
			
				
					 - 
				
				29
				vendidos
			
		",(4 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 669
		
		 sem juros
		
	

	
		",69,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/HAIR+MACHINE,https://produto.mercadolivre.com.br/MLB-1240239783-kemei-3202-acabamento-cordless-detailer-o-melhor-_JM,NA,NA,NA,NA,NA,#1240239783,Kemei,Barbeadores,Kemei 3202,NA,Bateria,Planos,NA,NA
305, Maquina De Barbear Aparador Pelos Elétrico 3 Em 1 Kemei 6776 ,45,NA,"
			
				Novo
			
			
				
					 - 
				
				3
				vendidos
			
		",(397 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 766
		
		 sem juros
		
	

	
		",66,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/MARLOSSOUZAOSMUNDO,https://produto.mercadolivre.com.br/MLB-1271369085-maquina-de-barbear-aparador-pelos-eletrico-3-em-1-kemei-6776-_JM,NA,NA,NA,NA,NA,#1271369085,Kemei,Barbeador/Aparador/Cortador,KM-6776,NA,Elétrica,Removíveis,NA,NA
306," Fonte Carregador Barbeador Philips 15v 5,4w 100/240v Hq8505 ",38,NA,"
			
				Novo
			
			
				
					 - 
				
				16
				vendidos
			
		",(47 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 650
		
		 sem juros
		
	

	
		",50,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/FONTESMIL,https://produto.mercadolivre.com.br/MLB-1189916170-fonte-carregador-barbeador-philips-15v-54w-100240v-hq8505-_JM,NA,NA,NA,NA,NA,#1189916170,Philips,BARBEADOR,Philips,NA,Recarregável,Flexíveis,3,NA
307, 3 Lâmina P/ Barbeador Philips Hq56 Hq6920 Hq6906 Hq6922 ,35,NA,"
			
				Novo
			
			
				
					 - 
				
				14
				vendidos
			
		",1,"
	
		
			
		
		6x 
		
			
				R$ 590
		
		 sem juros
		
	

	
		",90,NA,Envio para todo o país,NA,NA,2.0,1,https://perfil.mercadolivre.com.br/TITAN+MISTO,https://produto.mercadolivre.com.br/MLB-1245113350-3-lmina-p-barbeador-philips-hq56-hq6920-hq6906-hq6922-_JM,NA,NA,NA,NA,NA,#1245113350,Philips,HQ3 / HQ4,HQ3,NA,Recarregável,Giratórios,4 á 6 Meses,NA
308, Barbeador Elétrico Máquina Shaver Kemei Bivolt Recarregável ,40,NA,"
			
				Novo
			
			
				
					 - 
				
				33
				vendidos
			
		",(50 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 758
		
		 sem juros
		
	

	
		",58,NA,Envio para todo o país,NA,NA,5.0,2,https://perfil.mercadolivre.com.br/ARS+NET,https://produto.mercadolivre.com.br/MLB-1179846172-barbeador-eletrico-maquina-shaver-kemei-bivolt-recarregavel-_JM,NA,NA,NA,NA,NA,#1179846172,Importado,Shaver,Headset,NA,Recarregável,Removíveis,30 MINUTOS,124 g
309, Barbeador Elétrico Braun Série 7 799cc Lacrado Original Usa ,1689,NA,"
			
				Novo
			
			
				
					 - 
				
				2
				vendidos
			
		",1,"
	
		
			
		
		12x 
		
			
				R$ 14083
		
		 sem juros
		
	

	
		",83,NA,Frete grátis,NA,NA,5.0,2,https://perfil.mercadolivre.com.br/EVOLUTIONIMPORTADOS,https://produto.mercadolivre.com.br/MLB-1164234074-barbeador-eletrico-braun-serie-7-799cc-lacrado-original-usa-_JM,NA,NA,NA,NA,NA,#1164234074,Braun,serie 7,799CC,799cc,Elétrica,Giratórios,n,NA
310, Barbeador Aparador Portátil Km5700 Recarregável Bivolt Kemei ,39,NA,"
			
				Novo
			
			
				
					 - 
				
				19
				vendidos
			
		",(9981 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 738
		
		 sem juros
		
	

	
		",38,NA,Envio para todo o país,NA,NA,4.1,11,https://perfil.mercadolivre.com.br/EMPORIOBASI,https://produto.mercadolivre.com.br/MLB-1182821120-barbeador-aparador-portatil-km5700-recarregavel-bivolt-kemei-_JM,5,2,4,0,0,#1182821120,Importado,kemei,KM-5700,NA,Recarregável,Removíveis,Eletrico,NA
311, Barbeador One Blade Philips Oneblade + Aparador Nasal Wahl ,149,NA,"
			
				Novo
			
			
				
					 - 
				
				9
				vendidos
			
		",(42 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1424
		
		 sem juros
		
	

	
		",24,NA,Frete grátis,NA,NA,4.4,1535,https://perfil.mercadolivre.com.br/FLUIR+OFICIAL,https://produto.mercadolivre.com.br/MLB-1276155846-barbeador-one-blade-philips-oneblade-aparador-nasal-wahl-_JM,1054,269,102,41,69,#1276155846,Philips,OneBlade,QP2510,NA,Recarregável,Flexíveis,30 m,NA
312, Maquina Aparador Elétrico Nova Bivolt Perna Barba 110v/220v ,63,NA,"
			
				Novo
			
			
				
					 - 
				
				34
				vendidos
			
		",(16 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 532
		
		 sem juros
		
	

	
		",32,NA,Frete grátis,NA,NA,5.0,3,https://perfil.mercadolivre.com.br/PR+VARIEDADES,https://produto.mercadolivre.com.br/MLB-976969010-maquina-aparador-eletrico-nova-bivolt-perna-barba-110v220v-_JM,3,0,0,0,0,#976969010,Nova,NA,NHC-3915,NA,Recarregável,Flexíveis,40 Min,NA
313, Barbeador Elétrico Á Prova D´água - Relax Multi Groom ,149,NA,"
			
			
				
				107
				vendidos
			
		",(7 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1249
		
		 sem juros
		
	

	
		",49,NA,Envio para todo o país,NA,NA,4.7,7,https://perfil.mercadolivre.com.br/MNLDISTRIBUIDORA?brandId=1738,https://produto.mercadolivre.com.br/MLB-1100679299-barbeador-eletrico-a-prova-dagua-relax-multi-groom-_JM,6,0,1,0,0,#1100679299,Relaxmedic,Relax Beauty,RB-AM0249A,RB-AM0249A,Elétrica,Removíveis,NA,NA
314, Barbeador Eletrico Maquina Philips 6 Em1 Multigroom Nacional ,144,NA,"
			
				Novo
			
			
				
					 - 
				
				4
				vendidos
			
		",(9996 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1208
		
		 sem juros
		
	

	
		",08,NA,Frete grátis,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/OUTLETMAXSHOP,https://produto.mercadolivre.com.br/MLB-1216073665-barbeador-eletrico-maquina-philips-6-em1-multigroom-nacional-_JM,NA,NA,NA,NA,NA,#1216073665,Philips,Multigroom,MG3711,NA,Recarregável,Removíveis,NA,NA
315, Maquina Barbeador Panasonic Er389k Barba Cabelo 110v + Nfe ,193,NA,"
			
				Novo
			
			
				
					 - 
				
				7
				vendidos
			
		",(3 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1616
		
		 sem juros
		
	

	
		",16,NA,Frete grátis,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/MARIO+SHOP,https://produto.mercadolivre.com.br/MLB-1195011319-maquina-barbeador-panasonic-er389k-barba-cabelo-110v-nfe-_JM,NA,NA,NA,NA,NA,#1195011319,Panasonic,panasonic,ER-389K,NA,Recarregável,Planos,45 minutos,350 g
