search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,color,size,Marca,Modelo,Tipo de casco,Línea,Tipo de visor,Materiales del exterior,Edad,Materiales del interior,Género,Modelo alfanumérico,Peso
1259, Casco Kov Abatible Stealth Mictlan Negro ,618,NA,2,199,18 meses,34.36,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/DODOCOOLMX?brandId=1813,https://articulo.mercadolibre.com.mx/MLM-680455911-par-de-motocicleta-universal-vista-trasera-espejo-moto-lado-_JM,NA,NA,NA,NA,NA,#680455911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1260, Casco Integral Joe Rocket Rkt 14 Ion Gris Mate / Azul Iridio ,"1,249",NA,5,3,18 meses,69.39,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.5,56,https://perfil.mercadolibre.com.mx/JFC+MOTO,https://articulo.mercadolibre.com.mx/MLM-642148685-casco-kov-abatible-stealth-mictlan-negro-_JM?searchVariation=27372103400,39,10,6,0,1,#642148685,NA,"GRANDE,EXTRA GRANDE",KOV,Stealth,Rebatible,MICTLAN,NA,NA,NA,NA,NA,NA,NA
1261, Casco Pro Tork New Liberty Four Rosa G ,"2,599",NA,33,15,12 meses,256.76,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.8,17,https://perfil.mercadolibre.com.mx/SIGMA,https://articulo.mercadolibre.com.mx/MLM-555108227-casco-integral-joe-rocket-rkt-14-ion-gris-mate-azul-iridio-_JM?searchVariation=31792834443,14,3,0,0,0,#555108227,Gris mate,"Azúl,S,M,L,XL,XXL",Joe Rocket,Grey / Blue,Integral,RKT 14 ION,Doble,Armazón de A.T.P.A.™ avanzado (Advanced Thermo-Poly Alloy Shell),Adultos,Hipoalergénico,Unisex,RKT14,NA
1262, Casco Para Moto Calle Pista Hro Bushido 510 Amarillo ,549,NA,3,20,18 meses,30.50,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.7,3,https://perfil.mercadolibre.com.mx/EG2137361?brandId=1731,https://articulo.mercadolibre.com.mx/MLM-647691798-casco-pro-tork-new-liberty-four-rosa-g-_JM?searchVariation=30115793949,2,1,0,0,0,#647691798,Rosa,GRANDE,Pro Tork,New Liberty Four,CERRADO CON VISERA,TRABAJO,NA,Policarbonato,NA,Orgánico,NA,NA,NA
1263, Moto Casco Sutz Mt Helmets ,"1,126",NA,49,5,18 meses,62.56,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.8,30,https://perfil.mercadolibre.com.mx/MOTOCITY+STORE,https://articulo.mercadolibre.com.mx/MLM-572884356-casco-para-moto-calle-pista-hro-bushido-510-amarillo-_JM?searchVariation=27499015133,25,4,1,0,0,#572884356,NA,"Hi-Viz,Hi-viz,XL,XXL",HRO,HRO,Integral,CALLE,Simple,Policarbonato,Adultos,EPS,Unisex,NA,NA
1264, Auricular Bluetooth 4.2 Para Casco Con Micrófono ,"3,500",NA,0,12,12 meses,345.77,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/BAJAJ+POLANCO,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=Uk%2BxZUIJSfg9qoDxy6Ed0M%2B%2BH5ZDj%2BvKpR35I9P09S7wMZAnzUHw4Kze%2FUTnux570vTm0lPFe%2F5YwrsZiR03yjt%2BPdtyOHshoxA25vY2fb%2BXOYZ%2FY8%2FymBWCqspbU6Q6zq2e0WTkowPGPqedA42lQgX%2BaXLXJUvxUd3%2FGPpmDK18QLRY%2BnkjBP1p4996QVxsq%2BJ%2FW41PMZ3oJ7cBVJn%2FWNMs%2F3bhUm7oHw%2FBroz9JduQO8%2FzDnt%2FPdtycsAJIm5wgLLogLqYFbsMga7g8zos%2B8dSLf2dfj6CPboPG6Fko4VzT5nEngj4tR7N6TotzroEWaGKTuO1QitzLSUg19nIvbasb13COFMepNbnZWRwaLTHQEJJgzGAY1kWBivDJCZ7gudWp3jOJ3ghZajqzauqmsLQNdkqYLD1lnq2dOmNJ04qRFjv0KaVfdCA%2FHrj6StUW1yCrZ7ame%2FHS3ZtoILXS%2FClh0Hys39YeLSK08N5Kx%2FqcFvWBLyASH5T9RnW%2F6%2FgzmHE2ebita4RjklNW4UxU%2B%2BnWVRlL97nfRZqp%2BNDvLchJLPsHncQDjjQ6PwRxC7vlhpmPW%2BOPSk%2FNsXLHs0tAjP0BdOs%2FVTJILmj0a%2F06k5Ye6%2FFXKPLdXPYEvyRHSFTZs3Gbvy6Fo0J8SeWRDh4t3XnD9dGwABpCf14d9Xmz1SpJ34nN4e%2BKBaRq6nHCvemdwbGp8IQ1V5cRPNSu8z%2FAzVN37%2F2EEukfW35Ei2B4cvcQ%2FDDsxIAf7jsUUDlybfjRmDIvI1ZZU4wobRzvXCMIc94CBv4U%2FeF9vdc8qplvDDtcV9vauV6fK0TCKKn3DmUqT7mh6%2BqOtojHktv6rgVkU8ekQZIBrEpP9kVKD7wIloGIY%2FiVZRvii6AL2Cf2APVPQqNxRxJ2OtMJvbwm3Jcm5F0YmbNnBTpx95DmI2bjWbpTbpg4bKFxMch881WoDhekjImX%2FXMGb6IyrAOx9DXNet2dRIZitGLKDsynAu7SYx5pyTqsXUHyB197solyo6or6ocm0bNZk%2FqhCiaSR7TN%2Biw8DUP64t%2FAPqOzoIPZ2jpDLTLb2LOom971JAiTNBGRSeFC9f5FP7Mt2WE5UUOmLPZ24RQdAtpjRzDfK7ZdOYR%2F0DeDE20UGf5WacQMJqkiPNFsQRPvzb9ZVQvg0Gqiz%2BcPmi3VsNWAqvgTxrCye6oOMus128Oumv%2BPiNUNK%2FPwKXmz9tH9%2F63%2FLOh7rEjDA3kWlH3mlTwRVT6AFmVGAYdIHJ1VilFs26mrx4H9fffVpyaB8evr175q1kmvVlmD2HiaqRbLy%2BesFGzI5VS5Iucoapq8mBfcmjutRKoFqOa9h%2Bw9YeaZvPO2auAt80CMnznBeSxt4BJj2aLfp%2F48tPVWmK0cALz6FtMqAhRU5U0GEgkjL5U6QmTvj7WNWC3ODLySuU%2Fx%2BqTPCsHV%2FjmPCF5YRVm2fPZcx%2FEbR0J%2B0A1M6f%2BU8qGmw1XsyXeYsw8zbalwk6iNT7mOSvhSQRB%2F7XP4dGVJ5gzijgfX11sC8VSh0Ll7ROb8XrfZXxY6PmMdpxK0Uj1Z2oWuloO33EWabibypkT9DbwsLVSKRqjSeS0WbP07lvx2%2F0Jm2vj%2Bocz4d6a5lajQGBjaM5cdENlAwyYOw%3D%3D,NA,NA,NA,NA,NA,#674640633,Negro,"M,L y XL",Shaft,Varios,Integral y Abatible,NA,Doble,Tela,Adultos,fibra,Masculino,NA,NA
1265, Casco Calle Pista Joe Rocket Rkt25 Solar Flare Negro Verde ,950,NA,2,8,12 meses,93.85,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/MARTIN_1951,https://articulo.mercadolibre.com.mx/MLM-629588855-moto-casco-sutz-mt-helmets-_JM?searchVariation=24545946159,NA,NA,NA,NA,NA,#629588855,NA,NA,SUTZ,Cerrado,Integral,SUTZ,NA,Policarbonato,Adultos,NA,NA,NA,NA
1266, Casco Doble Propósito Joe Rocket Rkt 25 Tri Sport Blanco ,"2,999",NA,1,5,18 meses,166.61,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,2,https://perfil.mercadolibre.com.mx/MOTOCITY+STORE,https://articulo.mercadolibre.com.mx/MLM-661715498-casco-calle-pista-joe-rocket-rkt25-solar-flare-negro-verde-_JM?searchVariation=32174194314,2,0,0,0,0,#661715498,NA,"S,M,L,XL,XXL",Joe Rocket,Solar Flare,Integral,RKT 25,Doble,A.T.P.A ™,Adultos,EPS,Unisex,NA,NA
1267, Casco R7 Integral Para Motociclista Rider One ,"2,999",NA,1,15,12 meses,296.28,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.8,6,https://perfil.mercadolibre.com.mx/ESNAKIZAR,https://articulo.mercadolibre.com.mx/MLM-628606256-casco-doble-proposito-joe-rocket-rkt-25-tri-sport-blanco-_JM?searchVariation=24360622650,5,1,0,0,0,#628606256,Negro mate,"Blanco,S,M,L,XL,XXL",Joe Rocket,RKT 25 Series Tri Sport Blanco,Integral,RKT 25 Series,Doble,Armazón de A.T.P.A.™ avanzado(Advanced Thermo-Poly Alloy Shell),Adultos,Hipoalergénico,Unisex,NA,NA
1268, Cascos Para Motociclistas Distintos Modelos ,"1,399",NA,0,1,18 meses,77.72,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/RIDERONE1,https://articulo.mercadolibre.com.mx/MLM-635558181-casco-r7-integral-para-motociclista-rider-one-_JM?searchVariation=25984528621,NA,NA,NA,NA,NA,#635558181,Rojo/Negro,M,R7,R107,Integral,cerrado,NA,Policarbonato,NA,NA,NA,NA,NA
1269, Repuesto Mica Casco Abatible Joe Rocket Rkt18 Humo ,500,NA,2,1,12 meses,49.40,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/MOTO-HELMETS,https://articulo.mercadolibre.com.mx/MLM-666660861-repuesto-mica-casco-abatible-joe-rocket-rkt18-humo-_JM?searchVariation=33493191446,NA,NA,NA,NA,NA,#666660861,Humo,Exacta,Joe Rocket,RKT 18,Abatible,NA,NA,NA,NA,NA,NA,NA,NA
1270, Casco Hjc Cs-15 Faren Rojo Ece 22.05 ,"2,490",NA,2,4,18 meses,138.33,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/MOTO-HELMETS,https://articulo.mercadolibre.com.mx/MLM-685696021-casco-hjc-cs-15-faren-rojo-ece-2205-_JM?searchVariation=37912117295,NA,NA,NA,NA,NA,#685696021,NA,"M,XL",HJC,Cs-15 Faren,Integral,CS-15,NA,NA,NA,NA,Unisex,NA,NA
1271, Casco Joe Rocket Rkt 14 Heartbreaker Negro Lente Iridio ,"2,499",NA,3,1,18 meses,138.83,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,4.9,16,https://perfil.mercadolibre.com.mx/ZAMUDIO8AA,https://articulo.mercadolibre.com.mx/MLM-661030252-casco-joe-rocket-rkt-14-heartbreaker-negro-lente-iridio-_JM?searchVariation=31988109695,15,1,0,0,0,#661030252,NA,S,Joe Rocket,Heartbreaker,Integral,rkt,Doble,ABS,Adultos,Resina termoplástica,Unisex,NA,NA
1272, Casco Moto Kov Kukul Gold Seguridad Dot Abatible Lente ,"1,199",NA,6,1,18 meses,66.61,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.7,81,https://perfil.mercadolibre.com.mx/MOTOMOPED,https://articulo.mercadolibre.com.mx/MLM-642831833-casco-moto-kov-kukul-gold-seguridad-dot-abatible-lente-_JM?searchVariation=28324494439,63,14,2,1,1,#642831833,Dorado,S,KOV,Gold,Abatible,Legacy Kukul,NA,NA,NA,NA,NA,NA,NA
1273, Casco Motociclista Xibalba Dorado /negro Kov Certificado ,"1,249",NA,3,4,18 meses,69.39,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/MOTOMOPED,https://articulo.mercadolibre.com.mx/MLM-693142697-casco-motociclista-xibalba-dorado-negro-kov-certificado-_JM?searchVariation=39434908498,NA,NA,NA,NA,NA,#693142697,NA,"S,XL,XXL",KOV,Veneno,Completo,NA,Doble,NA,Adultos,NA,Unisex,NA,NA
1274, Casco Motociclista Alebrije Rojo Kov ,"1,249",NA,1,6,18 meses,69.39,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/MOTOMOPED,https://articulo.mercadolibre.com.mx/MLM-666558009-casco-motociclista-alebrije-rojo-kov-_JM?searchVariation=33472519198,NA,NA,NA,NA,NA,#666558009,NA,"S,M,L,XL,XXL",KOV,Alebrije,Completo,NA,NA,NA,NA,NA,NA,NA,NA
1275, Casco Abatible Moto Hro 3400dv Ride Skull Gris Mate ,"1,350",NA,1,2,18 meses,75.00,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/MOTOCITY+STORE,https://articulo.mercadolibre.com.mx/MLM-698676103-casco-abatible-moto-hro-3400dv-ride-skull-gris-mate-_JM?searchVariation=40300357218,NA,NA,NA,NA,NA,#698676103,"M,L",,HRO,3400DV,Rebatible,NA,Doble,Policarbonato,Adultos,EPS,Unisex,NA,NA
1276, Casco Abatible Moto Hro 3400dv Ride Skull Gris Brillante ,"1,350",NA,1,3,18 meses,75.00,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/MOTOCITY+STORE,https://articulo.mercadolibre.com.mx/MLM-698676443-casco-abatible-moto-hro-3400dv-ride-skull-gris-brillante-_JM?searchVariation=40300388312,NA,NA,NA,NA,NA,#698676443,"M,L,XL",,HRO,3400DV,Rebatible,NA,Doble,Policarbonato,Adultos,EPS,Unisex,NA,NA
1277, Casco Abatible Moto Hro 3400dv Tactic Rojo Mate Mica Clara ,"1,350",NA,1,4,18 meses,75.00,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/MOTOCITY+STORE,https://articulo.mercadolibre.com.mx/MLM-698677717-casco-abatible-moto-hro-3400dv-tactic-rojo-mate-mica-clara-_JM?searchVariation=40300605137,NA,NA,NA,NA,NA,#698677717,"M,L,XL",,HRO,3400DV,Rebatible,NA,Doble,Policarbonato,Adultos,EPS,Unisex,NA,NA
1278, Casco Torc T28 Bluetooth Tipo Abatibl Gafas Moto Negro Brill ,"4,699",NA,8,2,18 meses,261.06,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,1,https://perfil.mercadolibre.com.mx/MOTOSAPIENS+SHOP,https://articulo.mercadolibre.com.mx/MLM-592780889-casco-torc-t28-bluetooth-tipo-abatibl-gafas-moto-negro-brill-_JM?searchVariation=31656162935,1,0,0,0,0,#592780889,NA,"M,XL",Torc,T28 Bluetooth,Integral,T28,Doble,Aleación Termopolimera,Adultos,CoolMax Removible,Unisex,NA,NA
1279, Casco Integral Mujer Joe Rocket Rkt 13 Heartbreaker Ng Rosa ,"2,699",NA,11,7,12 meses,266.64,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.9,16,https://perfil.mercadolibre.com.mx/ESNAKIZAR,https://articulo.mercadolibre.com.mx/MLM-572409410-casco-integral-mujer-joe-rocket-rkt-13-heartbreaker-ng-rosa-_JM?searchVariation=22415300276,15,1,0,0,0,#572409410,Negro,"Rosa,S,M,XL",Joe Rocket,RKT 13 Heartbreaker BLK/PNK,Integral,Heartbreaker,Simple,Armazón de A.T.P.A.™ avanzado (Advanced Thermo-Poly Alloy Shell),Adultos,Hipoalergénico,Femenino,RKT13,NA
1280, Casco Hjc Cs-15 Faren Amarillo Ece 22.05 ,"2,490",NA,1,3,18 meses,138.33,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/MOTO-HELMETS,https://articulo.mercadolibre.com.mx/MLM-685698853-casco-hjc-cs-15-faren-amarillo-ece-2205-_JM?searchVariation=37912943955,NA,NA,NA,NA,NA,#685698853,NA,"M,XL",HJC,Cs-15 Faren,Integral,CS-15,NA,NA,NA,NA,Unisex,NA,NA
1281, Paquete De 3 Pares De Trenzas ,550,NA,3,2,12 meses,54.34,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/ANGELICAREYESRAMREZ,https://articulo.mercadolibre.com.mx/MLM-667769932-paquete-de-3-pares-de-trenzas-_JM,NA,NA,NA,NA,NA,#667769932,NA,NA,sin marca,Paquete,NA,NA,NA,NA,NA,NA,NA,NA,NA
1282, Casco De Motocicleta Para Hombre Y Mujerde Doble Lente Jieka ,860,NA,2,999,18 meses,47.81,NA,NA,NA,NA,4.2,9,https://perfil.mercadolibre.com.mx/LEWEISIMX,https://articulo.mercadolibre.com.mx/MLM-675873416-casco-de-motocicleta-para-hombre-y-mujerde-doble-lente-jieka-_JM,4,4,0,1,0,#675873416,NA,NA,Jiekai,JK-512,NA,NA,NA,NA,NA,NA,NA,NA,NA
1283, Casco Moto Deportivo Abatible Dot ,"1,150",NA,85,4,18 meses,63.89,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.7,3,https://perfil.mercadolibre.com.mx/GUERREROBIKER,https://articulo.mercadolibre.com.mx/MLM-554663966-casco-moto-deportivo-abatible-dot-_JM?searchVariation=25599908822,2,1,0,0,0,#554663966,NA,"M,L,XL",R7,DYM,Rebatible,ABATIBLE,NA,ABS,NA,NA,NA,NA,NA
1284, Casco Integral Mujer Joe Rocket Rkt 13 Heartbreaker Ngo Bco ,"2,699",NA,3,6,12 meses,266.64,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.9,16,https://perfil.mercadolibre.com.mx/SIGMA,https://articulo.mercadolibre.com.mx/MLM-623027283-casco-integral-mujer-joe-rocket-rkt-13-heartbreaker-ngo-bco-_JM?searchVariation=24253435587,15,1,0,0,0,#623027283,Negro,"BLANCO,S,M",Joe Rocket,Heartbreaker,Integral,RKT 13,Simple,Armazón de A.T.P.A.™ avanzado (Advanced Thermo-Poly Alloy Shell),Adultos,Hipoalergénico,Femenino,NA,NA
1285, Casco Hro Integral Moto Pista 512 Bot Rojo Brillante Dot ,"1,199",NA,1,2,18 meses,66.61,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/MOTOCITY+STORE,https://articulo.mercadolibre.com.mx/MLM-665874533-casco-hro-integral-moto-pista-512-bot-rojo-brillante-dot-_JM?searchVariation=33298703354,NA,NA,NA,NA,NA,#665874533,"L,XL",,HRO,512,Integral,NA,Doble,Policarbonato,Adultos,EPS,Unisex,NA,NA
1286, Casco Para Moto Hro 514 Excess Amarillo Con Lente Interno ,"1,295",NA,4,4,18 meses,71.94,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.8,6,https://perfil.mercadolibre.com.mx/MOTOCITY+STORE,https://articulo.mercadolibre.com.mx/MLM-636501410-casco-para-moto-hro-514-excess-amarillo-con-lente-interno-_JM?searchVariation=30708501325,5,1,0,0,0,#636501410,NA,"M,L,XL,XXL",HRO,Excess,Integral,514,Doble,Policarbonato,Adultos,EPS,Unisex,NA,NA
1287, Casco Abierto 3/4 Ls2 Spitfire Graficos Of599 Moto ,"1,749",NA,4,1,18 meses,97.17,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/MOTOBOUTIQUEBIKE.COM,https://articulo.mercadolibre.com.mx/MLM-629565231-casco-abierto-34-ls2-spitfire-graficos-of599-moto-_JM?searchVariation=27220726364,NA,NA,NA,NA,NA,#629565231,BLANCO,M,LS2,Spitfire,Abierto,SPITFIRE,NA,Tricomposite,NA,NA,NA,NA,50 g
1288, Casco Fox V1 Niño Mastar Motocross Rzr Enduro Cross Atv ,"2,660",NA,1,4,12 meses,262.79,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/WII-U,https://articulo.mercadolibre.com.mx/MLM-680643901-casco-fox-v1-nino-mastar-motocross-rzr-enduro-cross-atv-_JM?searchVariation=36370634492,NA,NA,NA,NA,NA,#680643901,NA,"S,M",Fox,Mastar,Cross,V1 Naranja,Simple,Policarbonato moldeado por inyeccion,Niños,Forro EPS lavable mejor ajuste,Unisex,NA,NA
1289, Casco Integral Para Moto Certificado Shaft Sensei Gray ,"1,590",NA,2,1,12 meses,157.08,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/BIKERSBROTHERSHOP,https://articulo.mercadolibre.com.mx/MLM-617058883-casco-integral-para-moto-certificado-shaft-sensei-gray-_JM?searchVariation=23130984704,NA,NA,NA,NA,NA,#617058883,ECE-R.22.05 ( EUROPEA ),"Gris,Blanco,M",Shaft,SENSEI GRAY,Integral,SH-520,NA,ABS,NA,NA,NA,NA,NA
1290, Casco Doble Certificado Shiro Sh821 Paul Ricard Azul ,"1,350",NA,2,1,12 meses,133.37,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/MIMOTOBOUTIQUE,https://articulo.mercadolibre.com.mx/MLM-666590597-casco-doble-certificado-shiro-sh821-paul-ricard-azul-_JM?searchVariation=33476280976,NA,NA,NA,NA,NA,#666590597,Azul,XL,Shiro,SH-821,Integral,NA,NA,NA,NA,NA,NA,NA,NA
1291, Casco Para Moto Hro Solid Negro Mate ,"1,126",NA,21,2,18 meses,62.56,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.8,4,https://perfil.mercadolibre.com.mx/MOTOCITY+STORE,https://articulo.mercadolibre.com.mx/MLM-612809107-casco-para-moto-hro-solid-negro-mate-_JM?searchVariation=28388613781,3,1,0,0,0,#612809107,Negro,"negro,XL,XXL",Hro México,Solid,Integral,510,Simple,Policarbonato,Adultos,EPS,Unisex,NA,NA
1292, Casco Para Moto Hro Mototrack 510 Rosa Para Mujer 2019 ,"1,126",NA,3,3,18 meses,62.56,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/MOTOCITY+STORE,https://articulo.mercadolibre.com.mx/MLM-612599593-casco-para-moto-hro-mototrack-510-rosa-para-mujer-2019-_JM?searchVariation=24658650386,NA,NA,NA,NA,NA,#612599593,Negro/Rosado,"Rosa,L,XL,XXL",Hro México,Mototrack,Integral,510,Simple,Policarbonato,Adultos,EPS,Femenino,NA,NA
1293, Escorpión Exo -at950 Neocon Dual Cristal Nieve Casco Mate N ,"6,010",NA,1,7,18 meses,333.89,NA,NA,NA,NA,4.9,12,https://perfil.mercadolibre.com.mx/PERFMOTOMX,https://articulo.mercadolibre.com.mx/MLM-681341299-escorpion-exo-at950-neocon-dual-cristal-nieve-casco-mate-n-_JM,11,1,0,0,0,#681341299,NA,NA,Scorpion,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1293, Escorpión Exo -at950 Neocon Dual Cristal Nieve Casco Mate N ,"6,010",NA,1,7,18 meses,333.89,NA,NA,NA,NA,4.9,12,https://perfil.mercadolibre.com.mx/PERFMOTOMX,https://articulo.mercadolibre.com.mx/MLM-681341299-escorpion-exo-at950-neocon-dual-cristal-nieve-casco-mate-n-_JM,11,1,0,0,0,#681341299,NA,NA,Scorpion,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1294, Casco Abierto Ls2 Hh590 Certificado Dot Rebellion Cromo ,"2,484",NA,3,15,18 meses,138.04,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,1,https://perfil.mercadolibre.com.mx/MOTO-HELMETS,https://articulo.mercadolibre.com.mx/MLM-602688657-casco-abierto-ls2-hh590-certificado-dot-rebellion-cromo-_JM?searchVariation=33171912295,1,0,0,0,0,#602688657,NA,"L,M,XL",LS2,Rebellion,Abierto,HH590,Simple,ABS,Adultos,NA,Unisex,NA,0.11 lb
1295, Casco Integral Joe Rocket Rkt 13 Series Northern Lights Neón ,"2,699",NA,3,14,12 meses,266.64,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.8,12,https://perfil.mercadolibre.com.mx/SIGMA,https://articulo.mercadolibre.com.mx/MLM-572174767-casco-integral-joe-rocket-rkt-13-series-northern-lights-neon-_JM?searchVariation=24706872362,10,2,0,0,0,#572174767,NA,"S,M,L,XL,XXL",Joe Rocket,RKT 13 Neón Northern Lights,Integral,RKT 13 Series,Simple,Armazón de A.T.P.A.™ avanzado (Advanced Thermo-Poly Alloy Shell),Adultos,Hipoalergénico,Unisex,NA,NA
1296, Casco Abierto Ls2 Of599 Spitfire Azul Cromo Certificado ,"2,624",NA,1,10,18 meses,145.83,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/MOTO-HELMETS,https://articulo.mercadolibre.com.mx/MLM-675897504-casco-abierto-ls2-of599-spitfire-azul-cromo-certificado-_JM?searchVariation=35204510895,NA,NA,NA,NA,NA,#675897504,NA,"L,XL",LS2,Spitfire,Abierto,599,Simple,NA,Adultos,NA,Unisex,NA,-1100 g
1297," Oferta Cascos Tipo Choper, Diversos Acabados ",350,NA,10,8,18 meses,19.44,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4,1,https://perfil.mercadolibre.com.mx/ALEX_ICKER,https://articulo.mercadolibre.com.mx/MLM-683426559-oferta-cascos-tipo-choper-diversos-acabados-_JM?searchVariation=39969087466,0,1,0,0,0,#683426559,Negro,Adulto unitallas,"ash, hecho en mexico",Casco choper corte tipo Harley,Abierto,NA,Simple,Fibra de vidrio,Adultos,dubetina con espuma,Unisex,NA,NA
1298, Casco Depredador Rosa Mujer. Envío Gratis!!! ,854,899,6,396,18 meses,47.45,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/JK+MOTORS,https://articulo.mercadolibre.com.mx/MLM-622845363-casco-depredador-rosa-mujer-envio-gratis-_JM?searchVariation=23185412376,NA,NA,NA,NA,NA,#622845363,Rosa,"Fiusha,MEDIANO,CHICO,GRANDE,EXTRA GRANDE",JK,Rosa,Clásico,depredador,Simple,Fibra de vidrio,Adultos,Esponja,Femenino,EDCR,NA
1299, Casco Integral Joe Rocket Rkt 13 Series Northern Lights Rojo ,"2,699",NA,5,2,12 meses,266.64,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.8,12,https://perfil.mercadolibre.com.mx/SIGMA,https://articulo.mercadolibre.com.mx/MLM-572174733-casco-integral-joe-rocket-rkt-13-series-northern-lights-rojo-_JM?searchVariation=24706868886,10,2,0,0,0,#572174733,NA,"S,XXL",Joe Rocket,RKT13,Integral,RKT 13 Series,Simple,Armazón de A.T.P.A.™ avanzado (Advanced Thermo-Poly Alloy Shell),Adultos,Hipoalergénico,Unisex,RKT13,NA
1300, 3*motociclista Adulto Motocross Off Road Casco Racing Cascos ,"1,173",NA,1,199,18 meses,65.19,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/TOMTOPWHOLESALEMX,https://articulo.mercadolibre.com.mx/MLM-678011821-3motociclista-adulto-motocross-off-road-casco-racing-cascos-_JM,NA,NA,NA,NA,NA,#678011821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
