search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Potencia de salida (RMS),Marca,Línea,Modelo,Tipos de filtros del parlante,Peso,Color,Conectores de entrada
1084, Parlante Energy Sistem Tower 5 Black Bluetooth 2.1 Zonatecno ,169,NA,NA,8,18 cuotas,347.95,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/ZONATECNO?brandId=628,https://articulo.mercadolibre.com.uy/MLU-464860234-parlante-energy-sistem-tower-5-black-bluetooth-21-zonatecno-_JM#position=24&type=item&tracking_id=ca90c4b0-2c93-4937-b3a8-1d05816b8d83,NA,NA,NA,NA,NA,#464860234,NA,Energy Sistem,NA,NA,NA,NA,NA,NA
1085, Parlante Profesional Activo 8 Xion Xi-sd8bat ,77,NA,0,10,18 cuotas,160.57,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/IMPOBARATO,https://articulo.mercadolibre.com.uy/MLU-459895254-parlante-profesional-activo-8-xion-xi-sd8bat-_JM#position=25&type=item&tracking_id=ca90c4b0-2c93-4937-b3a8-1d05816b8d83,NA,NA,NA,NA,NA,#459895254,NA,Xion,NA,NA,NA,4 kg,NA,NA
1086, Parlante Bluetooth Hongo ,290,NA,0,NA,18 cuotas,16.11,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/LORENA2412,https://articulo.mercadolibre.com.uy/MLU-460394814-parlante-bluetooth-hongo-_JM#position=26&type=item&tracking_id=ca90c4b0-2c93-4937-b3a8-1d05816b8d83,NA,NA,NA,NA,NA,#460394814,NA,NA,NA,NA,NA,NA,NA,NA
1087, Parlante Portatil Jbl Flip 4 Bluetooth Gris ,149,NA,0,6,18 cuotas,306.77,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TECSYS+ML,https://articulo.mercadolibre.com.uy/MLU-451745722-parlante-portatil-jbl-flip-4-bluetooth-gris-_JM#position=27&type=item&tracking_id=ca90c4b0-2c93-4937-b3a8-1d05816b8d83,NA,NA,NA,NA,NA,#451745722,16 W,JBL,Flip,Altavoces,Activo,515 g,NA,NA
1088, Parlante Portatil Tf/usb/fm Radio/bluetooth Cn-s3594fm-bt ,790,NA,0,10,18 cuotas,43.89,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/CAFINI+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-450926242-parlante-portatil-tfusbfm-radiobluetooth-cn-s3594fm-bt-_JM#position=28&type=item&tracking_id=ca90c4b0-2c93-4937-b3a8-1d05816b8d83,NA,NA,NA,NA,NA,#450926242,NA,NA,NA,NA,NA,NA,NA,NA
1089, Parlante Huevo Speaker Audio Levita Vuela Mp3 Wifi Sonido ,240,NA,0,2,18 cuotas,494.13,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MVDSPORT,https://articulo.mercadolibre.com.uy/MLU-450232443-parlante-huevo-speaker-audio-levita-vuela-mp3-wifi-sonido-_JM#position=29&type=item&tracking_id=ca90c4b0-2c93-4937-b3a8-1d05816b8d83,NA,NA,NA,NA,NA,#450232443,NA,NA,NA,NA,NA,NA,NA,NA
1090, Micrófono Karaoke Bluetooth Inalámbrico Parlante Usb- Sertel ,690,NA,9,35,18 cuotas,38.33,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/SERTEL_SHOP,https://articulo.mercadolibre.com.uy/MLU-456785954-microfono-karaoke-bluetooth-inalambrico-parlante-usb-sertel-_JM#position=30&type=item&tracking_id=ca90c4b0-2c93-4937-b3a8-1d05816b8d83,NA,NA,NA,NA,NA,#456785954,NA,Knup,NA,KP-537BT,NA,NA,"Rosado, oro, negro.",NA
1091, Parlante Inalambrico Sony Srs-xb30 Ma ,225,NA,0,99999,18 cuotas,463.31,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FERRESERVI+MACRO,https://articulo.mercadolibre.com.uy/MLU-461813787-parlante-inalambrico-sony-srs-xb30-ma-_JM#position=31&type=item&tracking_id=ca90c4b0-2c93-4937-b3a8-1d05816b8d83,NA,NA,NA,NA,NA,#461813787,NA,Sony,EXTRA BASS,SRS-XB30,Activo,NA,NA,NA
1092, Reproductor Parlante Bluetooth De Escritorio Celular O Pc ,490,NA,0,10,18 cuotas,27.22,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/VENTASOUNDSHOP,https://articulo.mercadolibre.com.uy/MLU-455824167-reproductor-parlante-bluetooth-de-escritorio-celular-o-pc-_JM#position=32&type=item&tracking_id=ca90c4b0-2c93-4937-b3a8-1d05816b8d83,NA,NA,NA,NA,NA,#455824167,NA,NA,NA,NA,NA,NA,NA,NA
1093, Parlante 2.0 Bluetooth Tienda Oficial Thonet & Vander Kürbis ,225,245,0,13,18 cuotas,463.25,NA,Envío gratis a todo el país,NA,NA,4.7,16,http://perfil.mercadolibre.com.uy/LEAMAUSRL,https://articulo.mercadolibre.com.uy/MLU-463824129-parlante-20-bluetooth-tienda-oficial-thonet-vander-kurbis-_JM#position=33&type=item&tracking_id=ca90c4b0-2c93-4937-b3a8-1d05816b8d83,13,1,2,0,0,#463824129,NA,Thonet & Vander,NA,Kürbis Bluetooth,NA,NA,NA,NA
1094, Parlante Portatil Jbl Flip 4 Bluetooth Azul Dcshop ,149,NA,0,99,18 cuotas,308.13,NA,Envío gratis a todo el país,NA,NA,5,2,http://perfil.mercadolibre.com.uy/DCSHOPCOMUY,https://articulo.mercadolibre.com.uy/MLU-463054932-parlante-portatil-jbl-flip-4-bluetooth-azul-dcshop-_JM#position=34&type=item&tracking_id=ca90c4b0-2c93-4937-b3a8-1d05816b8d83,2,0,0,0,0,#463054932,16 W,JBL,Flip,Flip 4,Activo,515 g,Azul,NA
1095, Parlante Portable Bateria Karaoke Usb Fm 60w Real + 2 Woofer ,59,NA,2,999,18 cuotas,121.47,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TODOOFERTAS.UY,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=%2BdgY3t%2Fd7QLbDNZqBgOnrifQkm344Q8uvFACXdrvox8L86TxefE%2Bq5DMEvHunY%2BND82Tm1bGTnVPaiKd36f6WKWXsTqeAr4Gr44%2FY%2FXAaNxIYbQ30AtLB%2BRMrOPNn1BBK9uoKE4lxAlNOLpXqiQ%2FWX5ygg%2B5cOe2DdxM9bm3%2BXBtGPZcOb%2Fi85CnP1%2FCmmYU%2BImZ%2BxfGd7dBuPIcwgPxh7A60dMsd0XRocT5gWTOHNeyyFs5KdUoQ%2FU8rM900RljzG81xg78UANa4WkwlpOkC0anFI66slH1%2FWdX9eo7qo9DaF7ElHCPgm2HWGumk9aUqdgh62KJT5TJMmUBgKdVJJX2sLEf%2BtcmqHbf5U1expT89Wbtq%2F91gJiDgQbsF0WLJ3an1QS%2B1GhOHkxDZqn7Jo%2FIbzHRNLPYAKEzpfxYfr%2FVxchye0IX8fqKrVoKO0oqeS6TbYhgBSiDPcl47DxBTatiYUNEmchXJfb5RjakDLZ7NcQ5oNXQ9UH%2BptSlLyqQQhUidNl2sD5w1fqEdK8AsTDHYx%2FfJQdkDwJrHJ9ZH1aiTKmk8uKBZbVdts5LkEYOs5Q3fLlCvDDp2Zs7tlwpx9sg92w%2FkOyqfqmtank2S4ke6EjAHT72FNUebtn9NzwkB4q0EUDMYEhBlzythaMtqngsUC4oFiJ0lEu3adcqpJeN0XSmddzwL2imluAfcY8S1P5Y%2BHHVlrgFhZWcHCKV7Ybj1yJvAk0hz0uH6s%2FRlVamyjjiifLHQx%2FJrHqpSyr1uaOD4BDtkiY8i6R%2FLzWvauFwvbwopzeIdMwUAJv8wjQ6JklMF7qtE8WPSnFN5mM1GTbQAJj6Fx9tpRYLeFI3YCEHRh%2Fzf2qtXnseT46ba55cOw4PvMAW0p%2B3LfazLF11ZN%2FvgVXERJBnm3k7F2Rlr1I06msC49imU3LHllYONA2N5mL3aKDSIz58D2ZhRgjJDyTqk4aO0%2F3fJXU99CNPWH8jgxThMpRoZhnukzXOqyx%2F93Jw58DaLy4m3YeEyWoHTcn%2FXHJBPlzYto%2Fu%2B9YniznefDc83gH2MgSbVgQSi0cPmRNihLD6dMQ8O5QB9gFIYVEn%2BatVdl%2B%2BMQxhDQdm7WRoUu%2FkXuqmBKQesXxriubPAYr0YwKHWxRDu3H%2FRngqZpAIs264hM3nrbe6%2BIsYl8eB87TaP3JxDunRMxxN%2FqghNAhX7xhnzcf6QJgVtBTlxAJFkthFVDR8hirDm%2BRPJ3WygihwXpKvpZ9SlPTb8fCiN%2FS7MbVQvxJ3Qh1E6CNJMhRCzYYBBMwrOg0J6hICNaitU6i7z8EazRPu2CZrOWnaDWUA16fX%2BTGN8w5amyWQ7JOt4UfBx%2BG4O8NDEGbORFuzuYMzxo2pYNhVhIwf3Bq8527nBZSd2wzF0DTR866FTVMIqHKMvvcLQG6YktsDRRem85CpQjbAq%2Fvb3QRU07eL1qOeA%2FdedA27UgX6vjpoCcJOJV6R%2FkJuW8yYuCzmqVwLNh0SCb2iJMBzBlf6vHng70fsCMQb4a2oRY6OoXZIAP4WL70nHwkGXUkk9WPdYas5oo22iHVQLgMKwxaVd5gr5j90MbXeWV1UPLAuBktDGcePzUR5fMBkl%2Fc1IG5ApLgaOL4Mm%2FfwReOxI%2Bcm9lx7%2BtcqubsFTvY5Sxrt1o%2B0I28W%2F0M%2Fb2v%2BG3%2B0NsiYF4JXROznaO3Jbu1wBXgynn9RSc9h143yucmFQvyFi0LVHSmAalB5MmPPu3D84U47ocAu1HCFewBmem9VF7lJ4cq2THiVnSYg1%2BD2axgZemIjzi%2BKVhHEW8aTsHRr%2BTNDXWe7WeXAJN2FtmSJUxEqlw%3D%3D,NA,NA,NA,NA,NA,#459404643,NA,Kolke,NA,Blow KPB-221,NA,NA,NA,NA
1096, Parlante Portátil Bazuca Bluetooth Usb Sd Fm Potencia Febo ,990,NA,0,99999,18 cuotas,55.00,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FEBOUY,https://articulo.mercadolibre.com.uy/MLU-459271223-parlante-portatil-bazuca-bluetooth-usb-sd-fm-potencia-febo-_JM#position=36&type=item&tracking_id=ca90c4b0-2c93-4937-b3a8-1d05816b8d83,NA,NA,NA,NA,NA,#459271223,NA,NA,NA,NA,NA,NA,NA,NA
1097, Parlantes Edifier 2.0 R1700bt Bluetooth Negro Mf Shop ,6200,NA,0,5,18 cuotas,344.44,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MFSHOPUY,https://articulo.mercadolibre.com.uy/MLU-460115665-parlantes-edifier-20-r1700bt-bluetooth-negro-mf-shop-_JM#position=37&type=item&tracking_id=ca90c4b0-2c93-4937-b3a8-1d05816b8d83,NA,NA,NA,NA,NA,#460115665,NA,Edifier,NA,R1700BT,NA,NA,NA,NA
1098, Parlante Portatil Jbl Go2 Bluetooth Mfshop ,57,NA,0,10,18 cuotas,117.36,NA,Entrega a acordar con el vendedor,NA,NA,4.8,233,http://perfil.mercadolibre.com.uy/MFSHOPUY,https://articulo.mercadolibre.com.uy/MLU-461869534-parlante-portatil-jbl-go2-bluetooth-mfshop-_JM#position=38&type=item&tracking_id=ca90c4b0-2c93-4937-b3a8-1d05816b8d83,196,32,2,2,0,#461869534,3 W,JBL,NA,GO 2,Activo,184 g,Gris,NA
1099, Parlante Portátil Con Bluetooth Luces Batería ,390,NA,0,10,18 cuotas,21.67,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/STIMPORTACIONES,https://articulo.mercadolibre.com.uy/MLU-463358533-parlante-portatil-con-bluetooth-luces-bateria-_JM#position=39&type=item&tracking_id=ca90c4b0-2c93-4937-b3a8-1d05816b8d83,NA,NA,NA,NA,NA,#463358533,NA,NA,NA,NA,NA,NA,NA,NA
1100, Parlante 15 Artec Bluetooth Usb Rca Futuro21 Dimm ,149,NA,5,49,18 cuotas,306.77,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FUTUROXXI+DIMM,https://articulo.mercadolibre.com.uy/MLU-444684259-parlante-15-artec-bluetooth-usb-rca-futuro21-dimm-_JM#position=40&type=item&tracking_id=ca90c4b0-2c93-4937-b3a8-1d05816b8d83,NA,NA,NA,NA,NA,#444684259,NA,NA,NA,NA,NA,NA,NA,NA
1101, Parlante Portable Sony Mhc V41- Vía Confort ,590,NA,NA,10,18 cuotas,1.214.74,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/CANUS+SA?brandId=48,https://articulo.mercadolibre.com.uy/MLU-456339240-parlante-portable-sony-mhc-v41-via-confort-_JM#position=41&type=item&tracking_id=ca90c4b0-2c93-4937-b3a8-1d05816b8d83,NA,NA,NA,NA,NA,#456339240,NA,Sony,NA,NA,NA,NA,NA,NA
1102, Parlante Bluetooth Jack 3.5mm Speaker Star St-898bt ,250,NA,0,5000,18 cuotas,13.89,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-464394151-parlante-bluetooth-jack-35mm-speaker-star-st-898bt-_JM#position=42&type=item&tracking_id=ca90c4b0-2c93-4937-b3a8-1d05816b8d83,NA,NA,NA,NA,NA,#464394151,5 W,Star,NA,St-898bt,NA,NA,NA,NA
1103, Parlantes Kolke Kpg 100 Karaoke Usb Megastore Virtual ,46,NA,0,NA,18 cuotas,94.71,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MEGASTORE_VIRTUAL,https://articulo.mercadolibre.com.uy/MLU-460582591-parlantes-kolke-kpg-100-karaoke-usb-megastore-virtual-_JM#position=43&type=item&tracking_id=ca90c4b0-2c93-4937-b3a8-1d05816b8d83,NA,NA,NA,NA,NA,#460582591,NA,Kolke,NA,Hi-Fi Karaoke,Activo,NA,NA,NA
1104, Parlante Bluetooth Redondo Con Pie ,2900,NA,1,40,18 cuotas,161.11,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MISPETATES?brandId=425,https://articulo.mercadolibre.com.uy/MLU-453837208-parlante-bluetooth-redondo-con-pie-_JM#position=44&type=item&tracking_id=ca90c4b0-2c93-4937-b3a8-1d05816b8d83,NA,NA,NA,NA,NA,#453837208,NA,NA,NA,NA,NA,NA,NA,NA
1105, Parlante Gaming 2.1 Kolke Kp-501g Sound Experience ,2798,NA,0,5,18 cuotas,155.44,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/ALMOSTSMART7,https://articulo.mercadolibre.com.uy/MLU-444526791-parlante-gaming-21-kolke-kp-501g-sound-experience-_JM#position=45&type=item&tracking_id=ca90c4b0-2c93-4937-b3a8-1d05816b8d83,NA,NA,NA,NA,NA,#444526791,NA,Kolke,NA,NA,NA,NA,NA,NA
1106, Parlante Portable Jbl Go2 Bluetooth Color Azul Envío Gratis ,1570,NA,0,100,18 cuotas,87.22,NA,Envío gratis a todo el país,NA,NA,4.8,233,http://perfil.mercadolibre.com.uy/DEACOSRL,https://articulo.mercadolibre.com.uy/MLU-461973494-parlante-portable-jbl-go2-bluetooth-color-azul-envio-gratis-_JM#position=46&type=item&tracking_id=ca90c4b0-2c93-4937-b3a8-1d05816b8d83,196,32,2,2,0,#461973494,3 W,JBL,NA,GO 2,Activo,184 g,Azul,NA
1107, Parlante Bluetooth Normende Nrdsbt01 ,19,NA,1,9,18 cuotas,39.12,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TODOMUSICA+SA?brandId=139,https://articulo.mercadolibre.com.uy/MLU-452575674-parlante-bluetooth-normende-nrdsbt01-_JM#position=47&type=item&tracking_id=ca90c4b0-2c93-4937-b3a8-1d05816b8d83,NA,NA,NA,NA,NA,#452575674,NA,NA,NA,NA,NA,NA,NA,NA
1108, Parlante 2.0 Edifier R2000db Madera Bluetooth Optica Digital ,252,NA,6,4,18 cuotas,518.84,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/SHOPPING-UY?brandId=9,https://articulo.mercadolibre.com.uy/MLU-446186005-parlante-20-edifier-r2000db-madera-bluetooth-optica-digital-_JM#position=48&type=item&tracking_id=ca90c4b0-2c93-4937-b3a8-1d05816b8d83,NA,NA,NA,NA,NA,#446186005,NA,Edifier,NA,R2000DB,NA,NA,NA,NA
1109, Parlante Bose / Soundtouch 20 / Bluetooth / Inalámbrico ,751,NA,0,NA,18 cuotas,1.546.74,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/PROMUSICA+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-462347232-parlante-bose-soundtouch-20-bluetooth-inalambrico-_JM#position=49&type=item&tracking_id=ca90c4b0-2c93-4937-b3a8-1d05816b8d83,NA,NA,NA,NA,NA,#462347232,NA,Bose,SoundTouch,NA,NA,NA,NA,Auxiliar
1110, Parlante Portatil - T Boom - Teleshopping - Llame Ya!!! ,1548,NA,NA,200,18 cuotas,86.00,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TELESHOPPING+S.A.?brandId=202,https://articulo.mercadolibre.com.uy/MLU-453860134-parlante-portatil-t-boom-teleshopping-llame-ya-_JM#position=50&type=item&tracking_id=ca90c4b0-2c93-4937-b3a8-1d05816b8d83,NA,NA,NA,NA,NA,#453860134,NA,NA,NA,NA,NA,NA,NA,NA
1111, Parlantes Edifier S2000 Pro 2.0 Bluethoot Madera Aux Optico ,533,NA,0,10,18 cuotas,1.097.39,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/INFINITTECHNOLOGY,https://articulo.mercadolibre.com.uy/MLU-450901508-parlantes-edifier-s2000-pro-20-bluethoot-madera-aux-optico-_JM#position=51&type=item&tracking_id=ca90c4b0-2c93-4937-b3a8-1d05816b8d83,NA,NA,NA,NA,NA,#450901508,NA,Edifier,NA,S2000 Pro,NA,NA,NA,NA
1112, Parlante Portable Bluetooth Jbl Flip 4 Calidad Gris ,151,NA,0,3,18 cuotas,312.75,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/EXE+SOLUCIONES,https://articulo.mercadolibre.com.uy/MLU-462992391-parlante-portable-bluetooth-jbl-flip-4-calidad-gris-_JM#position=52&type=item&tracking_id=ca90c4b0-2c93-4937-b3a8-1d05816b8d83,NA,NA,NA,NA,NA,#462992391,16 W,JBL,Flip,GLIP 4,Activo,515 g,NA,NA
1113, Parlante Portátil Hello Kitty Oval Amv ,29,NA,1,10,18 cuotas,59.71,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AMVSTORE,https://articulo.mercadolibre.com.uy/MLU-458283452-parlante-portatil-hello-kitty-oval-amv-_JM#position=53&type=item&tracking_id=ca90c4b0-2c93-4937-b3a8-1d05816b8d83,NA,NA,NA,NA,NA,#458283452,NA,NA,NA,NA,NA,1 kg,NA,NA
1114, Parlante Sony Muteki Mhc-v90 Dvd Hdmi Usb Fm Bluetooth Nnet ,1393,1467,0,999,18 cuotas,2.868.03,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/NNET+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-451042536-parlante-sony-muteki-mhc-v90-dvd-hdmi-usb-fm-bluetooth-nnet-_JM#position=1&type=item&tracking_id=a16b08de-821b-4e0c-b167-8894c40b5bcf,NA,NA,NA,NA,NA,#451042536,NA,Sony,NA,NA,NA,NA,NA,NA
1115, Parlante Ledstar Caja Activa 8 Encontrala En Nario Hogar ,99,NA,0,3,18 cuotas,203.83,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FATIMA+NARIO,https://articulo.mercadolibre.com.uy/MLU-450620020-parlante-ledstar-caja-activa-8-encontrala-en-nario-hogar-_JM#position=2&type=item&tracking_id=a16b08de-821b-4e0c-b167-8894c40b5bcf,NA,NA,NA,NA,NA,#450620020,NA,Ledstar,NA,NA,NA,NA,NA,NA
1116, Parlantes Jvc N 527 Bu Megastore Virtual ,229,NA,0,NA,18 cuotas,471.49,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MEGASTORE_VIRTUAL,https://articulo.mercadolibre.com.uy/MLU-460328933-parlantes-jvc-n-527-bu-megastore-virtual-_JM#position=3&type=item&tracking_id=a16b08de-821b-4e0c-b167-8894c40b5bcf,NA,NA,NA,NA,NA,#460328933,30 W,NA,NA,NA,NA,NA,NA,NA
1117, Parlante Portatil Jbl Charge 4 Bluetooth Verde Dcshop ,226,NA,0,99,18 cuotas,466.03,NA,Envío gratis a todo el país,NA,NA,4.6,27,http://perfil.mercadolibre.com.uy/DCSHOPCOMUY,https://articulo.mercadolibre.com.uy/MLU-463061520-parlante-portatil-jbl-charge-4-bluetooth-verde-dcshop-_JM#position=4&type=item&tracking_id=a16b08de-821b-4e0c-b167-8894c40b5bcf,20,6,0,0,1,#463061520,30 W,JBL,NA,Charge 4,Activo,0.96 kg,NA,NA
1118, Parlante X2 10 10 X2 3 Ailiang Uf 1022 70w X2 Mf Shop ,422,NA,0,9,18 cuotas,868.85,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MFSHOPUY,https://articulo.mercadolibre.com.uy/MLU-451810845-parlante-x2-10-10-x2-3-ailiang-uf-1022-70w-x2-mf-shop-_JM#position=5&type=item&tracking_id=a16b08de-821b-4e0c-b167-8894c40b5bcf,NA,NA,NA,NA,NA,#451810845,NA,AiLiang,NA,NA,NA,NA,NA,NA
1119, Mini Parlante Portatil Bluetooth Inalambrico Aux Micro Sd ,690,NA,0,20,18 cuotas,38.33,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TWAGROUP,https://articulo.mercadolibre.com.uy/MLU-461812684-mini-parlante-portatil-bluetooth-inalambrico-aux-micro-sd-_JM#position=6&type=item&tracking_id=a16b08de-821b-4e0c-b167-8894c40b5bcf,NA,NA,NA,NA,NA,#461812684,NA,NA,NA,NA,NA,NA,NA,USB
1120, Equipo Minicomponente Home Parlante Sony Mhcv50d Futuro21 ,679,NA,5,NA,18 cuotas,1.397.99,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FUTUROXXI+DIMM,https://articulo.mercadolibre.com.uy/MLU-449899683-equipo-minicomponente-home-parlante-sony-mhcv50d-futuro21-_JM#position=7&type=item&tracking_id=a16b08de-821b-4e0c-b167-8894c40b5bcf,NA,NA,NA,NA,NA,#449899683,NA,Sony,NA,NA,NA,NA,NA,NA
1121, Microfono Karaoke Inalambrico Bluetooth Usb Con Parlante - ,633,670,2,100,18 cuotas,35.17,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/ELREGALON.COM.UY,https://articulo.mercadolibre.com.uy/MLU-460432228-microfono-karaoke-inalambrico-bluetooth-usb-con-parlante--_JM#position=8&type=item&tracking_id=a16b08de-821b-4e0c-b167-8894c40b5bcf,NA,NA,NA,NA,NA,#460432228,NA,NA,NA,NA,NA,NA,NA,NA
1122, Parlante Portátil Xiaomi Mi Bluetooth Speaker Dorado ,69,NA,0,99,18 cuotas,142.91,NA,Envío a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.uy/DCSHOPCOMUY,https://articulo.mercadolibre.com.uy/MLU-463044851-parlante-portatil-xiaomi-mi-bluetooth-speaker-dorado-_JM#position=9&type=item&tracking_id=a16b08de-821b-4e0c-b167-8894c40b5bcf,1,0,0,0,0,#463044851,6 W,Xiaomi,Mi,Mi Bluetooth Speaker,Activo,270 g,Dorado,USB
1123, Parlante Jbl Go 2 Azul Profundo Inalambrico Recargable Nnet ,43,46,0,999,18 cuotas,88.53,NA,Envío a todo el país,NA,NA,4.8,233,http://perfil.mercadolibre.com.uy/NNET+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-463273652-parlante-jbl-go-2-azul-profundo-inalambrico-recargable-nnet-_JM#position=10&type=item&tracking_id=a16b08de-821b-4e0c-b167-8894c40b5bcf,196,32,2,2,0,#463273652,3 W,JBL,GO,GO 2,Activo,184 g,Azul marino,NA
1124, Parlante 15 Potencia Rms-80w Kendal ,6500,NA,0,100,18 cuotas,361.11,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MOTOROILUY,https://articulo.mercadolibre.com.uy/MLU-458401215-parlante-15-potencia-rms-80w-kendal-_JM#position=11&type=item&tracking_id=a16b08de-821b-4e0c-b167-8894c40b5bcf,NA,NA,NA,NA,NA,#458401215,NA,NA,NA,NA,NA,NA,NA,NA
1125, Parlante Bluetooth ,455,490,0,12,18 cuotas,25.32,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MI+-COMPRA,https://articulo.mercadolibre.com.uy/MLU-454741039-parlante-bluetooth-_JM#position=12&type=item&tracking_id=a16b08de-821b-4e0c-b167-8894c40b5bcf,NA,NA,NA,NA,NA,#454741039,NA,NA,NA,NA,NA,NA,NA,NA
1126, Parlante Tipo Torre Nordmende C/bluetooth ,220,NA,0,10,18 cuotas,452.96,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/IMPOBARATO,https://articulo.mercadolibre.com.uy/MLU-459342525-parlante-tipo-torre-nordmende-cbluetooth-_JM#position=13&type=item&tracking_id=a16b08de-821b-4e0c-b167-8894c40b5bcf,NA,NA,NA,NA,NA,#459342525,NA,Nordmende,NA,NA,NA,NA,NA,NA
