search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,color,size,Marca,Linha,Modelo,Tipo de capacete,Tipo de visor,Materiais do interior,Materiais do exterior,Idade,Gênero,Peso
29, Capacete Moto Fechado Protork R8 Integral C/ Viseira Iridium ,103,NA,361,1250,12x,9.93,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,2115,https://perfil.mercadolivre.com.br/ALECARSHOP,https://produto.mercadolivre.com.br/MLB-1147317465-capacete-moto-fechado-protork-r8-integral-c-viseira-iridium-_JM?searchVariation=30661951867,1400,399,183,62,71,#1147317465,"Azul-escuro,Amarelo,Azul-claro,Azul-escuro,Laranja,Prateado,Rosa,Verde,Vermelho","56,58,60",Pro Tork,R8,R8,Integral,NA,NA,NA,NA,NA,1200 g
30, Capacete Moto Aberto New Liberty 3 Pro Tork ,59,NA,1079,2497,10x,5.90,NA,Envio para todo o país,NA,NA,4.6,1600,https://perfil.mercadolivre.com.br/SPORTBAY?brandId=721,https://produto.mercadolivre.com.br/MLB-836050871-capacete-moto-aberto-new-liberty-3-pro-tork-_JM?searchVariation=15942556351,1184,280,102,15,19,#836050871,"Vermelho,Amarelo,Azul,Branco,Prateado,Preto,Rosa,Vermelho","56,58,60",Pro Tork,Capacetes,New Liberty 3,Aberto,NA,NA,ABS,NA,NA,NA
31, Capacete Sm Moto Pro Tork Sport Moto 788 Marino Automático ,59,NA,493,93,10x,6.82,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,803,https://perfil.mercadolivre.com.br/FGOLDSHOP,https://produto.mercadolivre.com.br/MLB-1008373865-capacete-sm-moto-pro-tork-sport-moto-788-marino-automatico-_JM?searchVariation=22726180496,482,189,90,22,20,#1008373865,Vermelho,"56,58,60",Pro Tork,SPORT MOTO,788,Integral,NA,NA,ABS,NA,NA,1.04 g
32, Capacete Moto Fechado R8 Viseira Fumê Pro Tork Rosa ,98,NA,313,1586,12x,8.24,NA,Envio para todo o país,NA,NA,4.4,2115,https://perfil.mercadolivre.com.br/SPORTBAY?brandId=721,https://produto.mercadolivre.com.br/MLB-1108206634-capacete-moto-fechado-r8-viseira-fum-pro-tork-rosa-_JM?searchVariation=27938281942,1400,399,183,62,71,#1108206634,"Rosa,Amarelo,Azul,Azul-claro,Laranja,Plata,Rosa,Verde,Vermelho","56,58,60",Pro Tork,R8,R8,Integral,NA,NA,NA,NA,NA,NA
33, Capacete Pro Tork New Liberty Three 3 Moto Motoqueiro Motobo ,65,NA,383,131,12x,6.21,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,1600,https://perfil.mercadolivre.com.br/CMC+RIDERS,https://produto.mercadolivre.com.br/MLB-1130342691-capacete-pro-tork-new-liberty-three-3-moto-motoqueiro-motobo-_JM?searchVariation=29629708493,1184,280,102,15,19,#1130342691,"Preto-fosco,Azul,Branco,Prata,Preto,Preto-fosco,Rosa,Vermelho","56,58,60",Pro Tork,CAPACETE,New Liberty 3,Cross,NA,NA,NA,NA,NA,NA
34, Capacete Moto Jet 3 Articulado Escamoteavel Robocop Varios ,166,NA,508,153,12x,15.96,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,1711,https://perfil.mercadolivre.com.br/EMPORIUM+MINEIRO,https://produto.mercadolivre.com.br/MLB-1092152051-capacete-moto-jet-3-articulado-escamoteavel-robocop-varios-_JM?searchVariation=26926657801,1234,332,92,23,29,#1092152051,Cinza-claro,"58,60",Pro Tork,V-Pro Jet 3,V PRO,Escamoteável,Simple,NA,ABS,Adultos,Unissex,NA
35, Capacete Moto Pro Tork Viseira R8 Fechado Promoção ,90,NA,900,38,12x,7.50,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,2115,https://perfil.mercadolivre.com.br/KAZZU+COMERCIO,https://produto.mercadolivre.com.br/MLB-917557595-capacete-moto-pro-tork-viseira-r8-fechado-promoco-_JM?searchVariation=17757880686,1400,399,183,62,71,#917557595,Vermelho,"56,58,60",Pro Tork,LIberty R8,R8,Integral,NA,NA,NA,NA,Unissex,NA
36, Capacete Moto Ebf Articulado/escamoteavel Robocop Varios T/c ,149,NA,1472,10,12x,12.50,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,224,https://perfil.mercadolivre.com.br/QUALITY+SP?brandId=515,https://produto.mercadolivre.com.br/MLB-798271820-capacete-moto-ebf-articuladoescamoteavel-robocop-varios-tc-_JM?searchVariation=25735860637,147,45,17,6,8,#798271820,Preto-brilhante,60,EBF,Robocop,EBF E08,Aberto,Simple,NA,ABS,Adultos,Unissex,1.8 kg
37, Capacete Moto Axxis Eagle Preto Fosco Lançamento ,399,NA,193,4,12x,33.25,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,29,https://perfil.mercadolivre.com.br/COMPETIZIONEMR,https://produto.mercadolivre.com.br/MLB-1107073421-capacete-moto-axxis-eagle-preto-fosco-lancamento-_JM?searchVariation=31076436893,20,8,0,1,0,#1107073421,Preto - Fosco,"60,62",Axxis,Axxis,Eagle,Integral,Simple,NA,ABS,Adultos,Unissex,NA
38, Capacete Moto Axxis By Mt Skull Caveira Preto Fosco ,399,NA,210,2,12x,33.25,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,19,https://perfil.mercadolivre.com.br/COMPETIZIONEMR,https://produto.mercadolivre.com.br/MLB-702919658-capacete-moto-axxis-by-mt-skull-caveira-preto-fosco-_JM?searchVariation=32770177145,16,2,1,0,0,#702919658,Preto - Skull Fosco,62,Axxis,Axxis,Eagle,Integral,Simple,NA,ABS,Adultos,Unissex,1430 g
39, Capacete Moto Fechado Ebf Masculino Varias Cores/tamanhos ,185,NA,361,14,12x,15.50,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.3,15,https://perfil.mercadolivre.com.br/QUALITY+SP?brandId=515,https://produto.mercadolivre.com.br/MLB-803341736-capacete-moto-fechado-ebf-masculino-varias-corestamanhos-_JM?searchVariation=27796982381,9,4,1,0,1,#803341736,"Branco - Azul e Vermelho,Branco - Azul e Vermelho,Preto-fosco - Amarelo,Preto-fosco - Azul e Vermelho,Preto-fosco - Prata,Preto-fosco - Rosa,Preto-fosco - Verde e Vermelho,Preto-fosco - Vermelho","56,58,60,61",EBF,EOX,Frost,Aberto,Simple,NA,NA,Adultos,Unissex,1400 kg
40, Capacete Protork Coquinho Moto Custom Couro Boulevard Harley ,66,NA,167,26,12x,5.50,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.3,3,https://perfil.mercadolivre.com.br/VEGASMIX,https://produto.mercadolivre.com.br/MLB-1181903476-capacete-protork-coquinho-moto-custom-couro-boulevard-harley-_JM?searchVariation=33198145839,1,2,0,0,0,#1181903476,Preto,UNICO,Pro Tork,NA,Coquinho,Aberto,NA,NA,NA,NA,NA,NA
41, Capacete Moto Ebf Fechado New Spark Flash Varias Cores/taman ,130,NA,247,12,12x,10.92,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,5,9,https://perfil.mercadolivre.com.br/QUALITY+SP?brandId=515,https://produto.mercadolivre.com.br/MLB-798245069-capacete-moto-ebf-fechado-new-spark-flash-varias-corestaman-_JM?searchVariation=28781552129,9,0,0,0,0,#798245069,Preto-fosco - Rosa,"56,58,60",EBF,New Spark,Flash,Aberto,Simple,NA,ABS,Adultos,Unissex,NA
42, Capacete Moto Tork R8 + Viseira Azul + Rede Elástica *touca ,119,NA,213,188,12x,11.47,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,2115,https://perfil.mercadolivre.com.br/PISTAMOTO,https://produto.mercadolivre.com.br/MLB-1187002364-capacete-moto-tork-r8-viseira-azul-rede-elastica-touca-_JM?searchVariation=33550143589,1400,399,183,62,71,#1187002364,"Amarelo,Azul,Azul-claro,Prateado,Rosa,Verde,Vermelho","56,58,60",Pro Tork,NA,R8,Integral,NA,NA,NA,NA,NA,1200 g
43, Capacete Moto Ebf Aberto Unissex Varias Cores/tamanho ,99,NA,165,37,12x,8.33,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,4,https://perfil.mercadolivre.com.br/QUALITY+SP?brandId=515,https://produto.mercadolivre.com.br/MLB-798336971-capacete-moto-ebf-aberto-unissex-varias-corestamanho-_JM?searchVariation=27796449325,4,0,0,0,0,#798336971,Preto-brilho - Rosa,"56,58,60",EBF,Thunder Open,Mandala,Aberto,Simple,NA,ABS,Adultos,Unissex,1.4 kg
44, Capacete Moto Cross Pro Tork Preto Mxpro Trilha + Óculos 788 ,159,NA,214,132,12x,15.29,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,241,https://perfil.mercadolivre.com.br/EMPORIUM+LIVRE,https://produto.mercadolivre.com.br/MLB-1193560008-capacete-moto-cross-pro-tork-preto-mxpro-trilha-oculos-788-_JM?searchVariation=34009613384,175,45,14,2,5,#1193560008,Preto,"58,60",Pro Tork,NA,Libety Mx Cross,Cross,NA,NA,ABS,Adultos,Unissex,NA
45, Capacete Moto New Liberty Four Pro Tork R8 Fechado ,129,NA,255,161,12x,10.75,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,5,https://perfil.mercadolivre.com.br/JN.MOTOS,https://produto.mercadolivre.com.br/MLB-1122944031-capacete-moto-new-liberty-four-pro-tork-r8-fechado-_JM?searchVariation=29027404207,3,1,1,0,0,#1122944031,"Verde,Amarelo,Azul,Azul-claro,Laranja,Plata,Rosa,Verde,Vermelho","56,58,60",Pro Tork,Capacete,R8,Integral,NA,NA,NA,NA,NA,NA
46, Capacete De Moto Pro Tork New Liberty Four 4 Preto Fosco ,57,NA,1147,823,10x,6.52,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,1586,https://perfil.mercadolivre.com.br/FGOLDSHOP,https://produto.mercadolivre.com.br/MLB-976779410-capacete-de-moto-pro-tork-new-liberty-four-4-preto-fosco-_JM?searchVariation=21592696088,1050,338,144,32,23,#976779410,"Preto-fosco,Azul,Branco,Cinza claro,Preto,Preto-fosco,Rosa,Vermelho","56,58,60",Pro Tork,New Liberty,New Liberty Four,Integral,NA,Material ABS,Casco injetado em ABS,Adultos,Unissex,NA
47, Capacete Moto Mixs Gladiator Escamoteavel Robocop Articulado ,179,NA,1021,71,12x,14.99,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,23,https://perfil.mercadolivre.com.br/KMMOTOSHOP,https://produto.mercadolivre.com.br/MLB-680213247-capacete-moto-mixs-gladiator-escamoteavel-robocop-articulado-_JM,18,2,3,0,0,#680213247,"Preto brilhante 58,Preto brilhante 60,Preto brilhante 62,Preto fosco 56,Preto fosco 58,Preto fosco 60,Preto fosco 62,RPM 56,RPM 58,RPM 60,RPM 62,Selecione a cor e tamanho desejada entre as opções,Wolf azul 56,Wolf azul 58,Wolf azul 60,Wolf azul 62",NA,Mixs,Capacete,Gladiator Mixs,Integral,Simple,NA,ABS,Adultos,Unissex,1.74 kg
48, Capacete Sport Moto Automatico Protork Preto Fosco Promoção ,60,NA,348,2019,12x,5.73,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,803,https://perfil.mercadolivre.com.br/FGOLDSHOP,https://produto.mercadolivre.com.br/MLB-1008562468-capacete-sport-moto-automatico-protork-preto-fosco-promoco-_JM?searchVariation=22736325021,482,189,90,22,20,#1008562468,"Preto-fosco,Amarelo,Azul,Branco,Plata,Preto,Preto-fosco,Preto/Cinza,Preto/Rosa,Preto/Verde,Preto/Vermelho,Rosa,Vermelho","56,58,60",Pro Tork,sm 788,Sport Moto,Integral,NA,NA,ABS,NA,NA,NA
49, Capacete Moto Ebf Feminino Cross Fechado Varias Cores E Tamx ,169,NA,180,85,12x,14.16,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,59,https://perfil.mercadolivre.com.br/QUALITY+SP?brandId=515,https://produto.mercadolivre.com.br/MLB-854437166-capacete-moto-ebf-feminino-cross-fechado-varias-cores-e-tamx-_JM?searchVariation=25530772440,48,6,4,0,1,#854437166,"Branco - Rosa,Preto - Rosa","56,58,60",EBF,Motard,Motard Fada,Integral,Simple,NA,ABS,Adultos,Feminino,NA
50, Capacete Moto Cross C/ Viseira Pro Tork Várias Cores/tamanho ,199,NA,302,2623,12x,16.58,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,649,https://perfil.mercadolivre.com.br/SPORTBAY+PLUS?brandId=2047,https://produto.mercadolivre.com.br/MLB-1182548689-capacete-moto-cross-c-viseira-pro-tork-varias-corestamanho-_JM?searchVariation=33240848583,475,98,44,17,15,#1182548689,"Azul,Amarelo,Azul,Bordô,Cinza,Laranja,Verde,Vermelho","56,58,60",Pro Tork,NA,Adventure,Cross,NA,NA,NA,NA,NA,NA
51, Capacete Moto Ebf Shield Solid Diversos Tamanhos E Cores ,57,NA,68,7,10x,6.59,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,2,https://perfil.mercadolivre.com.br/QUALITY+SP?brandId=515,https://produto.mercadolivre.com.br/MLB-798872313-capacete-moto-ebf-shield-solid-diversos-tamanhos-e-cores-_JM?searchVariation=31963346637,2,0,0,0,0,#798872313,Vermelho,"56,60",EBF,Shield,Shield,Aberto,Simple,NA,NA,Adultos,Unissex,NA
52, Capacete Axxis Snake Preto Vermelho Brilho Capacete Moto ,399,NA,60,7,12x,33.25,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,3,https://perfil.mercadolivre.com.br/COMPETIZIONEMR,https://produto.mercadolivre.com.br/MLB-799776132-capacete-axxis-snake-preto-vermelho-brilho-capacete-moto-_JM?searchVariation=27716038039,2,1,0,0,0,#799776132,Preto,"56,60,62",Axxis,Axxis,Eagle Snake,Integral,Simple,NA,ABS,Adultos,Unissex,NA
53, Capacete Moto Mixs Fokker Storm Fundo Preto Fosco Vermelho ,120,NA,326,1,12x,11.47,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,99,https://perfil.mercadolivre.com.br/KAZZU+COMERCIO,https://produto.mercadolivre.com.br/MLB-1133428848-capacete-moto-mixs-fokker-storm-fundo-preto-fosco-vermelho-_JM?searchVariation=29861381440,71,12,11,3,3,#1133428848,Amarelo,58,Mixs,Capacetes,MX2,Fechado,NA,NA,NA,NA,NA,NA
54, Capacete Moto Protork Escamoteavel Robocop V-pro Jet 3 Loi ,167,201,557,1,12x,16.06,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,1711,https://perfil.mercadolivre.com.br/LOI+BRASIL,https://produto.mercadolivre.com.br/MLB-1071360789-capacete-moto-protork-escamoteavel-robocop-v-pro-jet-3-loi-_JM?searchVariation=29556830528,1234,332,92,23,29,#1071360789,Azul,"58,60",Pro Tork,V-Pro,Jet 3,Integral,NA,forração antialérgica.,Injetado Polímero ABS de alto impacto virgem,Adultos,Unissex,1.63 kg
55, Capacete Moto Ebf Fechado Unissex Varias Cores/tamanho ,121,NA,104,37,12x,10.17,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,10,https://perfil.mercadolivre.com.br/QUALITY+SP?brandId=515,https://produto.mercadolivre.com.br/MLB-799885731-capacete-moto-ebf-fechado-unissex-varias-corestamanho-_JM?searchVariation=29524996254,6,3,1,0,0,#799885731,"Preto-fosco - Naranja,Preto-fosco - Plata,Preto-fosco - Rojo,Preto-fosco - Rosa,Preto-fosco - Verde","56,58,60",EBF,Spark,Black Edition,Integral,Simple,NA,ABS,Adultos,Unissex,1300 kg
56, Capacete Moto Aberto Liberty Pro Tork Preto Fosco ,59,NA,736,2102,10x,5.99,NA,Envio para todo o país,NA,NA,4.6,1060,https://perfil.mercadolivre.com.br/SPORTBAY?brandId=721,https://produto.mercadolivre.com.br/MLB-884032408-capacete-moto-aberto-liberty-pro-tork-preto-fosco-_JM?searchVariation=22016996409,761,203,65,12,19,#884032408,"Preto-fosco,Amarelo,Azul,Branco,Prata,Preto,Preto-fosco,Rosa,Vermelho","56,58,60",Pro Tork,Capacetes,Liberty,Aberto,NA,NA,ABS,NA,NA,NA
57, Capacete Moto Axxis Skull Caveira Fosco + Viseira Extra ,478,NA,41,7,12x,39.83,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,5,1,https://perfil.mercadolivre.com.br/COMPETIZIONEMR,https://produto.mercadolivre.com.br/MLB-1176265589-capacete-moto-axxis-skull-caveira-fosco-viseira-extra-_JM?searchVariation=32772356756,1,0,0,0,0,#1176265589,Preto,"58,60,62",Axxis,NA,Skull,Integral,Simple,NA,ABS,Adultos,Unissex,NA
58, Capacete Moto Protork Attack Escamoteável Robocop Articulado ,352,NA,301,1567,12x,33.73,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,354,https://perfil.mercadolivre.com.br/ALECARSHOP,https://produto.mercadolivre.com.br/MLB-690842598-capacete-moto-protork-attack-escamoteavel-robocop-articulado-_JM?searchVariation=30579676710,233,71,30,15,5,#690842598,"Amarelo,Azul,Branco Listra Colorida,Cinza,Laranja,Preto Listra Colorida,Rosa,Verde,Vermelho","56,58,60,62",Pro Tork,Unissex Escamoteavel,Attack,Integral,NA,NA,ABS,NA,NA,NA
59, Capacete Pro Tork Moto Evolution Nos ,134,NA,886,2540,12x,11.17,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,48,https://perfil.mercadolivre.com.br/SPORTBAY+2?brandId=721,https://produto.mercadolivre.com.br/MLB-969334380-capacete-pro-tork-moto-evolution-nos-_JM,41,3,3,0,1,#969334380,Dourado (City),"56,58,60",Pro Tork,Capacete,Nos,Integral,Simple,Nylon Pluma,ABS,Adultos,Unissex,1.47 kg
60, Capacete Moto Aberto C/oculos Solar Ebf Varias Cores/tamanho ,185,NA,126,8,12x,15.50,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,31,https://perfil.mercadolivre.com.br/QUALITY+SP?brandId=515,https://produto.mercadolivre.com.br/MLB-799854999-capacete-moto-aberto-coculos-solar-ebf-varias-corestamanho-_JM,16,12,2,1,0,#799854999,Preto fosco e amarelo,"56,58",EBF,Freedom,Freedom Square,Integral,Simple,NA,ABS,Adultos,Unissex,NA
61, Capacete Axxis By Mt Lady Catrina Preto Capacete Moto ,399,NA,124,4,12x,33.25,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,11,https://perfil.mercadolivre.com.br/COMPETIZIONEMR,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=HVyGvaUjV6oTjQcXIRwieU%2BIiAZoWdPxB24NNSViVZVSX1OwiiLygmbNZr9ajk5HC%2BROrSHQvf41EIQiKa5zIkerk8bZvfIOqVEhgks4ZY%2BZa9mpxPiA45NK3QVPqq2VORqa%2BxGZWzJIqz13KUDvxgYWGsV4majtpBENRuWe65qAOUmv1fb4koTZ4BMptnNIUazMYvyxkUJtmixCEAQ056eaO1x8b9UYd3%2BW3fUX56UuT3iHEjuI2L8cjj8tFaFQmEGppF0iF5b4TuHPHGZQSqFHuiZMT8B3LEXz3E6I1hALNAi3yzSMQOORhqN0XLs3d7wXmov1L%2BV%2FE1JR5Vt8T6yNZsuFrFgbbg4O1um07T%2FF%2Fny84FFmKM5o1bhCzzjx8CuNWBPeoWneOBBulklc%2BS2NZqCzxCZ%2FRu7YdFltNqUcbayrbmzO5atGfEkHDOf2nd1S%2FnKWkSj145OTexIlGDLa%2FRFxLmja0igRJDvYHNAHK6CnUFVPdowYAwqR%2F3DSSbkws1om332g6fEt1bucXvjVN0hR3QrYa7uqV7jkaPDN9HzVFkgd4ZzVsEZt83kzyQw1MWlQJLjhfYTeTRnIH4ZVEpgGtSUdPIsNkQQYBsvAMfYakG0RPMvyO9ZypnujU74XFXoj6fCVNaLxFCu0IH74bdySBtXE%2BiCksLMixXPrpjw6hb7mBLOO059nUdtK9BbecZqPglt2jpP4eh94V14vRpiM6HAtaHdlHUITmxUmAfnSQhkyofNld9BEO80xfD0UbutaJFn7VvBHXAle02ho4u3oAealBUPgBbLs8bKpFuIMljWKscEOGNhlEQ8EqKSk7IMwgd3vHBjVlAYpBl7MaZny%2FWxj1vwv7RWADZsibAXbzj%2BZUwVbsD4VhPKXIwZMrdHKQ6JOsQIr52V50iTI6DriJ54xTp5lg6FQoN08dpBFLT06xC%2FaTvhogy%2FFqcMHH8rSlBGEgedVOYk4YwRGbSLTCT3gLU7jZRDmQXM6zD5PC4nhXFYZvudweTV%2BQenj0Cd6fg6dMi35KJis%2BBKyxk2O1Y3%2BKZ9uT82oSjV97LMoBak9Q4c8QGOHQPkGWQn8PM1o5Rh02BjxPD%2FAmsVYA7n2fngtUb%2BoKeGHSEnHfS7uqjZhnQr%2BrQFoBYmd2U8%2Ffi92iulEuDY3w6PYZ6NTSWV21Wulpsuz6wz2Z7ZmSX%2F3islHxv0xWZTzrsGT3D7mWUOthEXx%2B%2FvZ49yDc%2BrafsoUS4BoegYU6anSMHobvidr9TwJRsxcWOSxFgx75G89A6jXbfcKbnD8NSVq4oa1B9j3873H1J7oCs4VPBy%2Ff6%2BktabVkLxlKJUQA341LSpJ5Joub9WjRepEIGeQLq3fAwt7eIidSmFxLtTqt1yOdH5zd8Ru806sEq7XUXobgPhY2zGX32enRRI2f0MWmJ26h451ZMJNIWRwvjAK%2BNEcTuS98XTyE%2BlYggtRNJ%2FHnxugG3CvgS7%2Fkb6huPNIdzyXohrH21fA%2BVyBzaZnD4KF9Oizix1xcGOea8owyHvp8I%2FtDNM3w9QHc%2BfHxVHeYFxf7HQqnEhGExAnJ1Huivk%2FIJn%2FXp44VqoJLuSwWB1hVgTkXFS8aVJ5vWvD%2FG4O0rrxeG78L0U6b57vPx2eoorJR8GHWqsPIzQZfQWzxr7FJBxNR26OP6XV4HxHv78RUHlOPhvBjq8QmOdzDsEfKbzDmYFHHOlVRDgEaqMUYOVznxZo8AoLGBDt2tXTuVmsJqikBqC8mefZsf3XUMXnjtbQXxMApbhSDiwMxjN%2FuVRDhK3sXRXqpZQqI135VfNnf9tCMIOzdBDsQF0ogWaxPkNtVlF3Ewa2S7nBoMm4KYpFyp7mE8a8rBTmrHrhtCESdtP1pcMOwqrWNKQYGSdKZJpJCjWcnUFDXrOi98Ul5Xort1YO6v1lnw%3D%3D,7,2,0,1,0,#720821041,Preto - Roxo Fosco,"54,56,60",Axxis,Axxis,Eagle,Integral,Simple,NA,ABS,Adultos,Unissex,1450 g
62, Capacete Moto Mixs Fokker Storm Fosco Ou Brilhante 2019 ,159,NA,80,48,12x,13.32,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,99,https://perfil.mercadolivre.com.br/KMMOTOSHOP,https://produto.mercadolivre.com.br/MLB-1133297836-capacete-moto-mixs-fokker-storm-fosco-ou-brilhante-2019-_JM?searchVariation=31513588498,71,12,11,3,3,#1133297836,"Clique na cor desejada,Azul com Vermelho Brilhante,Azul com Vermelho Fosco,Clique na cor desejada,Preto com Amarelo Brilhante,Preto com Amarelo Fosco,Preto com Azul Brilhante,Preto com Azul Fosco,Preto com Grafite Brilhante,Preto com Grafite Fosco,Preto com Laranja Brilhante,Preto com Laranja Fosco,Preto com Rosa Brilhante,Preto com Rosa Fosco,Preto com Verde Brilhante,Preto com Verde Fosco,Preto com Vermelho Brilhante,Preto com Vermelho Fosco","56,58,60,62,TAMANHOS DISPONÍVEIS",Mixs,Fokker,Mixs Fokker Storm,Cross,Simple,Isopor interno com aletas para absorção e dissipação de choque;,Casco construído em resina termoplástica ABS de alto impacto;,Adultos,Unissex,1.6 kg
63, Capacete Original Helt Cross Vision Triller Verde Fosco Moto ,305,NA,181,20,12x,25.42,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.9,440,https://perfil.mercadolivre.com.br/MOTOARTPE%C3%87AS,https://produto.mercadolivre.com.br/MLB-1155750737-capacete-original-helt-cross-vision-triller-verde-fosco-moto-_JM?searchVariation=36185664810,389,47,1,2,1,#1155750737,Grafite - Verde,"56,58,60,62",Helt,Motocros. Off-Road,630 Cross Vision Triller Green,Cross,Simple,Poliestireno,ABS,Adultos,Unissex,1650 g
64, Capacete Ls2 Ff353 Tech Capacete Moto Lançamento ,599,NA,53,15,12x,49.99,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,5,11,https://perfil.mercadolivre.com.br/COMPETIZIONEMR,https://produto.mercadolivre.com.br/MLB-683860079-capacete-ls2-ff353-tech-capacete-moto-lancamento-_JM?searchVariation=30441815342,11,0,0,0,0,#683860079,Preto - Colorido Tech,"56,58,60,62,64",LS2,FF353,FF353,Integral,Simple,NA,ABS,Adultos,Unissex,1300 g
65, Capacete Moto Feminino Axxis Eagle Lady Catrina Vermelho ,399,NA,108,434,12x,33.25,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,5,2,https://perfil.mercadolivre.com.br/RS1+OFICIAL?brandId=36,https://produto.mercadolivre.com.br/MLB-1178433100-capacete-moto-feminino-axxis-eagle-lady-catrina-vermelho-_JM,2,0,0,0,0,#1178433100,"53/54-(PP/XS),55/56-(P/S),57/58-(M/M),59/60-(G/L),61/62-(GG/XL)",NA,Axxis,Eagle,Lady,Integral,Simple,"Exopor, multi tecidos",ABS,Adultos,Unissex,NA
66, Capacete Protork Coquinho Moto Custom Couro Boulevard Harley ,60,NA,73,27,12x,5.73,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,5,https://perfil.mercadolivre.com.br/CALIL+STORE,https://produto.mercadolivre.com.br/MLB-991991572-capacete-protork-coquinho-moto-custom-couro-boulevard-harley-_JM?searchVariation=22832221554,4,1,0,0,0,#991991572,Preto - Preto,UNICO,Pro Tork,Custom,COQUINHO,Aberto,NA,Nylon,Couro,Adultos,Unissex,NA
