search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Línea,Modelo,Tipos de filtros del parlante,Conectores de entrada,Peso,Potencia de salida (RMS),Color
1052, Parlante Charge 3 Jbl Bluetooth Fm ,70,NA,2,8,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.5,15,https://perfil.mercadolibre.com.co/ANDREHENAOCALLE,https://articulo.mercadolibre.com.co/MCO-524183528-parlante-charge-3-jbl-bluetooth-fm-_JM,9,5,0,1,0,#524183528,JBL,NA,Charge 3,Pasivo,NA,400 g,20 W,NA
1053, Parlante Activo Altavoz Marshall Acton Bluetooth 41w Negro ,1014,NA,1,2,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/AKITA+MUSIC,https://articulo.mercadolibre.com.co/MCO-450452807-parlante-activo-altavoz-marshall-acton-bluetooth-41w-negro-_JM,NA,NA,NA,NA,NA,#450452807,Marshall,NA,Acton Bluetooth,NA,NA,3 kg,41 W,Crema
1054, Bombillo Parlante Bluetooth ,42,NA,1,2,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/ROCR3673187,https://articulo.mercadolibre.com.co/MCO-461439407-bombillo-parlante-bluetooth-_JM,NA,NA,NA,NA,NA,#461439407,NA,NA,NA,NA,NA,NA,NA,NA
1055, Cabina De Sonido Parlante Bluetooth Sonivox 1544 Luces Led ,149.9,NA,1,49,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/VSHOP-INTERNATIONAL,https://articulo.mercadolibre.com.co/MCO-446686478-cabina-de-sonido-parlante-bluetooth-sonivox-1544-luces-led-_JM,NA,NA,NA,NA,NA,#446686478,NA,NA,NA,NA,NA,NA,NA,NA
1056, Parlante Bluetooth Con Forma Y Diseño De Cerveza Budweiser ,129.99,NA,0,NA,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/SANTIAGO_GIRALDO,https://articulo.mercadolibre.com.co/MCO-490103488-parlante-bluetooth-con-forma-y-diseno-de-cerveza-budweiser-_JM,NA,NA,NA,NA,NA,#490103488,NA,NA,NA,NA,NA,NA,NA,NA
1057, Xiaomi Mini Speakers Parlante Portable Bluetooth 4.0 ,59.89,NA,3,7,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TECHNOLOGYEXPRESSMS,https://articulo.mercadolibre.com.co/MCO-508949868-xiaomi-mini-speakers-parlante-portable-bluetooth-40-_JM,NA,NA,NA,NA,NA,#508949868,Xiaomi,NA,NA,NA,NA,58 g,NA,NA
1058, Parlante Bluetooth Tronsmart Mega 40w 15 Horas Bluetooh Nfc ,289.9,NA,5,NA,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,5,1,https://perfil.mercadolibre.com.co/DELLPHOTO,https://articulo.mercadolibre.com.co/MCO-464316593-parlante-bluetooth-tronsmart-mega-40w-15-horas-bluetooh-nfc-_JM,1,0,0,0,0,#464316593,NA,NA,NA,NA,NA,662.3 g,40 W,Black
1059, Parlante Para Bicicleta 5w Bluetooth Linterna Hopestar P3 ,78.9,NA,0,2,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TECDATASAS,https://articulo.mercadolibre.com.co/MCO-504434858-parlante-para-bicicleta-5w-bluetooth-linterna-hopestar-p3-_JM,NA,NA,NA,NA,NA,#504434858,NA,NA,NA,NA,NA,NA,5 W,NA
1060, Parlante Charge 4 ,115,NA,2,98,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.9,80,https://perfil.mercadolibre.com.co/DIGITALTECHCOPIERS,https://articulo.mercadolibre.com.co/MCO-522872519-parlante-charge-4-_JM,72,6,2,0,0,#522872519,JBL,NA,Charge 4,Activo,NA,NA,20 W,NA
1061, Parlante Speaker Ms-249bt Bluetooth Portátil Con Radio Fm ,70,NA,6,3,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TECNOHOUSE+BOGOTA,https://articulo.mercadolibre.com.co/MCO-493617285-parlante-speaker-ms-249bt-bluetooth-portatil-con-radio-fm-_JM,NA,NA,NA,NA,NA,#493617285,NA,NA,NA,NA,NA,NA,NA,Roja
1062, Parlantes Bluetooth Potente Y Pequeño Gran Sonido ,59.9,NA,0,100,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TECNONOVEDADESCO,https://articulo.mercadolibre.com.co/MCO-501810389-parlantes-bluetooth-potente-y-pequeno-gran-sonido-_JM,NA,NA,NA,NA,NA,#501810389,NA,NA,NA,NA,NA,NA,NA,NA
1063, Pyle 5.25 Par Bluetooth Montaje Empotrado Universal I ,416.99,NA,2,11,12 cuotas,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/PRUXIA,https://articulo.mercadolibre.com.co/MCO-465449877-pyle-525-par-bluetooth-montaje-empotrado-universal-i-_JM,NA,NA,NA,NA,NA,#465449877,Pyle,NA,PDICBT57,NA,NA,5.8 lb,NA,NA
1064, Parlante Bluetoth Recargable Usb Radio Fm ,17.9,NA,5,31,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/SOLANGUIEBELTRANGOMEZ,https://articulo.mercadolibre.com.co/MCO-484689741-parlante-bluetoth-recargable-usb-radio-fm-_JM,NA,NA,NA,NA,NA,#484689741,NA,NA,NA,NA,NA,NA,NA,NA
1065, Cabina 8¨ Parlante Amplificado Microfono Sonivox Vs-ss2378 ,174.9,NA,0,NA,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/WILLIAMARTUN,https://articulo.mercadolibre.com.co/MCO-505069519-cabina-8-parlante-amplificado-microfono-sonivox-vs-ss2378-_JM,NA,NA,NA,NA,NA,#505069519,NA,NA,NA,NA,Auxiliar,NA,NA,NA
1066," Parlante Jbl Go Bluetooth Inalambricos Portatil, Altavoz. ",99.9,NA,1,9,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.9,7,https://perfil.mercadolibre.com.co/DISTRICRISATV.COM,https://articulo.mercadolibre.com.co/MCO-508950135-parlante-jbl-go-bluetooth-inalambricos-portatil-altavoz-_JM,6,1,0,0,0,#508950135,JBL,NA,GO,Pasivo,Auxiliar,130 g,3 W,Granada
1067, Parlante Portátil Spiderman Altavoz Bluetooth Hombre Araña ,305.99,NA,0,12,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/WIMKA+STORE,https://articulo.mercadolibre.com.co/MCO-494980148-parlante-portatil-spiderman-altavoz-bluetooth-hombre-arana-_JM,NA,NA,NA,NA,NA,#494980148,Ekids,NA,NA,NA,NA,NA,NA,NA
1068, Parlante Sony Extrabass Bluetooth Resistente Al Agua Xb01 ,95,NA,2,2,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/PEJO1102644,https://articulo.mercadolibre.com.co/MCO-510318375-parlante-sony-extrabass-bluetooth-resistente-al-agua-xb01-_JM,NA,NA,NA,NA,NA,#510318375,Sony,EXTRA BASS,NA,NA,NA,160 g,NA,NA
1069, Parlante Lg Music Flow Np5550nc Multibluetooth Madera ,209.98,NA,0,NA,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/OMNILIDERES,https://articulo.mercadolibre.com.co/MCO-468280374-parlante-lg-music-flow-np5550nc-multibluetooth-madera-_JM,NA,NA,NA,NA,NA,#468280374,LG,NA,NA,NA,NA,0.47 kg,NA,Madera
1070, Parlante Altavoz Portátil T&g Tg106 Bluetooth V4.2 ,54.99,NA,2,3,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/COMPRASONLINECOLOMBIA2014,https://articulo.mercadolibre.com.co/MCO-487835512-parlante-altavoz-portatil-tg-tg106-bluetooth-v42-_JM,NA,NA,NA,NA,NA,#487835512,NA,NA,NA,NA,NA,NA,NA,NA
1071, Parlante Bluetooth Xtreme Jbl ,316,NA,1,14,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.9,38,https://perfil.mercadolibre.com.co/GABRIELFERNANDOFIALLO,https://articulo.mercadolibre.com.co/MCO-465151702-parlante-portable-jbl-flip-4-bluetooth-resistente-al-agua-_JM,33,5,0,0,0,#465151702,JBL,Flip Series,Flip 4,Activo,NA,515 g,16 W,NA
1072, Parlante Portable Jbl Flip 4 Bluetooth Resistente Al Agua ,289.9,NA,0,NA,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/ZOOMGADGETSCOLOMBIA,https://articulo.mercadolibre.com.co/MCO-509366653-parlante-bluetooth-portatil-lg-xboom-go-pk3-_JM,NA,NA,NA,NA,NA,#509366653,LG,XBOOM Go,NA,NA,NA,NA,NA,NA
1073, Parlante Bluetooth Portátil Lg Xboom Go Pk3 ,85,NA,0,2,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/GADGET+TECNOLOGIA,https://articulo.mercadolibre.com.co/MCO-502837816-reloj-parlante-inteligente-bluetooth-b90-fm-_JM,NA,NA,NA,NA,NA,#502837816,NA,NA,NA,NA,NA,NA,NA,NA
1074, Reloj Parlante Inteligente Bluetooth B90 Fm ,234.9,NA,1,2,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/GRUPO+TECHPRO,https://articulo.mercadolibre.com.co/MCO-469723441-parlantes-logitech-z337-21-bluetooth-pc-celular-_JM,NA,NA,NA,NA,NA,#469723441,Logitech,NA,NA,NA,RCA,NA,NA,NA
1075, Parlante ,349,NA,0,10,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/SASCOMERCIALLACABRERA,https://articulo.mercadolibre.com.co/MCO-512129722-cabina-audio-pro-activa-parlante-bluetooth-8pg-aiwa-awsp08m-_JM,NA,NA,NA,NA,NA,#512129722,Aiwa,NA,NA,NA,NA,NA,NA,NA
1076, Parlantes Logitech Z337 2.1 Bluetooth Pc / Celular ,449.9,749.9,6,10,48 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.9,17,NA,https://articulo.mercadolibre.com.co/MCO-517638955-parlante-sony-inalambrico-extra-bass-xb41-exclusivo-visa-_JM,15,2,0,0,0,#517638955,Sony,EXTRA BASS,SRS-XB41,Activo,USB,1500 g,NA,NA
1077, Cabina Audio Pro Activa Parlante Bluetooth 8pg Aiwa Awsp08m ,159.9,NA,0,10,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/HERRAMIENTAS_TECNOLOGIA_CALI,https://articulo.mercadolibre.com.co/MCO-508551493-cabina-parlante-sonivox-400w-bluetooth-fm-microfono-karaoke-_JM,NA,NA,NA,NA,NA,#508551493,Sonivox,NA,NA,NA,NA,3.5 kg,NA,NA
1078, Parlante Sony Inalámbrico Extra Bass Xb41 - Exclusivo Visa ,79,NA,0,12,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/SMARTFONE+COLOMBIA,https://articulo.mercadolibre.com.co/MCO-493226476-parlante-portable-bluetooth-power-bank-fshang-e3-gris-_JM,NA,NA,NA,NA,NA,#493226476,NA,NA,NA,NA,NA,207 g,NA,NA
1079, Cabina Parlante Sonivox 400w Bluetooth Fm Microfono Karaoke ,450,NA,1,1,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.5,15,https://perfil.mercadolibre.com.co/JONATHANALFONSORODRGUEZESC,https://articulo.mercadolibre.com.co/MCO-520039488-parlante-jbl-charge3-sumergible-100-original-_JM,9,5,0,1,0,#520039488,JBL,NA,Charge 3,Pasivo,NA,NA,20 W,NA
1080, Parlante Portable Bluetooth Power Bank Fshang E3 Gris ,59.9,NA,8,10,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/VSHOP-INTERNATIONAL,https://articulo.mercadolibre.com.co/MCO-447207586-parlante-bluetooth-recargable-w-king-t6-sonido-alta-fidelida-_JM,NA,NA,NA,NA,NA,#447207586,NA,NA,NA,NA,NA,NA,NA,NA
1081, Parlante Jbl Charge3 Sumergible 100% Original ,49.9,NA,3,2,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/VENTASBOGOTAOFICIAL,https://articulo.mercadolibre.com.co/MCO-461843819-envio-gratis-parlante-bluetooth-be13-fm-usb-micro-sd-_JM,NA,NA,NA,NA,NA,#461843819,NA,NA,NA,NA,NA,NA,NA,NA
1082, Parlante Bluetooth Recargable W King T6 Sonido Alta Fidelida ,74.9,NA,16,8,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TECNO-VENTAS13,https://articulo.mercadolibre.com.co/MCO-460515411-parlante-barra-de-sonido-bluetooth-40-cm-_JM,NA,NA,NA,NA,NA,#460515411,NA,NA,NA,NA,NA,NA,NA,NA
1083," Envio Gratis Parlante Bluetooth Be13 (fm, Usb, Micro Sd) ",699.99,NA,0,5,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TODOENUNASOLATIENDA,https://articulo.mercadolibre.com.co/MCO-508717996-parlante-lg-pk7-inalambrico-bluetooth-aux-original-envio-_JM,NA,NA,NA,NA,NA,#508717996,LG,NA,PK7,NA,NA,NA,40 W,NA
1084, Parlante Barra De Sonido Bluetooth 40 Cm ,60,NA,1,4,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TECHCOMCO,https://articulo.mercadolibre.com.co/MCO-495875214-parlante-blackweb-highwire-bluetooth-multicolor-led-5hrs-car-_JM,NA,NA,NA,NA,NA,#495875214,Sony,NA,BWA15AV110,NA,NA,NA,NA,NA
1085, Parlante Lg Pk7 Inalambrico Bluetooth Aux Original + Envio ,49,NA,0,10,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/DIIOVAHSETECNOLOGY,https://articulo.mercadolibre.com.co/MCO-517722388-parlante-bluetooth-charge-_JM,NA,NA,NA,NA,NA,#517722388,JBL,NA,Charge,NA,NA,NA,NA,NA
1086, Parlante Blackweb Highwire Bluetooth Multicolor Led 5hrs Car ,80,NA,0,2,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TECHCOMCO,https://articulo.mercadolibre.com.co/MCO-495947296-parlante-stereo-blackweb-rugged-bluetooth-ipx7-carga-6hrs-_JM,NA,NA,NA,NA,NA,#495947296,Blackweb,NA,BWA17AA001,NA,NA,NA,NA,NA
1087, Parlante Bluetooth Charge ,240,NA,1,29,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/ISMAELBC14,https://articulo.mercadolibre.com.co/MCO-490146014-parlante-jbl-pulse-3-_JM,NA,NA,NA,NA,NA,#490146014,JBL,NA,Pulse 3,NA,NA,22 oz,NA,Negro
1088, Parlante Stereo Blackweb Rugged Bluetooth Ipx7 Carga 6hrs ,147.105,NA,0,3,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.5,15,https://perfil.mercadolibre.com.co/DISTRIBUYELO-2,https://articulo.mercadolibre.com.co/MCO-507509500-parlante-tipo-charge3-jbl-bluetooth-radio-fm-_JM,9,5,0,1,0,#507509500,JBL,NA,Charge 3,Pasivo,NA,800 g,20 W,NA
1089, Parlante Jbl Pulse 3 ,119.9,NA,0,20,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/YEKARS,https://articulo.mercadolibre.com.co/MCO-497943213-parlante-altavoz-inalambrico-bluetooth-resistente-al-agua-nr-_JM,NA,NA,NA,NA,NA,#497943213,NA,NA,NA,NA,NA,1.01 kg,NA,NA
1090, Parlante Tipo Charge3 Jbl Bluetooth Radio Fm ,349.99,NA,5,5,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/WWW.PEDIDOS.CO,https://articulo.mercadolibre.com.co/MCO-462061818-parlante-amazon-echo-2-gen-version-espanol-entrega-inmediata-_JM,NA,NA,NA,NA,NA,#462061818,Amazon,NA,NA,NA,NA,NA,NA,NA
1091, Parlante Altavoz Inalámbrico Bluetooth Resistente Al Agua Nr ,23.9,NA,0,5,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/ELECTRICOS+ANDLIGHT,https://articulo.mercadolibre.com.co/MCO-454239389-parlante-bluetooth-recargable-samsung-s5-iphone-moto-g-usb-_JM,NA,NA,NA,NA,NA,#454239389,Samsung,NA,NA,NA,NA,NA,NA,NA
1092, Parlante Bluetooth Microsd Usb Aux Recargable ,289.9,NA,2,73,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/WOOWSTORE,https://articulo.mercadolibre.com.co/MCO-486799576-parlante-lg-xboom-go-pk3-bluetooth-negro-nuevo-original-_JM,NA,NA,NA,NA,NA,#486799576,LG,XBOOM Go,NA,NA,NA,0.75 kg,NA,Apple
1093, Parlante Amazon Echo 2 Gen Versión Español Entrega Inmediata ,59.9,NA,1,12,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/COMPRASCONCALIDAD,https://articulo.mercadolibre.com.co/MCO-502380801-parlante-bluetooth-redondo-con-arnes-sonido-extra-bass-_JM,NA,NA,NA,NA,NA,#502380801,JBL,NA,NA,NA,NA,NA,NA,NA
1094, Parlante Bluetooth Recargable Samsung S5 iPhone Moto G Usb ,39.9,NA,0,100,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TECNONOVEDADESCO,https://articulo.mercadolibre.com.co/MCO-516365290-parlante-bluetooth-portable-tg-113-tf-aux-usb-_JM,NA,NA,NA,NA,NA,#516365290,NA,NA,NA,NA,NA,512 g,NA,NA
1095, Parlante Lg Xboom Go Pk3 Bluetooth Negro Nuevo Original ,47.9,NA,2,3,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/ANFA3099594,https://articulo.mercadolibre.com.co/MCO-511529715-radio-solar-parlante-usb-micro-amfm-sd-bluetooth-radio-con-_JM,NA,NA,NA,NA,NA,#511529715,NA,NA,NA,NA,NA,NA,NA,NA
1096, Parlante Bluetooth Redondo Con Arnes Sonido Extra Bass ,1014,NA,1,2,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/AKITA+MUSIC,https://articulo.mercadolibre.com.co/MCO-450452815-parlante-activo-altavoz-marshall-acton-bluetooth-41w-crema-_JM,NA,NA,NA,NA,NA,#450452815,Marshall,NA,Acton Bluetooth,NA,NA,3 kg,41 W,Crema
1097, Parlante Bluetooth Portable Tg-113 Tf Aux Usb ,399.9,469.9,2,10,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TEKNOPOLISCOLOMBIA?brandId=209,https://articulo.mercadolibre.com.co/MCO-486566513-parlante-lg-xboom-go-pk5-bluetooth-negro-_JM,NA,NA,NA,NA,NA,#486566513,Teknopolis,NA,NA,NA,NA,NA,NA,NA
1098, Radio Solar Parlante Usb Micro Am/fm Sd Bluetooth Radio Con ,89.9,NA,34,2,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.5,2,https://perfil.mercadolibre.com.co/DRAGOTRONIX,https://articulo.mercadolibre.com.co/MCO-448125604-maquina-karaoke-portatil-bluetooth-parlante-mic-efectos-_JM,1,1,0,0,0,#448125604,VicTsing,NA,NA,NA,NA,NA,NA,NA
1099, Parlante Activo Altavoz Marshall Acton Bluetooth 41w Crema ,38.99,NA,0,15,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/MALU+DECORACION,https://articulo.mercadolibre.com.co/MCO-511152168-parlante-bafle-linterna-bluetooth-sd-usb-fm-recargable-tg-06-_JM,NA,NA,NA,NA,NA,#511152168,NA,NA,NA,NA,NA,NA,NA,NA
1100, Parlante Lg Xboom Go Pk5 Bluetooth Negro ,74.9,NA,0,100,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/ARTICULOSALTAGAMA,https://articulo.mercadolibre.com.co/MCO-506323964-barra-parlante-bluetooth-potente-sonido-10w-usb-micro-sd-fm-_JM,NA,NA,NA,NA,NA,#506323964,NA,NA,NA,NA,USB,NA,10 W,Roja
1101, Maquina Karaoke Portátil Bluetooth Parlante + Mic +efectos ,339.99,NA,1,19,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,5,2,https://perfil.mercadolibre.com.co/DUTYFREE+USA2CO,https://articulo.mercadolibre.com.co/MCO-529520734-parlante-jbl-flip-5-original-sumergible-ipx7-portatil-nuevo-_JM,2,0,0,0,0,#529520734,JBL,Flip Series,Flip 5,Activo,NA,NA,20 W,NA
1102, Parlante Bafle Linterna Bluetooth Sd Usb Fm Recargable Tg 06 ,109.9,NA,0,NA,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.5,15,https://perfil.mercadolibre.com.co/GM+COMUNICACIONESYELECTRONICA,https://articulo.mercadolibre.com.co/MCO-500516745-parlante-tipo-charge3-jbl-bluetooth-radio-fm-_JM,9,5,0,1,0,#500516745,JBL,NA,Charge 3,Pasivo,NA,NA,20 W,NA
1103, Barra Parlante Bluetooth Potente Sonido 10w Usb Micro Sd Fm ,95,NA,8,2,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/WYEPES30,https://articulo.mercadolibre.com.co/MCO-452384267-mini-parlante-speaker-hp-bluetooth-_JM,NA,NA,NA,NA,NA,#452384267,HP,NA,NA,NA,NA,NA,NA,NA
1104, Parlante Jbl Flip 5 Original Sumergible Ipx7 Portatil Nuevo ,97.9,NA,9,276,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/ALNI9684222,https://articulo.mercadolibre.com.co/MCO-473218343-parlante-tipo-jbl-pulse-3-sonido-luz-led-bluetooth-garantia-_JM,NA,NA,NA,NA,NA,#473218343,JBL,NA,Pulse 3,NA,NA,NA,NA,NA
1105, Parlante Tipo Charge3 Jbl Bluetooth Radio Fm ,469.9,NA,0,5,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/JL+LUJO,https://articulo.mercadolibre.com.co/MCO-467979685-parlante-karaoke-all-in-one-nex-aio3050bt-bluetooth-110w-rms-_JM,NA,NA,NA,NA,NA,#467979685,NA,NA,NA,NA,NA,NA,110 W,Rojo/Azul/Verde
1106, Mini Parlante Speaker Hp Bluetooth ,219.9,NA,1,4,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.6,5,https://perfil.mercadolibre.com.co/JL+LUJO,https://articulo.mercadolibre.com.co/MCO-478629506-parlante-inalambrico-sumergible-jbl-clip-3-bluetooth-dorad-_JM,3,2,0,0,0,#478629506,JBL,NA,Clip 3,Activo,NA,NA,3 W,NA
1107, Parlante Tipo Jbl Pulse 3 Sonido Luz Led Bluetooth Garantia ,14.85,NA,8,900,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/CAPRICORNONLINESUPERSTORE,https://articulo.mercadolibre.com.co/MCO-469725967-mini-parlante-altavoz-music-bluetooth-tallado-brillante-_JM,NA,NA,NA,NA,NA,#469725967,NA,NA,NA,NA,NA,NA,NA,NA
1108, Parlante Bluetooth Mymobile Bonito Elegante Potente ,70,NA,1,50,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/REP.GALAXIA,https://articulo.mercadolibre.com.co/MCO-475440929-parlante-bluetooth-mymobile-bonito-elegante-potente-_JM,NA,NA,NA,NA,NA,#475440929,MyMobile,NA,CH13,NA,USB,800 g,10 W,NA
1109," Micrófono Karaoke, Bluetooth Parlante Portatil + Estuche ",44.9,NA,2,97,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/ARSE5324717,https://articulo.mercadolibre.com.co/MCO-483656312-microfono-karaoke-bluetooth-parlante-portatil-estuche-_JM,NA,NA,NA,NA,NA,#483656312,NA,NA,NA,NA,NA,NA,NA,NA
1110, Parlante Profesional Recargable 8 Nia An-2062 ,149.9,NA,0,NA,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/OSVALOS,https://articulo.mercadolibre.com.co/MCO-505766022-parlante-profesional-recargable-8-nia-an-2062-_JM,NA,NA,NA,NA,NA,#505766022,NA,NA,NA,NA,NA,NA,NA,NA
1111, Parlante Harman Onyx Studio 4 Bluetooth Blanco Env Gratis ,571.999,NA,1,NA,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/DUTYFREE+USA2CO,https://articulo.mercadolibre.com.co/MCO-495321662-parlante-harman-onyx-studio-4-bluetooth-blanco-env-gratis-_JM,NA,NA,NA,NA,NA,#495321662,Harman Kardon,NA,Onyx Studio 4,Activo,NA,NA,60 W,NA
1112, Lx7 Altavoz Inalámbrico Portátil Al Aire Libre Bluetooth Ipx ,82.99,NA,1,12,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/MENSAJEROS+USA,https://articulo.mercadolibre.com.co/MCO-509537885-lx7-altavoz-inalambrico-portatil-al-aire-libre-bluetooth-ipx-_JM,NA,NA,NA,NA,NA,#509537885,LX7,NA,LX-850,NA,NA,0.65 lb,NA,L8810003
1113, Parlante Lg Xboom Go Pk5 Bluetooth Negro ,403.9,NA,0,13,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/WOOWSTORE,https://articulo.mercadolibre.com.co/MCO-492052702-parlante-lg-xboom-go-pk5-bluetooth-negro-_JM,NA,NA,NA,NA,NA,#492052702,LG,XBOOM Go,NA,NA,NA,NA,NA,NA
1114, Parlante Bluetooth Jbl Xtreme 2 Azul 100% Original ,1231,NA,1,4,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,5,3,https://perfil.mercadolibre.com.co/AUDIOVISUALESDECOLOMBIA,https://articulo.mercadolibre.com.co/MCO-510451922-parlante-bluetooth-jbl-xtreme-2-azul-100-original-_JM,3,0,0,0,0,#510451922,JBL,NA,Xtreme,Pasivo,USB,NA,40 W,NA
