search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Potencia de salida (RMS),Marca,Modelo,Tipos de filtros del parlante,Peso,Conectores de entrada,Color
1019, Parlante Jbl Charge 4 Inalambrico Bluetooth Negro Nnet ,207,NA,0,999,18 cuotas,417.45,NA,Envío a todo el país,NA,NA,4.8,45,http://perfil.mercadolibre.com.uy/NNET+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-463248018-parlante-jbl-charge-4-inalambrico-bluetooth-negro-nnet-_JM,37,7,0,0,1,#463248018,30 W,JBL,Charge 4,Activo,NA,NA,NA
1020, Parlante Portátil Hello Kitty Oval Amv ,239,NA,3,10,18 cuotas,481.98,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AMVSTORE,https://articulo.mercadolibre.com.uy/MLU-448288623-parlante-portatil-ultimate-ears-boom-2-bluetooth-15hsbat-amv-_JM,NA,NA,NA,NA,NA,#448288623,NA,Ultimate Ears,NA,NA,548 g,NA,NA
1021, Parlante Bluetooth Para Hogar Excelente Sonido | Caribesur ® ,550,NA,0,10,18 cuotas,30.56,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/CARIBE+SUR,https://articulo.mercadolibre.com.uy/MLU-461793723-parlante-bluetooth-para-hogar-excelente-sonido-caribesur--_JM,NA,NA,NA,NA,NA,#461793723,NA,NA,NA,NA,NA,NA,NA
1022, Parlante Portátil Inalámbrico Kolke Kpm-258 Boogie Dorado ,59,NA,NA,4,18 cuotas,118.98,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/DISTRICOMP+S.A.?brandId=11,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=QOmJvH1wu7NpE9LB1HJsbdfDAk1i6MXea9ho%2BlM%2F8llkY0JlWBn6MSD%2FpnvVP0K7t23xuzYF14eLIiqtsjNIxd8BX29rCzpsM%2Ff4VbivZGDuWNli0XmnFKKNwX7lca6myfj%2BfvPKGuWeyCwnGWiha%2FmNzgNfEEpKG1%2Bp2l0Ophie51XzCD7%2Fbhgg2JEJJvibgIfmUk0qYDLGL9TCQm13Gz5bbGErHEaGzUDt7zR49c1kG7AYqROxtbjviQDFeGLxIbceIvjQBjFl2m0dQIanYophZUhqpNdEf4zK5I%2BVK9XSwgIurPWAdS63Tv%2Fy4wFbTjpfsm4TCNQ4tcTqKBdww%2FNucH24RUIlPSajSySIJ9o6K0r%2BmsxXOuf%2Bynus8nzJWY3uOUi50986HqD3scOxNqFRN0jRIdSsKSTVW3oETUXXywHVy4zTF94xT0DSpcJhaX9XSTguBE%2F%2FoBFVENjexHOr4jmUrYRlO1mGjjONGZCSSsH8HAMMZGlibIzq0PRZdNE2V87Yf1%2FxWaS%2FFc0b0oZsPIpxXCAggAubW1q95AQeaqDPiXsCTl1captmd4dOgK17W7GXOA2BrS%2F08MWMVa8uM12ErUldvKsexKtpkC%2F4tiicM5TPQRrsdRqWtImq%2BFV5rInCtHXnHTSWxyXjsYOoDX4YoUNndXlEgEX%2B3%2Bnz%2BMQc5u0G%2FK5h4v2xlHyIioSfAxk4ZzFp0WMrDcxthydcXjSHysGm%2Btvo6Wk%2BIw%2BG0XtDh7VtR8IlRQYx7v6Yfw5UCiRIMd4M6gL7n4419fzhs3EL2Dxf2XwsIL3h3TJNtszkWW4fSLV%2Fk9wB2X9JyHHWMOYnTF8je7xnptgPZh%2BOu78NGitSmtFIEH1bNmU10OtfSYqSWmDhiC79dxtnW7tJfJ%2BUh2pVg9V5F7arqexLie6Z6e9tI5EnR8evEV47avtO4jPrnk4W88MTxpY9twcSAj1%2FasThNV9uNp684kLrrENDmmR50McXanQ3Mp3HRbNmOoi6KahokXCelSg1h2BJ5O6BcLqYJxpxuXhwoNOGoCZQpWgSdsvtauXIJfyGXGNCaSnpSfOO4%2FYPexhFwthSpp26NPnUhsgxpYP1emDMRzi4vaWqHy%2FO7cdQXP0h3qp8viZrQACweMNo51LRimw6lfFY7LpbrDxT7V7g%2FpAABRm%2BxOTL9xFjHg%2BROn8n9Ep8d3%2BQrLZ6mHG3%2BwNB1fEvdGad1uXfhK5dXofJ9bq7EcQmeoPZ%2BzDJP9ukr5q7BFdrpLftOt%2BuN0H1DeGRw3%2BMiBS2I97nFkwPhdQ3mP5awDjqTfm7q3JBfkxtpjCohNdQ0AoASeNPY%2FD1F6NC%2BbQNdSbg5EXaqugiYRovfEOgzBaN6j%2BMYZFUKyzGbHjkSC%2BGcMJ4LgyXgorSCE9vjAuLgD0qkDbMH9DizBDAz76eJpCeDoo%2ByaycpB%2BxL7I9nbPf4KndJGU5Uh9VRtRgy6508D%2FsUWjYn1cdFBQZMf%2FiIC%2BFXyIsVnbd0u1tj4x0CiRpvzZ1hMrVLzI2OCXkkK%2BnCjNbgXGQHId%2Fp5MCGhWIfiXFUFk96rrjOM5jJEMO%2FtQ%2Bmxgi65w6BtYL7RzDFbmw0F9Ic3EWIN%2FuBtSkQtG477YNo%2BXEMZkHVz0obQ4hhWk6quYVpm%2BHV1RqwFGSKCnXU883DSdugWr3RGASETkOyD%2FQv6%2BSs7H%2F9sluZaDEPl8S8A%3D%3D,NA,NA,NA,NA,NA,#464327609,NA,Kolke,KPM-258 Boogie,NA,NA,NA,NA
1023, Parlante Nordmende Nrd-s3384 ,175,219,NA,NA,18 cuotas,353.32,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.uy/MLU-460450260-parlante-nordmende-nrd-s3384-_JM,NA,NA,NA,NA,NA,#460450260,NA,Nordmende,NA,NA,NA,NA,NA
1024, Parlante 15 Potencia Rms-50w Kendal ,49,NA,0,NA,18 cuotas,98.82,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/ALIRICOURDANETA,https://articulo.mercadolibre.com.uy/MLU-451970731-billboard-bb742-parlante-bluetooth-negro-_JM,NA,NA,NA,NA,NA,#451970731,NA,NA,NA,NA,NA,NA,NA
1025, Parlante X2 10 10 X2 3 Ailiang Uf 1022 70w X2 Mf Shop ,422,NA,0,9,18 cuotas,851.03,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MFSHOPUY,https://articulo.mercadolibre.com.uy/MLU-451810845-parlante-x2-10-10-x2-3-ailiang-uf-1022-70w-x2-mf-shop-_JM,NA,NA,NA,NA,NA,#451810845,NA,AiLiang,NA,NA,NA,NA,NA
1026, Parlante Jbl Flip 4 Inalambrico Bluetooth Blanco Nnet ,135,NA,0,999,18 cuotas,272.25,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/NNET+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-463273531-parlante-jbl-flip-4-inalambrico-bluetooth-blanco-nnet-_JM,NA,NA,NA,NA,NA,#463273531,16 W,JBL,Flip 4,Activo,515 g,NA,Blanco
1027, Parlante Portatil Portable Infantil Bluetooth Futuro21 ,62,NA,0,20,18 cuotas,125.03,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TIO+JUAMPA,https://articulo.mercadolibre.com.uy/MLU-456420624-parlante-activo-recargable-ailiang-uf-3532-dt-usb-bluetooth-_JM,NA,NA,NA,NA,NA,#456420624,NA,AiLiang,NA,NA,NA,Entrada para Micrófono,NA
1028, Microfono Karaoke Inalambrico Bluetooth Usb Con Parlante - ,636,670,2,100,18 cuotas,35.36,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/ELREGALON.COM.UY,https://articulo.mercadolibre.com.uy/MLU-460432228-microfono-karaoke-inalambrico-bluetooth-usb-con-parlante--_JM,NA,NA,NA,NA,NA,#460432228,NA,NA,NA,NA,NA,NA,NA
1029, Lampara Led C/parlante Bluetooth Ledstar - Nario Hogar ,15,NA,1,5,18 cuotas,30.25,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FATIMA+NARIO,https://articulo.mercadolibre.com.uy/MLU-455450838-lampara-led-cparlante-bluetooth-ledstar-nario-hogar-_JM,NA,NA,NA,NA,NA,#455450838,NA,NA,NA,NA,NA,NA,NA
1030, Parlante Portatil Ultimate Ears Boom 2 Bluetooth 15hsbat Amv ,1190,NA,0,49997,18 cuotas,66.11,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TECNOCELL.UY,https://articulo.mercadolibre.com.uy/MLU-458915893-parlante-portable-bluetooth-sd-radio-fm-usb-bateria-luces--_JM,NA,NA,NA,NA,NA,#458915893,NA,NA,NA,NA,NA,NA,NA
1031, Parlante 2.0 Bluetooth Tienda Oficial Thonet & Vander Kürbis ,225,245,0,13,18 cuotas,453.75,NA,Envío gratis a todo el país,NA,NA,4.7,16,http://perfil.mercadolibre.com.uy/LEAMAUSRL,https://articulo.mercadolibre.com.uy/MLU-463824129-parlante-20-bluetooth-tienda-oficial-thonet-vander-kurbis-_JM,13,1,2,0,0,#463824129,NA,Thonet & Vander,Kürbis Bluetooth,NA,NA,NA,NA
1032, Parlante Jbl Go 2 Champagne Inalambrico Recargable Nnet ,46,NA,0,999,18 cuotas,92.77,NA,Envío a todo el país,NA,NA,4.8,222,http://perfil.mercadolibre.com.uy/NNET+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-463273629-parlante-jbl-go-2-champagne-inalambrico-recargable-nnet-_JM,188,30,2,2,0,#463273629,3 W,JBL,GO 2,Activo,184 g,NA,Agua
1033, Billboard Bb742 Parlante Bluetooth Negro ,703,NA,0,100,18 cuotas,39.06,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/CIRCUIT+OFERTAS,https://articulo.mercadolibre.com.uy/MLU-464333243-parlante-bluetooth-jsx-002-c45-8-circuit-_JM,NA,NA,NA,NA,NA,#464333243,NA,NA,NA,NA,0.5 kg,NA,NA
1034, Parlante Bluetooth Sony Mhc-v11 Equipo Audio + Envios Gratis ,375,NA,0,10000,18 cuotas,756.25,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/DIGINET+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-464307498-parlante-bluetooth-sony-mhc-v11-equipo-audio-envios-gratis-_JM,NA,NA,NA,NA,NA,#464307498,NA,Sony,MHC-V11,NA,NA,NA,NA
1035, Parlante Bluetooth Inalámbrico Portátil Sony ,219,NA,0,99999,18 cuotas,441.65,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FERRESERVI+PASO,https://articulo.mercadolibre.com.uy/MLU-449463668-parlante-bluetooth-inalambrico-portatil-sony-_JM,NA,NA,NA,NA,NA,#449463668,NA,Sony,NA,NA,NA,NA,NA
1036, Parlante Activo Recargable Ailiang Uf 3532 Dt Usb Bluetooth ,849,1099,NA,2997,18 cuotas,47.17,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/LOI+URUGUAY?brandId=638,https://articulo.mercadolibre.com.uy/MLU-464590606-parlante-portable-bluetooth-8w-rms-usb-microsd-aux-loi-_JM,NA,NA,NA,NA,NA,#464590606,8 W,NA,NA,NA,NA,NA,NA
1037, Parlantes T&v Bluetooth Vertrag Blanco 32w Rms ,187,NA,0,4,18 cuotas,378.89,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TECH-UY,https://articulo.mercadolibre.com.uy/MLU-451129857-parlantes-tv-bluetooth-vertrag-blanco-32w-rms-_JM,NA,NA,NA,NA,NA,#451129857,NA,NA,NA,NA,NA,NA,NA
1038, Parlante Bluetooth Jbl Flip 5 Original Portatil Gtia Easybuy ,4580,NA,0,2,18 cuotas,254.44,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/EASYBUYSHOP,https://articulo.mercadolibre.com.uy/MLU-465522636-parlante-bluetooth-jbl-flip-5-original-portatil-gtia-easybuy-_JM,NA,NA,NA,NA,NA,#465522636,10 W,JBL,FLIP 5,Activo,NA,NA,NA
1039, Parlante Inalámbrico Kolke Kpp-263 Catch Negro ,26,NA,NA,1,18 cuotas,52.43,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/DISTRICOMP+S.A.?brandId=11,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=xt%2FeK%2FmpuJN1L0Q6fHEaZLo5Bk99WQALgSleBgNHAQOF7XoQ41JaeWOsGD6PyQQc80rDPFSG1AGFgjlm1GzBJfGSNlX4YQ2oZq7m4TXMLjbK%2BOI9GS1Nc0DYAK5fxMdlaVtFIH7sXqtCONA7aQ2mpDRnzUTiaexqyJFGpi3Tc%2FIOZq1TXQRgjK4LH1HXc2Fcp370TjCCmXHb9U%2BC%2B%2FLCa5ldBwJY2qEOqBrcpQh1W6XvL6jytUalLmBjzPyNwM6t2f01bYollzF6RFQfOBgQ7iQczPcxNmpnnIHzf6y0ZInKdvdNIZpgFITd8LrqqpYQqa2IhYi52y%2B5H%2BlP6cRSqp607D%2Fd47AkzabQRhU4wQC4rBWOTfATBOl7Q0s%2BcXK%2B2JCIUoud4fCxM8xUzALyIlnmPEi%2Bj%2FiJycKHxZU2%2FBT5emzGvsc8LXVD9vHWl%2FgBcLKqyDcsNjh3oMK4hjTyK967iqFzmYB9EBcY4blDfdCKcZZVc7kYk9AuITtIucb92a6RWI6XRbs41xL2tOYs4DHlD2vEJd%2BIqL8g4XhLAwqR6FhOJAOWkViOXNcDFc49FpiB0XNtf0ULFhUEAk8Fu7FjSwij1kBngSLu5V1R7UKlwazksGu5UxvxpTxw1l%2Fcb61mHhOqNlIqyun51skhB3%2Bd7j5jSv3OiizS7SAGZrMAGR5MjxIsSLpVHBMNLtJgo%2BkpU5jawtnr0%2B%2B0QAhM4Gu%2BWno%2Bm40rBru2%2FFHzdsK7dyvHNF9rSqHGqH6DhOKdnHNBqSdMu2yjTBD5sXjnU6ugHB9%2B7CfT8AIePsLCQwo1FsJ8MDjYEW1SYCrbUr%2B6BFkI4Yq%2FIkn2TdvoKS%2FKW1m83ViwsHfKV6xLfk%2Bs16eDyL5mHUljnm%2FrGyvISU%2FRcOozQc0YVGkwadlTlQ7Zy1RBa9ectuwvk5i0305uPxyLeTe8NWrbH7x%2BH%2B7ZblwMf5nMHwgGkt8U%2BFMCGNcv8J1GFprcDJuAc0EnRnsDHkw5qYw2Jv9e6lY9B95PMXXyCiniqqhEnKfbm9R7hSs1AR4Adn41VTbWI2CkT24OAL2pu0lDhJi%2FwDf8%2FBqrFYwHwjvJNNG4Wy8dBQZziQCCuQ%2F2SntL5a2CwIjhkFKBObTP9PkLITg742Hd3QiXHhNatEo9u%2BUOzKHYWyzYwZKCeP09q2xiHsfaGPfy897BeEzLYte5jWGcSB3gSoKq6CaNDzhYN3fn4B2rBcStHlg%2BQo2ovgwDmx3FXOGYOEN22uJOuX4FoedG%2FBo3qCsskhjU5cnHnhblG1wZ5EhAOaKXhcOvwi96zotprZFaR8OixRbFR80P%2BXjDIY%2B2dwKdN5Mc%2F9OuLYB%2BKuSbRkOcT1WT%2FGQIE2I9dB0nLGEPzkmDE9R2O3H%2B4xQL8EHGWlep5LLvuUC6TaoviXrXQQklrDzt8Z%2BMQQCaT9OzwoJoHFCeKKbYpIcraQ4nRACuE%2FoaSI8gqIAkcKzRJNuJUI4RLqoA3WKgvVg88KdwsjSGmOyl87%2BC1aFCVw8M6C5SmGky7cvVyL4x1P4X5X%2Fex8jXgKIHSGQ4if4nAoX3N6AwTu40oizHS%2BVCqe3ILd6n7k2K8CZKnzVVoMpBM6Wjp724CaKGw7BUOqhttL%2Fbstcphzdwo7vwehKE5hqkNgU8hb0gE%2Fzvkxvbx3GMxUZI8q8ZDSGVxyM3slovNWM7S3c%3D,NA,NA,NA,NA,NA,#464327495,NA,Kolke,KPP-263 Catch,NA,NA,NA,NA
1040, Parlante Portable Bluetooth Sd Radio Fm Usb Bateria Luces ® ,19,NA,1,9,18 cuotas,38.32,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TODOMUSICA+SA?brandId=139,https://articulo.mercadolibre.com.uy/MLU-452575674-parlante-bluetooth-normende-nrdsbt01-_JM,NA,NA,NA,NA,NA,#452575674,NA,NA,NA,NA,NA,NA,NA
1041, Parlante Klip Xtreme Kws-603 Portatil Potencia Calidad Febo ,450,650,1,99998,18 cuotas,25.00,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FEBOUY,https://articulo.mercadolibre.com.uy/MLU-451037884-parlante-klip-xtreme-kws-603-portatil-potencia-calidad-febo-_JM,NA,NA,NA,NA,NA,#451037884,3 W,Xtreme,NA,NA,NA,USB,NA
1042, Parlante Sony Mhcv71 Luces Fiesta Karaoke Bluetooth Guitarra ,31535,NA,0,5,18 cuotas,1.751.94,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/JAKERS+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-463192436-parlante-sony-mhcv71-luces-fiesta-karaoke-bluetooth-guitarra-_JM,NA,NA,NA,NA,NA,#463192436,NA,Sony,NA,NA,NA,NA,NA
1043, Parlante Bluetooth Jsx-002 C45-8 Circuit ,300,NA,NA,24,18 cuotas,16.67,NA,Retiro gratis en tienda de Mosca,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MOSCAHNOSSAMOSCAHNOSSA?brandId=330,https://articulo.mercadolibre.com.uy/MLU-464381993-parlante-portatil-jc-180-mosca-_JM,NA,NA,NA,NA,NA,#464381993,NA,NA,NA,NA,NA,NA,NA
1044, Parlante Kolke Bluetooth Audio Musica Portable Portatil ® ,579,NA,0,1000,18 cuotas,32.17,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TECNOCELL.UY,https://articulo.mercadolibre.com.uy/MLU-459954453-parlante-kolke-bluetooth-audio-musica-portable-portatil--_JM,NA,NA,NA,NA,NA,#459954453,NA,Kolke,NA,NA,NA,NA,NA
1045, Parlante Portatil Bluetooth Jbl Link 300 ,399,NA,0,999,18 cuotas,804.65,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/URU_WOOFER,https://articulo.mercadolibre.com.uy/MLU-453745202-parlante-portatil-bluetooth-jbl-link-300-_JM,NA,NA,NA,NA,NA,#453745202,50 W,JBL,Link 300,Activo,NA,NA,NA
1046, Parlante Portable Bluetooth 8w Rms Usb Microsd Aux Loi ,490,NA,0,12,18 cuotas,27.22,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MI+-COMPRA,https://articulo.mercadolibre.com.uy/MLU-454741039-parlante-bluetooth-_JM,NA,NA,NA,NA,NA,#454741039,NA,NA,NA,NA,NA,NA,NA
1047, Parlante Multimedia Bluetooth Profesional 28000 W Sensacion ,418,NA,0,15,18 cuotas,844.88,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/LA+SENSACIONLTDA,https://articulo.mercadolibre.com.uy/MLU-445424666-parlante-multimedia-bluetooth-profesional-28000-w-sensacion-_JM,NA,NA,NA,NA,NA,#445424666,NA,NA,NA,NA,NA,NA,NA
1048, Barra Sonido Home Parlantes Tv Bluetooth Control Futuro21 ,99,NA,4,2,18 cuotas,199.65,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FUTUROXXI+DIMM,https://articulo.mercadolibre.com.uy/MLU-452294871-barra-sonido-home-parlantes-tv-bluetooth-control-futuro21-_JM,NA,NA,NA,NA,NA,#452294871,NA,NA,NA,NA,NA,NA,NA
1049, Parlante Bluetooth Normende Nrdsbt01 ,1100,NA,1,19,18 cuotas,61.11,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MOCAIMPORTACIONES,https://articulo.mercadolibre.com.uy/MLU-457257698-parlante-portatil-bluetooth-con-luces-pulsation-3-_JM,NA,NA,NA,NA,NA,#457257698,NA,NA,NA,NA,960 g,NA,NA
1050, Parlante Bluetooth Resistente Al Agua Con Manos Libre Ducha ,10,NA,0,10,18 cuotas,20.17,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FERRETERIA+ICA,https://articulo.mercadolibre.com.uy/MLU-461432351-parlante-bluetooth-resistente-al-agua-con-manos-libre-ducha-_JM,NA,NA,NA,NA,NA,#461432351,NA,Ledstar,NA,NA,NA,NA,NA
1051, Parlantes Parlante Amplificado Sony Mhc-v71 Serie V - Fama ,781,849,0,999,18 cuotas,1.575.02,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FAMAELECTRODOMESTICOS,https://articulo.mercadolibre.com.uy/MLU-455739281-parlantes-parlante-amplificado-sony-mhc-v71-serie-v-fama-_JM,NA,NA,NA,NA,NA,#455739281,NA,Sony,NA,NA,NA,NA,NA
1052, Parlante Portátil Jc-180 - Mosca ,690,NA,0,20,18 cuotas,38.33,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/NOHAYTOPE,https://articulo.mercadolibre.com.uy/MLU-457808385-parlante-sonivox-triangular-con-bluetooh-excelente-sonido-_JM,NA,NA,NA,NA,NA,#457808385,NA,NA,NA,NA,188 g,NA,Negro
1053, Parlante Bluetooth Jbl Charge 3 Portatil + Envios Gratis ,187,NA,0,10000,18 cuotas,377.12,NA,Envío gratis a todo el país,NA,NA,4.6,23,http://perfil.mercadolibre.com.uy/DIGINET+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-461646534-parlante-bluetooth-jbl-charge-3-portatil-envios-gratis-_JM,16,5,2,0,0,#461646534,20 W,JBL,Charge 3,Pasivo,NA,NA,NA
1054, Parlante Bluetooth Aiwa Aw-po1 100w Rms Luces Led Usb Sd Pcm ,149,NA,0,999,18 cuotas,300.48,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/PCM+URUGUAY-SA,https://articulo.mercadolibre.com.uy/MLU-465295935-parlante-bluetooth-aiwa-aw-po1-100w-rms-luces-led-usb-sd-pcm-_JM,NA,NA,NA,NA,NA,#465295935,NA,NA,NA,NA,NA,NA,NA
1055, Parlante Bluetooth ,53,NA,0,3,18 cuotas,106.88,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/PARABRISAS+EJIDO,https://articulo.mercadolibre.com.uy/MLU-459730715-parlante-audio-portable-aiwa-aw-31-_JM,NA,NA,NA,NA,NA,#459730715,4.5 W,Aiwa,AW-31,NA,NA,NA,NA
1056, Parlante Xion Vertical Bluetooth Nuevo! La Super Oferta ,890,NA,0,12,18 cuotas,49.44,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/LASUPEROFERTAUY,https://articulo.mercadolibre.com.uy/MLU-465121597-parlante-xion-vertical-bluetooth-nuevo-la-super-oferta-_JM,NA,NA,NA,NA,NA,#465121597,NA,Xion,XI-SD70BT,NA,NA,Entrada para Micrófono,NA
1057, Parlante Jbl Go 2 Bluetooth Resistente Al Agua Oferta Loi ,1199,1799,9,994,18 cuotas,66.61,NA,Envío a todo el país,NA,NA,4.8,222,NA,https://articulo.mercadolibre.com.uy/MLU-465567228-parlante-jbl-go-2-bluetooth-resistente-al-agua-oferta-loi-_JM,188,30,2,2,0,#465567228,3 W,JBL,GO 2,Activo,NA,USB,NA
1058, Parlantes Jvc N 527 Bu Megastore Virtual ,229,NA,0,NA,18 cuotas,461.82,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MEGASTORE_VIRTUAL,https://articulo.mercadolibre.com.uy/MLU-460328933-parlantes-jvc-n-527-bu-megastore-virtual-_JM,NA,NA,NA,NA,NA,#460328933,30 W,NA,NA,NA,NA,NA,NA
1059, Sistema De Parlantes Profesional Activo 15000w Pmpo Xt150 ,13999,NA,0,4,18 cuotas,777.72,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TU-OFERTA,https://articulo.mercadolibre.com.uy/MLU-454697628-sistema-de-parlantes-profesional-activo-15000w-pmpo-xt150-_JM,NA,NA,NA,NA,NA,#454697628,NA,Xion,Generico,NA,NA,NA,NA
1060, Parlante Amplificador Nort Tech Bluetooth ,1590,NA,0,99,18 cuotas,88.33,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/SEMPITERNO+THISELL,https://articulo.mercadolibre.com.uy/MLU-450686568-parlante-amplificador-nort-tech-bluetooth-_JM,NA,NA,NA,NA,NA,#450686568,NA,NA,NA,NA,NA,NA,NA
1061, Lg One Body Fj7 400w Parlante ,339,NA,0,1,18 cuotas,683.65,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/ALIRICOURDANETA,https://articulo.mercadolibre.com.uy/MLU-464832513-lg-one-body-fj7-400w-parlante-_JM,NA,NA,NA,NA,NA,#464832513,NA,NA,NA,NA,NA,NA,NA
1062, Parlante Bluetooth Ledstar - Boost Varios Colores Bigsale ,1890,NA,0,10000,18 cuotas,105.00,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/BIG.SALE,https://articulo.mercadolibre.com.uy/MLU-451008436-parlante-bluetooth-ledstar-boost-varios-colores-bigsale-_JM,NA,NA,NA,NA,NA,#451008436,NA,Ledstar,NA,NA,NA,NA,NA
1063, Parlante Activo Recargable Ailiang Uf 3512 Dt Usb Bluetooth ,59,NA,0,20,18 cuotas,118.98,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TIO+JUAMPA,https://articulo.mercadolibre.com.uy/MLU-456420578-parlante-activo-recargable-ailiang-uf-3512-dt-usb-bluetooth-_JM,NA,NA,NA,NA,NA,#456420578,NA,AiLiang,NA,NA,NA,Entrada para Micrófono,NA
1064, Parlante Portatil Jbl Go2 Bluetooth Verde ,1899,NA,0,5,18 cuotas,105.50,NA,Envío a todo el país,NA,NA,4.8,222,http://perfil.mercadolibre.com.uy/COMPRALO_HOY01,https://articulo.mercadolibre.com.uy/MLU-462570855-parlante-portatil-jbl-go2-bluetooth-verde-_JM,188,30,2,2,0,#462570855,3 W,JBL,GO 2,Activo,184 g,NA,Verde
1065, Parlante Energy Sistem Tower 7 2.1 100w Rms Bt 5.0 Radio Fm ,195,NA,6,10,18 cuotas,393.25,NA,Envío a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.uy/INFINITTECHNOLOGY,https://articulo.mercadolibre.com.uy/MLU-445177006-parlante-energy-sistem-tower-7-21-100w-rms-bt-50-radio-fm-_JM,1,0,0,0,0,#445177006,NA,Energy Sistem,NA,NA,NA,NA,NA
1066," Parlante Coby Con Ruedas Para Trasladar, Microfono Y Luces ",5990,NA,0,6,18 cuotas,332.78,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/IMPRESIONANTE+-KUSA,https://articulo.mercadolibre.com.uy/MLU-457546396-parlante-coby-con-ruedas-para-trasladar-microfono-y-luces-_JM,NA,NA,NA,NA,NA,#457546396,NA,NA,NA,NA,NA,NA,NA
