search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Línea,Modelo,Modelo alfanumérico,Tipo de alimentación,Tipos de cabezales,Tiempo de funcionamiento,Cantidad de cabezales,Tiempo de carga,Peso
391, Afeitadora Rotativa Remington Pr1342 Power Seires Aqua ,2459,NA,"
			
				Nuevo
			
			
		",(1 disponibles),12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,5.0,1,https://perfil.mercadolibre.com.ar/BOSAROND_ONLINE,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=btUfDdcdSMPewcpmLLmDvyOTYfbigcHbmbgWPlTj%2FckzXMLz9yXvgaoDuzIq%2BonaiOgqyvXdFjQtXUVNH7KsIcPGBW%2FSRYEM8znmOIHV6o4e8J3A%2FjRU19qSaRSvEOF7oz6Zwwhf2CSWlW0pW67YKGmwD2aYJjyw5g7ZVZnbfQbQIuGmY6y80xFdAeXNAoAVEKVeEp3zii3Z%2FuyxoELVQ1Njxvib6LITaKH1HM9%2Fp5%2F1usng3bmIA5KPEUJCYJ%2BAQ7NyxcXEsS%2BTyPyvJ1%2FTKzk0HzvPhBonSMyrl1PGt6Wzip2qNSbrRYLQGeL%2BLaFtEKRau03LRxO3Z5gX5rrZq9I0yDvlqJyLEIqBqEduB5QGiOzGg%2Fxq7UJUwJMKUpuOzPj3ZXH%2BdWSzmL9smOMf9hPOesw07%2BGYUfQLsCY%2Fb%2B6wAfFDMj%2BwIqR19FMR4J0UtMCpHioVYgLjLE%2FtJb3ymHLJZHRQiDx2j1EnVJipPXSTboHcgzQPa3GbmyPik5KvdScp%2FuafSGno6EsjfedvP%2B5P%2BdF7KobkVxL2FizmegE4huj5CwlhF0vLLFSHf1X46nDMG63GWDcOfUyw4Ex9RDhzPKWBOXRoRSRNvABTsZnJTLmY4FOcndlbPo%2B%2FuOvEF4MdOxU3%2FdkB4eo2jREhApfafOBsyQABgzTiShbW3D0Xxm5Dul7ItoTaOCqrtZvG93HDcR%2BQ7PHRK53x5xzRYzKjOXniP7WY6nlJGjOobigjCwfz64Tvqexd6EAQ%2B1lHQVp0UblrejuD8blasmEGc%2FrkgnJ8B2i2c%2BEIAzkQuSKsvBfoR%2FrYL7fZwd7UM1ubwH%2BJHbfhsR%2BA3iRgfdCOIrOEKcyBB%2FUtTa9lQqo%2BrRMveN6mVPLApq2tgnxPN3B7zb43z3Zz0NxOYaogaqOsesN0kNsGitvKTZ%2FY2h4fsDkPtrFO9CW1WYUIqDFLr7iQqg1U0WjaPQmGOfa6BBoiVyAgWPh%2Fu5Tx0KOJmQVd1OhiFffRfYoEeprO7u%2FZbkcdmrjBzvGHJ2qIPjsJni8faYFF2dNlTZEy08RxtP3VtUrE4vVTrbEDFWMiLnJK%2B1NyCR5Nap1qpeSLXZ1MRPuQYlFMCltRGOdu5kbRCBdFKxh2E6UhTfEFQNmx8QY7EkwDTSedRvNTlfb24Us1%2FV%2BZvmoLXZ0u%2BfY10d1uGoY7TYzKdp24tYijzGvbAwn1ebhFG%2BkZdREqZAg6znptWCxrM5tNjU9%2B%2FlBaoLZPWUnMAX1LhU%2FX6fbMsuzrndUM522WSNUgNTI1VbIS1NpEKLPC2gKtAXhU%2BRqNACRDNU58olrsv5A4deb2aOVHMTw7Dcp2R13MRBzHSJM8TpPb8h8%2FzwOaDgtMLqG56zKDfl5eP09%2FR%2FWG18UND9gJ1Wdhbtz9nF5VIWGAbovTjHuBrWPFzpzmmJCwcsoln7DkbsUGYQzRUgzY2jPw4Xi3l1gQ7GK%2FBhknX2lFZQ8pcWsJ2LUzJTl4Ic%2FAIKUkKf43A9poZ3POk0aiM7ssEhjHhcJp3FBbSIoPw6SQGr%2BTqhMaeh05f4ODTAqrquRocvj8J59HnZ84vsg%2FZCEmUtTmmZtjn6UwpWTx6re5BL1zh0h5IaOp3zFxZm2zrFzvAs10tHdYQqorsKWR3n4oRaXKU8lzrDG3%2FnZXUqgsLdrKwTOWLH6Z311YmB137xPpmdmSADmvqFYmFMQTamhsSuo2xdxXIJWeuw9qGcdjn%2Fg0g32nk8yOQ9nhVHY3eEfG3wcAFTQSt9FWkHKL3EhM5X5vGY8NsbtgmazDBUSTHK04a6zPObX05iRw68H1CYUD3n%2B41cS7ip1hTsjpDyR3rGfDfndQ0SVzV5cFzXcOHYLQAaagAHIykjLoFp936eLURuycV5oEdeoKMlRddZq7zDw%2FM0xoOlrKMq%2Fcet91XrzcPmM%3D,NA,NA,NA,NA,NA,#773841024,Remington,Lithium Power Series,PR1342,NA,Batería,NA,45 Minutos,NA,NA,NA
392, Cortabarba Inalambrica Philips Bt1209 Beardtrimmer Carga Usb ,1399,NA,"
			
				Nuevo
			
			
				
					 - 
				
				5
				vendidos
			
		","
		
			¡Último disponible!
		
	",12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.5,64,https://perfil.mercadolibre.com.ar/LHCONFORT,https://articulo.mercadolibre.com.ar/MLA-774486101-cortabarba-inalambrica-philips-bt1209-beardtrimmer-carga-usb-_JM#position=21&type=item&tracking_id=b963a760-42b6-48f5-bf3b-b25e8dea375b,40,19,3,0,1,#774486101,Philips,Series 1000,BT1209/15,BT1209/15,Batería,Removibles,30 min,NA,NA,NA
393, Afeitadora Philips S5070/02 + Recortador 3160 Nariz Orejas ,6949,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(10 disponibles),6 cuotas sin interés,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/TANGOHOGAR,https://articulo.mercadolibre.com.ar/MLA-786101132-afeitadora-philips-s507002-recortador-3160-nariz-orejas-_JM#position=22&type=item&tracking_id=b963a760-42b6-48f5-bf3b-b25e8dea375b,NA,NA,NA,NA,NA,#786101132,Philips,AquaTouch,S5070/02 y Nt3160/10,NA,220v,Flexibles,NA,NA,NA,NA
394, Afeitadora Inalambrica Gama Master Corta Patilla Recargable ,1549,NA,"
			
				Nuevo
			
			
				
					 - 
				
				4
				vendidos
			
		",(14 disponibles),12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/MU%C3%91OZ-HOGAR,https://articulo.mercadolibre.com.ar/MLA-791169363-afeitadora-inalambrica-gama-master-corta-patilla-recargable-_JM#position=23&type=item&tracking_id=b963a760-42b6-48f5-bf3b-b25e8dea375b,NA,NA,NA,NA,NA,#791169363,GA.MA,NA,GSH 855,NA,Batería,Giratorios,NA,NA,NA,NA
395, Afeitadora En Seco Philips S1310/02 ,3599,NA,"
			
				Nuevo
			
			
				
					 - 
				
				20
				vendidos
			
		",(9 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.4,62,https://perfil.mercadolibre.com.ar/TRANS+S.R.L,https://articulo.mercadolibre.com.ar/MLA-737079020-afeitadora-en-seco-philips-s131002-_JM#position=24&type=item&tracking_id=b963a760-42b6-48f5-bf3b-b25e8dea375b,37,17,6,2,0,#737079020,Philips,Shaver,S1310/02,S1310/02,NA,NA,35 min,NA,NA,NA
396, Cortabarba Afeitadora Recargable Philips Mg373015 Accesorios ,2419,NA,"
			
				Nuevo
			
			
				
					 - 
				
				6
				vendidos
			
		",(1 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/OTERO+HOGAR,https://articulo.mercadolibre.com.ar/MLA-779715062-cortabarba-afeitadora-recargable-philips-mg373015-accesorios-_JM#position=25&type=item&tracking_id=b963a760-42b6-48f5-bf3b-b25e8dea375b,NA,NA,NA,NA,NA,#779715062,Philips,Multigroom,Mg3730,MG3730/15,NA,Planos,NA,NA,NA,NA
397, Maquina De Afeitar Afeitadora Barba Patillas Recargable ,1390,NA,"
			
				Nuevo
			
			
				
					 - 
				
				9
				vendidos
			
		",(3 disponibles),12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,5.0,1,https://perfil.mercadolibre.com.ar/SOYLINDAONLINE,https://articulo.mercadolibre.com.ar/MLA-772101283-maquina-de-afeitar-afeitadora-barba-patillas-recargable-_JM#position=26&type=item&tracking_id=b963a760-42b6-48f5-bf3b-b25e8dea375b,NA,NA,NA,NA,NA,#772101283,Surker,Afeitadoraf,Afeitadora,NA,220v,plano,NA,NA,NA,NA
398, Afeitadora Electrica Cara Cortadora Barba Multifuncion Gama - Afeita En Seco O Humedo Crema O Gel De Afeitar - Garantia ,5500,NA,"
			
				Nuevo
			
			
				
					 - 
				
				136
				vendidos
			
		",(1 disponibles),12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.6,97,https://perfil.mercadolibre.com.ar/COSMETIC+SOLUTIONS,https://articulo.mercadolibre.com.ar/MLA-598101851-afeitadora-electrica-cara-cortadora-barba-multifuncion-gama-afeita-en-seco-o-humedo-crema-o-gel-de-afeitar-garantia-_JM#position=27&type=item&tracking_id=b963a760-42b6-48f5-bf3b-b25e8dea375b,64,28,2,2,1,#598101851,GA.MA,Multifuncion,Multi,GSH,Corriente directa,Ergónomicos,1,NA,NA,NA
399, Depiladora Corporal Femenina 3 En 1 Depila Rasura Y Pulidora ,2480,NA,"
			
				Nuevo
			
			
				
					 - 
				
				5
				vendidos
			
		",(3 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,NA,NA,4.8,6,https://perfil.mercadolibre.com.ar/SOYLINDAVENTAS,https://articulo.mercadolibre.com.ar/MLA-786472100-depiladora-corporal-femenina-3-en-1-depila-rasura-y-pulidora-_JM#position=28&type=item&tracking_id=b963a760-42b6-48f5-bf3b-b25e8dea375b,5,1,0,0,0,#786472100,Boxili,NA,Depiladora electrica / recargable,NA,NA,NA,NA,NA,NA,NA
400, Pack Gama Afeitadora Electrica + Cortadadora Pelo Garantia ,3500,NA,"
			
				Nuevo
			
			
				
					 - 
				
				11
				vendidos
			
		",(1 disponibles),12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/COSMETIC+SOLUTIONS,https://articulo.mercadolibre.com.ar/MLA-662965674-pack-gama-afeitadora-electrica-cortadadora-pelo-garantia-_JM#position=29&type=item&tracking_id=b963a760-42b6-48f5-bf3b-b25e8dea375b,NA,NA,NA,NA,NA,#662965674,GA.MA,Pack,Combo,NA,Batería,Ergónomicos,NA,NA,NA,NA
401, Afeitadora Eléctrica Con Doble Cabezal Pailipu Pq 206 Led ,640,NA,"
			
				Nuevo
			
			
				
					 - 
				
				4
				vendidos
			
		",(2 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,3.7,40,https://perfil.mercadolibre.com.ar/D-PLANET+ARGENTINA,https://articulo.mercadolibre.com.ar/MLA-790385764-afeitadora-electrica-con-doble-cabezal-pailipu-pq-206-led-_JM#position=30&type=item&tracking_id=b963a760-42b6-48f5-bf3b-b25e8dea375b,18,7,6,2,7,#790385764,Pailipu,AFEITADORA,PQ206,NA,Pilas,Planos,NA,NA,NA,NA
402, Afeitadora Ga.ma Gsh 930 Inalambrica / Recargable ,3699,NA,"
			
				Nuevo
			
			
				
					 - 
				
				11
				vendidos
			
		",(36 disponibles),6 cuotas sin interés,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.5,42,https://perfil.mercadolibre.com.ar/PERFUMERIAS+AILEN,https://articulo.mercadolibre.com.ar/MLA-753923584-afeitadora-gama-gsh-930-inalambrica-recargable-_JM#position=31&type=item&tracking_id=b963a760-42b6-48f5-bf3b-b25e8dea375b,27,10,4,0,1,#753923584,GA.MA Italy,Afeitadora,GSH 930,NA,220,Giratorios,70,3,1 m,500 g
403, Afeitadora Inalambrica Philips S1310/02 Uso En Seco Lh ,3199,NA,"
			
				Nuevo
			
			
				
					 - 
				
				25
				vendidos
			
		",(8 disponibles),12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.4,62,https://perfil.mercadolibre.com.ar/LHCONFORT,https://articulo.mercadolibre.com.ar/MLA-674051665-afeitadora-inalambrica-philips-s131002-uso-en-seco-lh-_JM#position=32&type=item&tracking_id=b963a760-42b6-48f5-bf3b-b25e8dea375b,37,17,6,2,0,#674051665,Philips,S,S1310/02,S1310/02,Batería,Giratorios,35min,NA,NA,NA
404, Afeitadora Inalambrica Philips S1310/02 Uso En Seco ,2599,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(3 disponibles),18 cuotas sin interés,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.4,62,https://perfil.mercadolibre.com.ar/24STORE,https://articulo.mercadolibre.com.ar/MLA-776768087-afeitadora-inalambrica-philips-s131002-uso-en-seco-_JM#position=33&type=item&tracking_id=b963a760-42b6-48f5-bf3b-b25e8dea375b,37,17,6,2,0,#776768087,Philips,Shaver Series,S1310/02,NA,Batería,NA,35 m,NA,NA,2 kg
405, Afeitadora Philips S1520/02 Recargable Cortapatilla ,3350,NA,"
			
				Nuevo
			
			
				
					 - 
				
				6
				vendidos
			
		",(4 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.6,56,https://perfil.mercadolibre.com.ar/VOBR467376,https://articulo.mercadolibre.com.ar/MLA-801587044-afeitadora-philips-s152002-recargable-cortapatilla-_JM#position=34&type=item&tracking_id=b963a760-42b6-48f5-bf3b-b25e8dea375b,41,11,3,0,1,#801587044,Philips,Shaver Series,Shaver,NA,110/220v,Flexibles,NA,NA,NA,NA
406, Multigroom Cortabarba Recargable Mg7715 Philips Gtia Oficial ,3453,NA,"
			
				Nuevo
			
			
				
					 - 
				
				3
				vendidos
			
		",(1 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/LACASAGARCIA,https://articulo.mercadolibre.com.ar/MLA-778310327-multigroom-cortabarba-recargable-mg7715-philips-gtia-oficial-_JM#position=35&type=item&tracking_id=b963a760-42b6-48f5-bf3b-b25e8dea375b,NA,NA,NA,NA,NA,#778310327,Philips,Series 7000,MG7715,NA,Corriente directa,Planos,NA,NA,NA,NA
407, Cortabarba Philips Bt7500/15 Con Aspirado Recargable 20 Pos ,2999,NA,"
			
				Nuevo
			
			
				
					 - 
				
				4
				vendidos
			
		",(11 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/TANGOHOGAR,https://articulo.mercadolibre.com.ar/MLA-791042444-cortabarba-philips-bt750015-con-aspirado-recargable-20-pos-_JM#position=36&type=item&tracking_id=b963a760-42b6-48f5-bf3b-b25e8dea375b,NA,NA,NA,NA,NA,#791042444,Philips,Series 7000,Bt7500/15,NA,110v 220v,Planos,NA,NA,NA,NA
408, Afeitadora Recortadora Barba Bigotes Rostro Modela Y Afeita Compacto - Afeitado Perfecto - Piel Suave ,1847,NA,"
			
				Nuevo
			
			
				
					 - 
				
				158
				vendidos
			
		",(2 disponibles),12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.5,8,https://perfil.mercadolibre.com.ar/COSMETIC+SOLUTIONS,https://articulo.mercadolibre.com.ar/MLA-612279767-afeitadora-recortadora-barba-bigotes-rostro-modela-y-afeita-compacto-afeitado-perfecto-piel-suave-_JM#position=37&type=item&tracking_id=b963a760-42b6-48f5-bf3b-b25e8dea375b,5,2,1,0,0,#612279767,Brands,One,Styler,NA,Batería,Ergónomicos,NA,NA,NA,NA
409, Afeitadora Kemei Máquina Shaver Recargable Usb + Cabezal Repuesto De Regalo! + Cuotas Sin Interés ,2390,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(297 disponibles),6 cuotas sin interés,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/FYLAX.COM.AR,https://articulo.mercadolibre.com.ar/MLA-811080348-afeitadora-kemei-maquina-shaver-recargable-usb-cabezal-repuesto-de-regalo-cuotas-sin-interes-_JM#position=38&type=item&tracking_id=b963a760-42b6-48f5-bf3b-b25e8dea375b,NA,NA,NA,NA,NA,#811080348,Kemei,Profesional,2024,NA,USB,Flexibles,45 m,2,8 h,NA
410, Afeitadora Philips Oneblade Pro Qp6510/20 Recargable Cuotas ,3299,NA,"
			
				Nuevo
			
			
				
					 - 
				
				9
				vendidos
			
		",(34 disponibles),18 cuotas sin interés,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.5,253,https://perfil.mercadolibre.com.ar/LHCONFORT,https://articulo.mercadolibre.com.ar/MLA-724112083-afeitadora-philips-oneblade-pro-qp651020-recargable-cuotas-_JM#position=39&type=item&tracking_id=b963a760-42b6-48f5-bf3b-b25e8dea375b,162,66,18,3,3,#724112083,Philips,OneBlade,QP6510/20,QP6510/20,Batería,Planos,60min,NA,NA,NA
411, Afeitadora Philips S5420/24 ,5999,NA,"
			
			
				
				4
				vendidos
			
		",(36 disponibles),12 cuotas,NA,NA,Retiro gratis en local de Frávega,NA,NA,5.0,2,https://perfil.mercadolibre.com.ar/FRAVEGA?brandId=229,https://articulo.mercadolibre.com.ar/MLA-767606012-afeitadora-philips-s542024-_JM#position=40&type=item&tracking_id=b963a760-42b6-48f5-bf3b-b25e8dea375b,NA,NA,NA,NA,NA,#767606012,Philips,AquaTouch,S5420/24,NA,Recargable,Flexibles,45 minutos,NA,1 h,NA
412, Afeitadora Maquina De Afeitar Corta Pelo Corta Barba Facial Corporal Recargable 220v - Lanús ,1200,NA,"
			
				Nuevo
			
			
				
					 - 
				
				3
				vendidos
			
		",(97 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/MDL+LANUS,https://articulo.mercadolibre.com.ar/MLA-692068639-afeitadora-maquina-de-afeitar-corta-pelo-corta-barba-facial-corporal-recargable-220v-lanus-_JM#position=41&type=item&tracking_id=b963a760-42b6-48f5-bf3b-b25e8dea375b,NA,NA,NA,NA,NA,#692068639,Yoko,Barberia,CORTA BARBA RECARGABLE,NA,Batería,Giratorios,NA,NA,NA,NA
413, Afeitadora Philips Oneblade Pro Qp6510/20 ,3009,NA,"
			
			
				
				40
				vendidos
			
		",(2 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.5,253,https://perfil.mercadolibre.com.ar/CASA-DEL-AUDIO?brandId=47,https://articulo.mercadolibre.com.ar/MLA-720496894-afeitadora-philips-oneblade-pro-qp651020-_JM#position=42&type=item&tracking_id=b963a760-42b6-48f5-bf3b-b25e8dea375b,162,66,18,3,3,#720496894,Philips,OneBlade,QP6510/20,QP6510/20,NA,NA,60 m,NA,NA,1 kg
414, Cortabarba Titanio 13longuitude Profesional Remington Mb4130 ,2298,NA,"
			
				Nuevo
			
			
				
					 - 
				
				7
				vendidos
			
		",(3 disponibles),12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/ELECTROANDPOWER,https://articulo.mercadolibre.com.ar/MLA-794113440-cortabarba-titanio-13longuitude-profesional-remington-mb4130-_JM#position=43&type=item&tracking_id=b963a760-42b6-48f5-bf3b-b25e8dea375b,NA,NA,NA,NA,NA,#794113440,Remington,beard boss,MB4130,NA,Batería,Ergónomicos,NA,NA,NA,NA
415, Kit Cortabarba Ducati By Imetec Gk 618 Gearbox ,1969,NA,"
			
				Nuevo
			
			
				
					 - 
				
				9
				vendidos
			
		",(3 disponibles),12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/ALESTEBRANDML,https://articulo.mercadolibre.com.ar/MLA-717058532-kit-cortabarba-ducati-by-imetec-gk-618-gearbox-_JM#position=44&type=item&tracking_id=b963a760-42b6-48f5-bf3b-b25e8dea375b,NA,NA,NA,NA,NA,#717058532,Imetec,Ducati,GK 618,NA,Batería y con cable,Ergónomicos,NA,NA,NA,NA
416, Cortabarba Remington Mb4130 Titanio Beard Boss Profesional ,2399,NA,"
			
			
				
				4
				vendidos
			
		",(995 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/IPFIJO?brandId=573,https://articulo.mercadolibre.com.ar/MLA-760929145-cortabarba-remington-mb4130-titanio-beard-boss-profesional-_JM#position=45&type=item&tracking_id=b963a760-42b6-48f5-bf3b-b25e8dea375b,NA,NA,NA,NA,NA,#760929145,Remington,Titanio,MB4130,NA,Batería,Pivotantes,Hasta 50 minutos sin cable,NA,NA,NA
417, Cortabarba Cabello Cuerpo Multigroom Philips Mg7730 El Mejor ,3999,NA,"
			
			
				
				16
				vendidos
			
		",(3 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/-MARQUEZDIGITAL6-?brandId=251,https://articulo.mercadolibre.com.ar/MLA-713990234-cortabarba-cabello-cuerpo-multigroom-philips-mg7730-el-mejor-_JM#position=46&type=item&tracking_id=b963a760-42b6-48f5-bf3b-b25e8dea375b,NA,NA,NA,NA,NA,#713990234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
418, Cortabarba Multigroom Philips Mg3730/15 Cabello Barba Nariz ,2199,NA,"
			
				Nuevo
			
			
				
					 - 
				
				4
				vendidos
			
		",(10 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/TIOMUSA,https://articulo.mercadolibre.com.ar/MLA-784862634-cortabarba-multigroom-philips-mg373015-cabello-barba-nariz-_JM#position=47&type=item&tracking_id=b963a760-42b6-48f5-bf3b-b25e8dea375b,NA,NA,NA,NA,NA,#784862634,Philips,Series 3000,Multigroom,MG3730/15,220v,Planos,NA,NA,NA,NA
419, Máquina Afeitadora Profesional Whal Finale *original* ,6490,NA,"
			
				Nuevo
			
			
				
					 - 
				
				3
				vendidos
			
		",(47 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.5,50,https://perfil.mercadolibre.com.ar/BEAUTYSTORE+ARGENTINA,https://articulo.mercadolibre.com.ar/MLA-799833492-maquina-afeitadora-profesional-whal-finale-original-_JM#position=48&type=item&tracking_id=b963a760-42b6-48f5-bf3b-b25e8dea375b,32,12,4,1,1,#799833492,Wahl,5 STAR SERIES,Finale,NA,Batería,Planos,NA,NA,NA,165 g
420, Depiladora Y Rasurador Corporal Piernas Axila Bikini 3 En 1 ,2200,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(98 disponibles),12 cuotas,NA,NA,Llega gratis mañana,NA,NA,NA,NA,https://perfil.mercadolibre.com.ar/KIEROUNO,https://articulo.mercadolibre.com.ar/MLA-792431819-depiladora-y-rasurador-corporal-piernas-axila-bikini-3-en-1-_JM#position=49&type=item&tracking_id=b963a760-42b6-48f5-bf3b-b25e8dea375b,NA,NA,NA,NA,NA,#792431819,Shaker,NA,Depiladora electrica / recargable,NA,NA,NA,NA,NA,NA,NA
421, Afeitadora Electrica Philips Recargable S1310/02 Close Cut ,2999,NA,"
			
				Nuevo
			
			
				
					 - 
				
				11
				vendidos
			
		",(4 disponibles),12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.4,62,https://perfil.mercadolibre.com.ar/TECH_SOURCE,https://articulo.mercadolibre.com.ar/MLA-699100149-afeitadora-electrica-philips-recargable-s131002-close-cut-_JM#position=50&type=item&tracking_id=b963a760-42b6-48f5-bf3b-b25e8dea375b,37,17,6,2,0,#699100149,Philips,Shaver,S1310/02,NA,220v,NA,35min,NA,NA,NA
422, Cortabarba Philips Bt7500/15 Recargable Con Aspiración Lh ,2899,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(2 disponibles),12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/LHCONFORT,https://articulo.mercadolibre.com.ar/MLA-794094661-cortabarba-philips-bt750015-recargable-con-aspiracion-lh-_JM#position=51&type=item&tracking_id=b963a760-42b6-48f5-bf3b-b25e8dea375b,NA,NA,NA,NA,NA,#794094661,Philips,Series 7000,Bt7500/15,NA,Batería,Planos,NA,NA,NA,NA
423, Remington Pr1235+pg181 Afeitadora Rotativa + Kit De Corte ,2149,3306,"
			
				Nuevo
			
			
				
					 - 
				
				3
				vendidos
			
		",(84 disponibles),12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/PHOTOSTORE,https://articulo.mercadolibre.com.ar/MLA-785320574-remington-pr1235pg181-afeitadora-rotativa-kit-de-corte-_JM#position=52&type=item&tracking_id=b963a760-42b6-48f5-bf3b-b25e8dea375b,NA,NA,NA,NA,NA,#785320574,Remington,PowerSeries,Pr1235+Pg181,NA,Batería,Giratorios,NA,NA,NA,NA
424, Cortabarba Multigroom Philips Mg3730/15 Zona Sur ,1999,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(1 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/MYACOMPUTACION-LOMAS,https://articulo.mercadolibre.com.ar/MLA-796233201-cortabarba-multigroom-philips-mg373015-zona-sur-_JM#position=53&type=item&tracking_id=b963a760-42b6-48f5-bf3b-b25e8dea375b,NA,NA,NA,NA,NA,#796233201,Philips,Series 3000,MG3730/15,MG3730/15,220v,Planos,NA,NA,NA,NA
425, Maquina Afeitadora Xr1395 Remington Hyperflex Recargable ,3799,NA,"
			
				Nuevo
			
			
				
					 - 
				
				9
				vendidos
			
		",(3 disponibles),12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.0,5,https://perfil.mercadolibre.com.ar/BOSAROND_ONLINE,https://articulo.mercadolibre.com.ar/MLA-787264692-maquina-afeitadora-xr1395-remington-hyperflex-recargable-_JM#position=1&type=item&tracking_id=075a39f1-a713-4142-8298-dc866fbbaa9b,2,1,2,0,0,#787264692,Remington,HyperFlex,HyperFlex xr1395,XR1330220A,Batería,Giratorios,NA,NA,NA,NA
