search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Línea,Modelo,Formato,Color
546, Gorro Musical +bluetooth + Manoslibres Mp3 Llamadas ,44.999,69.999,18,2,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,5,1,https://perfil.mercadolibre.com.co/SIJ+DISTRIBUCIONES,https://articulo.mercadolibre.com.co/MCO-461685389-gorro-musical-bluetooth-manoslibres-mp3-llamadas-_JM#position=16&type=item&tracking_id=251c0bef-c5e6-469a-9d16-b93cc6979000,1,0,0,0,0,#461685389,NA,NA,NA,Over-ear,NA
547, Audifonos Lg Tone Pro Hbs780 Bluetooth Color Negro ,159.9,NA,2,8,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TECHCOMCO,https://articulo.mercadolibre.com.co/MCO-523289262-audifonos-lg-tone-pro-hbs780-bluetooth-color-negro-_JM#position=17&type=item&tracking_id=251c0bef-c5e6-469a-9d16-b93cc6979000,NA,NA,NA,NA,NA,#523289262,NA,NA,NA,NA,NA
548, Economicos Audifonos AirPods Touch Tactil I11 Tws Bluetooth ,64.99,NA,9,99990,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/ZUNA2049900,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=%2BP3jXWr1G6OqgLCiXuO%2BBwyQO%2BNEtueKYZO8i2ZkG9sH8DbCY0ezPPprVIiG7QOmaxKtQ7Y8I9YJNmpp8T0VJDrs%2FCrtTOmf0IbFHDVLKsByWkexbz39iJF9oElfyniCiUp7aUoRPwlkdSQw1XlQ4zFTyUOX8em%2FYy%2BODnmN6%2BBGD8YdqGAn2ur1Ev0iREU1FzERUO3EaqmZjD2xGDYn1rWrmXmh5gzArJmYSapcSyy43EctXOCI09hs9bj6HQBrRNwF%2BpiC%2FiGLIXezGkuh9J0gBiasJkIRAZsRbaNercKhWvnz9%2FjNziAAk3Vm91YJegqykhXwqc16vdAgx9vIoypj7zgb0B4civBMHC6xaS76E5kzGg8jMv0459puh0AHmZg73HMRUCuE89Ph6dmR3orejPyo6A19KaMX0zUw7vdv53r%2BZi0bBQ2%2FYmC4NUa1wppBcOjrdHTU6%2BDB9dQDjdqYp167MJBXa2DImQAJcA%2FU%2FYq0u%2Fm3HlAk273fgngJ4Mae1OCJzXiDTDQJZZXhAUreeOMMS2JH7%2FbPwGsCox3u8%2Fhe0K2aHTHeg8oIFPVyQlGLCNm882%2FMSn9rAKHPuE1Bo1R71aEhe5S3sUJZmleTXRWAXTGAZYX5rDy7apfsUSG9bmqGRX9oJJtXgO94t0VVpftlQwpMyzNl0Gqvr22rf72B7ZscIAK3XliXs3tM6RG95cqWCBMa%2Bb6jVxVxkeb5bTlkB3DB1YmnSM%2FPg%2B2gGcifz5BW78HMqdtB8CdaKYNzR0iBEZJ%2Bfpmn3iLEd9bjUz5YlKDHjpheE7eCPEDTXSegyRkScLFhgKjRN1DvYlCwGg6lL2RvRqKgtKeo4JVcrgbFgBivG7gz7VVELwQiH4mJr7MYMw8gYLuuymXDuc0%2BJS3IdHd%2Bv7dkxSsjxpEdwC%2BRrBGbC%2FkIB4l%2FjDi4D82zUuBF5KcgkkwU3BjNoXSi%2FBNjW1vZyPbnlpHp5jivnKXy4FXJ0yZlG1OJGRuXpadnuorBiGGFBtUBiMmcL5v0fHrNkYFSdKDZKbz0H0crk0bHKWG1N3GO8IFoqDyX%2FuSr896rLunFLSquePpM20uLTtO8xKVtshDgaCmFe0YyOuPRjOs1bM8o2sjnbuV9mTnsCRmiQH9RAVpOTJAaFii7M3eXFzv39hu21JdM%2F6swhpJOQ4rVnA1cVrsvkQ5Rx6IM2KmsZ4nGX7Sq62GvPI6m6QNl2sPWRXbjJerW1XpsfaJAe%2F28XgA3jioDL95e8mILPz2s%2Fwc6JbiOhDeko4gi6PQFQwJ%2B0gQkha1Vz%2FxFenB%2BnfHEZvUqRU6wuPMuyB3hPwZid9LQ5ESMwLkD5OprVd3VZfmXkZQsy%2BR0w6u3gazvD7BBfhDZnPeSXtO3FByuWPwRdywuA8Cwcf2Nd1go87akt8epIp1Z%2B%2BE6KvN5FMksJ%2FnWL9e4J2exPTIpy9JUZjIEJ5XsZEV0chyiXiDDB%2BE5jR1%2FgN%2F%2BYLYvausoOYPDKHDq6e8s7A5lR9APeSDS7WLV7AZBv5W%2BomTEEMQhkz63AXz9FzJE4nQDrJWx2HV4ia80rV%2FV0swOWsMz3tQo9IUqgtBvvwsCCcf7Hq33%2B7tlpw9mJT4g8m04pLHpOUOUaUXqWJE1X2F7X1mR2aPeeojCEfE4fdAU97hPHMZI%2F%2BGCaCRA%2Bm1vDOwf50%2Fr5D9G70fjauhe7ALE57RREKfl4OslDLA4kq%2FxSAxIIV8JCKWg2p3JDNJMbfc9BYOtHU%2BwGdPN,NA,NA,NA,NA,NA,#530348131,NA,NA,NA,NA,NA
549, Skullcandy Hesh 3 Auriculares Inalambricos Bluetooth Con Mic ,333.99,NA,2,12,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/SKYJOB,https://articulo.mercadolibre.com.co/MCO-532362623-skullcandy-hesh-3-auriculares-inalambricos-bluetooth-con-mic-_JM#position=19&type=item&tracking_id=251c0bef-c5e6-469a-9d16-b93cc6979000,NA,NA,NA,NA,NA,#532362623,Skullcandy,NA,S6HTW-K613,Over-ear,Red
550, Audifonos Manos Libres Bluetooth Sport Oferta iPhone Android ,22,NA,8,12,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/MAXICOLOMBIA,https://articulo.mercadolibre.com.co/MCO-481426264-audifonos-manos-libres-bluetooth-sport-oferta-iphone-android-_JM#position=20&type=item&tracking_id=251c0bef-c5e6-469a-9d16-b93cc6979000,NA,NA,NA,NA,NA,#481426264,NA,NA,NA,NA,NA
551, Tozo T10 Tws Bluetooth 50 Auriculares Verdadero Estereo Inal ,306.99,NA,2,12,12 cuotas,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/AFICIONADOS+ALOSRELOJES,https://articulo.mercadolibre.com.co/MCO-502155263-tozo-t10-tws-bluetooth-50-auriculares-verdadero-estereo-inal-_JM#position=21&type=item&tracking_id=251c0bef-c5e6-469a-9d16-b93cc6979000,NA,NA,NA,NA,NA,#502155263,Tozo,NA,NA,NA,NA
552," Audífonos Sony Bluetooth Llamadas, Sd, Radio Android + Envio ",70,NA,4,99,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/ISHOP.STORE,https://articulo.mercadolibre.com.co/MCO-522284261-audifonos-sony-bluetooth-llamadas-sd-radio-android-envio-_JM#position=22&type=item&tracking_id=251c0bef-c5e6-469a-9d16-b93cc6979000,NA,NA,NA,NA,NA,#522284261,Sony,NA,NA,Over-ear,NA
553, Audífonos Vidvie Bluetooth Manos Libres Inalámbricos Bt813 ,67,NA,2,13,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/JENN+ONLINE,https://articulo.mercadolibre.com.co/MCO-502385212-audifonos-vidvie-bluetooth-manos-libres-inalambricos-bt813-_JM#position=23&type=item&tracking_id=251c0bef-c5e6-469a-9d16-b93cc6979000,NA,NA,NA,NA,NA,#502385212,NA,NA,NA,NA,NA
554, Bose Noise-masking Audifonos Bluetooth Para Dormir ,1303.99,NA,2,12,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/WIMKA-STORE,https://articulo.mercadolibre.com.co/MCO-472910111-bose-noise-masking-audifonos-bluetooth-para-dormir-_JM#position=24&type=item&tracking_id=251c0bef-c5e6-469a-9d16-b93cc6979000,NA,NA,NA,NA,NA,#472910111,Bose,NA,NA,NA,NA
555, Plantronics Explorer 55 Auriculares Con Bluetooth Para Telef ,148.99,NA,2,12,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TIENDA+MALU,https://articulo.mercadolibre.com.co/MCO-510973959-plantronics-explorer-55-auriculares-con-bluetooth-para-telef-_JM#position=25&type=item&tracking_id=251c0bef-c5e6-469a-9d16-b93cc6979000,NA,NA,NA,NA,NA,#510973959,Plantronics,NA,NA,NA,NA
556, Audifonos Bluetooth Samsung Level U Flex Manos Libres Sport ,199.8,270.9,43,4,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.8,6,https://perfil.mercadolibre.com.co/DELLTHUS,https://articulo.mercadolibre.com.co/MCO-452945161-audifonos-bluetooth-samsung-level-u-flex-manos-libres-sport-_JM#position=26&type=item&tracking_id=251c0bef-c5e6-469a-9d16-b93cc6979000,5,1,0,0,0,#452945161,Samsung,Level,U Flex,Neckband,NA
557, Audifonos Bluetooh Sony Xb400by ,50.9,NA,43,20,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,4.5,6,https://perfil.mercadolibre.com.co/CAPO0724,https://articulo.mercadolibre.com.co/MCO-471837229-audifonos-bluetooh-sony-xb400by-_JM#position=27&type=item&tracking_id=251c0bef-c5e6-469a-9d16-b93cc6979000,3,3,0,0,0,#471837229,Sony,NA,NA,Over-ear,NA
558, Mini Audífonos Bluetooth Inalambrico. Auricular ,20,NA,1,10,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/JHON_SANABRIA,https://articulo.mercadolibre.com.co/MCO-519479906-mini-audifonos-bluetooth-inalambrico-auricular-_JM#position=28&type=item&tracking_id=251c0bef-c5e6-469a-9d16-b93cc6979000,NA,NA,NA,NA,NA,#519479906,NA,NA,NA,NA,NA
559," Auriculares Inalámbrico De Conducción Ósea, S600ob ",419.99,NA,2,12,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/BARATICOSHOP,https://articulo.mercadolibre.com.co/MCO-493427589-auriculares-inalambrico-de-conduccion-osea-s600ob-_JM#position=29&type=item&tracking_id=251c0bef-c5e6-469a-9d16-b93cc6979000,NA,NA,NA,NA,NA,#493427589,AfterShokz,NA,AS600SG,NA,Slate grey
560, Auriculares Bluetooth Mifo U2 A Prueba De Agua Ipx6 Silver ,99.9,NA,3,2,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TECDATASAS,https://articulo.mercadolibre.com.co/MCO-502959072-auriculares-bluetooth-mifo-u2-a-prueba-de-agua-ipx6-silver-_JM#position=30&type=item&tracking_id=251c0bef-c5e6-469a-9d16-b93cc6979000,NA,NA,NA,NA,NA,#502959072,NA,NA,NA,NA,NA
561, Auriculares Qcy Y20 Originales Sport Bluetooth 4.2 ,68.5,NA,3,3,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/NOMATECH+M%C3%93VIL,https://articulo.mercadolibre.com.co/MCO-521520295-auriculares-qcy-y20-originales-sport-bluetooth-42-_JM#position=31&type=item&tracking_id=251c0bef-c5e6-469a-9d16-b93cc6979000,NA,NA,NA,NA,NA,#521520295,QCY,NA,NA,NA,NA
562, Audifonos Bose Soundsport Inalámbricos 761529-0030 Citron ,549.9,NA,4,50,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/MAJOTIENDAONLINE,https://articulo.mercadolibre.com.co/MCO-449452233-audifonos-bose-soundsport-inalambricos-761529-0030-citron-_JM#position=32&type=item&tracking_id=251c0bef-c5e6-469a-9d16-b93cc6979000,NA,NA,NA,NA,NA,#449452233,Bose,SoundSport,NA,Over-ear,NA
563, Auriculares Bluetooth Wrz S8 Magneticos Inalambricos Con Mic ,138.99,NA,3,12,12 cuotas,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/AFICIONADOS+ALOSRELOJES,https://articulo.mercadolibre.com.co/MCO-502154547-auriculares-bluetooth-wrz-s8-magneticos-inalambricos-con-mic-_JM#position=33&type=item&tracking_id=251c0bef-c5e6-469a-9d16-b93cc6979000,NA,NA,NA,NA,NA,#502154547,WRZ,NA,NA,NA,NA
564, Auriculares Inalámbricos Tws Carga Magnética ,106.9,NA,3,4,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/OCAMPOOSORIOLEIDYYOHANA,https://articulo.mercadolibre.com.co/MCO-528878092-auriculares-inalambricos-tws-carga-magnetica-_JM#position=34&type=item&tracking_id=251c0bef-c5e6-469a-9d16-b93cc6979000,NA,NA,NA,NA,NA,#528878092,NA,NA,NA,NA,NA
565, Audífonos Inalambricos I9s-tws +accesorios Bluetooth ,70,NA,5,5,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/VENTASMYA,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=LAo5KNhpZDuX63zx9Lmc1jrbsSqnLfviseEftqxXj7FcSE2i6dNyJJ%2FpLzAl5%2BJPjxZmkTR%2FOP0h%2BNyhVLNgqF7TDIT0DVivBFd%2FQbH81jgZmEHKytPf0HjEALWLC5FYy37FdGl5S0oRL%2F3be%2B08zf2OMSNOJdhr5vZU9kIGQuMZzN2MecOnAs3PKDHdkYCViQNaY3kTfVjdyyLO%2F8%2BaFap1wbD%2BEYEnfc7N5j%2BbZYdKdC2ePIQjjgbl9eYv5YXliM%2BQ0LqLySUbwk70eSOU7N8y%2BZYU5Trk%2BDJtm2ZzL0RPhOow8jBVyY2NoFjYYbp4hjOs%2BIz3cN4SJhqoBYdVOik86eERZIqe6rEW%2Bje4iqzkaQMlpgj3QujZGyS0%2FNOsbiF5vzK3j3QgnzswIGXdnjRlId%2FeUmWQgQHqjkrutEmLHfblq5Vq0WP8DHJb38e4UeMSnxfqOH4Yt9679Ku%2Btzf3TecvL4m0DmV%2FHkT6%2Ffjd2t24y3jp%2BBJ7MfiIhtEwcckecRenJ4nNys7%2BnX61RFomGDRZ5ROhePIRUofSOEoi6xsu%2BQjTGsHFw%2FYGFVYLAm4KafRBJCRvdHi1bMPEeujb7ya5AFcNiU%2BKNB1OIZlB1G89i1GmdQw23djtli7AP%2BO7TdsvXIAOKkddj4RBL%2BtQ%2BmbPS1%2BlVUD6NGPgKRFvUUZD%2B%2B2GFhBwIkppGkBmjhdKZHuQc1GScN5NSAx6bEvtDX8B7eXS8PEh%2F3yFB6IxsiSrNd4%2B1R5dbb5zx%2FD0im57lqzJVk7%2FqDMPT32znt4F51yXxuJck7LVHh1fgfhGem8BZdDqh7%2FMCeqpSImy7ZZzTXImcWzSs4ksVklrZMhWPaezBBmsZQFVoWRuzg07jmW5U7%2BywdF6a3IaMcr1%2BabhTCqPGnV8i8iBqAIUdZaH4RncqvNqCe%2BlscjyVvHrazZSPp4V3egPvpwvDXz83UT7NJBO8CdxHvPgW%2BDVzoEsvQFNV3ByaMxdnYRa6svwAHvQgZ6GE4FZ7DLJm6ox9L8zLN7ZP%2BVVRJ%2FzD9TNfA4d2nV0p3iwYPv7lC8%2Bu1%2FLNGNPYrn7sd3YKpTBftOGv3fwTKc3%2FW%2B4Lpp9Hph4Btw91YkcDx2CxnNB7brQC6DLH%2Fty9dG8BGXoKlEcJr%2BOJKbNNFjZcc2RohbOLBdj9UBi97UyrShlCl2TP3DZJ4CXrvZAAsaWsRbSvrAJbQkbZvgKmKJMn50jSOJ887NZxpDwIyIb39VQO5rvmxgrKplPLzJMKv60u5R6aQgJygP4Qu9Iu0pceuBiYUeWVszd2UFtPFHPhJbAXigSy9VkxhZHH43Ee%2Bn1S%2FcL0hpEs0xCCIF8LTX2SFyLvBkHaCzQPguqLCn23%2BMMhsJdcIddKUqI%2BVg3qi8mZiDwLcnxLH5rae92NXIdd%2BESz9GnuIayU6QeNlBWA7je0%2F80W0zajsDj7OEbDuWn8UEDDidZOo8d1hWOTeycMD%2B7FNkzuZsI6irT3qC4ItQwhK4jIAhJoEZIg82gpn39UxtadZYb5SdicGy3rZjCLbEfOGrhntwMnS4xUjtwn3o5BhvOZ0GrmldlpnAZiHw0a4%2FwJBRXzmeCUGYa9JekgJxI5umOQQCU6P7jbtI6orGj%2Btn12RLiyW9Vig2gIWdGQmMM11v3CiHHKb18252Y8blAODGCTNGHeQ8BDvNL2CG%2BdjzD4uWDyCBMHqjQcSkUAXmJTcnKwWf8l5fi6IwIN1H%2FrPYfUWWKyw%3D%3D,NA,NA,NA,NA,NA,#526480287,NA,NA,NA,NA,NA
566, Sony Manos Libres Clip Auricular Bluetooth Para Smartphones ,226.99,NA,1,12,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/SKYJOB,https://articulo.mercadolibre.com.co/MCO-509881841-sony-manos-libres-clip-auricular-bluetooth-para-smartphones-_JM#position=36&type=item&tracking_id=251c0bef-c5e6-469a-9d16-b93cc6979000,NA,NA,NA,NA,NA,#509881841,Sony,NA,NA,NA,NA
567, Huawei Am61 Bluetooth Color Rojo ,159.9,NA,5,3,36 cuotas,NA,NA,Lo retiro en el domicilio del vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/DIEGOFERNANDORUEDAMONTAEZ,https://articulo.mercadolibre.com.co/MCO-506878452-huawei-am61-bluetooth-color-rojo-_JM#position=37&type=item&tracking_id=251c0bef-c5e6-469a-9d16-b93cc6979000,NA,NA,NA,NA,NA,#506878452,NA,NA,NA,NA,NA
568, Auriculares Deportivos Bluetooth M98metal Magnéticomicrofono ,18,NA,19,2,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/COMPRAS2018+COLOMBIA,https://articulo.mercadolibre.com.co/MCO-493974906-auriculares-deportivos-bluetooth-m98metal-magneticomicrofono-_JM#position=38&type=item&tracking_id=251c0bef-c5e6-469a-9d16-b93cc6979000,NA,NA,NA,NA,NA,#493974906,NA,NA,NA,NA,Negro
569, Audífonos Bluetooth Vidvie Manos Libres Inalámbricos Bt811 ,70,NA,2,13,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/JENN+ONLINE,https://articulo.mercadolibre.com.co/MCO-502383912-audifonos-bluetooth-vidvie-manos-libres-inalambricos-bt811-_JM#position=39&type=item&tracking_id=251c0bef-c5e6-469a-9d16-b93cc6979000,NA,NA,NA,NA,NA,#502383912,NA,NA,NA,NA,NA
570, Audifonos Kz Zs10 + Espumas + Modulo Bluetooth 8 Horas+ Estu ,289,NA,2,4,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.8,22,https://perfil.mercadolibre.com.co/KZCOLOMBIA,https://articulo.mercadolibre.com.co/MCO-501937528-audifonos-kz-zs10-espumas-modulo-bluetooth-8-horas-estu-_JM#position=40&type=item&tracking_id=251c0bef-c5e6-469a-9d16-b93cc6979000,18,3,1,0,0,#501937528,KZ,NA,ZS10,NA,NA
571, Auriculares Bluetooth I7s Mini Estéreo Inalámbrico Con Mic ,17.453,NA,1,5,12 cuotas,NA,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/MEJORARTUVIDACO,https://articulo.mercadolibre.com.co/MCO-516835472-auriculares-bluetooth-i7s-mini-estereo-inalambrico-con-mic-_JM#position=41&type=item&tracking_id=251c0bef-c5e6-469a-9d16-b93cc6979000,NA,NA,NA,NA,NA,#516835472,NA,NA,NA,NA,NA
572, Audifonos Inalambricos Bluethooth S7 T W S Con Power Bank ,119,NA,2,4,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/KLONSERVIC,https://articulo.mercadolibre.com.co/MCO-512059677-audifonos-inalambricos-bluethooth-s7-t-w-s-con-power-bank-_JM#position=42&type=item&tracking_id=251c0bef-c5e6-469a-9d16-b93cc6979000,NA,NA,NA,NA,NA,#512059677,NA,NA,NA,NA,NA
573, Audifonos Deportivos Bluedio N2 Bluetooth 4.1 Multipunto ,64.999,NA,42,9,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4,1,https://perfil.mercadolibre.com.co/SIJ+DISTRIBUCIONES,https://articulo.mercadolibre.com.co/MCO-453038946-audifonos-deportivos-bluedio-n2-bluetooth-41-multipunto-_JM#position=43&type=item&tracking_id=251c0bef-c5e6-469a-9d16-b93cc6979000,0,1,0,0,0,#453038946,Bluedio,NA,NA,NA,NA
574, Audífonos Bluetooth Magneticos Manos Libres ,12.999,NA,73,2,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/ANDROIDIGITAL,https://articulo.mercadolibre.com.co/MCO-503829138-audifonos-bluetooth-magneticos-manos-libres-_JM#position=44&type=item&tracking_id=251c0bef-c5e6-469a-9d16-b93cc6979000,NA,NA,NA,NA,NA,#503829138,NA,NA,NA,NA,NA
575," Diadema Bluetooth Manos Libres Bst-9953bt, Mp3 / Fm - Negro ",29.9,41,22,6,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,4.5,2,https://perfil.mercadolibre.com.co/JD+MARKET,https://articulo.mercadolibre.com.co/MCO-455699321-diadema-bluetooth-manos-libres-bst-9953bt-mp3-fm-negro-_JM#position=45&type=item&tracking_id=251c0bef-c5e6-469a-9d16-b93cc6979000,1,1,0,0,0,#455699321,NA,NA,NA,Over-ear,NA
576, Audifonos Bluetooth Inalambricos Manos Libres Celular H7 ,39.9,NA,15,NA,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,4.5,2,https://perfil.mercadolibre.com.co/COOLTEC.CO,https://articulo.mercadolibre.com.co/MCO-452940675-audifonos-bluetooth-inalambricos-manos-libres-celular-h7-_JM#position=46&type=item&tracking_id=251c0bef-c5e6-469a-9d16-b93cc6979000,1,1,0,0,0,#452940675,NA,NA,NA,NA,NA
577," Audífonos In-ear Bluetooth Deportes, Avantree Sacool, Negro ",71.9,98,34,8,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.8,5,https://perfil.mercadolibre.com.co/JD+MARKET,https://articulo.mercadolibre.com.co/MCO-446428923-audifonos-in-ear-bluetooth-deportes-avantree-sacool-negro-_JM#position=47&type=item&tracking_id=251c0bef-c5e6-469a-9d16-b93cc6979000,4,1,0,0,0,#446428923,Avantree,NA,Sacool,NA,NA
578, Auriculares Y Microfono Para Intercomunicador Moto Bluetooth ,39.9,NA,52,6,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,4.3,3,https://perfil.mercadolibre.com.co/MARTINECH.,https://articulo.mercadolibre.com.co/MCO-458603036-auriculares-y-microfono-para-intercomunicador-moto-bluetooth-_JM#position=48&type=item&tracking_id=251c0bef-c5e6-469a-9d16-b93cc6979000,1,2,0,0,0,#458603036,NA,NA,NA,NA,NA
579, Audífono Inalámbrico Manos Libres Mini Auricular Bluetooth ,29.9,NA,128,19,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.2,9,https://perfil.mercadolibre.com.co/FINOANDRES,https://articulo.mercadolibre.com.co/MCO-452295181-audifono-inalambrico-manos-libres-mini-auricular-bluetooth-_JM#position=49&type=item&tracking_id=251c0bef-c5e6-469a-9d16-b93cc6979000,5,2,1,1,0,#452295181,NA,NA,S-53,NA,NA
580, Audifonos Zealot B570 Bluetooth Microfono Fm Micro Sd Negro ,38,NA,4,1,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/GIMO5155648,https://articulo.mercadolibre.com.co/MCO-512242175-audifonos-zealot-b570-bluetooth-microfono-fm-micro-sd-negro-_JM#position=50&type=item&tracking_id=251c0bef-c5e6-469a-9d16-b93cc6979000,NA,NA,NA,NA,NA,#512242175,Zealot,NA,B570,Over-ear,NA
581, Audifonos Inhalambricos Xiaomi Airdots Bluetooth Negros ,149.9,NA,2,2,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/CELUOFERTASYMAS,https://articulo.mercadolibre.com.co/MCO-512888857-audifonos-inhalambricos-xiaomi-airdots-bluetooth-negros-_JM#position=51&type=item&tracking_id=251c0bef-c5e6-469a-9d16-b93cc6979000,NA,NA,NA,NA,NA,#512888857,NA,NA,NA,NA,NA
582, Audífonos Sony Deportivos In-ear Noise Cancelling - Sp600 ,363.93,519.9,6,10,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,5,1,https://perfil.mercadolibre.com.co/SONY+COLOMBIA?brandId=11,https://articulo.mercadolibre.com.co/MCO-472530839-audifonos-sony-deportivos-in-ear-noise-cancelling-sp600-_JM#position=52&type=item&tracking_id=251c0bef-c5e6-469a-9d16-b93cc6979000,1,0,0,0,0,#472530839,Sony,SP600,WI-SP600,In-ear,NA
583, Audífonos Manos Libres Inalámbrico Tws 17 ,44.9,NA,2,9,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TECNO-VENTAS13,https://articulo.mercadolibre.com.co/MCO-508642542-audifonos-manos-libres-inalambrico-tws-17-_JM#position=53&type=item&tracking_id=251c0bef-c5e6-469a-9d16-b93cc6979000,NA,NA,NA,NA,NA,#508642542,NA,NA,NA,NA,NA
584, Apple AirPods Serie 2 Bluetooth Si Soporta Carga Inalambrica ,799,NA,1,68,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/DESCOBAR78,https://articulo.mercadolibre.com.co/MCO-528388638-apple-airpods-serie-2-bluetooth-si-soporta-carga-inalambrica-_JM#position=1&type=item&tracking_id=f00d4f68-bfdc-4407-a31d-98a44050e590,NA,NA,NA,NA,NA,#528388638,NA,NA,NA,NA,NA
585," Audifonos Inalambricos Bluetooth Paga 1 Par, Lleva 2 Pares ",85,NA,11,4,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/CRISTIAN4268,https://articulo.mercadolibre.com.co/MCO-508851360-audifonos-inalambricos-bluetooth-paga-1-par-lleva-2-pares-_JM#position=2&type=item&tracking_id=f00d4f68-bfdc-4407-a31d-98a44050e590,NA,NA,NA,NA,NA,#508851360,NA,NA,NA,NA,NA
586, Audifono Qcy Qm1 Bluetooth Inalambrico Nuevo Modelo Bt 5.0 ,49.99,NA,6,12,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TECNOLOGIAYMASNET.COM,https://articulo.mercadolibre.com.co/MCO-529027112-audifono-qcy-qm1-bluetooth-inalambrico-nuevo-modelo-bt-50-_JM#position=3&type=item&tracking_id=f00d4f68-bfdc-4407-a31d-98a44050e590,NA,NA,NA,NA,NA,#529027112,NA,NA,NA,NA,NA
587, Audífonos Bluetooth I7s Inalámbrico 2 Auriculares Blanco ,42.9,NA,3,7,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TODO+CLIC,https://articulo.mercadolibre.com.co/MCO-519462575-audifonos-bluetooth-i7s-inalambrico-2-auriculares-blanco-_JM#position=4&type=item&tracking_id=f00d4f68-bfdc-4407-a31d-98a44050e590,NA,NA,NA,NA,NA,#519462575,NA,NA,NA,NA,NA
