search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Modelo,Formato,Marca,Color
907, Auricular Edifier W570bt Inalambrico Bluetooth 4.0 Microfono ,45,NA,1,5,18 cuotas,92.52,NA,Lo retiro en el domicilio del vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/INFINITTECHNOLOGY,https://articulo.mercadolibre.com.uy/MLU-454349745-auricular-edifier-w570bt-inalambrico-bluetooth-40-microfono-_JM#position=9&type=item&tracking_id=50adc40c-ba7c-46da-9ae3-1635a319e7ec,NA,NA,NA,NA,NA,#454349745,NA,NA,NA,NA
908, Bluedio Audífonos Bluetooth Inalámbricos T2 Plus Con Micr ,78,NA,0,NA,18 cuotas,160.38,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464918545-bluedio-audifonos-bluetooth-inalambricos-t2-plus-con-micr-_JM#position=10&type=item&tracking_id=50adc40c-ba7c-46da-9ae3-1635a319e7ec,NA,NA,NA,NA,NA,#464918545,NA,NA,Bluedio,NA
909, Auriculares Inalambricos Xiaomi Redmi Airdots -byv Import- ,2490,NA,0,50,18 cuotas,138.33,NA,Entrega a acordar con el vendedor,NA,NA,5,1,http://perfil.mercadolibre.com.uy/BV+IMPORTACIONES,https://articulo.mercadolibre.com.uy/MLU-465732425-auriculares-inalambricos-xiaomi-redmi-airdots-byv-import--_JM#position=11&type=item&tracking_id=50adc40c-ba7c-46da-9ae3-1635a319e7ec,1,0,0,0,0,#465732425,AirDots,Sin Vincha,Xiaomi,NA
910," Wscsr - Auriculares Inalámbricos Para El Coche, V4.1 Mini ",51,NA,0,NA,18 cuotas,104.86,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464920324-wscsr-auriculares-inalambricos-para-el-coche-v41-mini-_JM#position=12&type=item&tracking_id=50adc40c-ba7c-46da-9ae3-1635a319e7ec,NA,NA,NA,NA,NA,#464920324,NA,NA,NA,NA
911, Auricular Klip Xtrem Inalámbrico Bluetooth Tutiendaonline.uy ,780,NA,0,2,18 cuotas,43.33,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TUTIENDAONLINEUY,https://articulo.mercadolibre.com.uy/MLU-458311162-auricular-klip-xtrem-inalambrico-bluetooth-tutiendaonlineuy-_JM#position=13&type=item&tracking_id=50adc40c-ba7c-46da-9ae3-1635a319e7ec,NA,NA,NA,NA,NA,#458311162,NA,Con Vincha,NA,NA
912, Auriculares Con Bluetooth S6 Negros ,840,NA,4,20,18 cuotas,46.67,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/PRO-ACCESORIOS-Y-CELULARES,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=RqfpZpK%2BW4IylDUutfu9bwjH3HuV9%2BDnfIP34iLuuLHSz8oWMep0T%2B1kriPIMfc7nFkQv7RuS4D2CiPKsKeyW3OGFisuUbDnAYOsCCje2KCQotnrOn7vkmR6iiUhdMcXu6bWcirUXvLJN6xsKjtznO%2B7svaipd1A15R6Nvl6qy%2BiPJuVu%2Fa%2BzOwKKRHxPd4kQLU5pX3DE6gZX9CjBCngC%2BVVfo8YL%2BD758T4OuHccoXeC1D92V7AwmBovSuAXv6jD2sNstDRK20djrr0I7Hsi%2BYtOsxYJeQRhmhm3xK8ViLqkUZUU2FH2BhC%2FzwVyxCkiS%2FgGuYTwavv9ppEAHDQkKEY9tjGPvpApYsZpRBAZoJNd1sVNGO%2BaRO%2BumT6%2FmedI6peOFUf5wsj58Yi1y13m3S802d3PsE19aYPcVEJlurgepPZuTtmHDToocpZWrqIOr5nXiCVFV06SVbSXBEAjf%2BWg53btzbOkxYi%2BOLeQ7e1QeHJG%2BOQ9eJlV6R%2FzfY4drAm5uEPGTZa23Qs8Bjvy%2Fa3BWEbgGNWYK%2BIl6uwxIhBJP%2BrQ22vnnbIMigLZMRgKWB2DWiSfxosJLJTrZOL5qguXv6OLDSLery4Id%2BfVkdz0uFjJckDMMIg%2BsSjjl6TJW9Ou24ERYBHlxr51vtkEz2lI%2BIHizVDCpfgvquUUi3GWu%2BAP%2FByHzOad7zqtb%2BMb5EajyrjgPUpIKHcUmZelxCm3MpP8D69UOTeuS7Sm%2FIOPnNyJHwZkpMuvzdw1kifpAfavufyBOvvkcXb3pg%2FJVuQ1DU52696TYPplA%2BHU11EvX8ULGsh0Lz6Wz%2BCJqcSHGaJ1NI1wyPC9v%2BgRm4LxLR1cfkeSOBzbDcoT5h7VN20WeeYm7rvj%2B%2FCc1wqUhgQ8eG0wUUtfFdYQK2aSWCYZJ%2FXCT0PpZZpVWEufoUE%2BWeV471B9I8Bm8wjGYKWPtAw9tuzb3rMTG6q5w9IPrv6c8k55%2BOAqszRw7GFK3%2FKacXNRq%2FdJSoNQl%2Fm%2B4g%2BMGxWwDgDd7m%2FbRa%2B34Tzdhi9IePb%2FuhLjQizOLksyi55Lsn1%2BPmWCsNFlCrf1aAewr4F%2B%2FSIq8xKfM9rJDyx6JFXsDjMipO5QmrhXhXWLVRd%2BoiJcdda5Obbz6zZE1WtYd%2FJEKD7v%2BQlfdugS6yexWsekI4WojYWkXSKfbrzhJvAbUYIn3P7E9zTffD9TC3p%2BHgjamtfcK7OvFOYZ8xj4R8nHLPGT6%2FRlZeMma9ekGskYgpsS%2FRDl%2BwpzB3ITOPW6QLXJAatWRl4R0gSOZrJ%2ByCvEo6Pm66nEOofmPltgzhZsuz54tdRTMuwOsAolUGd9e8CFsVzL5nkpyVMXs5JI9o1HkZYLJ7HSiwGnLJaQlGhAtzzlmpebFyAQr2Pa3%2BfiDlEZwtloS3TVLJe47W4wn8AycGv6LdhQqf63nw4K%2FGuL2GjEPJ8oAarUKhWfofBm%2BhfiPRh8DLvrtXG%2FgwLVMF7mATFQDL%2FRIruG%2B9T8tFU2ym%2FPKpPMTKbfuMdXqN1oGlKLEZnIv%2B3kVcA7txNB%2FtNCwdavLQqpklEty8wjYf%2BLdzvOQLuU77758MHp%2By%2FZCY%2BZ14D%2FPczrrO55DZ4Z0Ps9OVQxrO%2FFHWhWKCPu%2BkFIQN9dq4SfeUTf244IehTeH0GGaR7rM0ptIorqlfy1hYK5EXP70wNuDp1SyNLyhxfXN%2BucquP1pUSYfDhoVST%2B7H6fu%2FG0wLSaQ5duphQmoSQ%2FBq7BKlAHKVcQWnCVufouQqRGKQM2bLVvk24ijw8H9mnfEyrIg1qcNY%3D,NA,NA,NA,NA,NA,#444709211,NA,NA,Razer,NA
913, Auricular Bluetooth Gorsun E88 ,1200,NA,0,NA,18 cuotas,66.67,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TUNACEL,https://articulo.mercadolibre.com.uy/MLU-456765824-auricular-bluetooth-gorsun-e88-_JM#position=15&type=item&tracking_id=50adc40c-ba7c-46da-9ae3-1635a319e7ec,NA,NA,NA,NA,NA,#456765824,NA,NA,NA,Negro
914, Auricular Bluetooth Fineblue 3 En 1 ,722,NA,1,20,18 cuotas,40.11,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/CIRCUIT+OFERTAS,https://articulo.mercadolibre.com.uy/MLU-447582760-auricular-bluetooth-fineblue-3-en-1-_JM#position=16&type=item&tracking_id=50adc40c-ba7c-46da-9ae3-1635a319e7ec,NA,NA,NA,NA,NA,#447582760,NA,NA,NA,NA
915, Auriculares Billboard Bluetooth Gris 6 Horas 10 Mts Calidad ,1012,NA,0,999,18 cuotas,56.25,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/NNET+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-453517175-auriculares-billboard-bluetooth-gris-6-horas-10-mts-calidad-_JM#position=17&type=item&tracking_id=50adc40c-ba7c-46da-9ae3-1635a319e7ec,NA,NA,NA,NA,NA,#453517175,NA,Sin Vincha,NA,NA
916, Auriculares Con Bluetooth Tm740 Negros ,750,NA,0,NA,18 cuotas,41.67,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/PRO-ACCESORIOS-Y-CELULARES,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=stijAUcejkJgSVYdtM6FaZgQPFkrDB3utst1Ge6DRKwRaS3eb7cYWyQsQIXH6IYJJLuBPO8PokB%2BbkPPf%2BAtTnSCxrNFcOCcyXfG7Mw4dykJpbFrXOR8yprnL7qYC4NEV8JVSTlYdsyY19WdXMjLEawvj5PcuTJfIp%2BlgzP8Ua4Yu5mfcWfdOA8z4mWKL7IAxIl1WRvRwe9nNAfmPBx6W2DOYMMrSNugK4aMzH0PDiLe1K8llwDEjnb3WFALIhfbSbaHlRA91W%2BUdCs7kMNVTzuZbZd4PcMeQ1YPai9b5ECIV74AKhgNciLVftv2bUIO8vJj17AN6E%2FlKPpqN08Bp%2B6b7Os7z%2Bnckn0QDjrp2U7OheKB1PwVXEkpqNLTzjP8C6spQB%2Ba065Gcg5KZccRoJYnwjenB5Ii6adU8Rse77xJqoavLuTcaaZThIVkKuWOcGPum6mXF7IG8bmJZYK6yTodoMkV97wB8qcxv3aNyCNR8kYUrK%2FbZOEiQ%2B0N%2F5tgntc6pmGa38YCOmaVTu1kP8fTcunxB9z6vlrEY3xPueBkg8itPZ0PYoqiEdEaBhGvNrtP4NBtdUqNCfKD0%2BtkDykOFVwMNJlRN0RFHOR%2FYS%2BC59JfFTnB1LJeHFw1lYQMTi94%2BMEz1%2BETlS8jn6JU9yrLOls5V8x6mOXSj24dJprS4rC5XApSmA8fipM%2BpjDvl3z2FkfsK%2BKzvZ%2BwCTrnh1t4QBRYSAJpqzkg%2Bx7J1I3qQUlVp0rFrStKSMShsItX7LgNcGPc0YI6k0QNrpEepPGfsSCBFGhIMfnaWf5S3Y4D%2BjiFR%2BMm6St%2Banvw25ouDEs1HHQ%2FdCMGho1LK95kaeRVsXT81vo71InjSGILKHQU45XcPYq9nQuKw4EZk2ozl8oufTnv8gcwusBDZCGVqhVP7oQ0%2FY%2BLjPdflqXJFwi5XMkj9H9f6hfYYgbvvImrCsIw5xoM39%2BBgxMJz%2BEZeoTSeH4k03Z%2BzvgQMH8Z5YBzGqGgMw27KXu1G6OVK%2BwVOg0s3BzCYNQSr%2BxfSHCQJaGs39NoD%2Bkm8UeaxbA1bl%2F69yAvhru2wGGiLoYW6YI31aXlm%2Bqt6yfOEMJ78Wf6XN3mghUUSFa6x%2Fv%2FTduTSXWOoNxnzgxf4fVLHAgwXNXit8BiAPio87Jw2xhEdSvLzAMN1InV1fw0WrWg7Ncbo5PH5ioeTvfdts5aB4Rj8sKkIwSsnwc%2FjaWzqRr3NKIKfl4GkNMp8608NivNBeX60wXlg0N78FL6waEyP445DVpHBTcqGKDh6XdPdEZZBqCfMpHmD0lD5GYJx%2BMWxMevSFXjmk1OEjaqFBgwVnsrstjIZricCgVOvQmlVM%2Blm0J%2BlU1fUfFXUEH4FifSfvLMrK3h1Lywev0YJlzdUTU3joyz1VK5kjSWZf1hwlN158m4ie%2BQM5mtxJm5%2BI37SouHZv3Q0CSjJ%2Bzoul2YmDVLmtsfDYlbg8L%2Fv%2B%2BfjC%2BKsC%2B7uVcnzlEXaR%2BHtHvg5gkBLyYDyBDrMzyVSp%2BsqqcQwWls7LdvnQKzKxl5%2F57nbYcsWrSfNWPx6sEbJKaFVfP9BPutcMXgXHPxy9FIq4b0%2B6%2BTne5WPsqM5lsXcQue0myxVKFYVPPm9EWdkNor3cvQmDf0TSUUkc6HW8fBD6lQJmYaUto9Hw%2FIAcHAYg2VEfN8ZU2oQNNNzeKUEybB7GZQLK6id%2BQwyAPDnpLGFD456yGJJGlwUW9sjL95F5uGfnHvaFVlfRToecVX4Io3gkJj%2FATxd8QCuS3WgR7cNoXHVzOBY1EzaUmmcLxJrYs%3D,NA,NA,NA,NA,NA,#449481923,NA,Con Vincha,NA,NA
917, Auriculares Bluetooth Plantronics M165 - Embalaje Al Por. ,97,NA,0,NA,18 cuotas,199.44,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-457390298-auriculares-bluetooth-plantronics-m165-embalaje-al-por-_JM#position=19&type=item&tracking_id=50adc40c-ba7c-46da-9ae3-1635a319e7ec,NA,NA,NA,NA,NA,#457390298,NA,NA,Plantronics,NA
918, Auriculares Bluetooth Manos Libres Ifrogz Toxix iPhone Febo ,1090,NA,72,50000,18 cuotas,60.56,NA,Lo retiro en el domicilio del vendedor,NA,NA,4.4,8,http://perfil.mercadolibre.com.uy/FEBOUY,https://articulo.mercadolibre.com.uy/MLU-444612782-auriculares-bluetooth-manos-libres-ifrogz-toxix-iphone-febo-_JM#position=20&type=item&tracking_id=50adc40c-ba7c-46da-9ae3-1635a319e7ec,4,3,1,0,0,#444612782,NA,Con Vincha,NA,NA
919, Tonos Lg Hbs-910 Infinim Bluetooth Auricular Estéreo - Em ,186,NA,0,NA,18 cuotas,382.44,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-457431719-tonos-lg-hbs-910-infinim-bluetooth-auricular-estereo-em-_JM#position=21&type=item&tracking_id=50adc40c-ba7c-46da-9ae3-1635a319e7ec,NA,NA,NA,NA,NA,#457431719,NA,NA,NA,NA
920," Auriculares / Vincha Deportiva Bluetooth, Radio Y Sd Unicas ",490,NA,49,9,18 cuotas,27.22,NA,Entrega a acordar con el vendedor,NA,NA,4.1,7,http://perfil.mercadolibre.com.uy/PLAZATECNOURUGUAY,https://articulo.mercadolibre.com.uy/MLU-447134252-auriculares-vincha-deportiva-bluetooth-radio-y-sd-unicas-_JM#position=22&type=item&tracking_id=50adc40c-ba7c-46da-9ae3-1635a319e7ec,5,0,0,2,0,#447134252,NA,Con Vincha,NA,NA
921," Auricular Bluetooth, Aiyiben Mini S530 manos Libres Bluet ",43,NA,0,NA,18 cuotas,88.41,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-460038419-auricular-bluetooth-aiyiben-mini-s530manos-libres-bluet-_JM#position=23&type=item&tracking_id=50adc40c-ba7c-46da-9ae3-1635a319e7ec,NA,NA,NA,NA,NA,#460038419,NA,NA,AIYIBEN,NA
922, Skullcandy Ink'd Auriculares Inalámbricos Bluetooth Con M ,113,NA,0,NA,18 cuotas,232.34,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-461657345-skullcandy-inkd-auriculares-inalambricos-bluetooth-con-m-_JM#position=24&type=item&tracking_id=50adc40c-ba7c-46da-9ae3-1635a319e7ec,NA,NA,NA,NA,NA,#461657345,INK'D,NA,Skullcandy,NA
923, Auriculares Bluetooth 4.1 Aiwa Potentes Manos Li Worldmaster ,1437,NA,0,NA,18 cuotas,79.83,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/WORLDMASTER+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-461593756-auriculares-bluetooth-41-aiwa-potentes-manos-li-worldmaster-_JM#position=25&type=item&tracking_id=50adc40c-ba7c-46da-9ae3-1635a319e7ec,NA,NA,NA,NA,NA,#461593756,NA,In-ear,NA,NA
924, Aloutte V4.1 - Auriculares Inalámbricos Bluetooth Con Ban ,76,NA,0,NA,18 cuotas,156.26,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464692174-aloutte-v41-auriculares-inalambricos-bluetooth-con-ban-_JM#position=26&type=item&tracking_id=50adc40c-ba7c-46da-9ae3-1635a319e7ec,NA,NA,NA,NA,NA,#464692174,NA,NA,NA,NA
925, Auricular Con Bluetooth I7 Inalambrico Bigsale ,599,NA,1,10000,18 cuotas,33.28,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/BIG.SALE,https://articulo.mercadolibre.com.uy/MLU-455137058-auricular-con-bluetooth-i7-inalambrico-bigsale-_JM#position=27&type=item&tracking_id=50adc40c-ba7c-46da-9ae3-1635a319e7ec,NA,NA,NA,NA,NA,#455137058,NA,NA,Ledstar,NA
926, Auriculares Bluetooth Nanami Sports Inalámbricos Con Band ,57,NA,0,NA,18 cuotas,117.20,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464692895-auriculares-bluetooth-nanami-sports-inalambricos-con-band-_JM#position=28&type=item&tracking_id=50adc40c-ba7c-46da-9ae3-1635a319e7ec,NA,NA,NA,NA,NA,#464692895,NA,NA,NA,NA
927, Auriculares Energy Sistem Headphones 7 Bluethoot 4.0 Anc ,125,NA,0,10,18 cuotas,257.01,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/INFINITTECHNOLOGY,https://articulo.mercadolibre.com.uy/MLU-454466384-auriculares-energy-sistem-headphones-7-bluethoot-40-anc-_JM#position=29&type=item&tracking_id=50adc40c-ba7c-46da-9ae3-1635a319e7ec,NA,NA,NA,NA,NA,#454466384,NA,Con Vincha,Energy Sistem,NA
928," Mini Bluetooth Earbud, Peyou Auricular Inalámbrico Blueto ",54,NA,0,NA,18 cuotas,111.03,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464880663-mini-bluetooth-earbud-peyou-auricular-inalambrico-blueto-_JM#position=30&type=item&tracking_id=50adc40c-ba7c-46da-9ae3-1635a319e7ec,NA,NA,NA,NA,NA,#464880663,NA,NA,NA,NA
929, Inalámbrico Bluetooth Auriculares Earbud Auriculares In-e ,53,NA,0,NA,18 cuotas,108.97,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464916935-inalambrico-bluetooth-auriculares-earbud-auriculares-in-e-_JM#position=31&type=item&tracking_id=50adc40c-ba7c-46da-9ae3-1635a319e7ec,NA,NA,NA,NA,NA,#464916935,NA,NA,NA,NA
930, Auriculares Samsung Hm1300 Bluetooth Easybuy ,25,NA,0,5,18 cuotas,51.40,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/EASYBUYSHOP,https://articulo.mercadolibre.com.uy/MLU-458322109-auriculares-samsung-hm1300-bluetooth-easybuy-_JM#position=32&type=item&tracking_id=50adc40c-ba7c-46da-9ae3-1635a319e7ec,NA,NA,NA,NA,NA,#458322109,NA,Sin Vincha,Samsung,NA
931, Trinity Delta Auricular Bluetooth  superb Manos Libres E ,57,NA,0,NA,18 cuotas,117.20,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464917242-trinity-delta-auricular-bluetoothsuperb-manos-libres-e-_JM#position=33&type=item&tracking_id=50adc40c-ba7c-46da-9ae3-1635a319e7ec,NA,NA,NA,NA,NA,#464917242,NA,NA,NA,NA
932, Auricular Bluetooth Sport Clip Kolke Koa 135 ,398,NA,1,299,18 cuotas,22.11,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/CASAHOGARCASARINO,https://articulo.mercadolibre.com.uy/MLU-456544504-auricular-bluetooth-sport-clip-kolke-koa-135-_JM#position=34&type=item&tracking_id=50adc40c-ba7c-46da-9ae3-1635a319e7ec,NA,NA,NA,NA,NA,#456544504,NA,Con Clip,Kolke,Rojo/Negro
933, Auriculares Bluetoooth Hands Free Bytech ,400,NA,0,50,18 cuotas,22.22,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/PRO-ACCESORIOS-Y-CELULARES,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=CrYF5CvDAVT6BJP%2FycYTwBJjz44kXnLNZJbAEGSS0zvsBsOZk9fzoxUsyJ9pOpud%2FExXLoh502%2BC2jruhqEYl46ncWtaHi%2FWZ3YMUtGEFWI75PpTNyFIdmI8KeIKN2WP4b9sfd953mUGns%2Bv%2FV2B01ioB3BuznmW%2FYcJZgi6z8rEMYboXKD%2F7pyucbTTUWwdmVhHug6Hny2FEV9uEE75IuNQy546y8Uxni1xVRuCDxD%2FrBRz5lQBefFnGwLFnDeHHujsS5Oh52ewE8QYOATXJSClE7R7f5TO9pHEv5fVwcqrs%2FLecf28RIIkgJHH%2BmSdBME9p3466MDYkEq51caQsJrPUBKXuCy1S5nRKhhnxpHuuEgZtxCGJugm8N2BjGkqw3IDoLXhGS9PsEeQsP%2BeMI1%2FgYntfHLc%2BW8BlfvGPWI%2FB6zIaAX3aOphp%2FZYAADPJR0Ck1qG8WqE7eufar6xRfiky1pjRJihkgJjnxCdVDiHUGg%2FAKqwcWPwYjsHqw4ZwXZToC0HxnH0QxbORlAKK7zcVxmqUnDK26TZvKkornvKiAhX97VgitISm7Tkz8guJiT1ZUDCmrWk6uT6s4qm4gXS6L%2FMI8bWbPexU89XIDf6Q3EI3Yc9wbohc3DHGmPtzxZfbeZU9H3CKkYqPvw7NJ57aqBHDV%2F8dh%2Fb%2BrCjomVofWRLjc8LnFFakr4vQt%2Flylp%2B2pUfwu38na55AKuUGLKXOZQyH2nrEIE%2F5JlO2u%2F9qot%2BfaXMjqFAOA4cZI756Pquos%2B6gCK2lb7eSPadzOB%2BrlDZQzJghn6msD32i%2F0V3vOYEUYyO59mnfXzmXNlxR%2FPitfwjbtsHWbeKfAf4O%2Bjxa7xvabK%2FlvDRg9dfSl1LQz2lWabgkvOmIC4s%2BRZHMQaqKUbMJ1K6SJ4lliqfeCHrv9t6sO0nHKLCjkgDiIpZK5Kjo5APlGDR6I%2FEEMCnakWqGNVw%2Bxf2jyJ3639bxKpFf3dbj5Znk3eTiGUPYnwmhjmSWRl6WUvqPLQyPXoh3cjCLtswmnxTjZZwc42HZkDQZzypTC%2BpSmGGdWJG8fm0Pdan8%2FTn%2BbbJLJv%2FzFuiz93kG%2BhqxRzNVtx8jfPcD9DP%2BO1Y6FYhMYM33YnCVAlTGlqPqlpguODFquSgHDYhrfmbl434i0PbSedQ0SZ%2F7nGhaZg4zcmuQV8N8PAZyQlXQdiO7pM5ViGUauXVGBltjOYfDEACYtoAvfqTtMS7Yh5mIHzwfEQ6PNRhtfeBht2lyObRWrxu3AncYa2BxsvI25iUcDSEQfYe1CGxZvXOvCaInjOusymMMzlive56oEnf4Db8FSvnhDmwj8f2%2FbZbal6RTW0%2BV0Knskn4S9rSDpRReNp9OpQDN%2FI7vLpa25abU0ZVzXtN9A7tq0vuEgInqUyJZXA0PHIJcIaTC9mwWv770orTb%2BuugYW4kRHOHznHQH1K%2BDUrvgNZEO9bvmwnYEBHUUi%2BD38HTjKRAKZX1eP2twTGn28e22pdSNN6BHyOyi3yPve8SJLmRwc093JXH2w4w5HXB58WMtxlNgMjCcpc3zChdRT7NcZGJSS0dXQmLwjShhMKyGEBBLLA6eAKFvIenBBts21qg4F2GJs1wdHSyYisMN1NoQF6ocI4BZO3vmyVsnTE6fYU3NygvB5wwxA93EhyERScToLglFbuHxgksdQe6q0HU0u0spcUSTKJXYG%2FrLBk9RIoVZcb2Q1MolcuTtuushem2sPterXSY%2BjT48PfImqPpQ4NV%2Fp3CGEwXBCn5fKX9v3BxKwvb7PcwSGz7PfAW9b2wYOeA%3D%3D,NA,NA,NA,NA,NA,#449481920,NA,Con Vincha,NA,NA
934, Auriculares Inalámbricos Sudor Ix Cuello Bluetooth Auricu ,60,NA,0,NA,18 cuotas,123.37,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464917409-auriculares-inalambricos-sudor-ix-cuello-bluetooth-auricu-_JM#position=36&type=item&tracking_id=50adc40c-ba7c-46da-9ae3-1635a319e7ec,NA,NA,NA,NA,NA,#464917409,NA,NA,NA,NA
935, Auriculares Inalambricos Vincha Bluetooth Radio Fm Sd Mfshop ,559,NA,0,12,18 cuotas,31.06,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MFSHOPUY,https://articulo.mercadolibre.com.uy/MLU-463283824-auriculares-inalambricos-vincha-bluetooth-radio-fm-sd-mfshop-_JM#position=37&type=item&tracking_id=50adc40c-ba7c-46da-9ae3-1635a319e7ec,NA,NA,NA,NA,NA,#463283824,NA,Con Vincha,NA,NA
936," Auriculares Bluetooth Urwill Inalámbricos V4.1 Estéreo, A ",47,NA,0,NA,18 cuotas,96.64,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464917893-auriculares-bluetooth-urwill-inalambricos-v41-estereo-a-_JM#position=38&type=item&tracking_id=50adc40c-ba7c-46da-9ae3-1635a319e7ec,NA,NA,NA,NA,NA,#464917893,NA,NA,NA,NA
937," Auriculares Bluetooth Para Correr, Compatibles Con iPhone ",67,NA,0,NA,18 cuotas,137.76,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464921048-auriculares-bluetooth-para-correr-compatibles-con-iphone-_JM#position=39&type=item&tracking_id=50adc40c-ba7c-46da-9ae3-1635a319e7ec,NA,NA,NA,NA,NA,#464921048,NA,NA,NA,NA
938, Auriculares Estéreo Inalámbrico Bluetooth Manos Libres ,489,NA,0,50,18 cuotas,27.17,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TUBELUXUY,https://articulo.mercadolibre.com.uy/MLU-463976290-auriculares-estereo-inalambrico-bluetooth-manos-libres-_JM#position=40&type=item&tracking_id=50adc40c-ba7c-46da-9ae3-1635a319e7ec,NA,NA,NA,NA,NA,#463976290,NA,Sin Vincha,NA,NA
939," Auriculares Bluetooth Con Oreja Superior, Auriculares Est ",61,NA,0,NA,18 cuotas,125.42,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464921219-auriculares-bluetooth-con-oreja-superior-auriculares-est-_JM#position=41&type=item&tracking_id=50adc40c-ba7c-46da-9ae3-1635a319e7ec,NA,NA,NA,NA,NA,#464921219,NA,NA,NA,NA
940, Auriculares Bluetooth Manos Libres Jam Been There Febo ,2250,NA,32,5000,18 cuotas,125.00,NA,Envío a todo el país,NA,NA,4.3,3,http://perfil.mercadolibre.com.uy/FEBOUY,https://articulo.mercadolibre.com.uy/MLU-444274314-auriculares-bluetooth-manos-libres-jam-been-there-febo-_JM#position=42&type=item&tracking_id=50adc40c-ba7c-46da-9ae3-1635a319e7ec,1,2,0,0,0,#444274314,NA,Con Vincha,JAM,Gris azulado
