search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del celular,Color,Marca,Modelo,Material
97," Protector Funda Case Magnético iPhone 7, 7 Plus, 8, 8 Plus ",45,NA,"
			
				Nuevo
			
			
		",(20 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ASMOBILEACCESORIES,https://articulo.mercadolibre.com.pe/MPE-435746530-protector-funda-case-magnetico-iphone-7-7-plus-8-8-plus-_JM#position=47&type=item&tracking_id=61d4b80f-6ce4-4e9d-a7ee-4e871a580182,NA,NA,NA,NA,NA,#435746530,Huawei,NA,NA,NA,NA
98, Funda De Gel Transparente Para iPhone 8 Plus ,20,NA,"
			
				Nuevo
			
			
		",(10 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/SENDS_VICTOR2010,https://articulo.mercadolibre.com.pe/MPE-429368898-funda-de-gel-transparente-para-iphone-8-plus-_JM#position=48&type=item&tracking_id=61d4b80f-6ce4-4e9d-a7ee-4e871a580182,NA,NA,NA,NA,NA,#429368898,Apple,NA,NA,NA,Gel
99," Funda Case Protector Antigolpes iPhone 7, 8 Plus Con Parante ",35,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(99 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/DASTORE+PERU,https://articulo.mercadolibre.com.pe/MPE-429706400-funda-case-protector-antigolpes-iphone-7-8-plus-con-parante-_JM#position=49&type=item&tracking_id=61d4b80f-6ce4-4e9d-a7ee-4e871a580182,NA,NA,NA,NA,NA,#429706400,Apple,NA,ROCK,Kickstand,NA
100," Case Funda Protector Para iPhone 6s, 6, 8 Plus ",35,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/GHINEXS,https://articulo.mercadolibre.com.pe/MPE-436930371-case-funda-protector-para-iphone-6s-6-8-plus-_JM#position=50&type=item&tracking_id=61d4b80f-6ce4-4e9d-a7ee-4e871a580182,NA,NA,NA,NA,NA,#436930371,Apple,Negro,NA,NA,NA
101, Funda Case Protector Militar iPhone 7/8/plus/x C/parante Usa ,169,NA,"
			
				Nuevo
			
			
		",(80 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/GLOBAL+CELS,https://articulo.mercadolibre.com.pe/MPE-436678834-funda-case-protector-militar-iphone-78plusx-cparante-usa-_JM#position=1&type=item&tracking_id=1e3c6ff9-cfe0-4d4a-a26a-4a2fe1222382,NA,NA,NA,NA,NA,#436678834,Apple,NA,NA,NA,NA
102, Case Funda Silicona iPhone 6s/6plus 7/7plus 8s/8plus Sellado ,29,NA,"
			
				Nuevo
			
			
		",(200 disponibles),NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/LUNA281192,https://articulo.mercadolibre.com.pe/MPE-437276660-case-funda-silicona-iphone-6s6plus-77plus-8s8plus-sellado-_JM#position=2&type=item&tracking_id=1e3c6ff9-cfe0-4d4a-a26a-4a2fe1222382,NA,NA,NA,NA,NA,#437276660,Apple,NA,NA,Silicone Case,Silicone
103, Funda Audio Multifuncional Para Iphone 7/8 & 7/8plus Baseus ,100,NA,"
			
				Nuevo
			
			
		",(10 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ZONAMOVILPERU1,https://articulo.mercadolibre.com.pe/MPE-433232637-funda-audio-multifuncional-para-iphone-78-78plus-baseus-_JM#position=3&type=item&tracking_id=1e3c6ff9-cfe0-4d4a-a26a-4a2fe1222382,NA,NA,NA,NA,NA,#433232637,NA,NA,NA,NA,NA
104, Case Protector Funda Cover Armor iPhone 7 Plus / 8 Plus ,49,NA,"
			
				Nuevo
			
			
		",(10 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NDMSTORE,https://articulo.mercadolibre.com.pe/MPE-429541358-case-protector-funda-cover-armor-iphone-7-plus-8-plus-_JM#position=4&type=item&tracking_id=1e3c6ff9-cfe0-4d4a-a26a-4a2fe1222382,NA,NA,NA,NA,NA,#429541358,Apple,Negro,NA,NA,NA
105, Funda Mercury iPhone 8 Plus Cover Case Carcasa Estuche ,59,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MACMELLOWMIRAFLORES,https://articulo.mercadolibre.com.pe/MPE-433546951-funda-mercury-iphone-8-plus-cover-case-carcasa-estuche-_JM#position=5&type=item&tracking_id=1e3c6ff9-cfe0-4d4a-a26a-4a2fe1222382,NA,NA,NA,NA,NA,#433546951,Apple,NA,NA,NA,Silicona
106, Case Protector Funda Duro Parante iPhone 7 Plus / 8 Plus ,59,NA,"
			
				Nuevo
			
			
		",(10 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NDMSTORE,https://articulo.mercadolibre.com.pe/MPE-424208064-case-protector-funda-duro-parante-iphone-7-plus-8-plus-_JM#position=6&type=item&tracking_id=1e3c6ff9-cfe0-4d4a-a26a-4a2fe1222382,NA,NA,NA,NA,NA,#424208064,Apple,NA,NA,NA,NA
107," Case Funda Nice iPhone 6 , 7 , 8 Plus ",35,NA,"
			
				Nuevo
			
			
		",(6 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-427580536-case-funda-nice-iphone-6-7-8-plus-_JM#position=7&type=item&tracking_id=1e3c6ff9-cfe0-4d4a-a26a-4a2fe1222382,NA,NA,NA,NA,NA,#427580536,Apple,NA,NA,NA,NA
108, Case Funda Protector Ringke Air Prism Iphone 7/8 & 7/8 Plus ,55,NA,"
			
				Nuevo
			
			
		",(13 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ZONAMOVILPERU1,https://articulo.mercadolibre.com.pe/MPE-428490199-case-funda-protector-ringke-air-prism-iphone-78-78-plus-_JM#position=8&type=item&tracking_id=1e3c6ff9-cfe0-4d4a-a26a-4a2fe1222382,NA,NA,NA,NA,NA,#428490199,NA,NA,NA,NA,NA
109, Funda iPhone X/8/8plus/7/7plus Tra Case Carcasa Protector ,39,NA,"
			
				Nuevo
			
			
				
					 - 
				
				30
				vendidos
			
		",(4 disponibles),NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MERKA.G,https://articulo.mercadolibre.com.pe/MPE-430538284-funda-iphone-x88plus77plus-tra-case-carcasa-protector-_JM#position=9&type=item&tracking_id=1e3c6ff9-cfe0-4d4a-a26a-4a2fe1222382,NA,NA,NA,NA,NA,#430538284,Apple,NA,NA,NA,NA
110," Funda Ibarbe Para iPhone 7 Plus Funda Para iPhone 8 Plus (5, ",116,NA,"
			
				Nuevo
			
			
		",(12 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NEGOCIOS+DANTE1920,https://articulo.mercadolibre.com.pe/MPE-436277636-funda-ibarbe-para-iphone-7-plus-funda-para-iphone-8-plus-5-_JM#position=10&type=item&tracking_id=1e3c6ff9-cfe0-4d4a-a26a-4a2fe1222382,NA,NA,NA,NA,NA,#436277636,Apple,NA,IBARBE,NA,NA
111, Protector Bumper Case Funda Cerdito Para iPhone 6 7 8 Plus X ,30,NA,"
			
				Nuevo
			
			
		",(10 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/LINESSTORE,https://articulo.mercadolibre.com.pe/MPE-437402182-protector-bumper-case-funda-cerdito-para-iphone-6-7-8-plus-x-_JM#position=11&type=item&tracking_id=1e3c6ff9-cfe0-4d4a-a26a-4a2fe1222382,NA,NA,NA,NA,NA,#437402182,Apple,NA,Apple,NA,NA
112, Funda Case iPhone 8 iPhone 8 Plus 360 ,40,NA,"
			
				Nuevo
			
			
		",(20 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/TECNUEVAERA,https://articulo.mercadolibre.com.pe/MPE-431278720-funda-case-iphone-8-iphone-8-plus-360-_JM#position=12&type=item&tracking_id=1e3c6ff9-cfe0-4d4a-a26a-4a2fe1222382,NA,NA,NA,NA,NA,#431278720,Apple,NA,NA,NA,NA
113, Case Bumper Protector Funda Cristal Iphone 7/8 & 7/8 Plus X ,30,NA,"
			
				Nuevo
			
			
		",(27 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ZONAMOVILPERU1,https://articulo.mercadolibre.com.pe/MPE-431462991-case-bumper-protector-funda-cristal-iphone-78-78-plus-x-_JM#position=13&type=item&tracking_id=1e3c6ff9-cfe0-4d4a-a26a-4a2fe1222382,NA,NA,NA,NA,NA,#431462991,NA,NA,NA,NA,NA
114, Case Protector Funda Silicona iPhone X 8 Plus ,49,NA,"
			
				Nuevo
			
			
		",(10 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MOBITECH.PE,https://articulo.mercadolibre.com.pe/MPE-432438478-case-protector-funda-silicona-iphone-x-8-plus-_JM#position=14&type=item&tracking_id=1e3c6ff9-cfe0-4d4a-a26a-4a2fe1222382,NA,NA,NA,NA,NA,#432438478,Apple,NA,NA,NA,NA
115, Funda Case Para iPhone 7 8 Plus Nillkin Amplificador Sonido ,45,NA,"
			
				Nuevo
			
			
		",(10 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/BTPERU_VENTAS,https://articulo.mercadolibre.com.pe/MPE-433666260-funda-case-para-iphone-7-8-plus-nillkin-amplificador-sonido-_JM#position=15&type=item&tracking_id=1e3c6ff9-cfe0-4d4a-a26a-4a2fe1222382,NA,NA,NA,NA,NA,#433666260,Apple,NA,Nillkin,NA,NA
116, Case Funda Protector 360 iPhone 8 + Plus - Acrilico + Vidrio ,38,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/JUAN556,https://articulo.mercadolibre.com.pe/MPE-433685763-case-funda-protector-360-iphone-8-plus-acrilico-vidrio-_JM#position=16&type=item&tracking_id=1e3c6ff9-cfe0-4d4a-a26a-4a2fe1222382,NA,NA,NA,NA,NA,#433685763,Apple,NA,NA,NA,Acrílico
117, Funda Estuche Correa iPhone 8 Plus Clip Cuero Vacuno Forro ,55,NA,"
			
				Nuevo
			
			
		",(3 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MACMELLOWMIRAFLORES,https://articulo.mercadolibre.com.pe/MPE-435360816-funda-estuche-correa-iphone-8-plus-clip-cuero-vacuno-forro-_JM#position=17&type=item&tracking_id=1e3c6ff9-cfe0-4d4a-a26a-4a2fe1222382,NA,NA,NA,NA,NA,#435360816,Apple,NA,NA,NA,Cuero
118, Funda Cuero Correa iPhone 8 Plus Protector Estuche Cover ,55,NA,"
			
				Nuevo
			
			
		",(3 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MACMELLOWMIRAFLORES,https://articulo.mercadolibre.com.pe/MPE-433546710-funda-cuero-correa-iphone-8-plus-protector-estuche-cover-_JM#position=18&type=item&tracking_id=1e3c6ff9-cfe0-4d4a-a26a-4a2fe1222382,NA,NA,NA,NA,NA,#433546710,Apple,NA,NA,NA,Cuero
119, Funda Case Para iPhone 7 8 Plus Nillkin Textura Metalico ,40,NA,"
			
				Nuevo
			
			
		",(10 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/BTPERU_VENTAS,https://articulo.mercadolibre.com.pe/MPE-433666122-funda-case-para-iphone-7-8-plus-nillkin-textura-metalico-_JM#position=19&type=item&tracking_id=1e3c6ff9-cfe0-4d4a-a26a-4a2fe1222382,NA,NA,NA,NA,NA,#433666122,Apple,NA,Nillkin,NA,NA
120, Case Protector Funda Silicona Iphone 7 / 8 & 7 / 8plus Apple ,50,NA,"
			
				Nuevo
			
			
		",(14 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ZONAMOVILPERU1,https://articulo.mercadolibre.com.pe/MPE-434405674-case-protector-funda-silicona-iphone-7-8-7-8plus-apple-_JM#position=20&type=item&tracking_id=1e3c6ff9-cfe0-4d4a-a26a-4a2fe1222382,NA,NA,NA,NA,NA,#434405674,NA,NA,NA,NA,NA
121, Premium Crossbody Bag Purse Funda Para iPhone X/8 plus/samsu ,152,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/KECHVR.COM,https://articulo.mercadolibre.com.pe/MPE-436435887-premium-crossbody-bag-purse-funda-para-iphone-x8plussamsu-_JM#position=21&type=item&tracking_id=1e3c6ff9-cfe0-4d4a-a26a-4a2fe1222382,NA,NA,NA,NA,NA,#436435887,NA,NA,NA,NA,NA
122, Funda Protector + Clip Para Cinturon iPhone 7 / 8 Plus / 8 ,38,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MOBILE+CONNECT,https://articulo.mercadolibre.com.pe/MPE-436500275-funda-protector-clip-para-cinturon-iphone-7-8-plus-8-_JM#position=22&type=item&tracking_id=1e3c6ff9-cfe0-4d4a-a26a-4a2fe1222382,NA,NA,NA,NA,NA,#436500275,Apple,NA,NA,NA,Silicona
123, Case Mate Waterfall iPhone 6 6s 7 8 Y Plus Funda + Glass 3d ,109,NA,"
			
				Nuevo
			
			
		",(99 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PASAJECENTRALSAC,https://articulo.mercadolibre.com.pe/MPE-437404536-case-mate-waterfall-iphone-6-6s-7-8-y-plus-funda-glass-3d-_JM#position=23&type=item&tracking_id=1e3c6ff9-cfe0-4d4a-a26a-4a2fe1222382,NA,NA,NA,NA,NA,#437404536,Apple,NA,Case Mate,Waterfall,PC (cuerpo) y TPU (bordes)
124," Funda Silicona Liquida iPhone 7, 8, 7plus , 8plus Y iPhone X ",29,NA,"
			
				Nuevo
			
			
		",(20 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/TEVEN255,https://articulo.mercadolibre.com.pe/MPE-436914724-funda-silicona-liquida-iphone-7-8-7plus-8plus-y-iphone-x-_JM#position=24&type=item&tracking_id=1e3c6ff9-cfe0-4d4a-a26a-4a2fe1222382,NA,NA,NA,NA,NA,#436914724,Apple,NA,NA,NA,Silicona
125," Funda Transparente Para iPhone 6,7, 8 ,plus, X ",11,NA,"
			
				Nuevo
			
			
		",(1000 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/LUCKIALANFERNANDEZSALCEDO,https://articulo.mercadolibre.com.pe/MPE-435892850-funda-transparente-para-iphone-67-8-plus-x-_JM#position=25&type=item&tracking_id=1e3c6ff9-cfe0-4d4a-a26a-4a2fe1222382,NA,NA,NA,NA,NA,#435892850,Apple,NA,NA,NA,NA
126, Case Tpu Funda Tipo Glass Con Logo Apple iPhone 7 / 8 Plus ,25,NA,"
			
				Nuevo
			
			
		",(50 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/BTPERU_VENTAS,https://articulo.mercadolibre.com.pe/MPE-437490347-case-tpu-funda-tipo-glass-con-logo-apple-iphone-7-8-plus-_JM#position=26&type=item&tracking_id=1e3c6ff9-cfe0-4d4a-a26a-4a2fe1222382,NA,NA,NA,NA,NA,#437490347,Apple,NA,NA,NA,TPU
127, iPhone 8 Plus Apple Funda Estuche Case Protector Holster ,69,NA,"
			
				Nuevo
			
			
		",(2 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MACMELLOWMIRAFLORES,https://articulo.mercadolibre.com.pe/MPE-433546856-iphone-8-plus-apple-funda-estuche-case-protector-holster-_JM#position=27&type=item&tracking_id=1e3c6ff9-cfe0-4d4a-a26a-4a2fe1222382,NA,NA,NA,NA,NA,#433546856,Apple,NA,Apple,NA,Cuero
128, Funda Original De Silicona Para iPhone 6-6s-7-8-7plus-x ,35,NA,"
			
				Nuevo
			
			
		",(30 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-434076770-funda-original-de-silicona-para-iphone-6-6s-7-8-7plus-x-_JM#position=28&type=item&tracking_id=1e3c6ff9-cfe0-4d4a-a26a-4a2fe1222382,NA,NA,NA,NA,NA,#434076770,Apple,NA,NA,NA,Silicona
129, Protector Case Funda Yes iPhone 6 7 8 Plus X ,30,NA,"
			
				Nuevo
			
			
		",(10 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/LINESSTORE,https://articulo.mercadolibre.com.pe/MPE-437410888-protector-case-funda-yes-iphone-6-7-8-plus-x-_JM#position=29&type=item&tracking_id=1e3c6ff9-cfe0-4d4a-a26a-4a2fe1222382,NA,NA,NA,NA,NA,#437410888,Apple,NA,Apple,NA,NA
130, Case Antigolpes iPhone 7 8 Plus Protector Parante Funda ,34,NA,"
			
				Nuevo
			
			
		",(15 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/TIENDAEXPRESS.PE,https://articulo.mercadolibre.com.pe/MPE-432157016-case-antigolpes-iphone-7-8-plus-protector-parante-funda-_JM#position=30&type=item&tracking_id=1e3c6ff9-cfe0-4d4a-a26a-4a2fe1222382,NA,NA,NA,NA,NA,#432157016,Apple,NA,NA,NA,NA
131, Case Funda 369 Jelly Original Protector iPhone 7plus 8 Plus ,28,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AZTILEYRODRIGUEZ,https://articulo.mercadolibre.com.pe/MPE-435436901-case-funda-369-jelly-original-protector-iphone-7plus-8-plus-_JM#position=31&type=item&tracking_id=1e3c6ff9-cfe0-4d4a-a26a-4a2fe1222382,NA,NA,NA,NA,NA,#435436901,Apple,NA,NA,NA,NA
132, Rock Case Funda Royce Series Kickstand Iphone 7/8 & 7/8 Plus ,40,NA,"
			
				Nuevo
			
			
		",(18 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ZONAMOVILPERU1,https://articulo.mercadolibre.com.pe/MPE-428783321-rock-case-funda-royce-series-kickstand-iphone-78-78-plus-_JM#position=32&type=item&tracking_id=1e3c6ff9-cfe0-4d4a-a26a-4a2fe1222382,NA,NA,NA,NA,NA,#428783321,NA,NA,NA,NA,NA
133, Carcasa iPhone 8 Plus Apple Funda Robot Armor Protector ,69,NA,"
			
				Nuevo
			
			
		",(2 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MACMELLOWMIRAFLORES,https://articulo.mercadolibre.com.pe/MPE-435360774-carcasa-iphone-8-plus-apple-funda-robot-armor-protector-_JM#position=33&type=item&tracking_id=1e3c6ff9-cfe0-4d4a-a26a-4a2fe1222382,NA,NA,NA,NA,NA,#435360774,Apple,NA,Apple,NA,NA
134, Case Protector Funda Hibrido iPhone 7 Plus / iPhone 8 Plus ,59,NA,"
			
				Nuevo
			
			
		",(10 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NDMSTORE,https://articulo.mercadolibre.com.pe/MPE-424208068-case-protector-funda-hibrido-iphone-7-plus-iphone-8-plus-_JM#position=34&type=item&tracking_id=1e3c6ff9-cfe0-4d4a-a26a-4a2fe1222382,NA,NA,NA,NA,NA,#424208068,Apple,NA,NA,NA,NA
135, Funda Estuche Evutec iPhone 6 6s 7 8 Plus Nueva Sin Caja ,100,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ALMACENERO+08,https://articulo.mercadolibre.com.pe/MPE-437345077-funda-estuche-evutec-iphone-6-6s-7-8-plus-nueva-sin-caja-_JM#position=35&type=item&tracking_id=1e3c6ff9-cfe0-4d4a-a26a-4a2fe1222382,NA,NA,NA,NA,NA,#437345077,NA,Negro,NA,NA,NA
136, Rock Case Funda Protector Origin Iphone 7 / 8 Plus ,40,NA,"
			
				Nuevo
			
			
		",(28 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ZONAMOVILPERU1,https://articulo.mercadolibre.com.pe/MPE-432473760-rock-case-funda-protector-origin-iphone-7-8-plus-_JM#position=36&type=item&tracking_id=1e3c6ff9-cfe0-4d4a-a26a-4a2fe1222382,NA,NA,NA,NA,NA,#432473760,NA,NA,NA,NA,NA
137, Fundas De Silicona Para iPhone 6 /6s 7/8y 7 Plus/8plus ,4,NA,"
			
				Nuevo
			
			
		",(10 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ROSILLOHEBERTO,https://articulo.mercadolibre.com.pe/MPE-433139436-fundas-de-silicona-para-iphone-6-6s-78y-7-plus8plus-_JM#position=37&type=item&tracking_id=1e3c6ff9-cfe0-4d4a-a26a-4a2fe1222382,NA,NA,NA,NA,NA,#433139436,Apple,NA,NA,NA,Silicona
138, iPhone 8 Plus Apple Funda Estuche Cover Carcasa Holster ,69,NA,"
			
				Nuevo
			
			
		",(2 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MACMELLOWMIRAFLORES,https://articulo.mercadolibre.com.pe/MPE-433546860-iphone-8-plus-apple-funda-estuche-cover-carcasa-holster-_JM#position=38&type=item&tracking_id=1e3c6ff9-cfe0-4d4a-a26a-4a2fe1222382,NA,NA,NA,NA,NA,#433546860,Apple,NA,Apple,NA,Cuero
139, Moko Funda Impermeable Universal Para iPhone X8 Plus8 Samsun ,127,NA,"
			
				Nuevo
			
			
		",(12 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NEGOCIOS+DANTE1920,https://articulo.mercadolibre.com.pe/MPE-436787730-moko-funda-impermeable-universal-para-iphone-x8-plus8-samsun-_JM#position=39&type=item&tracking_id=1e3c6ff9-cfe0-4d4a-a26a-4a2fe1222382,NA,NA,NA,NA,NA,#436787730,Samsung,A.Clear+Clear,Moko,NA,NA
140," Fundas Silicona iPhone 7 Plus, iPhone 8 Plus, iPhone 7, ",60,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-429757047-fundas-silicona-iphone-7-plus-iphone-8-plus-iphone-7-_JM#position=40&type=item&tracking_id=1e3c6ff9-cfe0-4d4a-a26a-4a2fe1222382,NA,NA,NA,NA,NA,#429757047,Apple,NA,NA,NA,Silicona
141, Funda Para iPhone 7/8 Plus | Geometric Premium ,38,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/KINZESHOP,https://articulo.mercadolibre.com.pe/MPE-435471044-funda-para-iphone-78-plus-geometric-premium-_JM#position=41&type=item&tracking_id=1e3c6ff9-cfe0-4d4a-a26a-4a2fe1222382,NA,NA,NA,NA,NA,#435471044,NA,NA,NA,NA,NA
142," Htwon Funda Impermeable Universal Para iPhone X, 8/8 Plus, 7 ",128,NA,"
			
				Nuevo
			
			
		",(12 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NEGOCIOS+DANTE1920,https://articulo.mercadolibre.com.pe/MPE-436821421-htwon-funda-impermeable-universal-para-iphone-x-88-plus-7-_JM#position=42&type=item&tracking_id=1e3c6ff9-cfe0-4d4a-a26a-4a2fe1222382,NA,NA,NA,NA,NA,#436821421,Samsung,White,HTWON,NA,NA
143, Funda De Nailon Con Cremallera Para iPhone 8 PlusiPhone Xsam ,123,NA,"
			
				Nuevo
			
			
		",(12 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NEGOCIOS+DANTE1920,https://articulo.mercadolibre.com.pe/MPE-436821424-funda-de-nailon-con-cremallera-para-iphone-8-plusiphone-xsam-_JM#position=43&type=item&tracking_id=1e3c6ff9-cfe0-4d4a-a26a-4a2fe1222382,NA,NA,NA,NA,NA,#436821424,Apple,Green,HZYISIDA TM,NA,NA
144," Ailun Funda Impermeable Para iPhone X / 8 / 8plus, 7 / 7plus ",127,NA,"
			
				Nuevo
			
			
		",(12 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NEGOCIOS+DANTE1920,https://articulo.mercadolibre.com.pe/MPE-436821432-ailun-funda-impermeable-para-iphone-x-8-8plus-7-7plus-_JM#position=44&type=item&tracking_id=1e3c6ff9-cfe0-4d4a-a26a-4a2fe1222382,NA,NA,NA,NA,NA,#436821432,Apple,NA,AILUN,NA,NA
145," Funda Anker Karapax Para iPhone 8 Plus, iPhone 7 Plus, Con T ",124,NA,"
			
				Nuevo
			
			
		",(15 disponibles),NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/OSDA6454778,https://articulo.mercadolibre.com.pe/MPE-437643671-funda-anker-karapax-para-iphone-8-plus-iphone-7-plus-con-t-_JM#position=45&type=item&tracking_id=1e3c6ff9-cfe0-4d4a-a26a-4a2fe1222382,NA,NA,NA,NA,NA,#437643671,NA,NA,NA,NA,NA
146," Funda Para iPhone 8 Plus, iPhone 7 Plus, Anker Karapax Funda ",134,NA,"
			
				Nuevo
			
			
		",(15 disponibles),NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/OSDA6454778,https://articulo.mercadolibre.com.pe/MPE-437643812-funda-para-iphone-8-plus-iphone-7-plus-anker-karapax-funda-_JM#position=46&type=item&tracking_id=1e3c6ff9-cfe0-4d4a-a26a-4a2fe1222382,NA,NA,NA,NA,NA,#437643812,NA,NA,NA,NA,NA
