search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,color,size,Marca,Línea,Modelo,Tipo de casco,Género,Peso,Tipo
599, Casco Moto Ls2 Ff323 Arrow Blanco ,149.99,NA,NA,20,12,12.499,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MOTOXTREME.CL?brandId=329,https://articulo.mercadolibre.cl/MLC-467365365-casco-moto-ls2-ff323-arrow-blanco-_JM,NA,NA,NA,NA,NA,#467365365,"M,L,XL",,LS2,FIBRA DE VIDRIO,FF323 ARROW,Integral,Unisex,1390 g,NA
600, Casco Moto V1 Czar Negro Amarillo Fox ,134.99,149.990,NA,51,12,11.249,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/SPATRAIL?brandId=287,https://articulo.mercadolibre.cl/MLC-471093244-casco-moto-v1-czar-negro-amarillo-fox-_JM,NA,NA,NA,NA,NA,#471093244,"L - Amarillo,M - Amarillo,XL - Amarillo",NA,Fox,V1,Casco Moto V1 Czar Negro/Amarillo Fox,NA,NA,NA,NA
601, Casco Moto Integral Byb Italy Speed Racing Unisex ,17.99,NA,0,300,12,1.499,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/JIACHENGLIU,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=vX30ljSZkdh27PShIo8faO4UcxEuQS2tMTapmvrDFAOoFnxPxm9aKOrD90ywLwUNXle6%2B4q552p8EhuSyE4BxdeEHc1wZMntdb8Pq%2FEwMVJ8Y8EXpjQc7EV28DHcpbCdZysmZj3w6%2FSVcsdqOtusvI2tPQOeSDLpyNPiA1kGyW%2FNZESfznVqr0jbDb0wwQhcGK1PdkTvmW0n5ghkhmJDI9WunXYM4MOaW23X2jo1234qnwcB5jBSMZQWIPHJt2zUc0KCq3E%2FbnMHeUkxbUI%2FeOptUqyGDCfV8qVPTUEZwIOppO48uhYkIu4nXPxoQnb7Ro5AnMPkapJh0qjhElohRZWDIKkPRL66RzxDEAvxvuaf08lR%2FRgHJEzm41yVC2qxBC%2FaNXYX7%2BhCsIiXXtUmHpWm4IQKKKDNJNLbxMyjRy2iocNgULHBlAb0ylk7WytGf%2FjH7gAlc6udrmYUkAURYO8WEsnl3kSthve85THQe27hD%2Ba%2BWth8JaakjHx1F7xAxKwVJJvi4YlxrZbVM7e3Rm4tzvckVFX5r92koQ5dQuixc%2FeO9oy2BrAqomgLBgPNxWz3hJrzf%2FY4ylrpqmvA6YtqDDHwej5oXwv%2B88wPtMckQAdMqoVJ4M8jMB567UXt8pS%2FttsBonwBsbToiTVU0Kem3CyCcVNYqDkNgm6wcXylX5iHzGUYpbogsgU9zDorYTMoBJmKkVhl9%2BxPvObE%2FlSEPlUH4clD12kjmk9zc1Ezh9UC7dU9DC4EgsZNysjfHbtWcajTCEZvBGcqPep4PSNpNrUd9SGB81Smib3Olq1MoGFjLU6q0zcTcuqrlxrqAS8mWwyVPj6AfDJREeAJKLokbjr8aS0NCZ5dsX0LWq4ujCqKcYuP4IY3vMlsZt6%2F8bp5XmbhZsbzztP%2Bszda2PmBB32T8Gd4XI4XUl3N9IbQTTLp2JiMl8RXqN0ZSSrKt0ZclPvrX99t1nLA5xmTElNsoNcbSDNL5QhQ426JvDR5QFdGzYa7YSzH8jZ3kEAi1xridldSyMjMLKIOYV3CV867itfLatGe31dUBOkLox3Q48F%2FwJj3AqFAYZU3JjIaux28uHIJCTm3EOxSv16vEMxIIIcjOverLWek%2FisOOHam%2FytSpjPuBTCy1jUWLOt0ahr%2F52KYMA6hDSMRsIajEsuVmquK79YKf0UWW8agKL31c146fL6JcyK0ZBoHHppj6JE6ax%2FtkM0tE%2FRHy6xjTFwwbCWkPqzvlnPQVfNtl7BW4ySc7uXzquAOTY04BV0VndMXB%2FEXbze5sQBQ2RswMYIGMvguA2BgKXtM6FkMusZ6ARNjuw%2BDV4ChP0b80sTAYx3meeebN1ycoDJdkdwCe36l1O512fePEB1Gsb2wPwS6dNSJ8aF78QDtCZI8nVZ7Ic%2FqjOIn2FF5p1Gb9vbyv1qNhhdNc9UlYYr7bM5hZsHkje02ZfmDnMmrIW7HvjRqXhFIdfajwoFauTjbPnf0oMsh1z1PEubxXYChLmWRkWwPGtO5S4secuKCd19eofJx4929K87BhOd%2BtM%2B1aq986QvL39LUvDjNow9umv5OPK5bq2tc%2F6HyGzvSNqZn7liv%2FUInSp8%2Fu5mtortoPZzPxfKdsulXpI0akCencEC0xdAx1QcL77a2elGENv4vE3OITgfWVWPB83QpX7RcT%2BrKNo5FowpniiZpwF9Nx510F6odH%2B4b1Yc68LofaOPALjGiS7rR8EUl5lbz4L%2FAFtLeKUgia%2FY9clF6U0Oq2NXPRwZsmnJsmgDJgqfgtXr%2BPE2DrMe7%2Bg7qEQ%3D%3D,NA,NA,NA,NA,NA,#501797331,Negro mate,NA,BYB,NA,Original,Integral,Unisex,NA,NA
602, Casco De Motocicleta Agv Pista Gp R Helmet (x-large) (glossy ,1864.258,NA,0,99,6,310.710,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478239607-casco-de-motocicleta-agv-pista-gp-r-helmet-x-large-glossy-_JM,NA,NA,NA,NA,NA,#478239607,NA,NA,AGV,Pista GP R,Pista GP R,NA,NA,NA,NA
603, Casco Moto Integral M-61 Negro Brillante Mica Tinteada ,47.99,NA,0,10,12,3.999,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MOTOXTREME+STORE,https://articulo.mercadolibre.cl/MLC-478672489-casco-moto-integral-m-61-negro-brillante-mica-tinteada-_JM,NA,NA,NA,NA,NA,#478672489,Negro,XL,GHB,NA,M6.1,Integral,Unisex,1450 g,NA
604, Casco Moto Ls2 Of583 Bobber Union Jack ,118.9,NA,NA,5,12,9.908,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MOTOXTREME.CL?brandId=329,https://articulo.mercadolibre.cl/MLC-466981077-casco-moto-ls2-of583-bobber-union-jack-_JM,NA,NA,NA,NA,NA,#466981077,NA,NA,LS2,NA,OF583 BOBBER,Abierto,Unisex,NA,NA
605, Casco Abatible Ghb Modelo 160 Color Negro Mate Para Moto ,57,NA,1,NA,6,9.500,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/AICONACCESORIOS,https://articulo.mercadolibre.cl/MLC-457647769-casco-abatible-ghb-modelo-160-color-negro-mate-para-moto-_JM,NA,NA,NA,NA,NA,#457647769,NA,NA,NA,NA,NA,NA,NA,NA,Rebatible
606, Casco Moto Nzi Abatible Combi 2 Flydeck Red Con Sun Visor ,71.99,109.990,14,60,12,5.999,NA,Envío gratis a todo el país,NA,NA,5,1,https://perfil.mercadolibre.cl/OXS+ACCESORIOS,https://articulo.mercadolibre.cl/MLC-441722774-casco-moto-nzi-abatible-combi-2-flydeck-red-con-sun-visor-_JM,1,0,0,0,0,#441722774,"M,L,XL",,NZI,NA,Combi Duo,Integral,NA,1.55 g,NA
607, Casco Moto Ls2 Ff352 Gold Negro Gris Amarillo ,52.99,NA,NA,25,12,4.416,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MOTOXTREME.CL?brandId=329,https://articulo.mercadolibre.cl/MLC-480406855-casco-moto-ls2-ff352-gold-negro-gris-amarillo-_JM,NA,NA,NA,NA,NA,#480406855,Negro/Gris/Amarillo,"S,M,L,XL,XXL",LS2,NA,FF352 Gold,Integral,Unisex,1350 g,NA
608, Casco Moto Shoei X-spirit 3 Brink Tc2 ,649.99,NA,NA,3,6,108.332,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/YAMAHA+OFICIAL?brandId=146,https://articulo.mercadolibre.cl/MLC-480983299-casco-moto-shoei-x-spirit-3-brink-tc2-_JM?searchVariation=34056835692,NA,NA,NA,NA,NA,#480983299,TC-2,"S,M,L",Shoei,NA,X-Spirit III,Integral,NA,NA,NA
609, Oferta Casco Moto Shift Label Whit3 68% Off + Bolso Transpor ,50,NA,0,1,6,8.333,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/IMAGEN+FUTURA,https://articulo.mercadolibre.cl/MLC-484654457-oferta-casco-moto-shift-label-whit3-68-off-bolso-transpor-_JM,NA,NA,NA,NA,NA,#484654457,Negro,L,Shift,NA,LABEL WHIT3 TARMAC,NA,NA,NA,NA
610, Casco Moto Givi X01 Fluor Total ,167.9,NA,0,7,6,27.983,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/REPSUD,https://articulo.mercadolibre.cl/MLC-450020264-casco-moto-givi-x01-fluor-total-_JM?searchVariation=29186876337,NA,NA,NA,NA,NA,#450020264,Fluor,"L,M,XL,M,L,XL",GIVI,X.01,X.01,Integral,NA,NA,NA
611, Casco Rogue Cascos De Motos Accesorios Protector De Cabeza ,50.513,NA,0,4,12,4.209,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/SUNTEKSTORECL,https://articulo.mercadolibre.cl/MLC-476556680-casco-rogue-cascos-de-motos-accesorios-protector-de-cabeza-_JM,NA,NA,NA,NA,NA,#476556680,NA,NA,Unbranded,NA,NA,NA,NA,NA,Integral
612, Malla Pulpo Porta Casco Para Moto ,1.49,NA,2,4,12,124,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CHEGUZY,https://articulo.mercadolibre.cl/MLC-473347881-malla-pulpo-porta-casco-para-moto-_JM,NA,NA,NA,NA,NA,#473347881,NA,NA,NA,NA,NA,NA,NA,NA,NA
613, Venom Casco Visera Etiqueta Motocicleta Biker Escudo Decal T ,45.99,NA,0,3,12,3.832,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-487452131-venom-casco-visera-etiqueta-motocicleta-biker-escudo-decal-t-_JM,NA,NA,NA,NA,NA,#487452131,NA,NA,NA,NA,NA,NA,NA,NA,Integral
614, Casco Moto Airoh Twist Iron Naranja Gloss Talla L ,158.9,NA,0,NA,6,26.483,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DUNLOPCHILE,https://articulo.mercadolibre.cl/MLC-471315573-casco-moto-airoh-twist-iron-naranja-gloss-talla-l-_JM,NA,NA,NA,NA,NA,#471315573,NA,NA,Airoh,Twist,Iron,NA,NA,NA,Integral
615, Casco Moto Ls2 Ff352 Gold Negro Gris Plata ,52.99,NA,NA,20,12,4.416,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MOTOXTREME.CL?brandId=329,https://articulo.mercadolibre.cl/MLC-481494066-casco-moto-ls2-ff352-gold-negro-gris-plata-_JM,NA,NA,NA,NA,NA,#481494066,Negro/Gris/Plata,"S,M,L,XL",LS2,NA,FF352 Gold,Integral,Unisex,1350 g,NA
616, Casco Moto Shoei Hornet Adv Navigate Tc3 ,479.99,NA,NA,3,6,79.998,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/YAMAHA+OFICIAL?brandId=146,https://articulo.mercadolibre.cl/MLC-452087089-casco-moto-shoei-hornet-adv-navigate-tc3-_JM?searchVariation=27019039245,NA,NA,NA,NA,NA,#452087089,TC-3,"- - L,TC-3 - M,M,L",Shoei,NA,Hornet Adv,Integral,NA,1.45 g,NA
617, Casco Moto Shoei Rf-1200 Negro Mate ,369.99,NA,NA,10,6,61.665,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/YAMAHA+OFICIAL?brandId=146,https://articulo.mercadolibre.cl/MLC-452056630-casco-moto-shoei-rf-1200-negro-mate-_JM?searchVariation=18361882380,NA,NA,NA,NA,NA,#452056630,Negro mate,"Negro Mate - L,Negro Mate - M,Negro Mate - S,Negro Mate - XL,Negro Mate - XXL,S,M,L,XL,XXL",Shoei,NA,RF-1200,Integral,NA,-450 g,NA
618, Casco Moto Integral Byb 803 Plain Negro Rojo Matte ,17.99,NA,0,300,12,1.499,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/JIACHENGLIU,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=3rdgpIiObuWAxmoKNiB4Tue%2BrOE8CS4AoaRMtc1hsTH%2FEtMuakkTRJ3mGZas5s9scCeISL7Trz99jwRX7swxc8Tv%2FF0NwqCrsc2EkcJfXuLQo%2FfW2%2FWMCqwlOGWocOpQ5q8eincX%2FVFVBNtGMuELDs6oJv3gHAkCHOvk%2FerYBOXsjwziEaE2Y6dBwXYvx%2F9rfZix8kJsbd6KkSwG2o96VF4Qewyxlyf0ptXrElrzVbEysofQECQaNMT34mwL9CnPHeKUFR2sHvOMYCQmaJBO%2BBSd84c3nTeazgTkPPlgI41dIDLkUwBYkq5FIz8jdHO3Ua6U6jp1lcaxeWxk8ro2cSJaGGkyyeipo4r8NcL9NsxcCsIxgdh9WnfiX7%2BDy2%2BD5FJ7H5YQDSfxeaRKYEal40YuUGlPyJVTOF7pDc3gjOk4QA28gGH21K7KxpdlSc9bSaP%2Fblk7zxpr0gBrGn6HeHqb5y1N%2BbOXrHwgjGp3SmyDh86nb4hK0VB7%2B7FWWuolUh59v1wzasLmehIU%2FTQ4p4iZMA11oDWQuNLq%2Bs%2B7TNmD8ToQaK3RcURBPieik4Z4WcQVPsWOT9fml0dcr7ETkySh2t7s43%2BbK9671pJVKrFxjdcKmym%2FIusY7oUV%2FTKY9j%2BHhxAX%2BrhCnWd0k2EYbjgXoXnFf7Ze95akbI8g%2Fvfi9iqEOWiqo2K2YmFeMFnQtML12Q6oJPF%2FY3YJ9A5ADVn4eZ7Zt7pmVV66YXQVp6H%2FBRDsC3n%2B4ZtssSqfs5CCSvUbGDpRZOu3vVvg58WA8Sibvr2l4DLvbz6jZdooPMGdInzEVooJbuj20ISwlJ3aNTrFuxN2qfxMsv%2BouruVLux7U6Q44yL%2FZY5J3ghG6wHsW3RnmQEjRDlo6TTuZpYh14s%2BgbI9%2F%2FuNAJVfO%2B1KRmclYQdJQrhGWKDP0iGATR1ImG9qblH35yGUv7r6YLb3uUwcaaj3Y%2FGTJa1dqZR5iRWfKZQ%2BbRuci9dw0bQ9HIahwQkzWU9bjjekXeUB2Kx7gN0KXXmdRkhiK%2BFbohQtoEia%2BddAdZB%2FWbn7QC0uRbjj6AFm307Q7J7Zu26ToGjuWWm9T3fmfe9QxqYrqRtShFPGlFDoLSOsFtecSk%2Fz9HXHPPR4Qz%2BNGlSxlGD0N5orCE7QE%2B%2B3pQY1xCywkqC2hqIHVIzhM9D9rLc8%2FKAMfYc8V4s7nb%2FWxy%2FWfXT70qxf5gBU5VX8%2FJp9WNr2EU3ATCEewm3UFgollqxvDnjVQtvkbrHg3q2y4%2BZ3rc6bqJNGl02cy6cLDMD435z%2FGONiSEmPSOuBdpRrdBUPTnuoWP4mxhttQphmw9JRigdiDBu6HJlYzpsou59UmaDuW8%2Fw8JCu0CdaQln0vM09pypI1vK904DC971hP%2FapZnA5TUvsOC0tQNUQzzoUURBaEfDXJL8JgVgio77LA48QydthemX57yLi%2F7v3IxYGvJwQ8hiqIUfLSK9IFH96cORqcYX89ktmfoXUauD5naeWMqmpz5nuh3j8CE9pB0W%2F4pZsDEp%2F4AK8W7p9kB2M%2B0UxYLd9WwhRqo6PqEmIBvR1x24f0Sx%2BHqiLSnUyZvP2hxLDyulgEOjN3LZFE4hzVaKPCaiOft1TdxOUTnS0GQq9NHev4xIJ%2Bf%2BRfaasSGwjL0BRIuyt5xGibD%2BedalUZlpa2I1zsGofjZhfu60k2W0lPT4CD9xOUe4VsxY%2BRvC%2F%2Fec%2BymfqT3E568dS84U8%2FDTNNLhOKUGhKBmJZ4a6I0oWsJhVfmD7GgcYwD7gTl0d5mwl%2FpK6eFWdXpIiXdc%3D,NA,NA,NA,NA,NA,#501795927,Negro con rojo,NA,BYB,NA,Original,Integral,Unisex,NA,NA
619, Casco De Motocicleta Para Hombre Y Mujerde Doble Lente Jieka ,9.71,NA,0,999,12,809,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/LEWEISICL,https://articulo.mercadolibre.cl/MLC-484806843-casco-de-motocicleta-para-hombre-y-mujerde-doble-lente-jieka-_JM,NA,NA,NA,NA,NA,#484806843,NA,NA,Jiekai,NA,JK-512,NA,NA,NA,Integral
620, Casco Moto Caberg Italiano Abierto ,99,NA,0,8,6,16.500,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/QUILTROPE,https://articulo.mercadolibre.cl/MLC-461229735-casco-moto-caberg-italiano-abierto-_JM,NA,NA,NA,NA,NA,#461229735,NA,NA,Caberg,NA,NA,NA,NA,NA,Rebatible
621, Casco Moto Niño V1 Motif Rojo Blanco Fox ,112.49,124.990,NA,36,12,9.374,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/SPATRAIL?brandId=287,https://articulo.mercadolibre.cl/MLC-471093977-casco-moto-nino-v1-motif-rojo-blanco-fox-_JM,NA,NA,NA,NA,NA,#471093977,"L - Multicolor,M - Multicolor,S - Multicolor",NA,FOX,V1,Casco Moto Niño V1 Motif Rojo/Blanco Fox.,NA,NA,NA,NA
622, Motocicleta Completo Cara Casco Barbilla Monte Para Gopro Hé ,3.83,NA,0,17,12,319,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ELECTRONICSSHOPCL,https://articulo.mercadolibre.cl/MLC-492514676-motocicleta-completo-cara-casco-barbilla-monte-para-gopro-he-_JM,NA,NA,NA,NA,NA,#492514676,NA,NA,NA,NA,NA,Integral,NA,NA,NA
623, Casco Moto Shiro Sh-881 Princess ,59.99,69.990,6,5,6,9.998,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/YAMAHA+OFICIAL?brandId=146,https://articulo.mercadolibre.cl/MLC-461163547-casco-moto-shiro-sh-881-princess-_JM,NA,NA,NA,NA,NA,#461163547,Rosado,L,Shiro,NA,SH-881,NA,NA,1.39 g,NA
624, Gafas De Protección Motocicleta Enmascarar Casco Motocross ,6.37,NA,0,200,12,531,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CIMAALEGRIACL,https://articulo.mercadolibre.cl/MLC-466951768-gafas-de-proteccion-motocicleta-enmascarar-casco-motocross-_JM,NA,NA,NA,NA,NA,#466951768,NA,NA,NA,NA,NA,Cross,NA,245 g,NA
625, Casco Moto Shiro Sh-507 Modular Amarillo ,89.99,NA,2,1,6,14.998,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/YAMAHA+OFICIAL?brandId=146,https://articulo.mercadolibre.cl/MLC-459923403-casco-moto-shiro-sh-507-modular-amarillo-_JM?searchVariation=33968165677,NA,NA,NA,NA,NA,#459923403,Amarillo,L,Shiro,NA,SH-507,NA,NA,1.57 g,NA
626, Visor Ahumado Casco Moto Shiro Sh-881 ,24.99,NA,NA,4,6,4.165,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/YAMAHA+OFICIAL?brandId=146,https://articulo.mercadolibre.cl/MLC-494032920-visor-ahumado-casco-moto-shiro-sh-881-_JM,NA,NA,NA,NA,NA,#494032920,Negro,Estandar,Shiro,NA,SH-881,Integral,NA,NA,NA
627, Casco Moto Shiro Sh-881 Global Turquesa Mate ,72.99,NA,1,20,6,12.165,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/YAMAHA+OFICIAL?brandId=146,https://articulo.mercadolibre.cl/MLC-480526226-casco-moto-shiro-sh-881-global-turquesa-mate-_JM?searchVariation=38591887261,NA,NA,NA,NA,NA,#480526226,Turquesa,"M,L,XL",Shiro,NA,SH-881,NA,NA,1.39 g,NA
628," Casco De Motocicleta Duke Helmets Dk-120 Full Face Helmet, ",161.255,NA,0,99,6,26.876,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478240754-casco-de-motocicleta-duke-helmets-dk-120-full-face-helmet-_JM,NA,NA,NA,NA,NA,#478240754,NA,NA,NA,NA,NA,NA,NA,NA,NA
629, Casco Moto Integral Hjc Cs-15 Songtang Negro/gris Mate Rosa ,70,NA,0,3,6,11.667,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MR7_ACCESORIOS,https://articulo.mercadolibre.cl/MLC-460595334-casco-moto-integral-hjc-cs-15-songtang-negrogris-mate-rosa-_JM,NA,NA,NA,NA,NA,#460595334,NA,NA,HJC,CS-15,NA,NA,NA,NA,Rebatible
630, Casco Moto V3 Kila Gris Fox ,341.99,379.990,1,11,12,28.499,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/SPATRAIL?brandId=287,https://articulo.mercadolibre.cl/MLC-471093142-casco-moto-v3-kila-gris-fox-_JM,NA,NA,NA,NA,NA,#471093142,"L - Gris,M - Gris,S - Gris",NA,Fox,V3,Casco Moto V3 Kila Gris Fox,NA,NA,NA,NA
631, Casco Moto Axxis Thunder 3 Torn Yellow/blue Integral Lente ,90,NA,0,7,6,15.000,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MR7_ACCESORIOS,https://articulo.mercadolibre.cl/MLC-475824900-casco-moto-axxis-thunder-3-torn-yellowblue-integral-lente-_JM,NA,NA,NA,NA,NA,#475824900,NA,NA,Axxis,NA,NA,NA,NA,NA,Rebatible
632, Black Helmet Pigtails / Ponytail Motocicleta Trenza Casco C ,6.104,NA,0,7,12,509,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CARMOTORSPORTSCL,https://articulo.mercadolibre.cl/MLC-476226861-black-helmet-pigtails-ponytail-motocicleta-trenza-casco-c-_JM,NA,NA,NA,NA,NA,#476226861,NA,NA,Unbranded,NA,NA,NA,NA,NA,NA
633, Casco Moto V1 Mata Azul Amarillo Fox ,149.99,NA,1,14,6,24.998,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/SPATRAIL?brandId=287,https://articulo.mercadolibre.cl/MLC-471093237-casco-moto-v1-mata-azul-amarillo-fox-_JM,NA,NA,NA,NA,NA,#471093237,"L - Azul marino,M - Azul marino",NA,Fox,V1,Casco Moto V1 Mata Azul Marino/Amarillo Fox,NA,NA,NA,NA
634, Casco Moto Shoei Neotec 2 Excursion Tc5 ,479.99,NA,NA,7,6,79.998,NA,Envío gratis a todo el país,NA,NA,5,2,https://perfil.mercadolibre.cl/YAMAHA+OFICIAL?brandId=146,https://articulo.mercadolibre.cl/MLC-465068435-casco-moto-shoei-neotec-2-excursion-tc5-_JM?searchVariation=27018433250,2,0,0,0,0,#465068435,TC-5,"L,M,S,S,M,L",Shoei,NA,Neotec II,Rebatible,NA,NA,NA
635, Casco Moto Armad 901 Abatible Wbh Fluor Sun Visor Norma Ecer ,73.99,NA,1,10,6,12.332,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/OXS+ACCESORIOS,https://articulo.mercadolibre.cl/MLC-440296792-casco-moto-armad-901-abatible-wbh-fluor-sun-visor-norma-ecer-_JM,NA,NA,NA,NA,NA,#440296792,NA,NA,ARMAD,NA,901,Integral,NA,NA,NA
636, Casco Moto Abatible Ghb 160 Tricky Blanco Gris ,45.99,NA,0,20,12,3.832,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MOTOXTREME+STORE,https://articulo.mercadolibre.cl/MLC-468115077-casco-moto-abatible-ghb-160-tricky-blanco-gris-_JM,NA,NA,NA,NA,NA,#468115077,"L,XL",,GHB,NA,160 TRICKY,Rebatible,Unisex,1400 g,NA
637, Casco De La Motocicleta De La Cara Completa Casco Tctico D ,58.31,NA,0,200,12,4.859,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TOMTOPWHOLESALECL,https://articulo.mercadolibre.cl/MLC-486459526-casco-de-la-motocicleta-de-la-cara-completa-casco-tctico-d-_JM,NA,NA,NA,NA,NA,#486459526,NA,NA,NA,NA,NA,Integral,NA,NA,NA
638, Casco Moto Integral Hjc Cs-15 Mono Negro Mate ,70,NA,0,3,6,11.667,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MR7_ACCESORIOS,https://articulo.mercadolibre.cl/MLC-460595283-casco-moto-integral-hjc-cs-15-mono-negro-mate-_JM,NA,NA,NA,NA,NA,#460595283,NA,NA,HJC,CS-15,NA,NA,NA,NA,Rebatible
639, Casco De Motocicleta Vintage Motorbike Scooter Cruiser Half ,68.178,NA,0,99,6,11.363,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478244060-casco-de-motocicleta-vintage-motorbike-scooter-cruiser-half-_JM,NA,NA,NA,NA,NA,#478244060,NA,NA,NA,NA,NA,NA,NA,NA,NA
640, Casco De Motocicleta Harley Davidson Full Helmet Bag Drawstr ,68.245,NA,0,99,6,11.374,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478241312-casco-de-motocicleta-harley-davidson-full-helmet-bag-drawstr-_JM,NA,NA,NA,NA,NA,#478241312,NA,NA,Harley-Davidson,NA,NA,NA,NA,NA,NA
641, Plano Negro Vintage Retro Casco De Motocicleta 3/4 Cara Abi ,25.427,NA,0,9,12,2.119,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CARMOTORSPORTSCL,https://articulo.mercadolibre.cl/MLC-486249893-plano-negro-vintage-retro-casco-de-motocicleta-34-cara-abi-_JM,NA,NA,NA,NA,NA,#486249893,NA,NA,Unbranded,NA,NA,NA,NA,NA,NA
642, Visor Mica Ahumada Para Casco Moto Nzi Abatible Combi Duo ,20,NA,0,10,6,3.333,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MR7_ACCESORIOS,https://articulo.mercadolibre.cl/MLC-451881390-visor-mica-ahumada-para-casco-moto-nzi-abatible-combi-duo-_JM,NA,NA,NA,NA,NA,#451881390,NA,NA,NZI,NA,Combi Duo,NA,NA,NA,Rebatible
643, Casco Moto Abatible Yohe 950 Yellow White ,65,NA,0,10,6,10.833,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/VIGA-MOTOS,https://articulo.mercadolibre.cl/MLC-456425577-casco-moto-abatible-yohe-950-yellow-white-_JM,NA,NA,NA,NA,NA,#456425577,NA,NA,Yohe,NA,950 abatible,NA,NA,NA,Rebatible
644, Casco Motocicleta Bell Qualifier Dlx Hiviz ,144.99,NA,0,2,6,24.165,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/PINCHEIRAMOTOS.OFICIAL,https://articulo.mercadolibre.cl/MLC-463458791-casco-motocicleta-bell-qualifier-dlx-hiviz-_JM,NA,NA,NA,NA,NA,#463458791,NA,NA,Bell,NA,Qualifier,NA,NA,NA,Integral
