search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Modelo,Potencia de salida (RMS),Peso,Tipos de filtros del parlante,Conectores de entrada
1148, Parlante Bluetooth Inalámbrico Qcy B900 Envío Gratis ,39.9,NA,0,2,6,6.650,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/IDSINSUMOS,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=tbbPLUQf8j9RUWIZa2S3wsT%2Fl%2F0JU%2FiVii1hCAIoe53XhGKGGzgQAoM27b%2BH1luU%2Bz%2ByXE0oas4Qjb6scwwVnjoj8duS05CyQ2prQPE%2FFWhpCGDmiOMKBVCGRXz73ovjJN7XkgOy2WwshdY3aU3WIZRNPfgn5wpS%2FSi7FCD1Vtq4aUsVp7nfayO9ToF2qV2Uyc3v8XMkDrq1Wlw3%2FHv3CdNglfQGMJud9Mndc0ywNM7vDfSnC4SpK1pR%2FmghprKQ3VS5qF39%2Ff2BPpteYWExEcwfzN1sce4nHnOVKhlZ2ptsSF7qg49OrUSMzKvcHMr9U1vkgzN%2Bp3FcjE1ZeA5EzMMMBvhlUMgG7My4FlyfSs%2Bto2u1tfmsdRChaN10RmEgyMDyR4Xu%2B1eCoIsboqYrIURHQzRLS1tNlfPu7a3ZnqQHDGgYlUYjCzoORax7cFEGqrwZ1MTELJj5lcR260t8aaMHFDRbSweUm6y4WmrADrfuFNCtzAULuvRlNvxNSOx0%2FOyaMTsXANGNUL4m1UaLuiPMUXP6Z6%2BTncbAO0rd%2FtIKVJD2wpBF6tHNB3JA76%2FgEqNngXY9d7plVUP05RChsV1ApBnlzWJibfIpWzdDx0eKIwctrsqlV1tulNJDww20WexEvMSBCq93pLBtM%2FAlr6yoGScHxOUT%2BURA7tYqr5IXJCdpFrVyDE7tof528OiQ6JWv2AP21bckMbE091y36%2FWU7So2j0JXOKCRgM5ozFDzaPWXwzbmoqatMq3OlKNLMkbbt3ZURuymYLR7DLvTsHAiSE0ptb%2BqpECDHS4PGY66WL3qj%2FLe%2FPcr3XTcYtxuZDknVmfuuX%2FHeA8TYiSkK8CvU%2BTQjKHaG2ew6PVD79hlhy%2FZe35z8HiAbJXZKcHgJ0Zr3PYIZ88Z4USo4mMPgxLUyc6FxLyMvAKqEyW5Xu7gUDWrhOBxYOnYsQG4CQpjZxKUSCxZAfaRy6Scls5lgDn8Xlsc86XSJavIL2FR5FyQY5qrnj4YrymyBTQkVhxTM139v1bsFzzzU7Gd7%2BQK9SuVQFiaoDbrqUKUwlNzg093AUn%2FvQbxY3RSvKfAQyqPTr9JXSey%2BH681KccgDQTMNH4%2B%2FTACjFGwkANzOQlmmc5imAHYcBRFNBPrwxzGqf5LKaqrJ32PO1s8vEboxr3O1PGeQLBPwYrsjqNiw7c6hZBIeWp%2FYKJjx%2B3%2BJZF31UrwijlRjvAcLQW%2Bh30BlBxaJ7CC1L4UCq5Z%2Bps7eRxt1KfG7sdbKlrqB4zcU5rTxdyMhoQ3e3Fb%2BbnhE8e1%2BZXP43V%2BVR%2FguMDYeO1VGxdbvkeKymfBOc6Z9BfeKICd255eFolsouWE8Xw22crjYQJRYMQT3clWlLygbejFJyiHWWBZn6TADtf%2FdaT5JkqxFwHzbk%2F%2B5HktpIZCrc8R2q5jNPmGlXSmDgCNiUW8N%2BvYbMdQuZNctt1gv9hMAWoj9BHByDTO6detaQrW4mGAkapkUheqvjvebyZD3AVxpf6IoY9Q69kP3dp%2BX6ozCn3Q63Suwb8AH4nBD2083mcA1veUSJx%2Bga5JbaPs1WdwJHi7uKAZkqYMZIQ6iesDsOKDGHgvNrU%2BIPtT6N2nAcYMQ%3D%3D,NA,NA,NA,NA,NA,#489282686,NA,NA,NA,NA,NA,NA
1149, Parlante Bluetooth Mifa Alta Fidelidad Resistente Al Agua ,39.99,NA,1,NA,6,6.665,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DUODIMSTORESPA,https://articulo.mercadolibre.cl/MLC-464282815-parlante-bluetooth-mifa-alta-fidelidad-resistente-al-agua-_JM,NA,NA,NA,NA,NA,#464282815,NA,NA,NA,341 g,NA,Auxiliar
1150, Jbl Xtreme 2 Parlante Portátil Bluetooth Splashproof Altavoz ,257.99,NA,8,900,6,42.998,NA,Envío gratis a todo el país,NA,NA,5,4,https://perfil.mercadolibre.cl/PHONESTORE-RETAILCHILE,https://articulo.mercadolibre.cl/MLC-469088519-jbl-xtreme-2-parlante-portatil-bluetooth-splashproof-altavoz-_JM,4,0,0,0,0,#469088519,JBL,Xtreme,40 W,NA,Pasivo,NA
1151, Logitech Adaptador Bluetooh Para Parlantes ,39.237,NA,0,NA,6,6.540,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/AZTEKAVENTAS,https://articulo.mercadolibre.cl/MLC-474898690-logitech-adaptador-bluetooh-para-parlantes-_JM,NA,NA,NA,NA,NA,#474898690,Logitech,NA,NA,NA,NA,NA
1152, Chant Mini Parlante Bluetooth House Of Marley ,39.99,NA,0,1,12,3.332,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ECONOMIZADORES+CL,https://articulo.mercadolibre.cl/MLC-480384032-chant-mini-parlante-bluetooth-house-of-marley-_JM,NA,NA,NA,NA,NA,#480384032,House of Marley,NA,NA,NA,NA,NA
1153, Pack X2 Lámpara Parlante Bluetooth Tactil Manos Libres Usb ,26.99,NA,0,10,6,4.498,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MMSMIKE1,https://articulo.mercadolibre.cl/MLC-463520861-pack-x2-lampara-parlante-bluetooth-tactil-manos-libres-usb-_JM,NA,NA,NA,NA,NA,#463520861,NA,NA,NA,NA,NA,NA
1154," Aomais Go Mini Portable Bluetooth Speakers, 25w Hi-quality ",101.894,NA,0,NA,12,8.491,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DUGU+STORE,https://articulo.mercadolibre.cl/MLC-474842248-aomais-go-mini-portable-bluetooth-speakers-25w-hi-quality-_JM,NA,NA,NA,NA,NA,#474842248,Bose,NA,NA,NA,NA,NA
1155, Parlante Portatil Con Bateria Novik Rolling Sound 15 ,139,NA,0,5,6,23.167,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/PARO1305168,https://articulo.mercadolibre.cl/MLC-484828011-parlante-portatil-con-bateria-novik-rolling-sound-15-_JM,NA,NA,NA,NA,NA,#484828011,NA,NA,NA,20.5 kg,NA,NA
1156, Parlante Bt Tronsmart Element T6 Sonido 360 25w Proglobal ,59.99,NA,1,6,6,9.998,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/PROGLOBALCHILE,https://articulo.mercadolibre.cl/MLC-459920351-parlante-bt-tronsmart-element-t6-sonido-360-25w-proglobal-_JM,NA,NA,NA,NA,NA,#459920351,Tronsmart,NA,NA,0.546 kg,NA,NA
1157, Barra De Sonido Bluetooth De Madera Smalody Sl -90h Bluetoot ,16.654,NA,0,200,12,1.388,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CIMAALEGRIACL,https://articulo.mercadolibre.cl/MLC-482011522-barra-de-sonido-bluetooth-de-madera-smalody-sl-90h-bluetoot-_JM,NA,NA,NA,NA,NA,#482011522,NA,NA,NA,NA,NA,NA
1158, Jbl Flip 4 Rojo Parlante Portátil Bluetooth Inalámbrico ,69.99,79.990,NA,3,6,11.665,NA,Envío gratis a todo el país,NA,NA,5,2,https://perfil.mercadolibre.cl/MOBILEHUT?brandId=166,https://articulo.mercadolibre.cl/MLC-469199287-jbl-flip-4-rojo-parlante-portatil-bluetooth-inalambrico-_JM,2,0,0,0,0,#469199287,JBL,Flip 4,NA,515 g,NA,NA
1159, Parlante Bluetooth Philco Radio Fm Sd Usb Tconect ,4.99,NA,0,5,12,416,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/T-CONECT,https://articulo.mercadolibre.cl/MLC-493965896-parlante-bluetooth-philco-radio-fm-sd-usb-tconect-_JM,NA,NA,NA,NA,NA,#493965896,Philco,P295,3 W,0 kg,NA,Auxiliar
1160, Parlante Recargable 4000w Bluetooth (envio Gratis) 7831 Mlab ,83.99,NA,0,40,12,6.999,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EMMETT+LIMITADA,https://articulo.mercadolibre.cl/MLC-462449221-parlante-recargable-4000w-bluetooth-envio-gratis-7831-mlab-_JM,NA,NA,NA,NA,NA,#462449221,NA,NA,NA,NA,NA,NA
1161, Parlante Bluetooth Ue Roll 2 Azul/rojo Logitech ,65,NA,0,NA,6,10.833,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/AND3X1340,https://articulo.mercadolibre.cl/MLC-459259462-parlante-bluetooth-ue-roll-2-azulrojo-logitech-_JM,NA,NA,NA,NA,NA,#459259462,Logitech,NA,NA,330 g,NA,NA
1162, Parlante Bluetooth Furgon Retro Usb Sd Fm Recargable Dbs119 ,19.99,NA,4,2,6,3.332,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MMSMIKE1,https://articulo.mercadolibre.cl/MLC-460524533-parlante-bluetooth-furgon-retro-usb-sd-fm-recargable-dbs119-_JM,NA,NA,NA,NA,NA,#460524533,NA,NA,NA,NA,NA,NA
1163, Sony Altavoz Portátil Bluetooth De Alta Potencia Gtkxb90 ,618.99,NA,0,9999,6,103.165,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-463472037-sony-altavoz-portatil-bluetooth-de-alta-potencia-gtkxb90-_JM,NA,NA,NA,NA,NA,#463472037,Sony,NA,NA,NA,NA,NA
1164, Jbl Go 2 Parlante Bluetooth Rojo - Bestmart ,26.99,NA,0,5,6,4.498,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/BESTMARTCL,https://articulo.mercadolibre.cl/MLC-481943301-jbl-go-2-parlante-bluetooth-rojo-bestmart-_JM,NA,NA,NA,NA,NA,#481943301,JBL,NA,NA,NA,NA,NA
1165, Parlante Bluetooth Portatil ,21.99,NA,0,100,6,3.665,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TECNOCENTERCURICOSPA,https://articulo.mercadolibre.cl/MLC-473820217-parlante-bluetooth-portatil-_JM,NA,NA,NA,NA,NA,#473820217,NA,NA,NA,NA,NA,NA
1166, Parlante Monitor Piso Activo 500w + Funda (envio Gratis) Jbl ,444.99,NA,0,4,12,37.082,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EMMETT+LIMITADA,https://articulo.mercadolibre.cl/MLC-478446772-parlante-monitor-piso-activo-500w-funda-envio-gratis-jbl-_JM,NA,NA,NA,NA,NA,#478446772,JBL,NA,NA,NA,NA,NA
1167, Parlante Recargable Bluetooth Mod. 6+ Mini ,28.13,NA,0,300,12,2.344,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MULTISHOPPING.CL,https://articulo.mercadolibre.cl/MLC-490337397-parlante-recargable-bluetooth-mod-6-mini-_JM,NA,NA,NA,NA,NA,#490337397,NA,NA,NA,NA,NA,NA
1168, Parlante Amplificado Portable Gemini Es210mx Bluet Garantia ,209.9,NA,0,NA,12,17.492,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/COMERCIAL+ELECTROACUSTIC,https://articulo.mercadolibre.cl/MLC-480189243-parlante-amplificado-portable-gemini-es210mx-bluet-garantia-_JM,NA,NA,NA,NA,NA,#480189243,NA,NA,NA,NA,NA,NA
1169, Parlante Bluetooth Sony Mhc-v90w High Power One Box Party Mu ,1722.859,NA,0,99,6,287.143,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/GESATLTDA,https://articulo.mercadolibre.cl/MLC-480687288-parlante-bluetooth-sony-mhc-v90w-high-power-one-box-party-mu-_JM,NA,NA,NA,NA,NA,#480687288,NA,NA,NA,NA,NA,NA
1170, Yamaha Ysp-5600 Music Cast Sound Bar Con Dolby Atmos & D ,1952.173,NA,0,100,6,325.362,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/2EBOX,https://articulo.mercadolibre.cl/MLC-476742376-yamaha-ysp-5600-music-cast-sound-bar-con-dolby-atmos-d-_JM,NA,NA,NA,NA,NA,#476742376,Yamaha,NA,NA,NA,NA,NA
1171, Parlante Bluetooth Jbl Xtreme 40w 15 Horas + Envío Gratis ,199.99,NA,0,2,6,33.332,NA,Envío gratis a todo el país,NA,NA,5,4,https://perfil.mercadolibre.cl/CHARLYS_SHOP,https://articulo.mercadolibre.cl/MLC-496546623-parlante-bluetooth-jbl-xtreme-40w-15-horas-envio-gratis-_JM,4,0,0,0,0,#496546623,JBL,Xtreme,40 W,NA,Pasivo,NA
1172, Parlante Bluetooth Ecoxgear Ecoboulder+ Gdi-exbld810 Rugged ,291.89,NA,0,99,6,48.648,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/GESATLTDA,https://articulo.mercadolibre.cl/MLC-469209335-parlante-bluetooth-ecoxgear-ecoboulder-gdi-exbld810-rugged-_JM,NA,NA,NA,NA,NA,#469209335,NA,NA,NA,NA,NA,NA
1173, Jbl Boombox Altavoz Bluetooth Portátil A Prueba De Agua... ,834.99,NA,0,9999,6,139.165,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-463452827-jbl-boombox-altavoz-bluetooth-portatil-a-prueba-de-agua-_JM,NA,NA,NA,NA,NA,#463452827,JBL,Boombox,NA,NA,NA,NA
1174, Parlante Bluetooth B28 ,19.99,NA,0,100,12,1.666,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/COMERCIAL+PALRIVAS,https://articulo.mercadolibre.cl/MLC-487858144-parlante-bluetooth-b28-_JM,NA,NA,NA,NA,NA,#487858144,NA,NA,NA,NA,NA,NA
1175, Mlab Parlante Bluetooth All In One Big Bass 4000 Watts ,69.99,NA,NA,2,6,11.665,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MOBILEHUT?brandId=166,https://articulo.mercadolibre.cl/MLC-484951070-mlab-parlante-bluetooth-all-in-one-big-bass-4000-watts-_JM,NA,NA,NA,NA,NA,#484951070,Mlab,parlante Bluetooth all in one Big Bass 4000 watts,NA,NA,NA,RCA
1176, Samsung Galaxy S9 Plus 64gb 4g + Parlante Bluetooth ,438.39,NA,3,897,6,73.065,NA,Envío gratis a todo el país,NA,NA,4.9,70,https://perfil.mercadolibre.cl/PHONESTORE-RETAILCHILE,https://articulo.mercadolibre.cl/MLC-458922691-samsung-galaxy-s9-plus-64gb-4g-parlante-bluetooth-_JM,67,2,1,0,0,#458922691,Samsung,S9+,NA,189 g,NA,NA
1177, Combo Parlante Bluetooth Hp 300 + Audifonos Hp 150 Rojo ,20.99,NA,1,2,6,3.498,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ELECTROBAZAR+CHILE,https://articulo.mercadolibre.cl/MLC-448031747-combo-parlante-bluetooth-hp-300-audifonos-hp-150-rojo-_JM,NA,NA,NA,NA,NA,#448031747,HP,NA,NA,NA,NA,NA
1178, Mini Parlante Jbl Bluetooth Color Rojo ,26.99,NA,0,NA,12,2.249,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/RPLANET358,https://articulo.mercadolibre.cl/MLC-476240541-mini-parlante-jbl-bluetooth-color-rojo-_JM,NA,NA,NA,NA,NA,#476240541,JBL,NA,NA,NA,NA,NA
1179, Sony S200f 2.1ch Sound Bar Con Subwoofer Incorporado Y Bluet ,127.448,NA,0,100,6,21.241,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/2EBOX,https://articulo.mercadolibre.cl/MLC-487268316-sony-s200f-21ch-sound-bar-con-subwoofer-incorporado-y-bluet-_JM,NA,NA,NA,NA,NA,#487268316,Sony,NA,NA,NA,NA,NA
1180, Pack 5 Parlante Inalámbrico Bluetooth Doble Speaker Estéreo ,40.99,NA,0,50,12,3.416,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DISPAROTIENDACL,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=EdfAQ5sLg5LBfLMayzEQHGDLasX67lMHyQWqM2jdtOm%2BndbltKTYEfSHr2b4DqYZOeL3ay%2FiG1RlOpn8yK15mK43wtXW7%2BRqbBsYtjDe16tRhf4W5MImX9oJaogzBxLHd9s9bQs3Tnbknqq9SXCYcTm19deTMYPgcwXjalRUeLxAXMZZjGLigpiSu0KJrqlXwciNeAUY%2FsS3uWH8chnl3q%2FJJ1s0VYhyJ894euXMUADzDcifPVba3oxFygbxS5jl15pYPX2wZfyR82RGJk%2F0paKtyLlA4X5aUSA66k9diniVDdp0OPbCFrMeblKrfYa1M%2BehYZn6dPfyRJGrwiyOP34g4WX0oohbyYqgHB60z6CZDGtnuIOT5eS2P04UtcyW1CL99naE%2F4Tv2KPxlH2inHL7xpMp1B0aJmHNEYnEvUkHU2VRbwVG6uIfdO339zlLasQ8CgebuATiPE1XCWFCFbDRO0dvhubgrVxVc%2Bea3P73Dh7Kc2TQm79%2B1j98M5QWEoCgeWaQxy8MIfxTR2ITnMwosP8xeP5Q%2FGO6%2F45aCFOIzErN6EohP8eqNZCPKk2B2KPf8u%2BRjJiZdtbxrluoAF6SYX%2F%2B4cz0%2FBtDYIcobXczOtRra4SfRqwBFw7U1Pp6gjX%2FuI5V4g%2FP8kLuLy98TLK%2FYj7WzsiBEycuL48bgVxmY4Nieyon3cFnc%2Bp%2BFf1h925KjF0SoMyjmkvTmEqbo8Vnjkq5DY1mWrHE52MowqEcvyDxj4tVZTH904eKVGNnWyQh0qPHzKn%2BUmh%2BOFBHQObUlN2NgcGpoNE3aP0SJVTH5R%2ByqXwy%2B1%2FYOAuT4Pnm0CM7ZSgatraM4%2Bq%2BOgcb6NVAAkbijTCutlJjfiJ19LlgYR0DFJhglxr1WovBd%2FBTYZMKSgkjRB6me4VRNbRa7QQ6WbDGEeccd83DDHhkuVgB3rs5MP%2F%2F2Upgy0wrG4oas42KaebLX5S36UGjC%2FlRb8Q7FHFlhTRU08Vb6Z1aGg0kY4wxBuPgLTdsvAFla%2BxvJBWS7Z2RyVb%2F6sHb3IgUIV6NbvfJ54cdbf4qmnmL2Sv%2BievFRzM7jvTuxnGq0yq%2FgAg5frHc68CXtdMSgR33iTZhOMzzJYOqsMQ%2BZzabEIDq2sROQmm3o2Yo9YQRKLCRr7ivibqvwoXrB9EHV3v5aJVJyGndYp2k1ayqA3Sk7dDYgOzcoTyTrnRPrLX%2FC5RFklbl3olvyus2qRilo8BTyJ01kuWfZzqqOJm2OpM0RIdXF%2F5qY7d11s9LM4Me%2FH7gx8wSFQIhAedCCZa9rJD0lncj2WKAZg9d2HOHHP1Z3T4xPfD9XUXCMF%2F1IFth8szyIGhCrsmB4Fd%2F6mIdiqBPjx4VvfBSnaF2xmpxJZ7fXW5mwXAlnyTBuDLEn2YNqj2CrzhXAIKk02ieQiPKkim%2BKiERBgI8bmp8%2FYPuh2WUJ8kHH0eFAK7jUpe%2F3JrLKJvmlznO%2FA%2B2q1d%2B3riPwpG6afAntnTF4drnuaoz8cCkKxjuuIiJjmY84VdLxVteG1VNLnAulnEC%2FwbEQOH5Cn26zBOADnjMPYy8LAFZGhP6m4PCvRo%2B6Wp1RbJpVnbiiHmZfmB1gEoFmSAukMiIsDdqS5rCZ84%3D,NA,NA,NA,NA,NA,#476185237,NA,NA,NA,NA,NA,NA
1181, Parlante Bluetooth Karaoke Monster 810bk Sd-usb-fm Recargabl ,34.99,NA,0,3,6,5.832,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ELECTR%C3%93NICANISHAONLINE,https://articulo.mercadolibre.cl/MLC-474079296-parlante-bluetooth-karaoke-monster-810bk-sd-usb-fm-recargabl-_JM,NA,NA,NA,NA,NA,#474079296,Monster,NA,NA,NA,NA,NA
1182, Parlante Fujitel Karaoke Bt6l ,34.99,NA,0,3,12,2.916,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TECNOLOGIAJYJ,https://articulo.mercadolibre.cl/MLC-481502450-parlante-fujitel-karaoke-bt6l-_JM,NA,NA,NA,NA,NA,#481502450,Fujitel,bt6l,52 W,NA,NA,NA
1183, Marshall Parlante Stockwell Portátil Bluetooth Incluye Funda ,219.99,329.990,2,898,6,36.665,NA,Envío gratis a todo el país,NA,NA,5,4,https://perfil.mercadolibre.cl/PHONESTORE-RETAILCHILE,https://articulo.mercadolibre.cl/MLC-445416835-marshall-parlante-stockwell-portatil-bluetooth-incluye-funda-_JM,4,0,0,0,0,#445416835,Marshall,Stockwell,20 W,1.2 kg,Activo,NA
1184, Parlante Portable Luces/bluetooth/usb/sd/fm/radio/aux Sb10 ,41.5,NA,0,100,6,6.917,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/PUNTOSTORECHILE,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=K2T3rsJmCTdP29vz8ILGE9HMt5m4DGeRuSnY2uF7yfv7YC83f0PgjGAnsOKojKmBiz%2B6CWZghyJ31Kho7Y0tcZSZFN90by67HYIoaHlQr4qnFVigplXKa8U3S5Pb7DyIiekmUCMx18FFli4vPRx32DZfgM8tylfB8bB6aEwHc8h15zXFzvF8baBlgLHFw7uvIUf%2B8JiY8rhTHwQSQauM3qe299u5vJuy6Qo7vpd%2BibAvLUNsPXztJi9T%2BTcPzcQaYnyhqWm8x2q3VrzGC3ebtZjI%2FPeDVFPJCEuCGQ%2BtEFzlCu%2BpXgG3oGHRtrvhWoO3tNmmVYzjCKIItAf%2BL1muTl43ws0YTt%2B8KdQizQdBLEvdNySNzUtAcEE3PMCBmoaSoooES%2FH0xC7jPQxvKt8Qm7pBlJKyEUYOqGVXDvstg5ijeGbPnnzX8Z%2FDvdTHZZeIHmcYVH0g7UvRvCyqaDHjZJtfBoZyE2eWtKGFWxDE%2BDr5dhx1c1YrUq56EaPygg8vp1Hbv%2Bg7CMDbZGKI%2BAAJEbzThVZUniLQntJ2SYV9JiD9YGoW%2BMzqdJz2aiRpQesyYMRHyjqGfT5Tu7zJEo72lRgIONJfziPcIxdQZ36rgxZQvRykXXdQtwKu4oUIwLY9eoCwNU0UWkN4K7%2F%2F4tNkLghE5A1y8hKUJYR7%2Be%2Fh0BN8b35jWHAuhQjePIAgpEcKXAzUvWKOoZobssiEY%2F%2B%2B5dWK6GADvjmyu1v13Ck3asSAkmSvJc%2F1MddbfsDcAY%2Fi1mTaZmqmy9SVcJu13qm4siu%2Ff4wDRjteOy4e2%2FkybC5EIXmYICMBjipTU8gxCGPoU7vuG%2BSqV1Sy5zvIer6ju4U1Q4w%2BNg2O90iF%2FGpufFWK6k6c5DJBoQYzbXYkrhQtObJ3a%2B3vdO2bsHHAGrSUKeXUh8k30%2Bn9Sg800fdyl6NpxJblCNAl91hgAewzBX8H13x7aRA1pz2JXaxr3veo3zGMasrJFUVKbhoM2PAJPlxdTsjR4msSBen%2FNgs5Wd18Fk1opaOTTqDjVrsphpmxphUSZNH16hisUX%2Fey0ypXddRjq%2FcVdzGpCqdtGJijDLQr5d85hVWLuwqDxo1rkFVDbuy3JJZtPDmcYHByLmM1N%2FXSSA6K1sZdwCK0v7jOH6h7fOAvQXvq6gAZb76s%2BZL%2FOd3kvSRBEiRajbehtYyx5v%2FGdOjrSujWfYWw2y1xh15cQvsDH48JASqsTioD3HNwXyreetYqQGR4zdp8u0O2tIOHfEnhig0gruuYQ%2B3bGMPljYrd9OI2j4K1ZjB%2BHciX%2FzZwjHiDvM%2FWpi0cC2hKSrzGR1ahkCk%2B9LBXWB9ymD7%2BJkTH88j6xdZbKJ0knn%2FJ2SqLAU7kZpL9HMevhXKpgybUnhCvV6n0ctRPVaYEggQ%2BBALT1hfLIXOR6oa5OJAd8JK7DvSRkDN3EwVEaEWShLnniCs5TNwR0V4oby0bikBfNBHxLKqtnI5PyKlz0AlAdTakXRRGyxAGJJxzGyAvMSoRD3IitHn89SkFnjE%2ByndV7%2F2pmD0TG15LcCpxluUV9spXGE1AWUt%2FJrKH7QGyFOCoOM5lKFwqo30QmaFcWfEJ%2FjLZaUYwNnZdRowKA%3D%3D,NA,NA,NA,NA,NA,#450505099,NA,NA,NA,NA,NA,USB
1185, Sylvania - Altavoz Mini Torre Bluetooth Baile Agua ( R ) ,63.33,NA,0,4,12,5.278,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/OCTOPUSSALESFORCECL,https://articulo.mercadolibre.cl/MLC-481473161-sylvania-altavoz-mini-torre-bluetooth-baile-agua-r--_JM,NA,NA,NA,NA,NA,#481473161,SYLVANIA(R),SP118-BLACK,NA,NA,NA,NA
1186," Parlante Bluetooth Mars By Crazybaby, Entrega Inmediata! ",249,NA,0,15,12,20.750,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DOWDINGBD,https://articulo.mercadolibre.cl/MLC-489793979-parlante-bluetooth-mars-by-crazybaby-entrega-inmediata-_JM,NA,NA,NA,NA,NA,#489793979,NA,NA,NA,NA,NA,NA
1187, Parlante Flip 4 Bluetooth Jbl Prueba Agua Azul ,143.5,NA,0,29,6,23.917,NA,Envío gratis a todo el país,NA,NA,4.8,15,https://perfil.mercadolibre.cl/CLICKBOX_OFERTAS,https://articulo.mercadolibre.cl/MLC-458378694-parlante-flip-4-bluetooth-jbl-prueba-agua-azul-_JM,14,0,0,1,0,#458378694,JBL,Flip 4,16 W,515 g,Activo,NA
1188, Macetero Parlante Bluetooth Musical / Hb Importaciones ,7.99,15.280,6,450,6,1.332,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/HBIMPORTACIONES+LTDA,https://articulo.mercadolibre.cl/MLC-450872508-macetero-parlante-bluetooth-musical-hb-importaciones-_JM,NA,NA,NA,NA,NA,#450872508,NA,NA,NA,NA,NA,NA
1189, Parlante Bluetooth Devialet Gold Phantom - High-end Wireless ,3954.73,NA,0,99,6,659.122,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/GESATLTDA,https://articulo.mercadolibre.cl/MLC-469207197-parlante-bluetooth-devialet-gold-phantom-high-end-wireless-_JM,NA,NA,NA,NA,NA,#469207197,NA,NA,NA,NA,NA,NA
1190, Promo Navidad Parlante Bluetooth + Cargador Portatil 2600mah ,14.99,NA,28,10,6,2.498,NA,Envío a todo el país,NA,NA,5,1,https://perfil.mercadolibre.cl/MMSMIKE1,https://articulo.mercadolibre.cl/MLC-452471630-promo-navidad-parlante-bluetooth-cargador-portatil-2600mah-_JM,1,0,0,0,0,#452471630,NA,NA,NA,NA,NA,Auxiliar
1191, Paradigm Center 3 V7 3-way Center Channel Speaker In Black ,912.666,NA,0,NA,12,76.056,NA,Envío gratis a todo el país,NA,NA,5,1,https://perfil.mercadolibre.cl/DUGU+STORE,https://articulo.mercadolibre.cl/MLC-474842228-paradigm-center-3-v7-3-way-center-channel-speaker-in-black-_JM,1,0,0,0,0,#474842228,Bose,III,NA,NA,NA,NA
