search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Formato,Marca,Modelo
1145, Auriculares Billboard Headphone Bluetooth - Negro ,26,NA,2,10,18 cuotas,52.43,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/LEAMAUSRL,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=JIKD13VSyAU6w%2Fva03fUGUeids9sJUNuP3Io%2FLnKS9TxqrCPTnflfV966tWldRTllrQyQMhfiHETAi74s865YKkzg%2B7X0uSVTpDBL%2FB8kTIQtebBYwdiKvIXjNLnc0ZShy85L04Nbob7j5Qx3KdRy2yItcXJuWzPxJ8l33BQiljNNZHyFlFz1sV3Kn9wmS0sOlklI%2BiT1yoh2EEHjqut86heC6hpxD%2FDqabQ%2FJSHGJ2r9XMK46JYqGkpRn%2By9qnhU6pdeFeqrpIG1DPN0Mmy6xh0XPDOO1s%2F2iqm3NXMXaOTNoZlzn9TC1H6PBN1xwMKKS2SxwV6Gs1o%2Bl6mEm8Tm%2Bl8FpgIVX1kX1qAM8g8cyzRaABYCW4dSFKBpL9gkFKfmFlGGsQhPJESGQZc1FVEoivn0UHrjtL%2BstzDg9EOKrJg1CuYDp6bHMRDbmU7xwkh%2BNDRcz2LwzqSM4x4PhNoboFrr2TPd2fNJRZTprhG0dp9XL3Y%2FVXSj1ARqUQ2XDcvthj9yuNnP41F2gogaOmHt0%2Bhs7pz7UIarXWDSKbMQzLHowVkqz132a4mJux6lzPYiZcinB7SoJsKQMguJy%2FDK%2B82HCfYZ0VAuu5hq1%2BS%2BtFH05Cc72Pfg2%2BB1CMnbYDxJ3Y%2F15frK6IuyoV1DCoDCn7zEJDfqjmkbnF7BPpPVQ6yB8Buo2RZ3uXAFKVrYlRHzoAehsjrYJl3MuEADsMgZpiRo6xwNycOnapEMs4sq6kt9dGRFWFMCCUMA2CEPqMdVfuTqb6B6CwwsSVIC3lZfa%2B43INSGCMJB96N8K5zsl3%2BVPBo65bRb17%2BM2owEm%2BIIyCzUGvTJHRmdrAqGgCX7LIFuhl2NnHDRPfaZMDvjV8rN9upetktjJMdQ8QnDz1zMpyxs4Puvh%2B8gzCnGB%2BuoK%2BxJpMni8zrIqshXUWN%2BOeVd702zwEr4KpmPFRBzEkhnfmHALTUrvVWOHjNr3neRe1%2Bb27Qs5v7s4HWxI7XSVS0uWhxOt%2Bmo272qbrL4Op11MvL7lN7EaRcV4z7MIU3Eky25IUe9%2BPiR7uhHBwXEGlfTjSmcZlh8EBgEDtSLP5jfQ4xpZ9Lk51xqtBFAyC4lrTFpX%2B32AVkiO1SRiAqRlmvWeXhapNs9BoQsWm45x4Vz%2BDRiP9yiuuVcedOyq44%2B3JolLvtWH%2FXwfiuTY0hn2lFQdt7mSWG7tj0p4YiSclayVFXMjGlE06z0X%2FOHLNb9qKl6vF9XkyxhEmNNrpn7Wci5Yw4PHB28Eu5vL9ma7Z%2BECLHclY4P4wpQ9ZkBfwjLed3JjDlNpcrTuiCN3Q9DV8h90kTwiKRU5Z8fvd8WU4kPw%2B6HP4rNobBbB1aAipDb5lFkNgv7tiPBGEIS3wmDaMg3fVeCSx0Ukhqh%2BEB2U5I9EvQABGstJpX8mZSwvx6l1jcaEzHwDKGw4C3fJBybuz2ljPPpJ4HT8LvZ%2F2UsCxbXa9cHqJweyUBTT1fwyGah%2FCWKTi8oupgdNqdom8i%2FCNCS3LEuFJQ0RQhX0f6JYUtQqoTEIlCCg4JNy%2Bm7DwEzeibxucrQUwIN3tfTfWSDVv%2FsznWRKxtUkbQO%2BvnBfzRGNdi83cScKpOf9JvgOYoxTx9n85wRrOTQXY36Q3NCzuaIUf9j3DWMkFlhliqdQNhl5JkcoGxhRQVp3flb8D4%2BDYlgK0HCViI8Bx9V5JPVLPEfA%3D%3D,NA,NA,NA,NA,NA,#461590677,NA,Bilboard,Billboard bb778 headphone bluetooth negro
1146, Auricular Sony Bluetooth Inalambrico Recargable Depotivo Hd ,85,NA,0,50,18 cuotas,171.42,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TECH_HOUSE-ML,https://articulo.mercadolibre.com.uy/MLU-463863423-auricular-sony-bluetooth-inalambrico-recargable-depotivo-hd-_JM,NA,NA,NA,NA,NA,#463863423,Con Vincha,Sony,WI-C300
1147, Tubo Acústico  auricular Micrófono Para Motorola Xpr6500 ,54,NA,0,NA,18 cuotas,108.90,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464914104-tubo-acusticoauricular-microfono-para-motorola-xpr6500-_JM,NA,NA,NA,NA,NA,#464914104,NA,Motorola,NA
1148, Auriculares Jbl T110 Bluetooth Grises Mlibres Envío Gratis ,2280,NA,0,100,18 cuotas,126.67,NA,Envío gratis a todo el país,NA,NA,4.4,58,http://perfil.mercadolibre.com.uy/DEACOSRL,https://articulo.mercadolibre.com.uy/MLU-461973483-auriculares-jbl-t110-bluetooth-grises-mlibres-envio-gratis-_JM,39,12,3,0,4,#461973483,Sin Vincha,JBL,T110
1149," Mpow D4 Auriculares Bluetooth, Ipx6 Impermeable Deportivo ",56,NA,0,NA,18 cuotas,112.93,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464916777-mpow-d4-auriculares-bluetooth-ipx6-impermeable-deportivo-_JM,NA,NA,NA,NA,NA,#464916777,NA,Mpow,NA
1150, Auricular Inalámbrico Xiaomi Lyej02lm - Netpc ,25,NA,0,10,18 cuotas,50.42,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/NETPC+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-460211993-auricular-inalambrico-xiaomi-lyej02lm-netpc-_JM,NA,NA,NA,NA,NA,#460211993,NA,Xiaomi,NA
1151, Topepop V4.0 wireless Auriculares Estéreo Bluetooth Heads ,53,NA,0,NA,18 cuotas,106.88,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464917400-topepop-v40wireless-auriculares-estereo-bluetooth-heads-_JM,NA,NA,NA,NA,NA,#464917400,NA,NA,NA
1152," Beyution, Auriculares Bluetooth V4.0 Inalámbricos (negro) ",49,NA,0,NA,18 cuotas,98.82,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464917422-beyution-auriculares-bluetooth-v40-inalambricos-negro-_JM,NA,NA,NA,NA,NA,#464917422,NA,NA,NA
1153, Avantree 40 Horas Wireless Bluetooth 4.1 Auriculares Plegabl ,4732,NA,0,100,18 cuotas,262.89,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457496903-avantree-40-horas-wireless-bluetooth-41-auriculares-plegabl-_JM,NA,NA,NA,NA,NA,#457496903,Con Vincha,Avantree,BTHS-AS9P-BLK
1154," Iparis Azul Claro Auriculares Bluetooth, Mejor Auriculare ",44,NA,0,NA,18 cuotas,88.73,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464917635-iparis-azul-claro-auriculares-bluetooth-mejor-auriculare-_JM,NA,NA,NA,NA,NA,#464917635,NA,NA,NA
1155, Auriculares Bluetooth Deportes Running Tutiendaonline.uy ,650,NA,0,4,18 cuotas,36.11,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TUTIENDAONLINEUY,https://articulo.mercadolibre.com.uy/MLU-458053435-auriculares-bluetooth-deportes-running-tutiendaonlineuy-_JM,NA,NA,NA,NA,NA,#458053435,Sin Vincha,NA,NA
1156, Auriculares Bluetooth Inalámbricos In-ear V4.2 +edr Estér ,52,NA,0,NA,18 cuotas,104.87,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464917646-auriculares-bluetooth-inalambricos-in-ear-v42-edr-ester-_JM,NA,NA,NA,NA,NA,#464917646,NA,NA,NA
1157, Auriculares Bluetooth Bluedio Con Manos Libres Neg Zonatecno ,499,NA,NA,NA,18 cuotas,27.72,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/ZONATECNO?brandId=628,https://articulo.mercadolibre.com.uy/MLU-453701304-auriculares-bluetooth-bluedio-con-manos-libres-neg-zonatecno-_JM,NA,NA,NA,NA,NA,#453701304,Con Vincha,Bluedio,NA
1158," Auriculares Bluetooth, Zenbre E5 bluetooth 4.1 auriculare ",78,NA,0,NA,18 cuotas,157.30,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464917699-auriculares-bluetooth-zenbre-e5bluetooth-41auriculare-_JM,NA,NA,NA,NA,NA,#464917699,NA,NA,NA
1159," Auriculares Bluetooth Urwill Inalámbricos V4.1 Estéreo, A ",46,NA,0,NA,18 cuotas,92.77,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464917893-auriculares-bluetooth-urwill-inalambricos-v41-estereo-a-_JM,NA,NA,NA,NA,NA,#464917893,NA,NA,NA
1160, Auricular Bluetooth Ezra Ea-5 C23-10 Circuit ,296,NA,0,100,18 cuotas,16.44,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/CIRCUIT+OFERTAS,https://articulo.mercadolibre.com.uy/MLU-463953035-auricular-bluetooth-ezra-ea-5-c23-10-circuit-_JM,NA,NA,NA,NA,NA,#463953035,NA,NA,NA
1161, Plantronics Savi Auriculares Con Micrófono En Línea Indic ,62,NA,0,NA,18 cuotas,125.03,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464918162-plantronics-savi-auriculares-con-microfono-en-linea-indic-_JM,NA,NA,NA,NA,NA,#464918162,NA,Plantronics,NA
1162, Auriculares Philips Bluetooth Shb4000 Blancos Envio Gratis ,2699,NA,0,12,18 cuotas,149.94,NA,Entrega a acordar con el vendedor,NA,NA,5,7,http://perfil.mercadolibre.com.uy/MFSHOPUY,https://articulo.mercadolibre.com.uy/MLU-454211528-auriculares-philips-bluetooth-shb4000-blancos-envio-gratis-_JM,7,0,0,0,0,#454211528,Con Vincha,Philips,SHB4000
1163," Kelodo Auriculares Bluetooth S9, Rojo ",53,NA,0,NA,18 cuotas,106.88,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464918328-kelodo-auriculares-bluetooth-s9-rojo-_JM,NA,NA,NA,NA,NA,#464918328,NA,NA,NA
1164, Auriculares Jbl T110 Bluetooth Grises Mlibres Envío Gratis ,2280,NA,0,100,18 cuotas,126.67,NA,Envío gratis a todo el país,NA,NA,4.4,58,http://perfil.mercadolibre.com.uy/DEACOSRL,https://articulo.mercadolibre.com.uy/MLU-461973483-auriculares-jbl-t110-bluetooth-grises-mlibres-envio-gratis-_JM,39,12,3,0,4,#461973483,Sin Vincha,JBL,T110
1165, Topepop V4.0 wireless Auriculares Estéreo Bluetooth Heads ,53,NA,0,NA,18 cuotas,106.88,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464917400-topepop-v40wireless-auriculares-estereo-bluetooth-heads-_JM,NA,NA,NA,NA,NA,#464917400,NA,NA,NA
1166, Auriculares Inalámbricos Bluetooth ,490,NA,13,37,18 cuotas,27.22,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FGARGIULO04,https://articulo.mercadolibre.com.uy/MLU-450174497-auriculares-inalambricos-bluetooth-_JM,NA,NA,NA,NA,NA,#450174497,NA,NA,NA
1167," Beyution, Auriculares Bluetooth V4.0 Inalámbricos (negro) ",49,NA,0,NA,18 cuotas,98.82,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464917422-beyution-auriculares-bluetooth-v40-inalambricos-negro-_JM,NA,NA,NA,NA,NA,#464917422,NA,NA,NA
1168," Iparis Azul Claro Auriculares Bluetooth, Mejor Auriculare ",44,NA,0,NA,18 cuotas,88.73,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464917635-iparis-azul-claro-auriculares-bluetooth-mejor-auriculare-_JM,NA,NA,NA,NA,NA,#464917635,NA,NA,NA
1169, Auriculares Bluetooth Bluedio Con Manos Libres Neg Zonatecno ,499,NA,NA,NA,18 cuotas,27.72,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/ZONATECNO?brandId=628,https://articulo.mercadolibre.com.uy/MLU-453701304-auriculares-bluetooth-bluedio-con-manos-libres-neg-zonatecno-_JM,NA,NA,NA,NA,NA,#453701304,Con Vincha,Bluedio,NA
1170, Auriculares Bluetooth Inalámbricos In-ear V4.2 +edr Estér ,52,NA,0,NA,18 cuotas,104.87,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464917646-auriculares-bluetooth-inalambricos-in-ear-v42-edr-ester-_JM,NA,NA,NA,NA,NA,#464917646,NA,NA,NA
1171, Auriculares Bluetooth Deportes Running Tutiendaonline.uy ,650,NA,0,4,18 cuotas,36.11,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TUTIENDAONLINEUY,https://articulo.mercadolibre.com.uy/MLU-458053435-auriculares-bluetooth-deportes-running-tutiendaonlineuy-_JM,NA,NA,NA,NA,NA,#458053435,Sin Vincha,NA,NA
1172," Auriculares Bluetooth, Zenbre E5 bluetooth 4.1 auriculare ",78,NA,0,NA,18 cuotas,157.30,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464917699-auriculares-bluetooth-zenbre-e5bluetooth-41auriculare-_JM,NA,NA,NA,NA,NA,#464917699,NA,NA,NA
1173, Auriculares Philips Bluetooth Shb4000 Blancos Envio Gratis ,2699,NA,0,12,18 cuotas,149.94,NA,Entrega a acordar con el vendedor,NA,NA,5,7,http://perfil.mercadolibre.com.uy/MFSHOPUY,https://articulo.mercadolibre.com.uy/MLU-454211528-auriculares-philips-bluetooth-shb4000-blancos-envio-gratis-_JM,7,0,0,0,0,#454211528,Con Vincha,Philips,SHB4000
1174," Auriculares Bluetooth Urwill Inalámbricos V4.1 Estéreo, A ",46,NA,0,NA,18 cuotas,92.77,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464917893-auriculares-bluetooth-urwill-inalambricos-v41-estereo-a-_JM,NA,NA,NA,NA,NA,#464917893,NA,NA,NA
1175, Plantronics Savi Auriculares Con Micrófono En Línea Indic ,62,NA,0,NA,18 cuotas,125.03,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464918162-plantronics-savi-auriculares-con-microfono-en-linea-indic-_JM,NA,NA,NA,NA,NA,#464918162,NA,Plantronics,NA
1176, Auricular Inalambrico 4 En 1 Sd/fm/bluetooth Azul - 6 Cuotas ,1059,NA,0,9,18 cuotas,58.83,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/COMPRALO_HOY01,https://articulo.mercadolibre.com.uy/MLU-450295443-auricular-inalambrico-4-en-1-sdfmbluetooth-azul-6-cuotas-_JM,NA,NA,NA,NA,NA,#450295443,Sin Vincha,Generica,Generico
1177, Auricular Bluetooth Deportivo Manos Libres ,500,NA,0,24,18 cuotas,27.78,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/VIACELL848,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=ajVsFrRJSRA3iqBD899C4yoyjVqkmgQ8M9d04QFcOCOyn%2F5hdU%2F8GU2A4AMDjiytAN0uG5HQ%2B0qIE7oTPz8EdE3u5IDclL0j2g3JQVJuUokGSM9qnofOzqpH7W74cM1tphETqWbCcoEa97SIFVIh%2BlR%2ByyH2HizwDkuB9nATNNLtxF7tlcH1H90p2BRqWkqZfFizcYdnyaFu0dLj00KD89qpNTNLap1kkS%2FoCITkoyJxU8n6kkMKLt31S%2FsPhefhOL6%2Bnqbiq%2FUHONUpAzq62sq%2B2o9F%2Fc99ybztGxLnYQIkHb2kB5KQEfbPggDUeLACJ272a1ahO%2BJPlQSc7ovN82c%2Fsq0h9XRukVzE%2BQgoy3AdJjoS7ghYzJZsSbOMFu7zx85%2FC%2FbxjqNHK7e%2FtBqay6Ece1IQ0ZO9UThW8NSKJX521fGVIVFK%2BAcuprtLkemFqwRBE0EM6GOzuPfg3Kw7IDx7FqwfLv0yg5huuiSYJQdErloO56QdAr5lAkoev2XXNQqnh9qiVk9afZzFm4Qwm9Y7q7WUz%2BLsrIpI6%2BqtKXgzpZZcjbEQfoUcFPEKtmTfK9dGRFkbdRdP6R7JEz7TZHXkrz3KKXH%2F8PXCBSBbUcL%2FZ1S0%2BhpnZPEVTlJEUDV9alVDJp3S25zpybcVOXOCrTYX0ZtCWPRhZI9EKzmJa%2BrUK0xR16kZUtMHAPPUHS%2Fo1J9K7BtDWhzaZb3F2hzPd%2B%2FV%2Fsqc0WCx3U0M1KRghz0A5DPGjSgrMBQWNJM7vr%2FfhVpYvL4hpbCaOEOGSelK%2BGuqjUK81N67LAaQ4wBrEtPrFD1IVD68J7NpjcTnNPPAH5c1T94PYCjFbbD4MNTTYKGHfzKFXMycDd6bI85mTjlURsknGOSvU1jVIrOZmknTNrWh0rbm%2FOVi0sgL3LFK0j7ylZP9FW6GFDLxlM08WjicqefRA9AyFTIh81J%2FMxuT2aBdoZ6OKwkzEdUpv1gJ7ASEo%2FLT47N5X7in9aiokgMoJC5nM5GEcRRwjd0nzqwf0V1W2aJ5cJUT5YysdaPKN%2FqMjtnt%2F9PpuveGSzHZnUJZncJGcoi6Rsq9AHB9zx5TBSqZO4zROgPoIwQ6GMIjpbKP3aLv5x6PE2AoG3dK0SQnwYWfr2pEmWNfgd0QOQeBhM6O3IILWngeG8W%2FUnneCxacFLcO7%2Fgck8mTMgGERtUyors56ZuuL0LoKLzwWOfR5rwsToQYMRjzas5MxYQamS%2FctqlP3izhq649avyM5vA1qOfO5WW3DL1Mb1Vnh0rCUJBE0IzXwbmSwuVCl2eG22ITSirRbR%2FTlLuAazGe33SZD%2FZwocSZr9Nyh0Cx%2FmHt3FufkfnFozhYeb9kQd1j3B0zVro46Y%2BgKw1IfGptANDXfpLxix%2B9l30oiH5936mX9Z8WXNW31d2cI%2FgHMUi33NGVfCU1IaDXTX1EDY5J%2F4J2E8YLZ%2FwOun0ARGd2cy0IexMayRMffSqKViyjfkLo%2BwIlb5GvhG6Z1HDyWTUPtBg1yxYYErYsDHj7hoavRI2AbPKcV1axuoWd0Bi6UztUghlbSBQB966pQf6aVn6%2BK5fzjn8FOZHuHnLaFrh%2B8HP24tEMi151wTVu9DKObLZu1MsDBw5P4cQ2TLNr9RS3hiErI2vBXfjmLFCFgL46fzU%2BUSRMgD6T7N6RfACopvHfy%2Bo85g2m%2FBSEHeMx6xk%3D,NA,NA,NA,NA,NA,#464120057,NA,NA,NA
1178," Kelodo Auriculares Bluetooth S9, Rojo ",53,NA,0,NA,18 cuotas,106.88,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464918328-kelodo-auriculares-bluetooth-s9-rojo-_JM,NA,NA,NA,NA,NA,#464918328,NA,NA,NA
1179, Auricular Bluetooth C/micro Sd ,619,NA,0,100,18 cuotas,34.39,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HAPPY_HOUSE_URUGUAY,https://articulo.mercadolibre.com.uy/MLU-462037922-auricular-bluetooth-cmicro-sd-_JM,NA,NA,NA,NA,NA,#462037922,Con Vincha,Ledstar,NA
1180, Auriculares Bluetooth Grde Bluetooth Inalámbricos Estéreo ,63,NA,0,NA,18 cuotas,127.05,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464918391-auriculares-bluetooth-grde-bluetooth-inalambricos-estereo-_JM,NA,NA,NA,NA,NA,#464918391,NA,NA,NA
1181, Auricular Inalambrico Sumergible Natación 8gb Bluetooth ,58,NA,0,29,18 cuotas,116.97,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/LIDERTEK+SRL,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=ZY5QPfegMl%2F2%2B5AyCSKtB4hQS8B%2B%2BTAtQeQj%2FbvRhgUt968rrOPk76I5qggxqn21UhJ4UxuIlFPPxsZjS65Fh2GFUuPF5qhnyL0HiRPzpSka1YITwCRNMy8qiNYeKIY5gNXDTo%2FRGw%2FIeYVTPZ398jBuOWVZWJh4eNqpFWBtMRSNWZH2pPUm5s6I39vjfAxNMWxdQUe3tb2wNEA3TBghu%2BZc%2BSXeTJ8WGb4c3vmYrBYji4rrtooKIF64bNQ9L40pvqfDvmXemSV7UmJovXVojOmNVgZ360oEG1VFmUC9r%2B5DXLIq52UOhyDnrYVcQhZUY2rPFthn8D2liB0MWhXgsRk0djGMeBERGwWYWd55V8WIGX8MwG2J%2Bt9%2FGLjNLA1kahLiOegAmv1Et4Nyb4sws8rCccn0ATK%2B8qqqJU3ErTDak9X849drTOjKJDDvX2GZbp%2B%2BH3mnhzH94S4jnoEC2fRl9x0KLZ7uI%2FSrEXtnPRMrM%2F6brBgaAAcXQEvKiwNYYeUktwXgEORhAOQxV2%2FR%2FvH5yWV8dJXbjdG5QbrXc7oZBoGrr2AFn8raK1sOW%2BYXFNy05fk8Ya3aNaKSDP3JakZMXvTDJBBeATuCg4bYTZxfpfWvywQt3K3JTLCNWx8W79tbwglXyyMKYG2nQSUWgd%2BUuwlJS90IgW80zBtupcgfdMv4qsoKhCapKvLgFP7n1nRUccvy8L02mc4A1Vijn9Nov0GlRn2kcTzUx6kiCwLOEnNtQ%2FbbS8mBa6ZHFuqpJqNOBMYimMbFQPRgS%2BXldqLzDII4UvfzpW3gX%2FQOIQHR7R1hUGOOI%2FWJi4jNWk2EOinUA9XUNgP36ucjV3EkjnbT3CtTYbQQknzR6ZOyIyatXGoUbR7b3WnmB2HYymdSBYH7qsfXwihpqPTE2Gwc1zmbqlEm01kHD2OXkJL3g%2B6tkzZ5nOmLSOT5BGNmctSm51X7RGcWjvqSFPdhKurFQAn0Erh4L%2FBX3gKXkzQKyZ8TZJcbaBwf0lgNwlRrvlvzqsuONu3vADN749tqx%2BR%2FXrD2EVxnJ2sQoFLRedNi1Z15qNlmxq0tqiCFOTWv%2Fru7fsFv7q%2BZzvBpk3EFP9TWCw2MG75FXIxN8xFxP78Zo%2FJomw8S0iQny6FxpVmKo4Tv4qLT6i4SY4ApLvJPRKXJJ9faq0arVzaqGDXLT9nzWTkMucka%2B0HW2Zp1g4sOGPvzeyJVhw5g8REIlhpglbH4W7ag42eEWm9FqaSD5r7K6h9CvH82plBMvqnaI3K707MQCuQyhkFsVcZiM%2F8xVcApOyPbvzbDm0oPC1eVB2KrMGZK1zI%2BN5rvNAGCJRDahJoSxQda2eAe2GSpCUCVvZiX9RxvvoL3a4m4oHOyl8EkdZMqVqVrz74O88LWLu5wrV%2BOwipmFyXPDupAbaIZdhJB%2BrQpb8H2tdmo8DDUdCafx6UvxqfttzdHsIwGHj2xhTAFlTX%2BuhcmdFlOl5%2FogP7QAd3c4A6YQdDycsGpD9wasw4Xdp9%2BGcvQPYekJ7x6lZsJZqV%2Bx8dWqffBGEb9xHzaEeg%2BLZT94Q5WQjYO58ff9zpQv0puc%2BQvujAG6DFGi36wzHiVV8%2B9LYrYQurcBnhKveVFcUAo9RLGBFruaP89s%2BoinKdQXK8Da6dIJfn3D8QJdAOBoM3wdCiOmycjl9qhcLsaFg7m83Kt79oTREKA1L9bRI6heGWICdCO,NA,NA,NA,NA,NA,#465244555,NA,LiderTek,S1200
1182, Auriculares Jbl Manos Libres Endurance Run - Deporte P M ,28,40,0,20,18 cuotas,56.47,NA,Envío a todo el país,NA,NA,4,9,http://perfil.mercadolibre.com.uy/PRECIOSMIAMI,https://articulo.mercadolibre.com.uy/MLU-464675326-auriculares-jbl-manos-libres-endurance-run-deporte-p-m-_JM,4,1,4,0,0,#464675326,NA,JBL,NA
1183, Kin Vale - Auriculares Bluetooth Inalámbricos Con Manos L ,58,NA,0,NA,18 cuotas,116.97,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464918999-kin-vale-auriculares-bluetooth-inalambricos-con-manos-l-_JM,NA,NA,NA,NA,NA,#464918999,NA,NA,NA
1184, Auricular Stereo Con Vincha Bluetooth Ranura Micro Sd ,690,NA,0,20,18 cuotas,38.33,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/ECLIPSE+ELECTRONICS,https://articulo.mercadolibre.com.uy/MLU-456339173-auricular-stereo-con-vincha-bluetooth-ranura-micro-sd-_JM,NA,NA,NA,NA,NA,#456339173,Sin Vincha,NA,NA
1185," Auriculares Inalámbricos Bluetooth Para Coche, Auriculare ",49,NA,0,NA,18 cuotas,98.82,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464919166-auriculares-inalambricos-bluetooth-para-coche-auriculare-_JM,NA,NA,NA,NA,NA,#464919166,NA,NA,NA
1186," Auriculares Bluetooth V4.2, Impermeables, Hbq Q14, Flexib ",58,NA,0,NA,18 cuotas,116.97,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464919240-auriculares-bluetooth-v42-impermeables-hbq-q14-flexib-_JM,NA,NA,NA,NA,NA,#464919240,NA,HBQ,NA
1187, Auriculares Bluetooth P47 Inalámbricos Tutiendaonline.uy ,750,NA,0,NA,18 cuotas,41.67,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TUTIENDAONLINEUY,https://articulo.mercadolibre.com.uy/MLU-459608750-auriculares-bluetooth-p47-inalambricos-tutiendaonlineuy-_JM,NA,NA,NA,NA,NA,#459608750,Con Vincha,NA,NA
