search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Formato,Marca,Modelo,Color
995, Auriculares Manos Libres Bluetooth Inalámbricos Crown - Tv ,1850,NA,0,NA,18 cuotas,102.78,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/DEJE1841335,https://articulo.mercadolibre.com.uy/MLU-463352368-auriculares-manos-libres-bluetooth-inalambricos-crown-tv-_JM,NA,NA,NA,NA,NA,#463352368,Con Vincha,NA,NA,NA
996," Wscsr Auriculares Bluetooth, Auriculares Inalámbricos Blu ",50,NA,0,NA,18 cuotas,102.67,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464917382-wscsr-auriculares-bluetooth-auriculares-inalambricos-blu-_JM,NA,NA,NA,NA,NA,#464917382,NA,NA,NA,NA
997, Auriculares Manos Libre Jbl Endurance Sprint Bluetooth Negro ,80,NA,0,99,18 cuotas,164.70,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/DCSHOPCOMUY,https://articulo.mercadolibre.com.uy/MLU-463061032-auriculares-manos-libre-jbl-endurance-sprint-bluetooth-negro-_JM,NA,NA,NA,NA,NA,#463061032,Sin Vincha,JBL,SPRINT,NA
998," Urvoix Auriculares Bluetooth, Wireless Headset Auriculare ",44,NA,0,NA,18 cuotas,90.35,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464918028-urvoix-auriculares-bluetooth-wireless-headset-auriculare-_JM,NA,NA,NA,NA,NA,#464918028,NA,NA,NA,NA
999, Auricular Bluetooth Gorsun E88 Negro&plateado ,1190,NA,1,277,18 cuotas,66.11,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/ROCA+MOBILE,https://articulo.mercadolibre.com.uy/MLU-461747523-auricular-bluetooth-gorsun-e88-negroplateado-_JM,NA,NA,NA,NA,NA,#461747523,NA,NA,NA,NA
1000, Auriculares Bluetooth Grde Bluetooth Inalámbricos Estéreo ,64,NA,0,NA,18 cuotas,131.41,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464918391-auriculares-bluetooth-grde-bluetooth-inalambricos-estereo-_JM,NA,NA,NA,NA,NA,#464918391,NA,NA,NA,NA
1001, Jlab Fit 2.0 sport Auriculares Bluetooth Negro / Azul ,76,NA,0,NA,18 cuotas,156.05,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464918680-jlab-fit-20sport-auriculares-bluetooth-negro-azul-_JM,NA,NA,NA,NA,NA,#464918680,NA,NA,NA,NA
1002," Auriculares Bluetooth Soundpeats, Auriculares Magnéticos Ina ",1838,NA,0,100,18 cuotas,102.11,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457649886-auriculares-bluetooth-soundpeats-auriculares-magneticos-ina-_JM,NA,NA,NA,NA,NA,#457649886,Con Vincha,SoundPEATS,SP-Q30Plus-BK5-US,NA
1003, B.s Hot Sale Remax 195hb Wireless Bluetooth 4.1 auricular ,147,NA,0,NA,18 cuotas,301.84,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464920393-bs-hot-sale-remax-195hb-wireless-bluetooth-41auricular-_JM,NA,NA,NA,NA,NA,#464920393,NA,Remax,NA,NA
1004, Audífonos Aiwa Aw 15 Bluetooth Para Contestar Llamados ,45,NA,1,9,18 cuotas,92.40,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/PARABRISAS+EJIDO,https://articulo.mercadolibre.com.uy/MLU-454046226-audifonos-aiwa-aw-15-bluetooth-para-contestar-llamados-_JM,NA,NA,NA,NA,NA,#454046226,Sin Vincha,NA,NA,NA
1005, Auriculares Inalámbricos Auriculares Bluetooth Zeus Mejor ,82,NA,0,NA,18 cuotas,168.37,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464920535-auriculares-inalambricos-auriculares-bluetooth-zeus-mejor-_JM,NA,NA,NA,NA,NA,#464920535,NA,NA,NA,NA
1006, Auriculares Deportivos Vincha Bluetooth Radio Y Sd ,470,NA,0,3,18 cuotas,26.11,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/UNAGANGAUY.COM,https://articulo.mercadolibre.com.uy/MLU-463932478-auriculares-deportivos-vincha-bluetooth-radio-y-sd-_JM,NA,NA,NA,NA,NA,#463932478,Con Vincha,NA,NA,NA
1007, Justjamz Kids (10 unidades) Jelly Roll Colorful Auricular ,59,NA,0,NA,18 cuotas,121.15,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464921151-justjamz-kids-10unidades-jelly-roll-colorful-auricular-_JM,NA,NA,NA,NA,NA,#464921151,NA,Sony,NA,NA
1008, Auriculares Bluetooth Ao Inalámbricos Con Tecnología Acti ,104,NA,0,NA,18 cuotas,213.55,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464977596-auriculares-bluetooth-ao-inalambricos-con-tecnologia-acti-_JM,NA,NA,NA,NA,NA,#464977596,NA,NA,NA,NA
1009, Auriculares Jbl Endurance Sprint Azul Bluetooth Nnet ,77,NA,0,999,18 cuotas,158.11,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/NNET+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-463197565-auriculares-jbl-endurance-sprint-azul-bluetooth-nnet-_JM,NA,NA,NA,NA,NA,#463197565,Sin Vincha,JBL,SPRINT,NA
1010, Skullcandy Hesh 3 bluetooth Inalámbrico Auriculares De Di ,178,NA,0,NA,18 cuotas,365.49,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464996071-skullcandy-hesh-3bluetooth-inalambrico-auriculares-de-di-_JM,NA,NA,NA,NA,NA,#464996071,NA,Skullcandy,NA,NA
1011, Auricular Inalámbrico Bluetooth Punktal Pk-hp777bt Mi Casa ,38,NA,0,2,18 cuotas,78.03,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MICASA+S.A,https://articulo.mercadolibre.com.uy/MLU-455449100-auricular-inalambrico-bluetooth-punktal-pk-hp777bt-mi-casa-_JM,NA,NA,NA,NA,NA,#455449100,Con Vincha,NA,NA,NA
1012, Auxblue V4.2 Auriculares Inalámbricos Bluetooth Para Telé ,91,NA,0,NA,18 cuotas,186.85,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464996134-auxblue-v42-auriculares-inalambricos-bluetooth-para-tele-_JM,NA,NA,NA,NA,NA,#464996134,NA,NA,NA,NA
1013," Auricular Xo Mini Bluetooth B18, Espectacular!!! ",650,NA,1,9,18 cuotas,36.11,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MASTERCASE+CO,https://articulo.mercadolibre.com.uy/MLU-459196110-auricular-xo-mini-bluetooth-b18-espectacular-_JM,NA,NA,NA,NA,NA,#459196110,NA,NA,NA,NA
1014, Omnitech Auricular Bluetooth Para Teléfonos Móviles ,84,NA,0,NA,18 cuotas,172.48,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464999830-omnitech-auricular-bluetooth-para-telefonos-moviles-_JM,NA,NA,NA,NA,NA,#464999830,NA,NA,NA,NA
1015, Plantronics Voyager 5200 auricular Bluetooth Con Fuente D ,177,NA,0,NA,18 cuotas,363.44,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-465023930-plantronics-voyager-5200auricular-bluetooth-con-fuente-d-_JM,NA,NA,NA,NA,NA,#465023930,Headset,Plantronics,5200,NA
1016, Auriculares Jbl Manos Libres T450 Bluetooth Inalambricos ! ,3350,NA,0,3,18 cuotas,186.11,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FONOMOVIL-ANCEL,https://articulo.mercadolibre.com.uy/MLU-458997194-auriculares-jbl-manos-libres-t450-bluetooth-inalambricos--_JM,NA,NA,NA,NA,NA,#458997194,Con Vincha,JBL,T450,Negro
1017, Auricular Buetooth Manos Libres Xenex (negro) ,12,NA,0,NA,18 cuotas,24.64,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/ARMENIO1208,https://articulo.mercadolibre.com.uy/MLU-460394870-auricular-buetooth-manos-libres-xenex-negro-_JM,NA,NA,NA,NA,NA,#460394870,NA,NA,NA,Negro
1018, Auricular Bluetooth Con Micrófono - Manos Libres Auriculares ,499,NA,0,NA,18 cuotas,27.72,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/LAMEJOROFERTA_URUGUAY,https://articulo.mercadolibre.com.uy/MLU-453774357-auricular-bluetooth-con-microfono-manos-libres-auriculares-_JM,NA,NA,NA,NA,NA,#453774357,Sin Vincha,NA,NA,Blanco
1019, Auriculares Vivitar Bluetooth Manos Libres Blanco Dcshop ,19,NA,0,99,18 cuotas,40.82,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/DCSHOPCOMUY,https://articulo.mercadolibre.com.uy/MLU-461347983-auriculares-vivitar-bluetooth-manos-libres-blanco-dcshop-_JM,NA,NA,NA,NA,NA,#461347983,NA,NA,NA,NA
1020, Auricular Bluetooth Gorsun E88 Negro&rosegold ,1190,NA,1,275,18 cuotas,66.11,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/ROCA+MOBILE,https://articulo.mercadolibre.com.uy/MLU-461747509-auricular-bluetooth-gorsun-e88-negrorosegold-_JM,NA,NA,NA,NA,NA,#461747509,NA,NA,NA,NA
1021, Earphones Urban 4 Energy Sistem - Space ,500,NA,0,24,18 cuotas,27.78,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/VIACELL848,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=FbaGgjq31RA6AeHSaxnbckl4OBQZDLppXUhjIyiR01CZXrFiN2lGLtVuCJX5Rx0STGhQBrU4d8GM0SqW2o6eoUOmCB6BdyBj4NYY2ShSP1cYd34HC6HsdFRjMdITU3B%2FCSV9rqoJRsbI5djMQMSf7ERrBIe7c8k1HkNFujPorQqhwLmCwsCFimx78hP3l4rA0z1A%2BFUXWNrkfnOSFEznutV1PVZgU7WgWapIGal3xuhnqniBnan2MLXD%2B3x1STl01rCnnzogoGxKrFgUYVF6F%2F%2Fa8zXtCfgir%2FQwz%2BvWvtOpeILRumXot4x438w%2F59sSBwgBgca4OXPMg1feWwrh5b5sPxc7VHgeOOC14IOVsXaWJxdaW49U1RAfOzb7XY9oAbuNhX1vd2LoYchOPVlUG7iwujuutdIas4Ew3kxSPwc8rVEHg9uxH46JYiWGYD%2Fqtw29wj%2F8amg9PpAeW6rVEvm3XeY2nfYVA53vTkBUNhKFTOboeBOI9fAd%2BHuiPxMWtqmWZtJaIbNUSJKK170PjKwjPlgOgwcbOLEQhPXiU7oqHRsk2Q4vn44KnwghomswTXKzTM5zoknxiQJOUoBd0yfl%2BnDiw0mDRnAqzpMJDLMJQv0nUqfPG8%2FiLvl5I4xvdGgbzdn6CptdV0m9D2egX%2Fz44OA3R6KTUyuKWUkCzhRJf%2Bm%2BdzdSjJDY9oF5KHxZUvy7Vg%2FuEdpKRhdhsv%2BVR6IJM3zOCkuNpeHWwTn411G8399Stpn7HWOHoKEn%2BdyWL7PJ%2FkRFofmcrnKfP9KVkJ%2BhXj%2BVe4QCBPH5gyToX04M8NTC7Me8PyNjRa4slnAXT13gakavrONZxMQa34ITS1BbYF7Ri1ZSou6yfF1%2F%2FDQKsdvuXTDD6t3TUO81b4vm1SJetlKy0QF%2BdhkJ8hAP%2F4dqETJdI1X4x9ZiRUpcfFPYRBlJpDeMLbtGcqticKjRI8co5BBBFswSEOWQ4FBd%2BJSSxYDWKJTUOSj5mqCdL74gscR1L%2BiWJ5Lw6X%2Bh7kmO3N1yiLtOR3KcfNUEFe4Ut5ODVY7TDUpLCSynlcPb2IFy51eBuNXn2wr%2Fwd%2BvfY7NmJRTUKNIbx%2FeH7%2BnTz7AGv6J0R1lYhQnsm3Vz6rGbOV8t1pM1Tkwhnxj%2BCUH%2BSGwU%2F4JF7lzt4MHXX2X7fOUACoWT89QdfCWj4JZ14X6%2FF%2B%2Fcns%2Fw56eOTzYH9Sv0mKEBaqCfNd6%2FgvFKvjh9EfZQY2tYtbiNj4vrbXOBu%2FkNz4UQKQ0J8JENU%2FjP1ii67O6JD3LCkqJ3YWtAuSgIZKD7JlfASCzWh1%2BinZn2rmbzQwAn9E%2FBLO2lzk832BTysyCZCgStROJ2CbC9JK9IfkGArn7bQU4UrD%2BQz%2FbJJqzMh8dxdFxKSHZ1bg5UoT0y9a6Ld68D%2B%2BOmEUiQuzIw66PBJ3fMRxu5gJBSf3YFDpGXxkeiOn%2B%2FJjwVDKY1%2FiwQPbWKlTkfED%2BR7Irf6%2FPXr0TEYF5koQvnHD%2Bqz1wE0yxNQf23OsYz2MChsh6NrqD07NfGHeIMFUTwk0WGn8Rlnq6ksIuptAw1zq7tyX%2Fx5xjxvZye1JDfuUngQdmYpxg547fDMJx03X%2FNKRjwqL07UEBZ6UdYgEQX57RGuix2Nb3JuH6FaMhOxTlMkoKmY5jBbzFd%2FsWqrz53zcrvnv7fNVuCsaodqBSCPKcYe9VRQ%3D%3D,NA,NA,NA,NA,NA,#464120057,NA,NA,NA,NA
1022, Auricular Acellories Bluetooth Bth250 ,863,NA,0,5,18 cuotas,47.94,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/CIRCUIT+OFERTAS,https://articulo.mercadolibre.com.uy/MLU-446262485-auricular-acellories-bluetooth-bth250-_JM,NA,NA,NA,NA,NA,#446262485,NA,Acellories,NA,NA
1023," Teclado Bluetooth Folio Con Auriculares, Protector De Pan ",105,NA,0,NA,18 cuotas,215.60,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-455585870-teclado-bluetooth-folio-con-auriculares-protector-de-pan-_JM,NA,NA,NA,NA,NA,#455585870,NA,Mgear Accessories,NA,NA
1024, Auriculares Ebox Bluetooth Inalámbrico ,950,NA,NA,647,18 cuotas,52.78,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/LIBRERIASDELLITORALSA?brandId=564,https://articulo.mercadolibre.com.uy/MLU-459144674-auriculares-ebox-bluetooth-inalambrico-_JM,NA,NA,NA,NA,NA,#459144674,Con Vincha,NA,NA,NA
1025, Logitech G560 Altavoz Para Gaming En Pc Lightsync ,450,NA,3,17,18 cuotas,25.00,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MUNDOSHOP.UY,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=Bn3aJBspdxoQ0hSr53YTmucWAhYzE4uhSoh5%2BN2pHi39mV5twI7yVIqTiT4tO6eSSPpSq2dJP3Bc0b1TJhPmNBvv4kGseQvQx88baksZLKisj87aNe49sV5H2fZ3wQ2V%2BGEsDpxN4gTGdRemw8iZXNcpcogEl2jzRLWcU9lGqqWVLvwSLJuIwl90%2B%2B8BJtsvTAQ%2F21wWBpN6h22AabjDzymPofk1opikeDuzOTeS6l49lcGwYtBPlxb54k4agRzC9rxInJEv8IfZuniUlNBq9IZUTgZf5daonheqpx%2Fj72tyr54pX5KBNqc2DMyqY%2Bd%2B6cphc22wOAbm3vzDKhG8G123zWLanKVWpI5P3n5iZ1%2FlCWfuRtdPvDD2rpxkRCt6EPd2cZGFBEu33pQXGS8OHVUV5hMuzut2Eh11Zph6sQOfeHKNKrOf7Bwq0bhWNmIdd%2FGm0Lz8IcdfL8gM9AvQlOlMawaAA8FuyPX3Lpncz2R7zeEadTO2D1lqp0g1UBQhSFbwfB0OZbF5ofgxx92NGGiYke%2FGxwnMLgDa2fRJ%2FG7ZfX320RFziO%2B1rBPUqW3p3eOXIBjFJVvNwqURUHbQCsbYwvCOsw8TPbkAScfD2CzXxCswsSBa%2BC%2Fy%2B71zJ7opylBluaA%2BVpNJYLvnfMCElkld%2FUcM4cpr735HNn2ImacvAjMFd5MN5UyoT6PEhyXsD8Cz3Lm3O3u7JDSQHGTTqzwdVZEzTYvatZILighEuN9AnlZ8iGGa81o%2FTpAQLNtnpkg6cX4NxiW%2F8PQ%2FDhY3r4mzKa6roXcgSmhU6XwY6LqRvZT7ZA39MjrSxBX1F1PUHXN5K4aIP9rsVn%2BCPv0Jwfe4Or5Y%2FmH6icUzPpLH6YPu0Q02legyDsS8aJ8ouOxmIyYAHceeiNr3efba0kGY9u6n5%2B9N7zCk4SIEpmbxCl7SLCi7VK3O1wqYpVp2iMI2oJ6yWt1l9w2kFZdedGUGuECE%2BWkBFQv1%2FUywDMi0WzkuTGZQ4cJJfpZ4H7MCLxUBZg6PO61IMUqBsGnwUeAc%2BsWDDsR8%2BU%2FelJG3EPpG9wiB6hImqXkCd6HpbMpZSDjiGVKK%2BLknXHMaBbTu0gN%2FfoQ38SjEctcU02UC0bKNXofo8kjzoZnuF4mAs7sqPscSZb31sklLhtegwk6fBzoCOo6oZ9%2BvTmq%2BJCysJwKSQ1Tl%2BbRA4o%2FNdHry707wRnoHbMMzB08H7cSGnm4ghXrav6LUQUOG8CbjXZrUeIyIjciFwD%2FL80kkN%2BGzPfKFW1SpqFtRWcCEtasTHRxf%2FtzJFJdy3rCKVPcpSb7j1ZFV%2B89Wln9cjjFFeYzePUnQNHMTalV87NFO1EM5kYkX4Gek%2Fz8pRywcGpQVfsAgt4AZjOoAUFKQgAViVx%2FoRAZpSX%2FHWiNRXPqo%2BOiyAFvNObmYk1PgKIQCxsR2DTnrLu3rOkbTwUGv3Df4G5fu4P%2FsuvsbpqufHMiBwiTt3o1n5ZcHVgbQw6N9W1zdzAkUpn4z6bdrxPK6SX8AZw0liH6jeFyrczs0re46nd7TyPidj8GJhtQTyuO9tLzQaHbcZSAEFB2oJfjgmsg%2BYfGsLLgpL6LZnPgGBi65J71aK2XjemG%2B9pq20W7aCMuYAmUil6C8%2Fihu%2FNOcXu0bZeAqQ3kfRPLhzIvRUfs%2F8nEbRLA5DcFFeODI%2Ff16dwtzbpr5p51zLA%3D%3D,NA,NA,NA,NA,NA,#465483447,Inalambrico,Apple,NA,NA
1026," Folio De Teclado Bluetooth Con Auriculares, Protector De ",108,NA,0,NA,18 cuotas,221.76,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-455585881-folio-de-teclado-bluetooth-con-auriculares-protector-de-_JM,NA,NA,NA,NA,NA,#455585881,NA,Mgear Accessories,NA,NA
1027, Auriculares Manos Libre Jbl T110 Bluetooth Negro ,64,NA,0,7,18 cuotas,132.44,NA,Envío a todo el país,NA,NA,3.8,7,http://perfil.mercadolibre.com.uy/TECSYS+ML,https://articulo.mercadolibre.com.uy/MLU-462570929-auriculares-manos-libre-jbl-t110-bluetooth-negro-_JM,3,1,1,0,1,#462570929,Sin Vincha,JBL,Tune 110BT,Negro
1028," Mpow Auriculares Con Bluetooth Por Encima Del Oído, Hi-fi ",91,NA,0,NA,18 cuotas,186.85,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-457361772-mpow-auriculares-con-bluetooth-por-encima-del-oido-hi-fi-_JM,NA,NA,NA,NA,NA,#457361772,NA,Mpow,NA,NA
1029, Auriculares Bluetooh Magneticos Manos Libre Deporte Kingsale ,289,NA,0,10,18 cuotas,16.06,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/KING-SALE,https://articulo.mercadolibre.com.uy/MLU-453863375-auriculares-bluetooh-magneticos-manos-libre-deporte-kingsale-_JM,NA,NA,NA,NA,NA,#453863375,Con Vincha,NA,NA,NA
1030, Trakk Carbon Audífonos Bluetooth Impermeables Intrauditiv ,180,NA,0,NA,18 cuotas,369.60,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-457571885-trakk-carbon-audifonos-bluetooth-impermeables-intrauditiv-_JM,NA,NA,NA,NA,NA,#457571885,NA,TRAKK,NA,NA
1031," Mpow Thor Auriculares Bluetooth En La Oreja, Auricular In ",70,NA,0,NA,18 cuotas,143.73,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-457924647-mpow-thor-auriculares-bluetooth-en-la-oreja-auricular-in-_JM,NA,NA,NA,NA,NA,#457924647,NA,Mpow,NA,NA
1032, Bluetooth Inalámbrico Deporte Auriculares Auriculares Estére ,3522,NA,1,NA,18 cuotas,195.67,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMES_STORE?brandId=520,https://articulo.mercadolibre.com.uy/MLU-457714919-bluetooth-inalambrico-deporte-auriculares-auriculares-estere-_JM,NA,NA,NA,NA,NA,#457714919,Sin Vincha,NA,NA,NA
1033, 10 Negro Original Oem Motorola Reemplazo Auriculares Cons ,50,NA,0,NA,18 cuotas,102.67,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-458396889-10-negro-original-oem-motorola-reemplazo-auriculares-cons-_JM,NA,NA,NA,NA,NA,#458396889,NA,Motorola,NA,NA
1034," Auriculares Ledstar Bluetooth Con Micro Sd, Macrotec ",28,NA,2,31,18 cuotas,57.49,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MACROTEC_TIENDA,https://articulo.mercadolibre.com.uy/MLU-453127337-auriculares-ledstar-bluetooth-con-micro-sd-macrotec-_JM,NA,NA,NA,NA,NA,#453127337,Con Vincha,Ledstar,NA,NA
1035, Vivitar Auriculares Kids Tech Va50012bt Blu Tru Bluetooth. C ,28,NA,0,10,18 cuotas,58.52,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/KASVERUY,https://articulo.mercadolibre.com.uy/MLU-459919322-vivitar-auriculares-kids-tech-va50012bt-blu-tru-bluetooth-c-_JM,NA,NA,NA,NA,NA,#459919322,NA,NA,NA,NA
1036, Auriculares Inalambricos Xiaomi Redmi Airdots Up Store ,65,NA,3,17,18 cuotas,133.47,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.uy/MLU-465771510-auriculares-inalambricos-xiaomi-redmi-airdots-up-store-_JM,NA,NA,NA,NA,NA,#465771510,Sin Vincha,Xiaomi,AirDots,NA
1037, Swimbuds 100% Auriculares Impermeables Diseñados Para Vol ,90,NA,0,NA,18 cuotas,184.80,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-461331903-swimbuds-100-auriculares-impermeables-disenados-para-vol-_JM,NA,NA,NA,NA,NA,#461331903,NA,Swimbuds,NA,NA
1038, Arrord Enchufe Anti Del Polvo Auriculares De Jack ,41,NA,0,NA,18 cuotas,84.19,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-461653724-arrord-enchufe-anti-del-polvo-auriculares-de-jack-_JM,NA,NA,NA,NA,NA,#461653724,NA,ArRord,NA,NA
1039, Auriculares Bluetooth C/microfono Ps4 Play 4 Pc Sonido 3d ® ,129,NA,0,100,18 cuotas,264.88,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TECNOCELL.UY,https://articulo.mercadolibre.com.uy/MLU-458943537-auriculares-bluetooth-cmicrofono-ps4-play-4-pc-sonido-3d--_JM,NA,NA,NA,NA,NA,#458943537,Con Vincha,NA,NA,NA
1040, Auriculares Bluetooth - Agosto Ep650 - Auriculares Inalám ,98,NA,0,NA,18 cuotas,201.23,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-461654939-auriculares-bluetooth-agosto-ep650-auriculares-inalam-_JM,NA,NA,NA,NA,NA,#461654939,NA,August,NA,NA
1041, Auriculares Bluetooth Magneticos Excelente Tutiendaonline.uy ,490,NA,2,2,18 cuotas,27.22,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TUTIENDAONLINEUY,https://articulo.mercadolibre.com.uy/MLU-453358294-auriculares-bluetooth-magneticos-excelente-tutiendaonlineuy-_JM,NA,NA,NA,NA,NA,#453358294,NA,NA,NA,NA
