search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Línea,Modelo,Tipos de filtros del parlante,Conectores de entrada,Peso,Color,Potencia de salida (RMS)
41,Parlante Portatil Jbl Go 2 Go2 Bluetooth A Prueba Agua,104.9,NA,93,6,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.9,106,https://perfil.mercadolibre.com.co/TECNOOPTIMA.COM,https://articulo.mercadolibre.com.co/MCO-474713073-parlante-portatil-jbl-go-2-go2-bluetooth-a-prueba-agua-_JM,98,5,0,2,0,#474713073,JBL,NA,GO 2,Activo,Auxiliar,184 g,NA,3 W
42,Bafle Parlante Cabina De Musica Usb Bluetooth Portatil Karao,169.9,289.9,98,52,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.5,28,https://perfil.mercadolibre.com.co/GRANSHOPPINGCOLOMBIA,https://articulo.mercadolibre.com.co/MCO-455694993-bafle-parlante-cabina-de-musica-usb-bluetooth-portatil-karao-_JM,22,3,1,0,2,#455694993,NA,NA,NA,NA,NA,NA,NA,NA
43,Bombillo Led Multicolo Bluetooth Parlante Luz Blanca No Fija,25.9,NA,48,52,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,4.8,4,https://perfil.mercadolibre.com.co/*PRODUCTOSENLINEA*,https://articulo.mercadolibre.com.co/MCO-456009231-bombillo-led-multicolo-bluetooth-parlante-luz-blanca-no-fija-_JM,3,1,0,0,0,#456009231,NA,NA,NA,NA,NA,222 g,Blanco,NA
44,Parlante Jbl Xtreme 2 Bluetooth Sumergible Original Negro,909.9,NA,40,4,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,5,5,https://perfil.mercadolibre.com.co/JL+LUJO,https://articulo.mercadolibre.com.co/MCO-476474580-parlante-jbl-xtreme-2-bluetooth-sumergible-original-negro-_JM,5,0,0,0,0,#476474580,JBL,NA,Xtreme,Pasivo,NA,2393 g,Agua,40 W
45,Sistema De Sonido 5.1 Logitech Z607 160w Usb Radio Sd,279.9,NA,31,9,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.7,3,https://perfil.mercadolibre.com.co/TECNOPLAZA+CALI,https://articulo.mercadolibre.com.co/MCO-495619053-sistema-de-sonido-51-logitech-z607-160w-usb-radio-sd-_JM,2,1,0,0,0,#495619053,Logitech,NA,Z607,Activo/Pasivo,RCA,NA,NA,160 W
46,Cabina De Sonido Recargable Connor Bluetooth Parlante Audio,79.9,NA,29,971,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/QUILLASHOPCOLOMBIA+SAS,https://articulo.mercadolibre.com.co/MCO-523511842-cabina-de-sonido-recargable-connor-bluetooth-parlante-audio-_JM,NA,NA,NA,NA,NA,#523511842,Connor,NA,CN500,NA,USB,NA,NA,15 W
47,Radio Fm/am/sw 6 Bandas/usb/tf/sd Linterna Bluetooth,36,NA,42,11,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,5,4,https://perfil.mercadolibre.com.co/TITAN+ELECTRONIC,https://articulo.mercadolibre.com.co/MCO-488371240-radio-fmamsw-6-bandasusbtfsd-linterna-bluetooth-_JM,4,0,0,0,0,#488371240,Altavoz,NA,FM,Pasivo,NA,NA,NA,5 W
48,Logitech Z337 Parlante Sistema De Sonido 2.1 Bluetooth,205,NA,142,4,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,5,25,https://perfil.mercadolibre.com.co/TECNOPLAZA+CALI,https://articulo.mercadolibre.com.co/MCO-456519886-logitech-z337-parlante-sistema-de-sonido-21-bluetooth-_JM,24,1,0,0,0,#456519886,Logitech,NA,Z337,Activo/Pasivo,RCA,NA,NA,40 W
49,Parlante Redondo Pure Surround Brightside Audio Alta Calidad,34.9,NA,22,86,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,4.3,4,https://perfil.mercadolibre.com.co/INNOVATECHCOSAS?brandId=627,https://articulo.mercadolibre.com.co/MCO-502474312-parlante-redondo-pure-surround-brightside-audio-alta-calidad-_JM,1,3,0,0,0,#502474312,Brightiside,NA,BSSP-002,Activo,NA,NA,NA,10 W
50,Parlante Sony Inalámbrico Extra Bass Waterproof - Srs-xb41,479.9,629.9,29,5,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.9,20,https://perfil.mercadolibre.com.co/SONY+COLOMBIA?brandId=11,https://articulo.mercadolibre.com.co/MCO-474168516-parlante-sony-inalambrico-extra-bass-waterproof-srs-xb41-_JM,17,3,0,0,0,#474168516,Sony,EXTRA BASS,SRS-XB41,Activo,USB,1500 g,NA,NA
51,Cabina Activa Sonivox 8¨ Parlante Bluetooth + Microfono,158.79,NA,17,83,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,5,1,https://perfil.mercadolibre.com.co/TECNONOVEDADESCO,https://articulo.mercadolibre.com.co/MCO-495864988-cabina-activa-sonivox-8-parlante-bluetooth-microfono-_JM,1,0,0,0,0,#495864988,NA,NA,NA,NA,NA,NA,NA,NA
52,Parlante Bluetooth Ddesign Excelente Sonido Como Bose,51.99,NA,20,3,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,5,4,https://perfil.mercadolibre.com.co/TECNOLOGIAYMASNET.COM,https://articulo.mercadolibre.com.co/MCO-504765971-parlante-bluetooth-ddesign-excelente-sonido-como-bose-_JM,4,0,0,0,0,#504765971,DDesign,NA,Blurtooth,NA,NA,NA,NA,NA
53,Parlante Jbl Flip 4 Camuflado Edicion Especial Original,309.9,NA,69,4,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.9,36,https://perfil.mercadolibre.com.co/JL+LUJO,https://articulo.mercadolibre.com.co/MCO-459252037-parlante-jbl-flip-4-camuflado-edicion-especial-original-_JM,32,4,0,0,0,#459252037,JBL,Flip Series,Flip 4,Activo,NA,NA,NA,16 W
54,Bombillo Luz Led Multicolor Bluetooth Parlante Control,33.9,NA,23,2,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/SHOPPER+EXPRESS,https://articulo.mercadolibre.com.co/MCO-502914376-bombillo-luz-led-multicolor-bluetooth-parlante-control-_JM,NA,NA,NA,NA,NA,#502914376,NA,NA,NA,NA,NA,NA,NA,NA
55,Parlante Bafle Para Ducha Bluetooth Resiste Agua,19.5,NA,122,190,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,4,8,https://perfil.mercadolibre.com.co/IMPORTACIONESTELLEZ,https://articulo.mercadolibre.com.co/MCO-458233213-parlante-bafle-para-ducha-bluetooth-resiste-agua-_JM,6,0,0,0,2,#458233213,NA,NA,NA,NA,Plug,NA,Azul/Verde,NA
56,"Logitech Z207, Parlantes 2.0 Bluetooth / Pc, Celular, Tablet",119.9,159.9,29,7,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.8,5,https://perfil.mercadolibre.com.co/TIENDA.OFICIAL?brandId=151,https://articulo.mercadolibre.com.co/MCO-471048516-logitech-z207-parlantes-20-bluetooth-pc-celular-tablet-_JM,4,1,0,0,0,#471048516,Logitech,NA,NA,NA,NA,NA,NA,NA
57,"Barra De Sonido Tipo Jbl A189 Music Plus, Radio Fm Bluetooth",69.9,100,127,NA,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,4.8,4,https://perfil.mercadolibre.com.co/SMARTBUY.STORE,https://articulo.mercadolibre.com.co/MCO-478782894-barra-de-sonido-tipo-jbl-a189-music-plus-radio-fm-bluetooth-_JM,3,1,0,0,0,#478782894,JBL,NA,NA,NA,USB,NA,Rojo,5 W
58,Logitech Combo: Altavoces Z906 + Adaptador Bluetooth + Bases,1199.9,NA,42,NA,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,5,4,https://perfil.mercadolibre.com.co/TIENDA.OFICIAL?brandId=151,https://articulo.mercadolibre.com.co/MCO-502476792-logitech-combo-altavoces-z906-adaptador-bluetooth-bases-_JM,4,0,0,0,0,#502476792,Logitech,NA,Z906 + Adaptador Bluetooth + Bases,NA,RCA,NA,NA,500 W
59,Mini Parlante Altavoz Music Bluetooth,14.85,NA,74,463,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,4.5,2,https://perfil.mercadolibre.com.co/CAPRICORNONLINESUPERSTORE,https://articulo.mercadolibre.com.co/MCO-446279514-mini-parlante-altavoz-music-bluetooth-_JM,1,1,0,0,0,#446279514,NA,NA,NA,NA,NA,NA,NA,NA
60,Altavoz Inalámbrico Portátil Bluetooth Parlante Rf 416,39.9,NA,22,78,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,4,3,https://perfil.mercadolibre.com.co/COMPRALOENCASA.COM,https://articulo.mercadolibre.com.co/MCO-504963346-altavoz-inalambrico-portatil-bluetooth-parlante-rf-416-_JM,1,1,1,0,0,#504963346,NA,NA,NA,NA,NA,NA,NA,NA
61,Barra De Sonido Sony Hi-res Dolby Atmos 7.1.2 - Ht-st5000,3198.4,3999,12,2,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4,2,https://perfil.mercadolibre.com.co/SONY+COLOMBIA?brandId=11,https://articulo.mercadolibre.com.co/MCO-461137144-barra-de-sonido-sony-hi-res-dolby-atmos-712-ht-st5000-_JM,0,2,0,0,0,#461137144,Sony,NA,NA,NA,USB,8.2 kg,NA,NA
62,Parlante Alta Voz Recargable Bluetooth Usb Sd Aux J003,49.9,99.9,15,2985,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4,1,https://perfil.mercadolibre.com.co/BRANDPORT+SAS,https://articulo.mercadolibre.com.co/MCO-503258755-parlante-alta-voz-recargable-bluetooth-usb-sd-aux-j003-_JM,0,1,0,0,0,#503258755,NA,NA,NA,NA,NA,NA,NA,NA
63,Bocina Original Jbl Flip 4 Bluetooth Impermeable Negro,285.99,NA,44,4,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.9,61,https://perfil.mercadolibre.com.co/DUTYFREE+USA2CO,https://articulo.mercadolibre.com.co/MCO-495467593-bocina-original-jbl-flip-4-bluetooth-impermeable-negro-_JM,57,4,0,0,0,#495467593,JBL,Flip Series,Flip 4,Activo,NA,NA,NA,16 W
64,Bluetooth Adaptador Soundock Audio Bose 30 Pin 2004 O 2008,49.9,NA,88,36,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,4,5,https://perfil.mercadolibre.com.co/I+TECH,https://articulo.mercadolibre.com.co/MCO-485445641-bluetooth-adaptador-soundock-audio-bose-30-pin-2004-o-2008-_JM,3,1,0,0,1,#485445641,Bose,NA,NA,NA,NA,NA,NA,NA
65,Parlante Bluetooth Para Ducha Resistente Al Agua,15.9,NA,38,23,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,4,2,https://perfil.mercadolibre.com.co/EASYSHOPBOGOTA,https://articulo.mercadolibre.com.co/MCO-506248821-parlante-bluetooth-para-ducha-resistente-al-agua-_JM,0,2,0,0,0,#506248821,NA,NA,NA,NA,NA,NA,Azul/Verde,NA
66,Mega Barra De Sonido Bluetooth Smart Tv 1 Metro Ws-1523,159.9,NA,14,NA,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/VIRTUALSTORE.CO,https://articulo.mercadolibre.com.co/MCO-504910104-mega-barra-de-sonido-bluetooth-smart-tv-1-metro-ws-1523-_JM,NA,NA,NA,NA,NA,#504910104,NA,NA,NA,NA,USB,NA,NA,NA
67,Barra De Sonido Parlante Altavoz Bluetooth Hopestar A3 20w,104.999,NA,19,11,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/OFERTA+USA,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=KOpIcosSvHgHzsqdzl2tiPdrCswcXjmKxFVGPE2weWlNZeNN7TihgHGsztLentn%2Fg2Mm3mYsbyZ4hwcchpvTBMZIsDWPgIXvoF%2BS7mOgfqOZ3FGlmRGq1uQIEMlZTw6gBiMJn7VAS6bzHU0%2FcPd9fTPJAp9rD8Ta4zxax8pVZWI03j%2B%2FLT2BYYaLSiPgJJ7MmVSZsDOmuIi617aW9eMfttNEbm3kU6CBO9bCy6%2BpHMaERv11S4S8%2F2H4AWLCmTELmzVtUrE3%2BEvXU%2FuM8c77RZrXZCABdvFZyUjEr7RwwxcY5NtNSuOyKEPzffcpZazWy7HjrlnJ9hTWA%2FY9dwmcY40R7lpnuT%2FiCmKzm1jfQ8KVv64AUia8vC8i9e7Pi3XH3bbNBFV8XvdI%2BmoK%2FGC3%2BU%2BdhDqX2Q9u1MhMMZlVETeAo6%2B9MwGx8X8YvQIndy7736Cs1z3AJ%2FJXcITXy9rg5BTw1LQEU5eXqAUN9gIT%2BP1WN1dzoYi%2F3s5HNkvhExFsYbvkFwgr5qaWi2%2FS9f%2BdYm5FwNpIy1S76mV9123Azwg1lMpz403Rpvrlu106CpyVQtJXsgPpr7E66X3y9LAHpyNlDlNQqrmFWUrmwUHcSbZtNBih9gleprjVUwK1SlOsWWUhy%2F83qoujNEADNYHV%2FmLf4ChBEqaYXwMPDW%2B8cOzX94oaW3MQ2ZkiGA4babN7PZGkB3RaSjRkqIZvHwksLLKDbyVhBj3AIZfXLfCde6%2Blz4YzTaqtwUdsETvIO7%2BDEJ0RlzL1l5r%2BB9AeCO04HghPJ6jb590UR5oXOn2BU1SVG6Jjg2lei%2Beq4l171gl7zN7dX20TZ0IUd0N3WHBuYEYLJuetvsH3SiY7XMF1ztMHrvgIgqANAdIhjcCcWkXAmMGzwBxwKTifqDCNEw5MvT63agF5bNTzxCFL8uEPYTl%2FVsMesHUK%2BRWfQJjdVeQtvscRAlU6t%2F5aLUbLGh7FU7btR8KHdn6uNUna4gQajcfGbRICDYAyPnCbqGBrqerwddHuZTbSqfjnX8xct%2FoOMRseozd1YEC8kTpa%2FnEjJPy%2FolMv%2BRYGfBCGZmBsMPbzNMZ%2FpsoJ2pQLv%2FK3wSMgBldCF1jCHHdFhDouxms7KZql8gUwhgmp2Z5ySXWZcLtTg2HdMaga8o9plDeNqvLBnObtTfm1OMr8Xk3e39rj803%2Fr%2F7SgR2Ubbp9ZGsrcatM0Rwc4gz%2BPmcvxDLU6LM4GFQq2dhfbYhjwu%2BXfX5%2FvCzsje0cUlTvLd%2BHILc%2BjtkaReulRp93B4ZGgBn9nti2xstwWTO74KEsFhjtECzsh3WkGJFNPKDH4%2FLts%2FdMPmhdvXO3ZEfHXYcJQxGO9waOz6yOTVw0XtS8xnUELVl7M1GQcYRMVq9Ahb0yYsZgfbrl3nL3%2BM%2FVhiO%2FVnfn50sxbk5JujXYlIU5Xu7F8GkmIR5HeWbLAcJ4vE2UdNtBCdYs5Ll6I%2FgiWnEGcDm2YeEoswATJXFbKJ%2BsWtxSSRj5G6F3HqlsV8EdlfUQG9c89ySSKLQHUrQzvqFvFekbvIp%2BjWJlj85cFRXpUmWfeQ9KlG5w7QXKEQ5Ogcvj0sQeCOb6RCt%2BJFNMjHc9rSwLjf3mFCuB155Bm2qKf9ze6vAdNbRiGEsCcdZgOhp%2BwcDghBJDem7pgS66Sr5znNU%3D,NA,NA,NA,NA,NA,#489751898,NA,NA,NA,NA,NA,NA,NA,NA
68,Bluetooth Para Bose 2004 0 2008,49.9,NA,45,34,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,5,1,https://perfil.mercadolibre.com.co/OSMI4593909,https://articulo.mercadolibre.com.co/MCO-487550954-bluetooth-para-bose-2004-0-2008-_JM,1,0,0,0,0,#487550954,Bose,NA,NA,NA,NA,NA,NA,NA
69,Parlante Portátil Sony Bluetooth Extra Bass - Srs-xb10,129.915,199.9,75,32,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.6,22,https://perfil.mercadolibre.com.co/SONY+COLOMBIA?brandId=11,https://articulo.mercadolibre.com.co/MCO-446969667-parlante-portatil-sony-bluetooth-extra-bass-srs-xb10-_JM,17,3,1,1,0,#446969667,Sony,EXTRA BASS,SRS-XB10,Activo,NA,260 g,NA,NA
70,Parlante Alta Voz Bluetooth Perro Bulldog Ch-m10 Grande,57.9,NA,89,949,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.8,4,https://perfil.mercadolibre.com.co/BRANDPORT+SAS,https://articulo.mercadolibre.com.co/MCO-455600612-parlante-alta-voz-bluetooth-perro-bulldog-ch-m10-grande-_JM,3,1,0,0,0,#455600612,NA,NA,NA,NA,NA,NA,Roja,NA
71,Altavoz Energy Bluetooth Music Box Bz6,279.9,NA,2,98,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/ESSENTIA+SAS,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=%2BOU%2BRZEPJ20b3F197qHHNf4rlTV3YKnJ3mMTRhVW%2FQemnipS8a9mGtHN6zr5vymHPgMO3FNP9wwgY4UiyPCRjgH7CaINDitwtDUYRPR9RrxLSIxrfCCLryzPL%2BvLW%2BaU7CX%2FHcyjBF1WKCaApJVshwRcEN14sS9pvV8If6tTNCeEOV0xGfpmzaH8BnrgtBoqZWWRsZvh7a8w%2FDnrPDZzzZCQt03aZPF3Pl3m0F5v%2BsFd5o%2BTNwzBWjZ38NWIrUAEshSAkgiDBOseOIKOFvPz2C%2FI%2FGHTmDPvb8ZSw5C2iSV3BlwKiNVQ8HLAfEtJZ80PhQLkuhjcs9HAVtZqOYj4t%2BgLQCLaKR2j2QNRsXdRxgjlluCBx4N7bvg8Dfi0ZA0oA3q5N%2FUy7Rv8EYGd8whBFbte76vqd%2BqfH62kWuhFbv08I14wJR8dzxxGa19u%2BBKZqpGXNTgknXAibiW20ROWmDDlOKRinbQogscYX68981pYfQEjliY09usw6xmomho1dzxRXPpFUmt9l75Qh5yn54EnJjSyLe%2FC2Pxocz%2BrTWZILmg3RZLgy4VMFTzBavTcZddbwkJFq0Wq7gH%2BWmMfdwUQspK9jzcY72VCaU4AkP9vlD4LsApX2oGVHfyQudUU5qGvw4dQ%2BL29v7ff6qgRybDy5gufuFeQn5FNGAh2KnFia3lNoEgj9uEQmFpC20afF9GgM65I8JPvmasznyusfpKLzRWiteiLA%2BQzN9OatiZl70xXg4SPBeN0qAFm6KaYkhXQXiOa4XpGd013%2Brv%2B4FJY3wcpoPB1Ostn8CaimJpbu%2F1V4m93oGVpdqwIY65gTTtJfGanCeP3O9cCAZgJM6wlMqvwFE2J3hAlQhVY1kdyYzLwqiSKqej5hsduXBjSSM3Z9uB7un5rvbaXpsOpDmMdsLQGCe6Bz48Uo0Qxn1unvZ%2FqEZgT88ts6vgzhn3Z6XTVchVvLT9ZTHCaZ92TvkkhJiRHN25sCBc7JbV%2BnPtYwqy9NNM5a4viTw9%2FUsdBJps0HMzLAyIGQyWiVbCPLjkdHVNPZZ9Cv%2F2SAxjZZVdci68gPlq4S9qLfuihdfwDasX09IM2UVAJAy2aaQ0%2F43oRsRqvSE%2BBcMJ9TmSa%2BfGhLA8M%2BrdYSgPlt0lRgjT4xkYD5Vt0Iqiuu3sAjt6U1YRzLyiMrmGllKd0Ge3oWKrmZIQsNjD8Of2xvQPAfVCXbNGrpF07qGmhy5su0MmFe4QG%2FtRoD0vQFbStSLGvpRKNB%2F0SgwZVt1TtllNVEBUG%2FYay4PZm%2F6dqIIoNfrxXDYYTlEETwUxH5m7ApwHJs9rcWLYs2EuLULeNVYeu562a22bQwAVcCWgoY%2Bf1HmcDz7A7Sd1ABB1BimwEDyGs%2BDcx03tToldiI%2F9BDzge9Bof%2BoK0jImZEEjcBQL8t998XluaIQzfDJm8Vkrlgi1fWhB8KCgLShylYmAEYOo6gd3V5ljcNFI%2B5Vua3xABhsKgvCxjlF2o1fAhWpN6CXmzjB5BWIb8Wg%2Bm9jhxdK8KCOp%2Fykh0Z0zGfUmSm%2BivZCRP3%2F0afoBpmRpiXINOOpla0UxSPQH5Su%2FBmgw294PAkUX9H3KzRR2SqDNjr%2BfYnc9g96DCKUSmyVw%2FKJMSy4Jl3dkJ5LAUEB%2B6,NA,NA,NA,NA,NA,#447049416,NA,NA,NA,NA,NA,NA,NA,NA
72,Parlante Recargable Ducha Bluetooth Resistente Al Agua,22.9,69.9,56,443,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,3.6,7,https://perfil.mercadolibre.com.co/BRANDPORT+SAS,https://articulo.mercadolibre.com.co/MCO-455630543-parlante-recargable-ducha-bluetooth-resistente-al-agua-_JM,2,3,0,1,1,#455630543,NA,NA,NA,NA,NA,NA,NA,NA
73,Estuche Duro Jbl Charge 3 Resistente A Golpes Case Protector,49.9,NA,54,999,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,4.6,20,https://perfil.mercadolibre.com.co/PRHE3354942,https://articulo.mercadolibre.com.co/MCO-479333165-estuche-duro-jbl-charge-3-resistente-a-golpes-case-protector-_JM,14,5,0,1,0,#479333165,JBL,NA,Charge 3,Pasivo,NA,NA,NA,20 W
74,Parlante Recargable Bluetooth Usb Radio Fm Garantia,14.9,NA,175,924,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,4,10,https://perfil.mercadolibre.com.co/COMPRASDE+VERDAD,https://articulo.mercadolibre.com.co/MCO-454317713-parlante-recargable-bluetooth-usb-radio-fm-garantia-_JM,7,0,0,2,1,#454317713,NA,NA,NA,NA,NA,NA,NA,NA
75,Parlante Bicicleta Bluetooth Linterna Radio Power Bank Andro,60,NA,137,9,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,4.7,6,https://perfil.mercadolibre.com.co/MUNDOLINK1,https://articulo.mercadolibre.com.co/MCO-465052016-parlante-bicicleta-bluetooth-linterna-radio-power-bank-andro-_JM,5,0,1,0,0,#465052016,MYM,NA,S1,NA,NA,NA,NA,5 W
76,Bombillo Luz Led Multicolor Bluetooth Parlante Control Usb,39.9,NA,47,2,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/MUNDONOVEDAD.CO,https://articulo.mercadolibre.com.co/MCO-494907658-bombillo-luz-led-multicolor-bluetooth-parlante-control-usb-_JM,NA,NA,NA,NA,NA,#494907658,NA,NA,NA,NA,NA,NA,Blanco,NA
77,Parlante Jbl Xtreme 2 Bluetooth Sumergible Azul Original,909.9,NA,18,5,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,5,3,https://perfil.mercadolibre.com.co/JL+LUJO,https://articulo.mercadolibre.com.co/MCO-478630539-parlante-jbl-xtreme-2-bluetooth-sumergible-azul-original-_JM,3,0,0,0,0,#478630539,JBL,NA,Xtreme,Pasivo,NA,2393 g,Agua,40 W
78,Parlante Bafle Altavoz Bluetooth Impermeable Ip67 Tronsmart,99,NA,12,NA,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/RUNBIKE.COM.CO,https://articulo.mercadolibre.com.co/MCO-501216570-parlante-bafle-altavoz-bluetooth-impermeable-ip67-tronsmart-_JM,NA,NA,NA,NA,NA,#501216570,NA,NA,NA,NA,NA,1 lb,NA,NA
79,Micrófono Portátil Parlante Karaoke Bluetooth Ws858,71.9,NA,96,21,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.3,3,https://perfil.mercadolibre.com.co/PRACTIHOGARTV.COM.CO,https://articulo.mercadolibre.com.co/MCO-496280690-microfono-portatil-parlante-karaoke-bluetooth-ws858-_JM,2,0,1,0,0,#496280690,NA,NA,NA,NA,NA,NA,NA,NA
80,Cabina Portátil Recargable Bluetooth Usb Karaoke Radio 400w,131.9,NA,17,3,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,5,1,https://perfil.mercadolibre.com.co/NYJTRADING,https://articulo.mercadolibre.com.co/MCO-468098708-cabina-portatil-recargable-bluetooth-usb-karaoke-radio-400w-_JM,1,0,0,0,0,#468098708,NA,NA,NA,NA,NA,NA,NA,NA
81,Parlante Tipo Charge3 Jbl Bluetooth Radio Fm,84.9,NA,21,29,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.6,20,https://perfil.mercadolibre.com.co/NOVEDOSOSLOS,https://articulo.mercadolibre.com.co/MCO-509851413-parlante-tipo-charge3-jbl-bluetooth-radio-fm-_JM,14,5,0,1,0,#509851413,JBL,NA,Charge 3,NA,NA,NA,NA,NA
82,Parlante Activo Doble Pl5600x 15 Pulgadas Usb Fm Y Bluetooth,777.9,915,23,2,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.5,2,https://perfil.mercadolibre.com.co/SONOMARCASVENTO?brandId=505,https://articulo.mercadolibre.com.co/MCO-488362217-parlante-activo-doble-pl5600x-15-pulgadas-usb-fm-y-bluetooth-_JM,1,1,0,0,0,#488362217,NA,NA,NA,NA,NA,NA,NA,NA
83,Parlante Speaker Bluetooth Jy-48 Reloj Usb Micro Sd Radio,70,NA,31,1,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,5,4,https://perfil.mercadolibre.com.co/TITAN+ELECTRONIC,https://articulo.mercadolibre.com.co/MCO-464864707-parlante-speaker-bluetooth-jy-48-reloj-usb-micro-sd-radio-_JM,4,0,0,0,0,#464864707,SPEAKER,NA,JY-48,Pasivo,NA,NA,NA,10 W
84,Parlante Jbl Tipo Charge Mini,54.9,NA,28,6,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/YEKARS,https://articulo.mercadolibre.com.co/MCO-497120600-parlante-jbl-tipo-charge-mini-_JM,NA,NA,NA,NA,NA,#497120600,JBL,NA,NA,NA,NA,400 g,NA,NA
85,Parlante Altec Lansing Sonic Boom Bluetooth Bateria 50 Horas,239.9,800,8,39,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TIENDANOSTRA.COM,https://articulo.mercadolibre.com.co/MCO-510811366-parlante-altec-lansing-sonic-boom-bluetooth-bateria-50-horas-_JM,NA,NA,NA,NA,NA,#510811366,NA,NA,NA,NA,Auxiliar,NA,NA,NA
86,Parlante Ducha Bluetooth Resiste Agua Manos Libres Celulares,17.9,NA,22,4,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,5,1,https://perfil.mercadolibre.com.co/GARZONJL,https://articulo.mercadolibre.com.co/MCO-486464451-parlante-ducha-bluetooth-resiste-agua-manos-libres-celulares-_JM,1,0,0,0,0,#486464451,NA,NA,NA,NA,Plug,NA,NA,NA
87,"Parlante Portatil Hyundai 200wts/ Rms, Bluetooth, Usb Hyspbt",329.9,399.9,49,46,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.7,14,https://perfil.mercadolibre.com.co/HYUNDAI+LATINOAMERICA?brandId=260,https://articulo.mercadolibre.com.co/MCO-459619136-parlante-portatil-hyundai-200wts-rms-bluetooth-usb-hyspbt-_JM,11,2,1,0,0,#459619136,NA,NA,NA,NA,Auxiliar,NA,NA,NA
