search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Potencia de salida (RMS),Marca,Modelo,Tipos de filtros del parlante,Peso,Conectores de entrada
648, Parlante Portatil Bluetooth Bateria Sony Srsxb20 Futuroxxi ,155,NA,0,10,18 cuotas,307.59,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FUTUROXXI+DIMM,https://articulo.mercadolibre.com.uy/MLU-449482634-parlante-portatil-bluetooth-bateria-sony-srsxb20-futuroxxi-_JM,NA,NA,NA,NA,NA,#449482634,NA,Sony,NA,NA,NA,NA
649, Parlantes Edifier 2.0 S2000pro Bluetooth C/control Mfshop ,620,NA,0,4,18 cuotas,1.230.36,NA,Envío a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.uy/MFSHOPUY,https://articulo.mercadolibre.com.uy/MLU-455536789-parlantes-edifier-20-s2000pro-bluetooth-ccontrol-mfshop-_JM,1,0,0,0,0,#455536789,NA,Edifier,S2000 Pro,NA,NA,NA
650, Parlante Jbl Xtreme 2 Inalambrico Verde Bluetooth Nnet ,407,NA,0,999,18 cuotas,807.67,NA,Envío a todo el país,NA,NA,4,10,http://perfil.mercadolibre.com.uy/NNET+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-463273726-parlante-jbl-xtreme-2-inalambrico-verde-bluetooth-nnet-_JM,5,3,0,1,1,#463273726,40 W,JBL,Xtreme,Pasivo,NA,NA
651, Parlante Kolke Kpb-128 10 Mic Inal Districomp ,181,NA,2,1,18 cuotas,360.38,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/DISTRICOMP+S.A.?brandId=11,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=8zVlkmSMiYl3v2WLoZvuzNlQi3E77uSQs9mMCtjEUC5EFGHgmRXGQ0s0uiZ1FhOBpVE6%2F9t2aK%2FK9W%2F5L6up4aiQHlfQ%2Fe1otoV0eIgjsWUBC%2FN%2BabavpEOvOfxOUyAjgrazFxLF%2B4Fbn0NbTWADooCWUyXzuMXTXDgsin8FnWAWtSJtCwlOy2ZvaZ9sUE7%2FF9Syx10rOWHBNa5O0%2Fdiq%2FYyiUXOpgQ1VBm80yFyl0UlrxQWSfqcPFP34gf4RXkAXxZ7rhC9QaYkC4D5oUbPHJCOzB9iP88lYOvUwKIqgGma049xO8U5JSNyv8Obi4OTqWob86LyuFz0VavCEz37BUeijsPlu0hZZMt31jzR8WHZFKYpyVEYn%2BEBz4bTtGAHqlAww96gx2LGMvoDj9b%2FHN2PyuFxHZgWOYGKDLpMrIFqtGSnltnPP6sobBDFP%2F32hNFGyCMoHzprpQanBnUtLQOnoSKV2Y8t%2FDGBJUHu1CPrB6XXrKrLRhNdwOW1WJtxiWZcsKpnJG4NRk1fQI4QjvFzoWnDiHQ%2BJ9mRIhCJ4Vh1yiGkju790OHkjJ6IJBgcYYw42spuc%2ByhpFKU91vU7dxwhVMWusCMkHI5x1ddg2ImbhhZJQgAYNb%2FinAmKJWZPQSwMcFE4WRNnwoTR7wMhELGqqClmBT39OD09LBPwgt1nVJS95X5VzyTMsolmqCpdXOLc759xwLK59xiVErBr0FaqI6%2FK%2Bov02%2Bk4GjfbBUCS4srGoYvIR1o34jBrFmEsXczqri5YUXjIje7qF0MPzMONaZprEuKivhXXrMib%2BWjN%2F21o7TQMRyK1YYdOBPSKsD9Z2eeNhSniuRk5lmCE8LcTTcltCtoD1Sso8uElHAHtSK%2FteSdtSLIn9KKSY3XTAK9XyBuN%2B9oOJgHo2kcCZM3GHnpGkYI9J6Mj%2BPsw%2BCqUXo0OPKD%2FFJEmaQuoA4LIdHz4LBhv5YEdLE93QpGicOB2zIHIY2Pvn9wPzfIKUS%2BQhXgRqeECsG0E3Fdfvm3kCiuVDpT6f9x68i27aT9vF%2BcxJMyXKKhEWkqslmz0kF5ryOipgdkxMYZgZ1OrZPFlytbBjELn%2FepgaU5ySGKFWAzwreUHQZnvjscYL3YBGIRpIXriMVhYc8re8eFFJxFuivvc1u52EaV6nHf%2Bl0HEtb9dVm7gpQvCCgzzUrEaPVItlTYdqBzoO8QugY%2FkozNEqfHFMeWzoTLONEyMipHmAUIbeuN5ZrRAXr35b95JqXss%2FRu3tBdcqPRIQkjJypvMwQVJRx9H1ny6trm3nSm3UaMCUYgAG1Dh65i%2BpVY0KUJ%2BJadVTLINKQpBI0wB29akWV7d3O4VGFNNgw64vQxYRyE0dKgu00gnW8kukAkeIUb%2BPdMyhJGavgmqEHW8NZhuEyi5p0YZZvNdhvueH4fx%2FF2wNj7evGhVRxeKU%2F9pbaYHmhpCwoWPVKJYmHWOzyTLG%2FAbgctvew%2BhuyYXGDn97GB1cL2hz1sKAHHnhj4wZ%2FWyXGrtS66loZy62bPG%2Fj8K39D8ccCp4hIUC0X8ZhV9Wp%2FKrJkL8w4Q6NYZCG33FXqgCjqtRo2gmT66%2B2R4qIeHR36YI20PibC7ANdH%2Fhnhob3FoOemYFLkbt8ofre3Wvgw9jA0mD8be8j9LBW1%2FU67t%2B0C0%2FvczdWBsfNX9JyJLiIVK%2FYINtlTw%3D%3D,NA,NA,NA,NA,NA,#451293351,NA,Kolke,NA,NA,NA,NA
652, Caja Activa - Parlante Amplificador Ledstar Ca08 Bigsale ,2390,NA,20,10000,18 cuotas,132.78,NA,Envío a todo el país,NA,NA,5,3,http://perfil.mercadolibre.com.uy/BIG.SALE,https://articulo.mercadolibre.com.uy/MLU-450420924-caja-activa-parlante-amplificador-ledstar-ca08-bigsale-_JM,3,0,0,0,0,#450420924,NA,Ledstar,NA,NA,NA,USB
653, Mini Parlante Altavoz Xiaomi Mi Portable Bluetooth 4.0 ,30,NA,0,6,18 cuotas,61.48,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/PDISEGO,https://articulo.mercadolibre.com.uy/MLU-458650086-mini-parlante-altavoz-xiaomi-mi-portable-bluetooth-40-_JM,NA,NA,NA,NA,NA,#458650086,NA,NA,NA,NA,NA,NA
654, Minisitema Equipo Home Parlante Sony M40 Bluetooth Futuro21 ,489,NA,0,10,18 cuotas,970.39,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FUTUROXXI+DIMM,https://articulo.mercadolibre.com.uy/MLU-447336757-minisitema-equipo-home-parlante-sony-m40-bluetooth-futuro21-_JM,NA,NA,NA,NA,NA,#447336757,NA,Xion,NA,NA,NA,NA
655," Maceta Parlante Bluetooth , Tactil , Luces Led - Insumax ",390,NA,0,9999,18 cuotas,21.67,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/INSUMAXX,https://articulo.mercadolibre.com.uy/MLU-458709225-maceta-parlante-bluetooth-tactil-luces-led-insumax-_JM,NA,NA,NA,NA,NA,#458709225,NA,NA,NA,NA,NA,NA
656, Parlante Portatil Jbl Boombox Bluetooth 2x30 Watts Dcshop ,746,NA,0,99,18 cuotas,1.481.61,NA,Envío gratis a todo el país,NA,NA,4.3,3,http://perfil.mercadolibre.com.uy/DCSHOPCOMUY,https://articulo.mercadolibre.com.uy/MLU-463061555-parlante-portatil-jbl-boombox-bluetooth-2x30-watts-dcshop-_JM,2,0,1,0,0,#463061555,NA,JBL,Boombox,Activo,5.25 kg,NA
657, Parlante Sony Mhc-v81 Luces Fiesta Karaoke Bluetooth Cd/dvd ,37085,NA,0,5,18 cuotas,2.060.28,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/JAKERS+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-463180378-parlante-sony-mhc-v81-luces-fiesta-karaoke-bluetooth-cddvd-_JM,NA,NA,NA,NA,NA,#463180378,NA,Sony,NA,NA,NA,NA
658, Parlante Inalámbrico Bluetooth Luz Led Karaoke ,361,NA,0,10,18 cuotas,716.38,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/CARRASCO+IMPORT,https://articulo.mercadolibre.com.uy/MLU-462871856-parlante-inalambrico-bluetooth-luz-led-karaoke-_JM,NA,NA,NA,NA,NA,#462871856,NA,NA,NA,NA,NA,NA
659, Parlante Portátil Xiaomi Mi Pocket Speaker 2 Bluetooth Amv ,44,NA,0,10,18 cuotas,87.32,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AMVSTORE,https://articulo.mercadolibre.com.uy/MLU-457362112-parlante-portatil-xiaomi-mi-pocket-speaker-2-bluetooth-amv-_JM,NA,NA,NA,NA,NA,#457362112,NA,Xiaomi,NA,NA,NA,USB
660, Parlante Activo Profesional Bluetooth Zonalaptop ,96,NA,8,15,18 cuotas,190.51,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/ZONALAPTOP+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-448155608-parlante-activo-profesional-bluetooth-zonalaptop-_JM,NA,NA,NA,NA,NA,#448155608,NA,NA,NA,NA,NA,NA
661, Parlante Subwoofer 12 Pulgadas Karaoke Fm Bluetooth ,199,NA,0,10,18 cuotas,394.90,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/CARRASCO+IMPORT,https://articulo.mercadolibre.com.uy/MLU-462875191-parlante-subwoofer-12-pulgadas-karaoke-fm-bluetooth-_JM,NA,NA,NA,NA,NA,#462875191,NA,NA,NA,NA,NA,NA
662, Parlante Jbl Go 2 Bluetooth ,46,55,NA,2,18 cuotas,92.77,NA,Entrega a acordar con el vendedor,NA,NA,4.8,219,NA,https://articulo.mercadolibre.com.uy/MLU-460468910-parlante-jbl-go-2-bluetooth-_JM,186,29,2,2,0,#460468910,3 W,JBL,GO 2,Activo,NA,NA
663, Parlante Bluetooth 6.5 Batería Recargable 30w Con Mic Loi ,37,59,NA,2997,18 cuotas,73.42,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/LOI+URUGUAY?brandId=638,https://articulo.mercadolibre.com.uy/MLU-464139709-parlante-bluetooth-65-bateria-recargable-30w-con-mic-loi-_JM,NA,NA,NA,NA,NA,#464139709,NA,Kolke,NA,NA,NA,NA
664, Parlante Portátil Bluetooth Radio Fm Da Tela 3 Watts Amv ,9,NA,0,10,18 cuotas,19.65,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AMVSTORE,https://articulo.mercadolibre.com.uy/MLU-462595740-parlante-portatil-bluetooth-radio-fm-da-tela-3-watts-amv-_JM,NA,NA,NA,NA,NA,#462595740,3 W,NA,NA,NA,NA,NA
665," Parlante Bluetooth T&g, Nuevo! La Super Oferta ",690,NA,0,11,18 cuotas,38.33,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/LASUPEROFERTAUY,https://articulo.mercadolibre.com.uy/MLU-461753150-parlante-bluetooth-tg-nuevo-la-super-oferta-_JM,NA,NA,NA,NA,NA,#461753150,NA,NA,NA,NA,NA,NA
666, Parlante Bluetooth Xion Portatil Sd50bt ,79,NA,1,99998,18 cuotas,156.77,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FERRETERIA+FERRESERVI,https://articulo.mercadolibre.com.uy/MLU-456715193-parlante-bluetooth-xion-portatil-sd50bt-_JM,NA,NA,NA,NA,NA,#456715193,NA,Xion,NA,NA,NA,NA
667, Parlante Portátil Bluetooth Kolke Sound Power ,4690,NA,0,NA,18 cuotas,260.56,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/PRODUCTOSREUNIDOS,https://articulo.mercadolibre.com.uy/MLU-447766602-parlante-portatil-bluetooth-kolke-sound-power-_JM,NA,NA,NA,NA,NA,#447766602,NA,Kolke,NA,NA,NA,NA
668, Parlante Torre Lg One Body Oj98 Xboom 1800w Rms Bt ,715,NA,0,10,18 cuotas,1.418.88,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/INFINITTECHNOLOGY,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=a1TEa5DgFSG%2BsRZXDdK1N%2FCoLtvMFZG7X%2Fw%2BM8T5xl%2BIhPJvbAYeWuEs%2FM1Sevgl9hVAD0TxoP%2BiAsQyd%2B%2BuQzzsUMYmLYJoU4z%2BV0yAIMkp9lhBwlVGm9z9DhfmHPpTyBOfjX01SHMDYYee6LWz57D6DDrxErxcje12XJZT4UUG8lt4h%2BiVjcOTMM2sy%2Fw%2F6MzqNI4fCz6%2B4KzF7LZH4IpXHe%2FFoFi%2FPzTRL2a4NYG%2Fbj2RqJewuHyZNJ76Hl%2FNI1dvor8fwfXhOyaHe8gCeaDS%2FUhBAwOv8px92LYm2pWgh7Iaf%2Fuq1eI8YfasVY6Ty4ITrFVR2HPULA8Nh4h%2FeBE9ty8oqEe5jzjtS3WGiN6GkKLp%2FMA7RAIMCTYTIOolV4%2FFl3YgE0rPMHBAjKf0UTf0mOCPUjVFjRgYIuCMJKK1fBZtmOJr79%2F8d9yD1A0wXBHGBCt%2FmOAwEktNMtk0GT4V208yPq3l7uBveuBC6Javd4p2zLw9DprEouMM2Xs9S3B3wfUQKu9RyyhCS6OYjSsl02FVq4kXlwbtmthNd8X2TL3zRLqvQazztmjnW3UJ16JJEOSNa8WDVWNI0xrpwUnkEc8oUqkicxUF3r94OwSSl17bqTcF1B5IJ9tzoom%2BuDNG0xB4kXfuavH0p62aq%2F3GJy9w4XBivMA7U%2B2pYzjI5SY8DitgObIU%2FYLHPdWxku9eJc71BI5T1gFgvDDj5Y349Rm7ShI0a5fpQmaMb2atD%2BctXtTo%2F2cuC%2F4Qoh2rIMXQPd2tST8nlb9X9ox5cJNfLseWjQ0UoYdRhjg2sY3CpnWPxldwcHJ6%2B5qf0kLB8g1sdpYAMGN4hTnlkcfae0pcak8hofT0tBSEq59TsPuf3oWgFr%2FQEZDxJWuxrfhZEm7%2Bnv9P%2FBZMHw3bOpF3lvdIXIPcS%2FMj9VDGEhZjLo6XccqcLm4NNDWHi96cHN661EOeet50WCbwRn9EVrzxk5zFHOSXy9xwWLJwSkHPeMal4SBfJAmUkY6468MOjcIRBHHaat8c8SlnI4k2U9Z4VuAJwqCUlTeUb%2FRIlVl83%2BAm7Q43%2FydUdw5W6bJZm9o6PvYhfqN0anjAPXQsJ9WcC7yA2hCkbr7GIScDxc3vFUgHoyFR5ycRcJgsXz%2FPW0RnJwxNnxTNUEcTls4pi5tfR6X3v1oxbB3JNYXyuMc14NLZyBtEJNHRfNmuoqdMSjFHOu1DbbHvVj5WyNc9T3Ag4lvpw5RDBO0%2B1ScM%2FK545dCbLAhQTKwSF5UhCr4ggxDaYbDY2BaIV%2BBzdGYnpRqzyRmx%2BLA5H8wcSW9dlTRZjSrGivGDn3x0I9%2FKwUPdYcOS%2BLZZsP2bTaDz4Shg4zOlHwTbfEt8UK8h9FTsxj3q1VPxb6lkvoDAei01p5ucjRCwny9CszSOMNycgQgfQd4S2YARW8UJ%2BTxYHmqjOCQLlsxVvhtpCSSYi4Mppu5qxlB2X5gOAgEzqYTqNqVFX2J8YdWy2EGBXrm2oTFHJp0GX51JB7lWvFSj5Y9K0NqxuFXCSmIlU40lNqWr1EVGfOMt8O13V0QitEjgTHtttO4aLNEepNO7QbDSWMU865Rz%2FSi7RQRahihAup%2BfLnOAIM%2Fc5KGLUQPosp0KhQ2iEAMO5%2BetEXERPqoK0g4Hqv3OPQRu%2BGOXI%2Bd7QLQkn5S0I7mVV92jZ0YjsKzBO%2BtLtJys,NA,NA,NA,NA,NA,#456733897,NA,LG,NA,NA,NA,NA
669, Parlante Bluetooth Portátil Jbl Link 300 Potencia Calidad ,16250,NA,0,99999,18 cuotas,902.78,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FEBOUY,https://articulo.mercadolibre.com.uy/MLU-459243394-parlante-bluetooth-portatil-jbl-link-300-potencia-calidad-_JM,NA,NA,NA,NA,NA,#459243394,NA,JBL,NA,NA,NA,NA
670, Parlante Portátil Inalámbrico Kolke Kpm-191 City Negro ,50,NA,NA,1,18 cuotas,99.22,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/DISTRICOMP+S.A.?brandId=11,https://articulo.mercadolibre.com.uy/MLU-464328388-parlante-portatil-inalambrico-kolke-kpm-191-city-negro-_JM,NA,NA,NA,NA,NA,#464328388,30 W,Kolke,KPM-191 City,NA,NA,NA
671, Lg One Body Parlante Activo Portatil Fh2 50w Ma ,255,NA,0,99999,18 cuotas,506.03,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FERRESERVI+MACRO,https://articulo.mercadolibre.com.uy/MLU-459768986-lg-one-body-parlante-activo-portatil-fh2-50w-ma-_JM,NA,NA,NA,NA,NA,#459768986,NA,LG,NA,NA,NA,NA
672, Parlante Bluetooh Resistente Al Agua Buenos Sonidos Altavoz ,399,NA,0,20,18 cuotas,22.17,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/NOHAYTOPE,https://articulo.mercadolibre.com.uy/MLU-457808478-parlante-bluetooh-resistente-al-agua-buenos-sonidos-altavoz-_JM,NA,NA,NA,NA,NA,#457808478,NA,NA,NA,NA,NA,NA
673, Parlante Bluetooth Portatil Usb Sd Card Potente - El Regalón ,1054,NA,0,7,18 cuotas,58.56,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/ELREGALON.COM.UY,https://articulo.mercadolibre.com.uy/MLU-460180281-parlante-bluetooth-portatil-usb-sd-card-potente-el-regalon-_JM,NA,NA,NA,NA,NA,#460180281,NA,NA,NA,NA,NA,NA
674, Parlante Bluetooth Portátil Jbl Link 20 Potencia Calidad ,13150,NA,0,99999,18 cuotas,730.56,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FEBOUY,https://articulo.mercadolibre.com.uy/MLU-459244256-parlante-bluetooth-portatil-jbl-link-20-potencia-calidad-_JM,NA,NA,NA,NA,NA,#459244256,NA,JBL,NA,NA,NA,NA
675, Parlantes Edifier 2.0 R1700bt Bluetooth Negro Mf Shop ,6200,NA,0,5,18 cuotas,344.44,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MFSHOPUY,https://articulo.mercadolibre.com.uy/MLU-460115665-parlantes-edifier-20-r1700bt-bluetooth-negro-mf-shop-_JM,NA,NA,NA,NA,NA,#460115665,NA,Edifier,R1700BT,NA,NA,NA
676, Parlante Portátil Luminoso Con Bluetooth Pulse 3 Show Luces ,890,990,0,999,18 cuotas,49.44,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MUEBLES_WEB,https://articulo.mercadolibre.com.uy/MLU-458406456-parlante-portatil-luminoso-con-bluetooth-pulse-3-show-luces-_JM,NA,NA,NA,NA,NA,#458406456,NA,NA,NA,NA,NA,NA
677," Patineta Electrica 6.5 , Luces Led, Bluetooth, Parlantes! ",8990,NA,2,48,18 cuotas,499.44,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TS+ELECTRONICA,https://articulo.mercadolibre.com.uy/MLU-460327467-patineta-electrica-65-luces-led-bluetooth-parlantes-_JM,NA,NA,NA,NA,NA,#460327467,NA,NA,NA,NA,NA,NA
678, Parlantes Activo Portatiles Xion Xi Sd50bt 2800w Pmpo - Fama ,66,NA,2,999,18 cuotas,130.97,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FAMAELECTRODOMESTICOS,https://articulo.mercadolibre.com.uy/MLU-454517724-parlantes-activo-portatiles-xion-xi-sd50bt-2800w-pmpo-fama-_JM,NA,NA,NA,NA,NA,#454517724,2800 W,Xion,Sd50 bt,NA,NA,NA
679, Parlante Portable Bluetooth Xion Sd42bt Recargable Futuro21 ,1099,1590,0,56,18 cuotas,61.06,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FUTUROXXI+DIMM,https://articulo.mercadolibre.com.uy/MLU-463447700-parlante-portable-bluetooth-xion-sd42bt-recargable-futuro21-_JM,NA,NA,NA,NA,NA,#463447700,NA,Xion,NA,NA,NA,Auxiliar
680, Parlante Jbl Charge 3 Verde Bluetooth Fidelidad Y Poder Nnet ,187,NA,0,999,18 cuotas,371.09,NA,Envío a todo el país,NA,NA,4.7,28,http://perfil.mercadolibre.com.uy/NNET+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-463238909-parlante-jbl-charge-3-verde-bluetooth-fidelidad-y-poder-nnet-_JM,21,5,2,0,0,#463238909,20 W,JBL,Charge 3,Pasivo,NA,NA
681, Parlante Portatil Bluetooth/ Usb /sd Card/ Karaoke - El Rega ,924,973,9,10,18 cuotas,51.35,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/ELREGALON.COM.UY,https://articulo.mercadolibre.com.uy/MLU-453902300-parlante-portatil-bluetooth-usb-sd-card-karaoke-el-rega-_JM,NA,NA,NA,NA,NA,#453902300,NA,NA,NA,NA,NA,NA
682, Parlante Portátil Activo Xion ,30,NA,0,1000,18 cuotas,61.50,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/PRODUCTOSREUNIDOS,https://articulo.mercadolibre.com.uy/MLU-460362161-parlante-portatil-activo-xion-_JM,NA,NA,NA,NA,NA,#460362161,NA,Xion,NA,NA,NA,NA
683, Punktal - Parlante Activo - 8 Pulgadas - Pk Mb 777 Bigsale ,209,NA,1,10000,18 cuotas,414.75,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/BIG.SALE,https://articulo.mercadolibre.com.uy/MLU-445421315-punktal-parlante-activo-8-pulgadas-pk-mb-777-bigsale-_JM,NA,NA,NA,NA,NA,#445421315,NA,NA,NA,NA,NA,NA
684, Parlante Inalambrico Sony 20w Blutooth C/nfc Srs Xb20 ,149,NA,1,99998,18 cuotas,295.68,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FERRESERVI+PASO,https://articulo.mercadolibre.com.uy/MLU-447642019-parlante-inalambrico-sony-20w-blutooth-cnfc-srs-xb20-_JM,NA,NA,NA,NA,NA,#447642019,NA,Sony,SRS-XB20,NA,NA,NA
685, Parlante Portátil Bluetooth Led Karaoke Batería Mic Clicshop ,1150,NA,0,3,18 cuotas,63.89,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/CLICSHOPURUGUAY,https://articulo.mercadolibre.com.uy/MLU-454729224-parlante-portatil-bluetooth-led-karaoke-bateria-mic-clicshop-_JM,NA,NA,NA,NA,NA,#454729224,NA,NA,NA,NA,NA,NA
686, Parlante Portable Jbl Flip 4 Bluetooth 2 X 8w Color Rojo ,117,NA,0,100,18 cuotas,232.18,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/DEACOSRL,https://articulo.mercadolibre.com.uy/MLU-461973166-parlante-portable-jbl-flip-4-bluetooth-2-x-8w-color-rojo-_JM,NA,NA,NA,NA,NA,#461973166,16 W,JBL,Flip 4,Activo,515 g,NA
687, Lampara Led Decorativo Con Parlante Bluetooth ,380,NA,15,35,18 cuotas,21.11,NA,Envío a todo el país,NA,NA,5,2,http://perfil.mercadolibre.com.uy/TUBELUXUY,https://articulo.mercadolibre.com.uy/MLU-447439376-lampara-led-decorativo-con-parlante-bluetooth-_JM,2,0,0,0,0,#447439376,NA,NA,NA,NA,NA,NA
688, Parlante Amplificado Cmik Mk-a12 R23-2 Circuit ,1980,NA,0,100,18 cuotas,110.00,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/CIRCUIT+OFERTAS,https://articulo.mercadolibre.com.uy/MLU-455774815-parlante-amplificado-cmik-mk-a12-r23-2-circuit-_JM,NA,NA,NA,NA,NA,#455774815,NA,CMiK,NA,NA,NA,Auxiliar
689, Parlante Audio Portatil Panasonic Calidad 3300w Ua3 Sensacio ,395,418,1,11,18 cuotas,783.86,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/LA+SENSACIONLTDA,https://articulo.mercadolibre.com.uy/MLU-450562728-parlante-audio-portatil-panasonic-calidad-3300w-ua3-sensacio-_JM,NA,NA,NA,NA,NA,#450562728,NA,Panasonic,NA,NA,NA,NA
690, Micrófono Karaoke Bluetooth Con Potente Parlante Incluido ,890,NA,436,563,18 cuotas,49.44,NA,Entrega a acordar con el vendedor,NA,NA,4.3,30,http://perfil.mercadolibre.com.uy/MUEBLES_WEB,https://articulo.mercadolibre.com.uy/MLU-447305952-microfono-karaoke-bluetooth-con-potente-parlante-incluido-_JM,16,9,4,1,0,#447305952,NA,NA,NA,NA,NA,NA
691, Parlante Inalámbrico Con Bluetooth Sony Xb20 - Netpc ,149,NA,3,2,18 cuotas,295.68,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/NETPC+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-452824772-parlante-inalambrico-con-bluetooth-sony-xb20-netpc-_JM,NA,NA,NA,NA,NA,#452824772,NA,Sony,NA,NA,NA,NA
692, Parlantes Portátiles Jbl Flip 4 Bluetooth 16w Sumergibles ,145,NA,2,85,18 cuotas,287.74,NA,Envío gratis a todo el país,NA,NA,4.8,211,http://perfil.mercadolibre.com.uy/TECHSTORE_VENTAS,https://articulo.mercadolibre.com.uy/MLU-449422230-parlantes-portatiles-jbl-flip-4-bluetooth-16w-sumergibles-_JM,178,27,4,1,1,#449422230,16 W,JBL,Flip 4,Activo,515 g,NA
693, Parlante Punktal Pk-25bat 6000w- Vía Confort ,185,NA,NA,10,18 cuotas,367.12,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/CANUS+SA?brandId=48,https://articulo.mercadolibre.com.uy/MLU-463519193-parlante-punktal-pk-25bat-6000w-via-confort-_JM,NA,NA,NA,NA,NA,#463519193,NA,Punktal,NA,NA,NA,NA
694, Aiwa Parlante Bluetooth Aw-pov2 ,359,NA,0,NA,18 cuotas,712.42,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/ALIRICOURDANETA,https://articulo.mercadolibre.com.uy/MLU-458132317-aiwa-parlante-bluetooth-aw-pov2-_JM,NA,NA,NA,NA,NA,#458132317,NA,NA,NA,NA,NA,NA
695, Parlante De 8 Recargable Lexsen Tiny + Pie + Mcirofono ,105,NA,10,3,18 cuotas,208.37,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/ZONAGADGET,https://articulo.mercadolibre.com.uy/MLU-448202557-parlante-de-8-recargable-lexsen-tiny-pie-mcirofono-_JM,NA,NA,NA,NA,NA,#448202557,NA,Lexsen,NA,NA,NA,NA
696, Parlante Marley Get Together Bt Hq Blk - Mosca ,265,NA,NA,3,18 cuotas,525.88,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MOSCAHNOSSAMOSCAHNOSSA?brandId=330,https://articulo.mercadolibre.com.uy/MLU-457991518-parlante-marley-get-together-bt-hq-blk-mosca-_JM,NA,NA,NA,NA,NA,#457991518,NA,House of Marley,NA,NA,NA,NA
