search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Formato,Marca,Modelo,Color
1095, Auriculares Bluetooth Manos Libres Klip Xtreme Khs-851bk - T ,26,NA,0,10,18 cuotas,53.98,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TECNOLOGICO.UY,https://articulo.mercadolibre.com.uy/MLU-456766392-auriculares-bluetooth-manos-libres-klip-xtreme-khs-851bk-t-_JM,NA,NA,NA,NA,NA,#456766392,Con Vincha,Klip Xtreme,NA,NA
1096, Hkln4604 Hkln4604a Auricular Giratorio Original Motorola ,64,NA,0,NA,18 cuotas,131.20,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-459026957-hkln4604-hkln4604a-auricular-giratorio-original-motorola-_JM,NA,NA,NA,NA,NA,#459026957,NA,Motorola,NA,NA
1097, Auriculares Jbl Endurance Sprint Celeste Bluetooth Nnet ,77,NA,0,999,18 cuotas,157.85,NA,Envío a todo el país,NA,NA,4.8,4,http://perfil.mercadolibre.com.uy/NNET+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-463196143-auriculares-jbl-endurance-sprint-celeste-bluetooth-nnet-_JM,3,1,0,0,0,#463196143,Sin Vincha,JBL,SPRINT,NA
1098, Auriculares Ayl Bluetooth V4.1 Con Gancho Para La Oreja - ,52,NA,0,NA,18 cuotas,106.60,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464282313-auriculares-ayl-bluetooth-v41-con-gancho-para-la-oreja--_JM,NA,NA,NA,NA,NA,#464282313,NA,AYL,NA,NA
1099, Auricular Bluetooth Inalambricos Klip Xtreme Khs-620rd C/mic ,22,NA,0,100,18 cuotas,45.10,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/DEACOSRL,https://articulo.mercadolibre.com.uy/MLU-462626430-auricular-bluetooth-inalambricos-klip-xtreme-khs-620rd-cmic-_JM,NA,NA,NA,NA,NA,#462626430,Con Vincha,NA,NA,NA
1100," Auriculares Bluetooth, Pandawill 30hr Playtime V4.1 Auric ",72,NA,0,NA,18 cuotas,147.60,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464419918-auriculares-bluetooth-pandawill-30hr-playtime-v41-auric-_JM,NA,NA,NA,NA,NA,#464419918,NA,Pandawill,NA,NA
1101," Slub - Auriculares Inalámbricos Con Bluetooth, Impermeabl ",69,NA,0,NA,18 cuotas,141.45,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464670871-slub-auriculares-inalambricos-con-bluetooth-impermeabl-_JM,NA,NA,NA,NA,NA,#464670871,NA,NA,NA,NA
1102, Auricular Con Bluetooth Epb Ledstar Bigsale ,499,NA,0,10000,18 cuotas,27.72,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/BIG.SALE,https://articulo.mercadolibre.com.uy/MLU-450718572-auricular-con-bluetooth-epb-ledstar-bigsale-_JM,NA,NA,NA,NA,NA,#450718572,Sin Vincha,Ledstar,NA,NA
1103, Esonstyle S9 Auriculares Bluetooth Con Cancelación De Rui ,90,NA,0,NA,18 cuotas,184.50,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464671116-esonstyle-s9-auriculares-bluetooth-con-cancelacion-de-rui-_JM,NA,NA,NA,NA,NA,#464671116,NA,NA,NA,NA
1104, Auriculares Jbl T450bt Bluetooth Con Micrófono ,79,NA,NA,21,18 cuotas,161.95,NA,Envío a todo el país,NA,NA,4.5,6,http://perfil.mercadolibre.com.uy/LIBRERIASDELLITORALSA?brandId=564,https://articulo.mercadolibre.com.uy/MLU-465444340-auriculares-jbl-t450bt-bluetooth-con-microfono-_JM,5,0,0,1,0,#465444340,Con Vincha,JBL,T450BT,NA
1105," Jlab Audífonos Jbuds J5m, Color Negro/rosa Bluetooth Negr ",67,NA,0,NA,18 cuotas,137.35,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464690397-jlab-audifonos-jbuds-j5m-color-negrorosa-bluetooth-negr-_JM,NA,NA,NA,NA,NA,#464690397,NA,NA,NA,NA
1106," Adaptador Bluetooth 4.1 A Bateria,3.5mm Audio Auto Auricular ",550,NA,12,5,18 cuotas,30.56,NA,Entrega a acordar con el vendedor,NA,NA,3,1,http://perfil.mercadolibre.com.uy/XPAND+IMPORTACIONES,https://articulo.mercadolibre.com.uy/MLU-453268993-adaptador-bluetooth-41-a-bateria35mm-audio-auto-auricular-_JM,0,0,1,0,0,#453268993,NA,NA,NA,NA
1107, Auriculares Bluetooth V4.2 Magnéticos Auriculares 8h Play ,69,NA,0,NA,18 cuotas,141.45,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464691674-auriculares-bluetooth-v42-magneticos-auriculares-8h-play-_JM,NA,NA,NA,NA,NA,#464691674,NA,NA,NA,NA
1108, Binbao Auriculares Bluetooth Hi-fi Estéreo Wireless Auric ,63,NA,0,NA,18 cuotas,129.15,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464696776-binbao-auriculares-bluetooth-hi-fi-estereo-wireless-auric-_JM,NA,NA,NA,NA,NA,#464696776,NA,NA,NA,NA
1109, Auriculares Inalámbricos Bluetooth Jam ,890,NA,0,1900,18 cuotas,49.44,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/CGMULTITECNO,https://articulo.mercadolibre.com.uy/MLU-463080409-auriculares-inalambricos-bluetooth-jam-_JM,NA,NA,NA,NA,NA,#463080409,Sin Vincha,JAM,NA,Negro
1110, Auriculares Bluetooth Auriculares Deportivos Collar Auric ,67,NA,0,NA,18 cuotas,137.35,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464838868-auriculares-bluetooth-auriculares-deportivos-collar-auric-_JM,NA,NA,NA,NA,NA,#464838868,NA,NA,NA,NA
1111, Auriculares Klip Xtreme Khs-660 Bluetooth + Micro Sd - Lich ,1099,NA,0,999,18 cuotas,61.06,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/LICH+STORE-,https://articulo.mercadolibre.com.uy/MLU-459535001-auriculares-klip-xtreme-khs-660-bluetooth-micro-sd-lich-_JM,NA,NA,NA,NA,NA,#459535001,Con Vincha,NA,NA,NA
1112, 6 auricular Micrófono Windscreens/solapa (lavalier) Fitne ,41,NA,0,NA,18 cuotas,84.05,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464884080-6auricular-microfono-windscreenssolapa-lavalier-fitne-_JM,NA,NA,NA,NA,NA,#464884080,NA,NA,NA,NA
1113, Auriculares Jbl Manos Libres Yx010 Bluetooth ,950,NA,5,29,18 cuotas,52.78,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/YOVENTAS.COM,https://articulo.mercadolibre.com.uy/MLU-444033882-auriculares-jbl-manos-libres-yx010-bluetooth-_JM,NA,NA,NA,NA,NA,#444033882,NA,NA,NA,NA
1114, Maxtop Aeh3000-m2 negro Auricular Micrófono Para Motorola ,50,NA,0,NA,18 cuotas,102.50,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464912774-maxtop-aeh3000-m2negro-auricular-microfono-para-motorola-_JM,NA,NA,NA,NA,NA,#464912774,NA,Motorola,NA,NA
1115, Forma De G Aoer 1 pines  auricular Ptt Para Motorola Rad ,43,NA,0,NA,18 cuotas,88.15,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464913106-forma-de-g-aoer-1pinesauricular-ptt-para-motorola-rad-_JM,NA,NA,NA,NA,NA,#464913106,NA,Motorola,NA,NA
1116, Auriculares Klip Xtreme Plateado Inalámbrico Bluetooth Nnet ,25,NA,0,999,18 cuotas,51.25,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/NNET+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-464573397-auriculares-klip-xtreme-plateado-inalambrico-bluetooth-nnet-_JM,NA,NA,NA,NA,NA,#464573397,Con Vincha,NA,NA,NA
1117, Keyblu Flexible Ear Receptor Auricular Para Motorola Radi ,53,NA,0,NA,18 cuotas,108.65,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464913817-keyblu-flexible-ear-receptor-auricular-para-motorola-radi-_JM,NA,NA,NA,NA,NA,#464913817,NA,Motorola,NA,NA
1118, Auriculares Jbl Bluetooth Manos Libres T110bt + Envio Gratis ,51,NA,0,10000,18 cuotas,104.55,NA,Envío gratis a todo el país,NA,NA,4.5,6,http://perfil.mercadolibre.com.uy/DIGINET+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-464854941-auriculares-jbl-bluetooth-manos-libres-t110bt-envio-gratis-_JM,4,1,1,0,0,#464854941,Sin Vincha,JBL,T110,NA
1119, Tenq Split Tubo De Aire Headset Auricular Ptt Earpieces S ,81,NA,0,NA,18 cuotas,166.05,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464913904-tenq-split-tubo-de-aire-headset-auricular-ptt-earpieces-s-_JM,NA,NA,NA,NA,NA,#464913904,NA,Motorola,NA,NA
1120, Auriculares Sony Bluetooth Mdr-zx220bt Blanco ,140,NA,0,8,18 cuotas,287.00,NA,Envío a todo el país,NA,NA,4,2,http://perfil.mercadolibre.com.uy/TECSYS+ML,https://articulo.mercadolibre.com.uy/MLU-450122614-auriculares-sony-bluetooth-mdr-zx220bt-blanco-_JM,0,2,0,0,0,#450122614,Con Vincha,Sony,Generico,NA
1121, Auriculares Bluetooth Control Táctil I12 Tws iPhone Android ,1980,NA,12,18,18 cuotas,110.00,NA,Envío a todo el país,NA,NA,4.5,6,http://perfil.mercadolibre.com.uy/TUBELUXUY,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=J0fbRPpo1mWpKEcyRotUi%2FW%2B4i0c%2FO%2BoJrT54G4%2BqM0M9WSqfHFgrgxHzr6%2F9HK6muz2gh5v6HUHGdzpR6swxyNgz61SPeWIEYX%2F8x1T%2BRm13DDk37G0dO7g85lAD52wFYJ%2ByIsTB4sy3yVxk5m%2FSQAMC7HdWWvsNYWkKvGxozGZqUyD4qh%2FISMrOHsIf8mUhneIbeHvTBHQbjNsc7jmXNNbf6Bpyeij2C4Ga4g0OXW2SDXkbYxfr578wNLpcsZNE2fHOqUmt7ciml%2BZdEO%2BofC2CzGR1lZEYUNt6wmxrNU9id0bJMe4XMWjNiWZunbSynVqFWS%2BHeAK4M1YxTpUu%2Ftu1AA%2F2goPsxoSIhZ2LUi0spJEK3LNnEKgG1d3VH72rexgEwCNWNLJbds77vFgR%2B1stI9bPB3HUZQdxNUg%2Fin77MRRFT6lgo8u8gko%2FAAj%2BpUFk8ooIM0FXbVIa9h7lWsKIvotWKYnRZ7NW32nLkyUwygqdOZl1KaODn7fbjZxpLmL%2Ba3aGci5syqT0th0NlKCzpa%2Fgm2P%2FrW4H42QmfGgO5Bi7wnJ39ZD%2FKIANuPFGtFlW75dFDroq0Uz5Rn%2FdMWK2bWjI6v%2BrhC50ou6gBLTuPlvOLbROR%2FNazLnuDyrsUiimLG7iAzXkeJu4RKuJOvDdlE4%2FsIAEvszerxrlgvgfvXoeO97f1MME51hynpMqfmGHiEJeQS0YhmysBhzSCvSLRYvGFflVmIEoGo8EngVUG5CzZ5PW61I2BJ8rMrZRTaXchtwfbBu1EreBYL9w4RJD%2B1M4rWQhVX1FAdPs7%2FlM488tJ8F7UweRq3bvYs71b%2FfQDTaVhk5u0WIXm8p8GLRH3kMK%2FeeQVKMU%2BzORY8sxTM4F8E6sxIL7MJf46x0bOkAYYCSjzw6NewRapJuFpcJ%2FX2k2cJXlzTWzbT%2F6Hn8EQmwhsvvw56gXJhyP8%2FTDdF1%2FFhoW37%2FeEwE9lR55vXgWjsAqBC4iCzb7GgjNRcbIs0buk9dIa1Txqu8ez472qpc29PGsGSZGg5s84vmQSEElzc%2F%2FRf%2BeUImJAZx8f6c6dU71euZFVPQNy1GDYGADUXjmqHvFB2c8Nr19ACcEG31nPVfSatu%2BxvGyhBAzVLoWqrnFZYR0gKmvwKzk4dXA3AVCocAMNhNYX04kCOueI9IObkqaQrD68lK1dszmmolixtC%2B%2FK4hZmRmRO5BoFhCToeKDC91qUglcGkx%2B5ZyFU%2FuTxoj6vVcgZdtBRW9TDk0hHlYZ7ci5qlw%2F7U6FQAyV8vlJGqq76tYku%2BPfrKdd9LmsuUjDrL9gN8fkP8WF29KjqsrSKoXjat8qG9oa3L2VyqliixewhhRpuECzniuCu3WfUzNUx58FpA%2B9hFPgrYqMMMb%2F5SxNSQgVoI7fy0o3aUJ46TwoBm0dkbnYiouSXFIfd%2BsLi5tt3NGCP0mHOgqUR0rBOqAfPsIhtOOWxNLqiBhRiumgrXE2tw3vNt0z7HmXt48cl%2FFi08WKTShA6CdlsyOYoj8gq9He9hoYvIm1zTxqB4UEyIS88kIiZWnYYyTn3IRpKjWRXBYPmwuqGTyUh6qZ4yhDTT5cGjj5wGFqVgCp5ee4LUPE0BSlF3B3cPcJGtdWQsKjglDYQZR3bdys245hh6pXkqyFypBQaEd1qJikXXWlBtCG85b2Ry4Gr1W5SdHWO21%2BhF04LJKfnwwdndEuBXPQqnDmJ9k4jxyw%3D%3D,5,0,0,1,0,#452750160,Sin Vincha,JBL,T450BT,NA
1122, Tubo Acústico  auricular Micrófono Para Motorola Xpr6500 ,54,NA,0,NA,18 cuotas,110.70,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464914104-tubo-acusticoauricular-microfono-para-motorola-xpr6500-_JM,NA,NA,NA,NA,NA,#464914104,NA,Motorola,NA,NA
1123, Topepop V4.0 wireless Auriculares Estéreo Bluetooth Heads ,53,NA,0,NA,18 cuotas,108.65,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464917400-topepop-v40wireless-auriculares-estereo-bluetooth-heads-_JM,NA,NA,NA,NA,NA,#464917400,NA,NA,NA,NA
1124, Mini Auricular Bluetooth Con Estuche ,590,NA,0,2,18 cuotas,32.78,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MATEANDO3,https://articulo.mercadolibre.com.uy/MLU-465066561-mini-auricular-bluetooth-con-estuche-_JM,NA,NA,NA,NA,NA,#465066561,Sin Vincha,NA,NA,NA
1125, Auriculares Bluetooth Eurocase Yokohama Bt Con Micrófono ,895,NA,5,2996,18 cuotas,49.72,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/ELECTROVENTAS+ONLINE,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=T7NxerJ%2FczVNCuc8ymrtx39btHT9P05nr4RjDJ1IumOj7%2FSSVqTkpj8jBHbhDff6kUJSCh%2BoO%2Fd8B9EeUbeJ4AiT6CEk%2F7VSmOP85xmWWCck1TgICdbwNFo1voWmb5SxZkYr1iKyFiSFbS%2BBc7LlIYeuCSF%2BH8cFcse04tSHYXAu3YmEoCJNTiK2S%2BDrmRxBKCXN9XxYBa2qZD84BkLub7DmlLykOc59ySCMFFl8rl37FFvS43%2FbNx38awfWofp7wMfy3SYcPUN2DEmqludrvHHrUVTP9yNBZC6QAwb6p50hdbZlQA%2B91GzQCKc7a3EkAcKp4jGDSixaMMfTwAitpjWJTwyegRP0qOKJtZ3n7feitt%2F38iedvzQucY8yd6wR9dyEsj0YUZBWHIgW%2Bi9S2f62%2FbScSbPG52aOGrQxl0%2Bqlk09JsiHUU1hcC2%2BEw1uj8gmZmEENX3O1XExOlVHavVn1EdWfCsCPrtCEclp6pB07bKVVk71yl7t1vgulneZJKIRXzlka%2B8WEC0DLQ897H5hmkUz%2FU68gY0c%2FWhf1xbOEsbx%2Bn88an%2BxKLqFtkMp%2BFJzC0%2BG3sqexAZEGZ%2FX1U9eVmMdp%2BFQEhvUbn9wNz%2BqSOkMx%2BpUu7TM88WtAK4ouStlADG2ythbPTuCMQoXkIfJ%2F5YVdvfGgjyF3l088oxA54zJAr0l%2F2eX7zPCMLArWyoUdId3jVDeEhLtKmc0fs9nJ0j9d%2FFdOC0356I2uH6BQJVaj6ARnz%2Bl3fqLNrfABvrZYv9UfpAoX9gLYBDDGsweHrxWTCeNvlxQngIRMKcHXQ5w1w6iXM9T%2Bc1G0vYcBoCAoyry71QNF1rf4nP%2Bc0BrLqfu5aKwvi0Jk26cpC1E4B97tiIB02J%2Fi4rmJlfkv2LJs4DpBtsQ0RMQXM%2BQoUkqC%2BiDp2LQOWg%2BhhQ5a3dZW%2Bpf6XeBomC3tuBluWuApisaR2OLe5iBp006Mc9b6dLGwTg0MeT0TQptzWAw0CHvk63tzIjd%2Bkc3GJAh%2F07OLDJ8u3PgCCJt1r5IyYRGcNXzDmYK72iYKef7m42UnkiTlu7ouj11UFFN33%2BMJMCPr%2BcwTdj0Jse4yYHB%2BQ%2Fqa1BMA3jFDOGOdZDTxpjLcT2qoYEem73KuHteCZs3xWqIUR0hCoVA5NjbI7dhu%2BQYH0yeuMNY0J%2BIm6537CqsjmWG557iHVdLtc95Hy1a4FrxxFpCo4agbbCXitQ9GzPgoAgC18aN84ugXSfUz8%2BCBb%2F1cJ3fo6IpF7bI04Ry4bJBaT83LquN7BwAtni8kDDb9d4Tj83NQpwAw0sbsuMDYsb1aZWYvosS5g5ncsaXdqUqhV6QTsArElxzCtaMihfjRfopyuvZlOQ7Y9g6kfC%2BjjtwLoO9YjJXAIXkBIY8e2%2FYAA6%2FQuAqkmc3RVvvq0ijuY2f5XBlvOYsWwRZVzAC5mChetdLVRe1pzKLU8ANsdg7u%2B91XhYLTVnpdbqKAX3RA2YPA7cV07fdDVG3grVOXMmXHToS2UxsKxfKLKDwPH9VoXlXyi7vbfr9L7EqNeg7Sx2tfBW%2Fdk0t2FbQ6MHIUsnl00TdD3DTLt%2Fq6sHnn%2FtfkNceDzS%2FHCTAtVoD7ol2%2BNMAzawE169UQBfQ2ST6Qy%2FZtkwnCDWhvToZ7l%2B1Tm524Zah2ZtTkK%2FSxsSioLOk6GwSq68Q74j65FKlIenIT4Fb7ZkBAqOy6EWzaS8y6g%3D%3D,NA,NA,NA,NA,NA,#455936096,Con Vincha,Eurocase,EUHP-620,NA
1126," Iparis Azul Claro Auriculares Bluetooth, Mejor Auriculare ",44,NA,0,NA,18 cuotas,90.20,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464917635-iparis-azul-claro-auriculares-bluetooth-mejor-auriculare-_JM,NA,NA,NA,NA,NA,#464917635,NA,NA,NA,NA
1127, Auriculares Bluetooth Taotronics Wireless 4.2 Auriculares Ma ,1844,NA,0,100,18 cuotas,102.44,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457807929-auriculares-bluetooth-taotronics-wireless-42-auriculares-ma-_JM,NA,NA,NA,NA,NA,#457807929,Con Vincha,NA,NA,NA
1128, Auriculares Bluetooth Inalámbricos In-ear V4.2 +edr Estér ,52,NA,0,NA,18 cuotas,106.60,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464917646-auriculares-bluetooth-inalambricos-in-ear-v42-edr-ester-_JM,NA,NA,NA,NA,NA,#464917646,NA,NA,NA,NA
1129, Samsung A70 6gb / 128 Gb + Auricular Inalambrico - Otec ,555,NA,0,10,18 cuotas,1.137.75,NA,Entrega a acordar con el vendedor,NA,NA,5,2,http://perfil.mercadolibre.com.uy/O+TEC,https://articulo.mercadolibre.com.uy/MLU-465108417-samsung-a70-6gb-128-gb-auricular-inalambrico-otec-_JM,2,0,0,0,0,#465108417,NA,Samsung,A70,Camo
1130," Auriculares Bluetooth, Zenbre E5 bluetooth 4.1 auriculare ",78,NA,0,NA,18 cuotas,159.90,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464917699-auriculares-bluetooth-zenbre-e5bluetooth-41auriculare-_JM,NA,NA,NA,NA,NA,#464917699,NA,NA,NA,NA
1131," Kelodo Auriculares Bluetooth S9, Rojo ",53,NA,0,NA,18 cuotas,108.65,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464918328-kelodo-auriculares-bluetooth-s9-rojo-_JM,NA,NA,NA,NA,NA,#464918328,NA,NA,NA,NA
1132," Auriculares Bluetooth, Auriculares Inalámbricos, Hopday U8 V ",1587,NA,0,100,18 cuotas,88.17,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457796999-auriculares-bluetooth-auriculares-inalambricos-hopday-u8-v-_JM,NA,NA,NA,NA,NA,#457796999,Con Vincha,HOPDAY,HP-8,NA
1133, Kin Vale - Auriculares Bluetooth Inalámbricos Con Manos L ,58,NA,0,NA,18 cuotas,118.90,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464918999-kin-vale-auriculares-bluetooth-inalambricos-con-manos-l-_JM,NA,NA,NA,NA,NA,#464918999,NA,NA,NA,NA
1134, Auricular Bluetooth Estereo Sin Cables + Caja De Carga ,750,NA,0,NA,18 cuotas,41.67,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/KIOSCOGRANCANAL,https://articulo.mercadolibre.com.uy/MLU-458856604-auricular-bluetooth-estereo-sin-cables-caja-de-carga-_JM,NA,NA,NA,NA,NA,#458856604,Sin Vincha,NA,NA,NA
1135," Auriculares Inalámbricos Bluetooth Para Coche, Auriculare ",49,NA,0,NA,18 cuotas,100.45,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464919166-auriculares-inalambricos-bluetooth-para-coche-auriculare-_JM,NA,NA,NA,NA,NA,#464919166,NA,NA,NA,NA
1136, Auricular Bluetooth Deportivo Manos Libres ,500,NA,0,24,18 cuotas,27.78,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/VIACELL848,https://articulo.mercadolibre.com.uy/MLU-464120057-auricular-bluetooth-deportivo-manos-libres-_JM,NA,NA,NA,NA,NA,#464120057,NA,NA,NA,NA
1137," Auriculares Bluetooth V4.2, Impermeables, Hbq Q14, Flexib ",58,NA,0,NA,18 cuotas,118.90,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464919240-auriculares-bluetooth-v42-impermeables-hbq-q14-flexib-_JM,NA,NA,NA,NA,NA,#464919240,NA,HBQ,NA,NA
1138, Auriculares Inalámbricos Lanbailan Q9 Intraurales Con Blu ,61,NA,0,NA,18 cuotas,125.05,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464919246-auriculares-inalambricos-lanbailan-q9-intraurales-con-blu-_JM,NA,NA,NA,NA,NA,#464919246,NA,NA,NA,NA
1139, Auriculares Inalámbricos Aiwa Aw2 Pro Bluetooth Blanco Pcm ,45,NA,0,999,18 cuotas,92.25,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/PCM+URUGUAY-SA,https://articulo.mercadolibre.com.uy/MLU-465292595-auriculares-inalambricos-aiwa-aw2-pro-bluetooth-blanco-pcm-_JM,NA,NA,NA,NA,NA,#465292595,Con Vincha,NA,NA,NA
1140," Anskp - Auriculares Bluetooth V4,1, Manos Libres, Bluetoo ",60,NA,0,NA,18 cuotas,123.00,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,https://articulo.mercadolibre.com.uy/MLU-464919381-anskp-auriculares-bluetooth-v41-manos-libres-bluetoo-_JM,NA,NA,NA,NA,NA,#464919381,NA,NA,NA,NA
1141, Auriculares Bluetooth Manos Libres Ifrogz Charisma Febo ,1590,NA,68,50000,18 cuotas,88.33,NA,Envío a todo el país,NA,NA,4.5,4,http://perfil.mercadolibre.com.uy/FEBOUY,https://articulo.mercadolibre.com.uy/MLU-444044889-auriculares-bluetooth-manos-libres-ifrogz-charisma-febo-_JM,3,0,1,0,0,#444044889,Sin Vincha,NA,NA,NA
