search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Línea,Modelo,Formato
1149, Audífonos Handfree Bluetooth Hbs760 ,49,NA,3,2,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/SMARTSHOPI,https://articulo.mercadolibre.com.pe/MPE-424293341-audifonos-handfree-bluetooth-hbs760-_JM#position=36&type=item&tracking_id=a933a556-571f-4fc0-a19f-0719ef726e42,NA,NA,NA,NA,NA,#424293341,NA,NA,NA,NA
1150, Audifono Bluetooth De Alta Calidad Mini 970 Movisun ,50,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/DAKSHOP,https://articulo.mercadolibre.com.pe/MPE-435203125-audifono-bluetooth-de-alta-calidad-mini-970-movisun-_JM#position=37&type=item&tracking_id=a933a556-571f-4fc0-a19f-0719ef726e42,NA,NA,NA,NA,NA,#435203125,NA,NA,NA,NA
1151, Auriculares Bluetooth Sobre El Oido Nakeey Cancelacion De Ru ,205,NA,0,12,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NEGOCIOS+DANTE1920,https://articulo.mercadolibre.com.pe/MPE-436365239-auriculares-bluetooth-sobre-el-oido-nakeey-cancelacion-de-ru-_JM#position=38&type=item&tracking_id=a933a556-571f-4fc0-a19f-0719ef726e42,NA,NA,NA,NA,NA,#436365239,NAKEEY,NA,4326662872,NA
1152, Audifonos Original Xiaomi Redmi Airdots Bluetooth Disponible ,159,NA,0,5,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,4.7,100,http://perfil.mercadolibre.com.pe/PACHERRESJUAN,https://articulo.mercadolibre.com.pe/MPE-436484342-audifonos-original-xiaomi-redmi-airdots-bluetooth-disponible-_JM#position=39&type=item&tracking_id=a933a556-571f-4fc0-a19f-0719ef726e42,70,25,5,0,0,#436484342,Xiaomi,NA,AirDots,NA
1153, Dami Auriculares Bluetooth Hifi Estereo Auriculares Inalambr ,195,NA,0,12,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NEGOCIOS+DANTE1920,https://articulo.mercadolibre.com.pe/MPE-436365893-dami-auriculares-bluetooth-hifi-estereo-auriculares-inalambr-_JM#position=40&type=item&tracking_id=a933a556-571f-4fc0-a19f-0719ef726e42,NA,NA,NA,NA,NA,#436365893,DAMI,NA,NA,NA
1154, Maxell Audifonos Bluetooth Solid Bt100 Sport Wireless ,64,NA,0,50,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/FULL+NOVEDADES-,https://articulo.mercadolibre.com.pe/MPE-435521914-maxell-audifonos-bluetooth-solid-bt100-sport-wireless-_JM#position=41&type=item&tracking_id=a933a556-571f-4fc0-a19f-0719ef726e42,NA,NA,NA,NA,NA,#435521914,Maxell,NA,NA,NA
1155," Audifono Bluetooth Handsfree 8 Horas, Lymoc V8s 2019 ",75,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ALJO4853499,https://articulo.mercadolibre.com.pe/MPE-436677266-audifono-bluetooth-handsfree-8-horas-lymoc-v8s-2019-_JM#position=42&type=item&tracking_id=a933a556-571f-4fc0-a19f-0719ef726e42,NA,NA,NA,NA,NA,#436677266,NA,NA,NA,NA
1156, Auriculares Bluetooth Liuhe Auriculares Inalambricos Banda P ,200,NA,0,12,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NEGOCIOS+DANTE1920,https://articulo.mercadolibre.com.pe/MPE-436366173-auriculares-bluetooth-liuhe-auriculares-inalambricos-banda-p-_JM#position=43&type=item&tracking_id=a933a556-571f-4fc0-a19f-0719ef726e42,NA,NA,NA,NA,NA,#436366173,LIUHE,NA,NA,NA
1157, Audifono Bluetooth I9s-tws En Oferta Tienda Cercado De Lima ,110,NA,0,18,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NOTEPHONE_2013,https://articulo.mercadolibre.com.pe/MPE-434841131-audifono-bluetooth-i9s-tws-en-oferta-tienda-cercado-de-lima-_JM#position=44&type=item&tracking_id=a933a556-571f-4fc0-a19f-0719ef726e42,NA,NA,NA,NA,NA,#434841131,NA,NA,NA,NA
1158," Audifono Bluetooth Inalambrico St3 Radio Fm, Micro Sd ",45,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/INTOUCH+EASY,https://articulo.mercadolibre.com.pe/MPE-435900659-audifono-bluetooth-inalambrico-st3-radio-fm-micro-sd-_JM#position=45&type=item&tracking_id=a933a556-571f-4fc0-a19f-0719ef726e42,NA,NA,NA,NA,NA,#435900659,NA,NA,NA,NA
1159, Mpow Jaws V41 Auriculares Bluetooth Inalambrico Banda Para E ,204,NA,0,12,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NEGOCIOS+DANTE1920,https://articulo.mercadolibre.com.pe/MPE-436463164-mpow-jaws-v41-auriculares-bluetooth-inalambrico-banda-para-e-_JM#position=46&type=item&tracking_id=a933a556-571f-4fc0-a19f-0719ef726e42,NA,NA,NA,NA,NA,#436463164,Mpow,NA,NA,NA
1160, Audífonos Bluetooth Acuaticos S2 +estuche De Carga Magnetica ,180,NA,0,5,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ANDREUS+STORE,https://articulo.mercadolibre.com.pe/MPE-436321013-audifonos-bluetooth-acuaticos-s2-estuche-de-carga-magnetica-_JM#position=47&type=item&tracking_id=a933a556-571f-4fc0-a19f-0719ef726e42,NA,NA,NA,NA,NA,#436321013,NA,NA,NA,NA
1161, Audífono Bluetooth AirPods I12 Tws 2019 Envio Gratis Lima ,109,NA,1,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-437382407-audifono-bluetooth-airpods-i12-tws-2019-envio-gratis-lima-_JM#position=48&type=item&tracking_id=a933a556-571f-4fc0-a19f-0719ef726e42,NA,NA,NA,NA,NA,#437382407,NA,NA,NA,NA
1162, Samsung U Flex Edition Wireless S9 S10 Audifonos Bluetooth ,189,259,0,30,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,5,1,http://perfil.mercadolibre.com.pe/FULL+NOVEDADES-,https://articulo.mercadolibre.com.pe/MPE-436592319-samsung-u-flex-edition-wireless-s9-s10-audifonos-bluetooth-_JM#position=49&type=item&tracking_id=a933a556-571f-4fc0-a19f-0719ef726e42,1,0,0,0,0,#436592319,Samsung,NA,U Flex,Neckband
1163, Audifonos Skullcandy Bluetooth Jib Wireless Supreme Sound ,80,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-436798744-audifonos-skullcandy-bluetooth-jib-wireless-supreme-sound-_JM#position=50&type=item&tracking_id=a933a556-571f-4fc0-a19f-0719ef726e42,NA,NA,NA,NA,NA,#436798744,NA,NA,NA,NA
1164, Audifonos Bluetooth Jbl E45bt / Tienda / Mercadopago ,329,NA,0,98,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/IMANIA.PERU,https://articulo.mercadolibre.com.pe/MPE-435473373-audifonos-bluetooth-jbl-e45bt-tienda-mercadopago-_JM#position=51&type=item&tracking_id=a933a556-571f-4fc0-a19f-0719ef726e42,NA,NA,NA,NA,NA,#435473373,JBL,NA,E45BT,NA
1165, Audifonos Samsung Airbuds 2019 Inalámbrico Original Envíos ,549,NA,0,9,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NO2125288,https://articulo.mercadolibre.com.pe/MPE-436841433-audifonos-samsung-airbuds-2019-inalambrico-original-envios-_JM#position=52&type=item&tracking_id=a933a556-571f-4fc0-a19f-0719ef726e42,NA,NA,NA,NA,NA,#436841433,Samsung,NA,NA,NA
1166, Bluetooh Audifonos Stereos Nuevos Color Dorado ,80,NA,1,4,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/FULLVENTAS-15,https://articulo.mercadolibre.com.pe/MPE-423203162-bluetooh-audifonos-stereos-nuevos-color-dorado-_JM#position=53&type=item&tracking_id=a933a556-571f-4fc0-a19f-0719ef726e42,NA,NA,NA,NA,NA,#423203162,NA,NA,NA,NA
1167, P Audífono Panasonic Rp-nj300 Bluetooth 4.1 ,149,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/INTECGLOBALPERU,https://articulo.mercadolibre.com.pe/MPE-433116579-p-audifono-panasonic-rp-nj300-bluetooth-41-_JM#position=1&type=item&tracking_id=a1d8babb-283e-4823-8d6c-f3952f1bc6f5,NA,NA,NA,NA,NA,#433116579,Panasonic,NA,NA,NA
1168, Audífono Bluetooh ,150,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/WORLDDATA3,https://articulo.mercadolibre.com.pe/MPE-436941349-audifono-bluetooh-_JM#position=2&type=item&tracking_id=a1d8babb-283e-4823-8d6c-f3952f1bc6f5,NA,NA,NA,NA,NA,#436941349,NA,NA,NA,NA
1169, Audifonos Xiaomi Airdots Tws Bluetooth Auricular. ,98,NA,0,5,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,4.7,100,NA,https://articulo.mercadolibre.com.pe/MPE-437218282-audifonos-xiaomi-airdots-tws-bluetooth-auricular-_JM#position=3&type=item&tracking_id=a1d8babb-283e-4823-8d6c-f3952f1bc6f5,70,25,5,0,0,#437218282,Xiaomi,NA,AirDots,NA
1170, Audifonos Bluetooth Motorola Hk115 Original Nuevo Y Sellado ,79,NA,2,189,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ACCESORIESSTORE+PER%C3%9A,https://articulo.mercadolibre.com.pe/MPE-430098737-audifonos-bluetooth-motorola-hk115-original-nuevo-y-sellado-_JM#position=4&type=item&tracking_id=a1d8babb-283e-4823-8d6c-f3952f1bc6f5,NA,NA,NA,NA,NA,#430098737,Motorola,NA,HK115,Clip-ear
1171, Audifonos I12 Tws Bluetooth AirPods Blanco Original ,139,NA,0,5,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/JESSICAJUOBONIFACIO,https://articulo.mercadolibre.com.pe/MPE-437721930-audifonos-i12-tws-bluetooth-airpods-blanco-original-_JM#position=5&type=item&tracking_id=a1d8babb-283e-4823-8d6c-f3952f1bc6f5,NA,NA,NA,NA,NA,#437721930,NA,NA,NA,NA
1172, Audifonos Bluetooth Samsung Level U Flexible Original ,180,NA,0,5,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PERUSTEC,https://articulo.mercadolibre.com.pe/MPE-432377560-audifonos-bluetooth-samsung-level-u-flexible-original-_JM#position=6&type=item&tracking_id=a1d8babb-283e-4823-8d6c-f3952f1bc6f5,NA,NA,NA,NA,NA,#432377560,Samsung,Level,NA,NA
1173, Audifonos Phillips Shb3060 Bluetooth Oferta ,110,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ACCESMOVILPERU,https://articulo.mercadolibre.com.pe/MPE-436380755-audifonos-phillips-shb3060-bluetooth-oferta-_JM#position=7&type=item&tracking_id=a1d8babb-283e-4823-8d6c-f3952f1bc6f5,NA,NA,NA,NA,NA,#436380755,NA,NA,NA,NA
1174," Audífono I12 Tipo AirPods Bluetooth Superior I7, I9, I11 ",139,NA,0,5,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/JESSICAJUOBONIFACIO,https://articulo.mercadolibre.com.pe/MPE-437721941-audifono-i12-tipo-airpods-bluetooth-superior-i7-i9-i11-_JM#position=8&type=item&tracking_id=a1d8babb-283e-4823-8d6c-f3952f1bc6f5,NA,NA,NA,NA,NA,#437721941,NA,NA,NA,NA
1175, Lg Tone Platinum Hbs1100 Hd Auricular Bluetooth Sonido Hif ,471,NA,0,12,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NEGOCIOS+DANTE1920,https://articulo.mercadolibre.com.pe/MPE-436365915-lg-tone-platinum-hbs1100-hd-auricular-bluetooth-sonido-hif-_JM#position=9&type=item&tracking_id=a1d8babb-283e-4823-8d6c-f3952f1bc6f5,NA,NA,NA,NA,NA,#436365915,LG KIT,NA,NA,NA
1176, Sony Audifonos Bluetooth Estereo Hd Voice Noise Cancellation ,329,NA,0,5,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/FULL+NOVEDADES-,https://articulo.mercadolibre.com.pe/MPE-436804403-sony-audifonos-bluetooth-estereo-hd-voice-noise-cancellation-_JM#position=10&type=item&tracking_id=a1d8babb-283e-4823-8d6c-f3952f1bc6f5,NA,NA,NA,NA,NA,#436804403,NA,NA,NA,NA
1177, Audifono Samsung Level U Flex Bluetooth Original Caja Envíos ,189,NA,0,20,NA,NA,NA,Envío gratis a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.pe/NO2125288,https://articulo.mercadolibre.com.pe/MPE-437020799-audifono-samsung-level-u-flex-bluetooth-original-caja-envios-_JM#position=11&type=item&tracking_id=a1d8babb-283e-4823-8d6c-f3952f1bc6f5,1,0,0,0,0,#437020799,Samsung,DEPORTIVA,U Flex,Neckband
1178, Audifonos Bluetooth Magneticos ,19,NA,0,20,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NEABIT+STORE,https://articulo.mercadolibre.com.pe/MPE-437807517-audifonos-bluetooth-magneticos-_JM#position=12&type=item&tracking_id=a1d8babb-283e-4823-8d6c-f3952f1bc6f5,NA,NA,NA,NA,NA,#437807517,NA,NA,NA,NA
1179, Audifonos Deportivos Bluetooth Inalámbricos Radio Sd Iblue ,75,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/JOSE+GOGOME,https://articulo.mercadolibre.com.pe/MPE-436394156-audifonos-deportivos-bluetooth-inalambricos-radio-sd-iblue-_JM#position=13&type=item&tracking_id=a1d8babb-283e-4823-8d6c-f3952f1bc6f5,NA,NA,NA,NA,NA,#436394156,NA,NA,NA,NA
1180, Audifonos Deportivos Bluetooth 4.2 Inalámbricos Radio Sd ,49,NA,623,377,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,4.4,9,http://perfil.mercadolibre.com.pe/GRUPONATIC.PE,https://click1.mercadolibre.com.pe/mclics/clicks/external/MPE/count?a=%2BwzoQ2XvGHO00XqAYHagijOpkeFWA34AOAMeYIh02%2FmxRsRbPLk9XsvrTrIeIVFyhn8z7PS2dJiaCh%2B9TA1rsflz8aEvNn1pqf8yrnsCdeMLiY8SaqiZ9B1m5zBGp6J0YkbmZow1QFAxGeFAVzNlJjZc%2BGFNOsle16MuKL2mWjlbMj6VsuPA96LHGPs12jTsp6I2pUtoWXBkZ6lE13zvVx%2BDRPvOMLbCMkWipbpl1ECdyFjvKjkoGTiJjIshUe9Fq1DHu8bu%2FBsYsUAHrGm2AbrL%2FSbkjWM%2BRO8f5Rd8YS9C%2FvEGwvbBVmnG0EbTCM3xUPNT%2F%2BlC1j5I92BKg5fs%2B93a0tu0I1Tt%2Fzbv9Qjhx3AUwGoqobvpMiJBimu2SZ6z3t9MVcduhJDYGn2o2%2B946zr59jiQcvDv1FhTLLaGwu%2FC7tT%2FPJYaqs6%2FngeAP%2FuVVHy27iHcYYVdKYpQ9b%2BDKTyM66nmaiYHOKs%2FlTp1MzF7zICe8VtKHlf2nTVAxM1Mp%2F%2BKUwi1Q7mX9xWe6TxRDGSCLfyXuXO1P7nZ8FX2jgHZCeodvVOApAdGuWY7rY4VLfQ9z6kC3fIKJvLQDKUQ0uxHoI5ys6ucyezsAP2iNKnPAM6c8w2M0YfH58DySyI2lZxBJ3494R%2F8nOJecpuR2AU6%2BlT0yhWA51sMBA6Dm0IDclJsMjRYYSa0k%2BLQ3DHc4tzGvM01bIZPzUVQvKZoq%2B5PIQ2vub%2FlEm2jEdmkmLibNZ0qilpY0jfR8WfmhURy7oycfK53MZSEW3BYyXS4xiHX2KvVK2kdFQ3%2FLYcC9dq3tohtQvL556T4As%2BKcGLeUZ6pm2H3ylXHZ%2Fuj5DDJcQkDfVfiTpBpHWjIa5MK6fhfI8U4q%2B%2FccnckwKH6472tUNa25X1BCs339vtNDCq7mQY8SnFNNlMBc8oHIyT91XDSjgKg1IEGCkd08%2FIolKShsoIk03%2BpgW5JzzvqL5QK0D4ztAei%2BnCQeR1trHIxJsfxR81OeCd7BjCOEfvyQ2DmJI%2B75iY9yC30lYQT3wHuTvbQGnpZ2Hgb%2FJDMKUrmSGEz0oCwMfluBnAtHYUvpCFFvBngIR7ZMPC0Cp6NSCKch25DpYdk8GBHlB2di3Ty40Fpu6dGm9pPhJyc9gWzX%2FKAJ%2FEQF1s7m8J6WjDj%2BOhL0AlODeRkxaDOamE0vIMi5uSC34ZlP9EcAl7zcLUDaZCyw7Z%2Fi3wZDM6TwafTfzeOLobL5kX3SwNK6iRx34IVnyERvx1kSHdxwco7bhox3gFT2coUmZk1ybDWWrL6eTJbV6H988pKUsdvjlkX%2FI2caZyzugweawm3XyWx7r4au5Yxw6d%2F0L%2B7tDrZkxdYffp%2FI38pvN%2FY06mp0Cue5sA%2BQCUBgF0EV3kfZQTyNFy7PXoyUS2JKtKXE7xONa36CX3b3C0X73eAE6w6aBksO06KpuHBxAROkMPSry%2BtaQ7CngjtLoXwLtgOK16WOTEd54wn4jNZpa%2BeDm0f6TTNxyJV5ehv2g5O4k527WT79Oqe0MeCU0bXBrCxFpDsAnzqtn2xte%2BHFzeNbRXimfHKn5lRbwl1kA1GkYUeipSLIVCOO%2FlOfjpAryCV2uz3I%2BDSj4sjxKW4F2rbcbdoUpDymmafkDWGdV3M7MZI7Vc%2FDSDSYYbkav4qVK5UbMwsj1mbrEhA9rAg0f4uL35957c%2F1giIQtgdCGNZ%2Fv2ZT2k%2F49Wvi3R44KwZ1x%2FjWzju7%2Bkwa%2FMdONV4uHkfACv6,5,3,1,0,0,#418636835,st3,NA,NA,NA
1181, Audifono Bluetooth Samsung U Flex Earphones Original Sellado ,259,NA,0,17,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,5,1,http://perfil.mercadolibre.com.pe/NOTEPHONE_2013,https://articulo.mercadolibre.com.pe/MPE-434211879-audifono-bluetooth-samsung-u-flex-earphones-original-sellado-_JM#position=15&type=item&tracking_id=a1d8babb-283e-4823-8d6c-f3952f1bc6f5,1,0,0,0,0,#434211879,Samsung,NA,U Flex,Neckband
1182, Tribit Auriculares Con Microfono Bluetooth Auriculares Inala ,205,NA,0,12,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NEGOCIOS+DANTE1920,https://articulo.mercadolibre.com.pe/MPE-436365452-tribit-auriculares-con-microfono-bluetooth-auriculares-inala-_JM#position=16&type=item&tracking_id=a1d8babb-283e-4823-8d6c-f3952f1bc6f5,NA,NA,NA,NA,NA,#436365452,TRIBIT,NA,NA,NA
1183, Audifono Inalambrico Gutsyman ,22,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MROSASD,https://articulo.mercadolibre.com.pe/MPE-436042475-audifono-inalambrico-gutsyman-_JM#position=17&type=item&tracking_id=a1d8babb-283e-4823-8d6c-f3952f1bc6f5,NA,NA,NA,NA,NA,#436042475,NA,NA,NA,NA
1184, U8 Audífonos Bluetooth 8 Horas De Bateria Sonido Stereo ,40,NA,6,13,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MARCIALZANABRIARIVERA,https://click1.mercadolibre.com.pe/mclics/clicks/external/MPE/count?a=s7qqV5XA0NojHbJ81Vi16sV6hFJZ2e6UtYO84DDwMFNY%2Bwv9MXsWZ2y5eyfBSDihCYBAalTEvahlwvFpOm%2BmtR9lvLHA3n91zw1K7m9J7Kg8s%2FNR%2FZKcn6N8wTekxDVIoEHx4ACF8JMiVgVz%2FF12P3KJD%2BsepC37PM7h%2F6wr8JqQEJ5FO5MndwLrnMEudZwu5sHQbNI9MVK49OQI3W85eqa%2BnJP93s1pI57Vp%2BAB0LXyfp2SZriTuwtluTsCP9RoP%2BxztWFOukxnocIrP2xrBOwO21v5HU14WRoxg5Z%2B8q8GX5an97kTyz7jybXWby5bekGvmJ2F82cTRnSKXRcCRcFUpymtJ0XNkGCSC6%2FtNEFj63scE5CDRwbQSux1GlxUJ4FGUpIA2cQWyOtUWH7TYm%2BK9xL3GU1Ulx%2FnrDwWNRp6V%2Fi8CtQkLT2azehLY82IVI%2B%2BUD2H3U4x7FIsXKQ44dvpSnK5z9VyjsEFtB0kAEJjSCPAb6aOY2wFe%2Bp4173w9nzFKN0gNY%2BIMHvKMPEQ3YgUDMKFmN0tERsUvBj%2BQv2dMih3IDYy5SdJIM77Dm1w1nTexqkXMsnui928bDXksM44AXiVQKkzhJ8y3PuXa%2FcwPUl39e8rG9s4XQGDdWTu53HdDQ1tsMyZ9CpFDmz66e23488XbTkhD%2FGGnqABAtGceITVBuSkesTA6aVeyjUZuA9WaL%2BAnbZHWJsQmzKAR904RL7U%2BFFoEKVhZZjsWpNSJf3Vv0fK3%2BJxOcTM7mdjULotAeLBR2pLdH9GhyOHPDSngKUbgOv36%2FS6ieozaLUQzYAO1XLUpISl9Dev1%2BWigNrMt275TIOedVmwD0ICDaO6zrx5SKCwqz7epDQhxJ5byzQXD%2FJtj%2BqYHS70F3nsBoZrB18KzBLZOOGn69P6%2BvHVGex0zAdb5ndunKaHBSbqJqBmnCIaGlHnD329MW4x1hBZYrCgmYfxsbLP%2BO1NEdmcibHsaf5d0jFrMOq7tOE39MZOoWWzOlcO79EWQxdk%2FWvcYKGOaIdYexHvAk%2BxNNfu5rMBoJBPsk%2Fz%2BOh3RIBPH%2BO%2B6PwTw6E9CIlsKXfq6GQemOoZGRICUP45%2FF9v74Ynu%2FJPMiKFzUwRzN4ut3fkiz5nDoNJkjR1XiYm5sO8s6XGQRR0cP8m09XnD%2BPUIRhfzdrZEH9%2F%2Fjx5k8%2BU6tMzXtRb4rhYEn9TLTCPZZF%2F6TDzPUKYGa3rzvVMfktlRRdMbBmUOGF07z5igBBhF1JZZuP6s%2BZm9gtap8Fn16Wl1GAi9S8bR%2FcQOgjqGgoLkGf1ROLRgk%2F6xAAcCPVw4OTlxgw5zgZTQiqosoC1tp5YWD9SwSq2IbDa4Wcugl7uf3rcHlkB7lGkJ2GIvold20m6%2FtPQXd6EaW7y%2Fbponk1ZJGWOzlJ1Qle2DTseFdZaxfucDBlfe9a03kiQj8bmV4mjCbJ8InqN62xfW8BMU4y3G6CkR%2FrWfekAuOW9JUj7XO%2FhiPYEMkrKTAvKBfE3vn0ZMfcAzug3X9Hj7UdiIQzAQQJf69lIzTDokVztvW5L7Hv%2FSrOJ5IMQQDokIcL%2FaAZKltNy3ObICKYaEMMQ0kxfYnvPzc85AuehzGf4XfvlmrEJ3MbQpvSj0DGy%2FMAfLmgLmC4IURvfcivCk7PClpVMCCmKanWd%2BIgGNBV8b3OtfVomTcnEh7bv2%2FRd0BL%2BQxs7R6THIWkdMCdMQIrt%2BYhZiuw2KJSM13UiFyn3w7X%2FWKm%2BEm6loeuh,NA,NA,NA,NA,NA,#434431093,NA,NA,NA,NA
1185, Auriculares Bluetooth Inalambricos ,163,NA,0,12,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NEGOCIOS+DANTE1920,https://articulo.mercadolibre.com.pe/MPE-436365738-auriculares-bluetooth-inalambricos-_JM#position=19&type=item&tracking_id=a1d8babb-283e-4823-8d6c-f3952f1bc6f5,NA,NA,NA,NA,NA,#436365738,APANAGE,NA,BE03,NA
1186, Audifonos Samsung Eq-mg900 Bluetooth ,125,NA,0,3,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/OSCAR-MANUEL,https://articulo.mercadolibre.com.pe/MPE-436228737-audifonos-samsung-eq-mg900-bluetooth-_JM#position=20&type=item&tracking_id=a1d8babb-283e-4823-8d6c-f3952f1bc6f5,NA,NA,NA,NA,NA,#436228737,Samsung,NA,NA,NA
1187, Audifonos Bluebeats Bluetooth Con Microfono Incluido Y Sd ,140,NA,1,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NANDOXSM,https://articulo.mercadolibre.com.pe/MPE-426191430-audifonos-bluebeats-bluetooth-con-microfono-incluido-y-sd-_JM#position=21&type=item&tracking_id=a1d8babb-283e-4823-8d6c-f3952f1bc6f5,NA,NA,NA,NA,NA,#426191430,NA,NA,NA,NA
1188, Muveacoustics Impulse2pro Auriculares Inalambricos Bluetooth ,210,NA,0,12,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NEGOCIOS+DANTE1920,https://articulo.mercadolibre.com.pe/MPE-436366032-muveacoustics-impulse2pro-auriculares-inalambricos-bluetooth-_JM#position=22&type=item&tracking_id=a1d8babb-283e-4823-8d6c-f3952f1bc6f5,NA,NA,NA,NA,NA,#436366032,MUVEACOUSTICS,NA,NA,NA
1189, Audifono Peru Bluetooth Handsfree Fm Micro Sd Rojo/blanco ,39,NA,2,3,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MARKETLINCE,https://articulo.mercadolibre.com.pe/MPE-431155489-audifono-peru-bluetooth-handsfree-fm-micro-sd-rojoblanco-_JM#position=23&type=item&tracking_id=a1d8babb-283e-4823-8d6c-f3952f1bc6f5,NA,NA,NA,NA,NA,#431155489,i-Blue,NA,ISC,NA
1190, Audifono Bluetooth P47 Radio Fm Handsfre ,39,NA,1,5,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/INKANEGOCIOS+PERU,https://articulo.mercadolibre.com.pe/MPE-436611856-audifono-bluetooth-p47-radio-fm-handsfre-_JM#position=24&type=item&tracking_id=a1d8babb-283e-4823-8d6c-f3952f1bc6f5,NA,NA,NA,NA,NA,#436611856,NA,NA,NA,NA
1191, Audífonos Skullcandy Uproar Wireless Bluetooth Original Nuev ,165,NA,0,19,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NOTEPHONE_2013,https://articulo.mercadolibre.com.pe/MPE-434271814-audifonos-skullcandy-uproar-wireless-bluetooth-original-nuev-_JM#position=25&type=item&tracking_id=a1d8babb-283e-4823-8d6c-f3952f1bc6f5,NA,NA,NA,NA,NA,#434271814,Skullcandy,NA,Uproar,NA
