search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,color,size,Marca,Linha,Modelo,Tipo de capacete,Tipo de visor,Materiais do interior,Materiais do exterior,Idade,Gênero,Peso,Tipo de fechamento,Certificado de segurança,Usos recomendados,Posição da ventilação
1552, Capacete Moto Peels Mirage Techride Preto Chumbo Fosco ,284,NA,9,250,12x,23.67,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,5,1,https://perfil.mercadolivre.com.br/DISTRIMIX77,https://produto.mercadolivre.com.br/MLB-1176836998-capacete-moto-peels-mirage-techride-preto-chumbo-fosco-_JM,1,0,0,0,0,#1176836998,Preto Chumbo Fosco,"56,58,60",Peels,Mirage,Techride,Integral,Duplo,Revestimento interno em tecido antialérgico removível e lavável,ABS,Adultos,Unissex,1.276 g,NA,NA,NA,NA
1553, Capacete Moto New Atomic Skull Riders Prata 58 Pro Tork ,210,NA,2,28,12x,20.07,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,401,https://perfil.mercadolivre.com.br/KMMOTOSHOP,https://produto.mercadolivre.com.br/MLB-756351568-capacete-moto-new-atomic-skull-riders-prata-58-pro-tork-_JM,294,77,24,3,2,#756351568,NA,NA,Pro Tork,NA,New Atomic,Aberto,NA,NA,ABS,NA,NA,NA,NA,NA,NA,NA
1554, Capacete Tipo Sanmarino Pro Tork Varias Cores - Frete Grátis ,200,NA,1,873,12x,16.67,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/JULLIANADECASTROSOUZACASTRO,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=qzHZa8v1BbX469X2o%2FXYjtEj5N89tGYLjC6BEH%2FqEUrmE9RDYaLOJFsD%2BaahiW58hOyWFhFAglbQjyZdEG%2FoB%2FBBOJ0S28trlP4SjXSKlpr2nkJyYoEIcB2LkTn22AgiIlWSK762QQDGbyz5bJBTRNbljb7QQEooAhcCiEare%2BYYibPAi%2BmJMvxiQ0gtnvbOsv3Vt2lbbNK7JJoNZmapwjrWDI%2BhSwfQk2X4s50gAkq4b%2FXLYr0ho0j5JgLOZ6D31A0dzBcl0eoBiR3D4%2FCxRW%2FZHHSYq3fl%2F0OVwiM2HnSibkoCh3lznjzk2OLPyK%2FpwzQtN9air%2BmvR2gkStOR%2FwBcMs%2FimeHVrLEV%2B6QBdDiVzE3oshqID4MJxnyIycSewF1ROLgnUySvO3Vg0dzOsY5jnBmzMMiXPFVvkb973EzLtekZk%2B6swRVqnVafoUoQ%2BAAgtE5OIJKfP0Vt0D9A5wHb6jb2c3QaYVFvQANoDKfx5df%2BWePGTmEA%2FRP1F4V1IrevtE6rA6KqP334w3k5LxzwOaF0DZ4FamZZcnLCRPNMym7moytzVdZo%2BjfGdKwRp1EXAG%2FiDlAk5DFmEI7gH%2BqIwgPv4s7uK92mKJ3enaxyXLV76OuLDn3yUIYuHRufmJ7T3B4WBtL5QqFwmrpH6v7zZAaBjUocovlUj5mh2q%2FasC7LAKa9bqREL71rDpzQX5Z5M3%2Bx6Lr83bTT8aZmSRb1qgx14Syx8m0zvxbrUi9e6O6JUx6PCLUG6EFXEUJ9dYC5zzycM9cAuXxGtgbHprU1jzlTJzJEREs1soe7XsgWMO7ov%2B0uNRr165kibtVg9yo%2B39cIhTttL7hjw0SmSHksHThIKObLSBCJNdjGmrUI2pk7m5ZnZEo%2BBueEkkRKuZ7UHOmiO0MD51LrAeRSrAQY%2FbKCmAZHWCGJc1NUf0rg4YLn5SQZduiWil1d%2Fs5tLVdHw4I93FR1%2FS%2FQvH8TjpoAzrzZIGyXN9lN%2Fk2hezRa4LIpmDfWQE6vJOZbf%2FuZPE3JZpauXrI2M8vupegQYu6ibqPZ4s%2BEgGFk2hKkY8GnSGXdYR%2BtJwkVaEQzIKDIYWnXKBsktFwSZ1LBW6j%2BUFZh4okq9co3tuEDH2v9S4goYv4U8xrL7zGeQkzFsHtw%2BslMbj5ULZR6eJsWEWDtMVMMOgRHvI64Jz6zckhuy2JRwMuq84HTLOFA%2B0ZYgQb27Ej5u%2B1kRJCkg%2B1mUW4YcCoiBz%2BaDnDtzDpIU8KEnzVEV8E5RQ1OHzraRo9XiDoVy4JfWmgkHn76hSx%2Bbcbm%2B%2BEMlgXARk39hOU5l3Oz9kADYH3xexcxOX7jbGj5WhGaBFSzdcwTYyXfNHCejoYjwxom0CS5h8Xb2zB3bhcYsqsLICZ7muohCzfCUM%2F1dL1pv5SEK6MgrRn%2BP5KtSkH6GCb01amVEEuxPLkTl59jYzF3POs2KN97qYoMnAqFjTnz0LH%2Bn4Y9rKWJGmr9WCxUVLe3r%2BMWmjgZYiU9QVol%2FSx5CBxG8gbJvB8AdH2lCr5mlKnniW9GJUV%2Bfu57NQvXWr%2FMWzaG9mPV6JFnw544iyTCTIE1BPoFHGlT4d%2B96intiI50wGucOxcngW695fZfWIxLCXLNbtfb6Rc1DfjZ2ETHLKSjT5UFC7l1RJ%2Bu9PXe2mv9LBM8o%2B2RkIYK7YwT8Pe0Sue%2BVit%2FYaf6A8jmrwz9st5L6C54vfG6MTfxCHMxl32EEy8JVvcS5EUa6dpiqTPPGmmHJuFlYMTS2lAOQaZ7ayO%2BlTqcY2V%2Frjr516DtgswAqE9rwtdhvIkp4JFVG237fYFeDcNUh4ueOpMmgFndHnrrUp%2B7%2Bf97oSM%2BRANxKEZ70lYtcGPDJfTxUL0K9t%2F9T0Guy%2FTKQ4o3Errzx%2FDyJgLO2XU0sL7bsyXA2yzclLDUSTIqmIx%2FTZx3iv8fPn9F80efsi25,NA,NA,NA,NA,NA,#1180990414,Rosa,"58,60",Pro Tork,NA,Evolution 788 g6,Integral,Simple,Poliestireno,Policarbonato,Adultos,Unissex,NA,NA,NA,NA,NA
1555, Capacete Moto Custom New Atomic Vintage Branco Preto Brilhan ,210,NA,7,10,12x,20.07,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,88,https://perfil.mercadolivre.com.br/KMMOTOSHOP,https://produto.mercadolivre.com.br/MLB-754854806-capacete-moto-custom-new-atomic-vintage-branco-preto-brilhan-_JM?searchVariation=34819166487,65,16,6,1,0,#754854806,"56,58,60",,Pro Tork,NA,New Atomic,Aberto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1556, 4 Und Capacete De Moto Sm Automatico Marino Preto Motoboy ,299,NA,1,1983,12x,28.60,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,1574,https://perfil.mercadolivre.com.br/SMART_SHOP_ATACADISTA,https://produto.mercadolivre.com.br/MLB-1117335485-4-und-capacete-de-moto-sm-automatico-marino-preto-motoboy-_JM?searchVariation=28640434896,974,345,149,57,49,#1117335485,Branco,"56,58,60",Pro Tork,Sport Moto,Sport Moto,Integral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1557, Capacete Moto Helt Race Polar Esportivo Fechado Preto Fosco ,292,NA,3,2,12x,24.41,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,318,https://perfil.mercadolivre.com.br/JADE+MOTOPE%C3%87AS,https://produto.mercadolivre.com.br/MLB-1101907910-capacete-moto-helt-race-polar-esportivo-fechado-preto-fosco-_JM?searchVariation=29955971345,275,32,10,0,0,#1101907910,Preto-fosco - Preto,"56,60",Helt,Street,Polar,Integral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1558, Capacete Moto Infantil Pro Tork Liberty Four Kids Vermelho ,65,NA,16,3,12x,6.26,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,457,https://perfil.mercadolivre.com.br/MOTOALFA+ONLINE,https://produto.mercadolivre.com.br/MLB-1014176781-capacete-moto-infantil-pro-tork-liberty-four-kids-vermelho-_JM?searchVariation=23020434080,338,77,32,6,4,#1014176781,Vermelho,54,Pro Tork,Kids,Liberty Four,Integral,Simple,Espuma,ABS,Crianças,Unissex,NA,NA,NA,NA,NA
1559, Fivela Presilha Engate Rapido Capacete Universal Kit 5 Unid ,79,NA,7,17,12x,6.66,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/RPC+SHOP,https://produto.mercadolivre.com.br/MLB-949850987-fivela-presilha-engate-rapido-capacete-universal-kit-5-unid-_JM?searchVariation=37207800709,NA,NA,NA,NA,NA,#949850987,Vermelho,NA,Riding Tribe,Acessorios motos,engate rapido,Todos o Capacetes,NA,NA,ABS,NA,NA,NA,NA,NA,NA,NA
1560, Capacete Moto Feminino Taurus Zarref V4 Femme Rosa Tam 56 ,219,NA,2,11,12x,20.94,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/MISTERAUTOBRASIL?brandId=1125,https://produto.mercadolivre.com.br/MLB-1207038993-capacete-moto-feminino-taurus-zarref-v4-femme-rosa-tam-56-_JM?searchVariation=34967897202,NA,NA,NA,NA,NA,#1207038993,Rosa,NA,Taurus,Zarref V3,V4 Femme,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1561, Capacete Moto Norisk Articulado Route Ff345 Preto Fosco ,699,NA,5,2,12x,58.25,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/COMPETIZIONEMR,https://produto.mercadolivre.com.br/MLB-1103459032-capacete-moto-norisk-articulado-route-ff345-preto-fosco-_JM?searchVariation=27606896433,NA,NA,NA,NA,NA,#1103459032,Preto,"58,60",NORISK,FF345,FF345,Modular,Duplo,NA,ABS,Adultos,Unissex,NA,NA,NA,NA,NA
1562, Capacete Nolan N64 Réplica Melandri Blue + Viseira Fumê ,990,NA,1,64,12x,82.50,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,12,https://perfil.mercadolivre.com.br/LOJA+TOLEMAN,https://produto.mercadolivre.com.br/MLB-1155645576-capacete-nolan-n64-replica-melandri-blue-viseira-fum-_JM?searchVariation=31209395555,9,2,0,0,0,#1155645576,"56 - P,58 - M,60 - L,61/62 - XL",NA,Nolan,"Nolan N64, Ideal para Motos o Dia a Dia, Motos Street, Naked",Capacete Nolan N64 Réplica Melandri Pearl Blue,Integral,Simple,"Forração, Berço em Isopor",Policarbonato Lexan,Adultos,Unissex,1480 g,NA,NA,NA,NA
1563, Capacete Moto Peels Spike Storm Preto Verde Fosco Com Nf ,218,NA,4,3,12x,18.21,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,92,https://perfil.mercadolivre.com.br/CICLO-BETO?brandId=1910,https://produto.mercadolivre.com.br/MLB-1193157760-capacete-moto-peels-spike-storm-preto-verde-fosco-com-nf-_JM?searchVariation=33979477303,71,15,3,2,1,#1193157760,Preto fosco/Verde,"56,58",Peels,Spike,Spike,Integral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1564, Capacete Motociclista X11 Freedom Metric Street Moto A Vista ,284,NA,5,29978,12x,27.15,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4,11,https://perfil.mercadolivre.com.br/DISTRIBUIDORA1001VARIEDADES,https://produto.mercadolivre.com.br/MLB-1096993009-capacete-motociclista-x11-freedom-metric-street-moto-a-vista-_JM?searchVariation=27191764864,5,2,2,0,1,#1096993009,"58,60,62",NA,X11,Street,Freedom Metric,Aberto,Rebocop,Tecido Antialérgico e Antibacteriano,Casco em ABS,Adultos,NA,NA,Rebocop,Portaria n.º456 do INMETRO e NBR 7471,Urbana,Dois Canais de Ventilação
1565, Capacete Aberto New Liberty Three 3 Moto Pro Tork Preto ,65,NA,33,56,12x,5.50,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,1453,https://perfil.mercadolivre.com.br/TOPMOTOO,https://produto.mercadolivre.com.br/MLB-1018002778-capacete-aberto-new-liberty-three-3-moto-pro-tork-preto-_JM?searchVariation=23210529409,1086,250,88,12,17,#1018002778,Negro Brillante,"56,58,60",Pro Tork,ABERTO,New Liberty Three,Aberto,NA,NA,ABS,NA,NA,NA,NA,NA,NA,NA
1566, Capacete De Moto Liberty Mmx Com Viseira Anti Risco Preto ,160,NA,4,1573,12x,13.33,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,1216,https://perfil.mercadolivre.com.br/JULLIANADECASTROSOUZACASTRO,https://produto.mercadolivre.com.br/MLB-1127678040-capacete-de-moto-liberty-mmx-com-viseira-anti-risco-preto-_JM?searchVariation=29470479900,875,232,76,13,20,#1127678040,Preto,"58,60",Pro Tork,Capacetes,Liberty Three,Aberto,Simple,Poliestireno,Policarbonato,Adultos,Unissex,NA,Micrométrico,Inmetro,Urbano,NA
1567, Capacete De Moto Infantil Kids Pro Tork Liberty Four Girls ,69,NA,9,864,12x,5.83,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,19,https://perfil.mercadolivre.com.br/SABOREAVENTURA,https://produto.mercadolivre.com.br/MLB-1057520168-capacete-de-moto-infantil-kids-pro-tork-liberty-four-girls-_JM,13,4,2,0,0,#1057520168,NA,NA,Pro Tork,Liberty Four,Kid´s,Integral,NA,NA,INJETADO EM ABS,NA,NA,0.925 g,NA,NA,NA,NA
1568, Capacete De Moto Pro Tork R8 Fechado + Viseira Camaleão ,119,NA,2566,1817,12x,10.00,NA,Envio para todo o país,NA,NA,4.4,2171,https://perfil.mercadolivre.com.br/SPORTBAY?brandId=721,https://produto.mercadolivre.com.br/MLB-801952712-capacete-de-moto-pro-tork-r8-fechado-viseira-camaleo-_JM?searchVariation=18180414541,1443,409,183,64,72,#801952712,"Amarelo,Amarelo,Azul,Azul-claro,Cinza,Laranja,Rosa,Verde,Vermelho","56,58,60",Pro Tork,Capacetes,R8,Integral,NA,NA,ABS,NA,NA,NA,NA,NA,NA,NA
1569, Capacete Fechado Moto Pro Tork R8 + New Liberty Three Barato ,209,NA,3,597,12x,20.07,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/PISTAMOTO,https://produto.mercadolivre.com.br/MLB-1173266279-capacete-fechado-moto-pro-tork-r8-new-liberty-three-barato-_JM?searchVariation=32520704393,NA,NA,NA,NA,NA,#1173266279,Vermelho,"56,58,60",Pro Tork,NA,New Liberty 3,Integral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1570, Capacete Pro Tork Aberto New Liberty 3 Moto Original Barato ,57,NA,4,299,10x,5.80,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,1216,https://perfil.mercadolivre.com.br/CIADAMOTO2,https://produto.mercadolivre.com.br/MLB-1288202589-capacete-pro-tork-aberto-new-liberty-3-moto-original-barato-_JM?searchVariation=41404086072,875,232,76,13,20,#1288202589,Preto-brilhante,"56,58,60",Pro Tork,NA,New Liberty Three,Aberto,Simple,Poliestireno,ABS,Adultos,Unissex,NA,Micrométrico,Inmetro,Urbano,NA
1571, Capacete Moto Fechado Protork 788 Evolution G6 G7 Lançamento ,149,NA,4,300,12x,14.34,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/GIANZINHO+PARTS,https://produto.mercadolivre.com.br/MLB-1274683184-capacete-moto-fechado-protork-788-evolution-g6-g7-lancamento-_JM?searchVariation=40475326330,NA,NA,NA,NA,NA,#1274683184,"Cinza SPEED,Amarelo EAGLE,Amarelo FACTORY EDITION,Amarelo FACTORY RACING,Amarelo JAWS,Amarelo PRO COLORS,Amarelo SPEED,Amarelo-néon,Azul EAGLE,Azul FACTORY RACING,Azul LIMITED,Azul NEON,Azul PRO COLORS,Azul-claro FACTORY EDITION,Azul-escuro FACTORY EDITION,Cinza NEON,Cinza SPEED,Laranja EAGLE,Laranja FACTORY RANCING,Laranja JAWS,Laranja LIMITED,Laranja NEON,Rosa EAGLE,Rosa FACTORY RACING,Rosa JAWS,Rosa NEON,Rosa PRO COLORS,Rosa SPEED,Verde LIMITED,Vermelho FACTORY EDITION,Vermelho LIMITED,Vermelho NEON,Vermelho SPEED","56,58,60",Pro Tork,NA,EVOLUTION G6,Integral,Simple,EPS,ABS,Adultos,Unissex,NA,NA,NA,NA,NA
1572, Capacete Tipo Sanmarino Pro Tork Masculino/feminino 56/58/60 ,69,NA,5,10792,12x,5.82,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.2,35,https://perfil.mercadolivre.com.br/AT+E-COMMERCE,https://produto.mercadolivre.com.br/MLB-1220976272-capacete-tipo-sanmarino-pro-tork-masculinofeminino-565860-_JM?searchVariation=36102015780,21,5,7,0,2,#1220976272,Preto,"56,58,60",Pro Tork,NA,Sport Moto,Integral,NA,NA,NA,Adultos,Unissex,NA,NA,NA,NA,NA
1573, Capacete Moto Feminino Peels Spike Blossom Fechado ,199,NA,22,1598,12x,16.66,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,85,https://perfil.mercadolivre.com.br/GRIFE_DO_CAPACETE,https://produto.mercadolivre.com.br/MLB-943761469-capacete-moto-feminino-peels-spike-blossom-fechado-_JM?searchVariation=18786146762,72,9,2,0,1,#943761469,Rosa,"58 - M,56 - P,62 - GG,60 - G",Peels,Spike,Blossom,Integral,NA,NA,ABS,Adultos,Unissex,NA,NA,NA,NA,NA
1574, Capacete Moto Fechado R8 Viseira Dourada Pro Tork Amarelo ,129,NA,7,1799,12x,10.75,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,2171,https://perfil.mercadolivre.com.br/SPORTBAY+2?brandId=721,https://produto.mercadolivre.com.br/MLB-1061061542-capacete-moto-fechado-r8-viseira-dourada-pro-tork-amarelo-_JM?searchVariation=25253795609,1443,409,183,64,72,#1061061542,"Amarelo,Amarelo,Azul,Azul-claro,Cinza,Laranja,Rosa,Verde,Vermelho","56,58,60",Pro Tork,R8,R8,Integral,Simple,Poliestireno,ABS,NA,NA,NA,Micrométrico,Inmetro,Urbano,Superior
1575, Capacete De Moto Ls2 Ff320 Stream Hype Feminino ,749,NA,1,1600,12x,62.49,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/GRIFE_DO_CAPACETE,https://produto.mercadolivre.com.br/MLB-999217138-capacete-de-moto-ls2-ff320-stream-hype-feminino-_JM?searchVariation=25024765877,NA,NA,NA,NA,NA,#999217138,Branco,"62 - XL,60 - L,58 - M,56 - S",Fly,FF320 Stream,Hype,Integral,NA,NA,ABS,Adultos,Unissex,1550 g,NA,NA,NA,NA
1576, Capacete Nolan N64 C. Stoner Metal White + Viseira Fumê Ls2 ,990,NA,2,76,12x,82.50,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,12,https://perfil.mercadolivre.com.br/LOJA+TOLEMAN,https://produto.mercadolivre.com.br/MLB-1155643944-capacete-nolan-n64-c-stoner-metal-white-viseira-fum-ls2-_JM?searchVariation=36246257108,9,2,0,0,0,#1155643944,"56 - P,58 - M,60 - G,61/62 - GG,63/64 - 2GG",,Nolan,"Nolan N64, Ideal para Motos o Dia a Dia, Motos Street, Naked",Capacete Nolan N64 C. Stoner Suzuka Metal White (43),Integral,Simple,"Forração, Berço em Isopor",Policarbonato Lexan,Adultos,Unissex,1.48 kg,NA,NA,NA,NA
1577, Capacete Para Moto Peels Spike Veloce Todas Cores ,199,NA,14,1599,12x,16.66,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,97,https://perfil.mercadolivre.com.br/GRIFE_DO_CAPACETE,https://produto.mercadolivre.com.br/MLB-1078021724-capacete-para-moto-peels-spike-veloce-todas-cores-_JM?searchVariation=26174351375,61,23,7,4,2,#1078021724,"Preto-fosco,Rosa Brilhante,Vermelho Brilhante,Vermelho fosco","M - 58,GG - 62,P - 56,G - 60",Fly,Spike,Veloce,Integral,NA,NA,NA,Adultos,Unissex,NA,NA,NA,NA,NA
1578, Capacete Moto Fechado R8 Viseira Iridium Pro Tork Amarelo ,93,NA,5,1802,12x,8.97,NA,Envio para todo o país,NA,NA,4.4,2171,https://perfil.mercadolivre.com.br/SPORTBAY?brandId=721,https://produto.mercadolivre.com.br/MLB-1108255335-capacete-moto-fechado-r8-viseira-iridium-pro-tork-amarelo-_JM?searchVariation=27942804911,1443,409,183,64,72,#1108255335,"Amarelo,Amarelo,Azul,Azul-claro,Laranja,Plata,Rosa,Verde,Vermelho","56,58,60",Pro Tork,R8,R8,Integral,Simple,Poliestireno,ABS,NA,NA,NA,Micrométrico,Inmetro,Urbano,Superior
1579, Capacete Infantil Para Meninas Kids Moto Fechado Rosa - 54 ,65,NA,23,69,12x,5.42,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,1,https://perfil.mercadolivre.com.br/VENDASFREEMARKET,https://produto.mercadolivre.com.br/MLB-989041688-capacete-infantil-para-meninas-kids-moto-fechado-rosa-54-_JM?searchVariation=21383244180,1,0,0,0,0,#989041688,Rosa,54,Pro Tork,Kids,New Four,Integral,Simple,EPS,ABS,Crianças,Unissex,NA,NA,NA,NA,NA
1580, Capacete De Moto Para Criança Pro Tork Liberty Four Kids ,65,NA,26,143,12x,5.42,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,203,https://perfil.mercadolivre.com.br/RACE+ACTION,https://produto.mercadolivre.com.br/MLB-696203166-capacete-de-moto-para-crianca-pro-tork-liberty-four-kids-_JM?searchVariation=13718757477,143,38,18,1,3,#696203166,"Preto,Amarelo,Azul,Branco,Plata,Preto,Preto-fosco,Rosa,Vermelho",NA,Pro Tork,Kids,Liberty Four Kids,Integral,NA,NA,ABS,NA,NA,NA,NA,NA,NA,NA
1581, Capacete + Oculos Off Road Moto Cross Th1 Jett Evolution ,309,NA,3,149,12x,29.62,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/MHF+CAPACETES,https://produto.mercadolivre.com.br/MLB-1114976732-capacete-oculos-off-road-moto-cross-th1-jett-evolution-_JM?searchVariation=28451694683,NA,NA,NA,NA,NA,#1114976732,Preto,"56,58,60",Pro Tork,Capacete,Jett Evolution,Cross,NA,Não se aplica,ABS,Adultos,Unissex,1.9 kg,NA,NA,NA,NA
1582, Capacete Moto 788 Pro Tork G6 Factory Racing Fechado ,139,NA,8,2,12x,11.67,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/PFSOLUCOESEIRELI?brandId=2047,https://produto.mercadolivre.com.br/MLB-1211565713-capacete-moto-788-pro-tork-g6-factory-racing-fechado-_JM?searchVariation=35310423338,NA,NA,NA,NA,NA,#1211565713,"Laranja,Rosa","56,60",Pro Tork,NA,Factory Racing,Integral,Simple,EPS,ABS,Adultos,Unissex,NA,NA,NA,NA,NA
1583, Capacete Moto Fechado Ebf E0x Frost Br Az N Peels Pro Tork ,189,NA,6,4,12x,15.82,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/LEOMOTOPARTS,https://produto.mercadolivre.com.br/MLB-1107162213-capacete-moto-fechado-ebf-e0x-frost-br-az-n-peels-pro-tork-_JM?searchVariation=27851170579,NA,NA,NA,NA,NA,#1107162213,Branco,"58,60",Peels,E-Zero-X,Frost,Integral,NA,ABS,ABS,Adultos,Unissex,NA,NA,NA,NA,NA
1584, Capacete Moto Robocop Articulado Protork V Pro Jet 3 Barato ,189,NA,4,1499,12x,15.82,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,1751,https://perfil.mercadolivre.com.br/ALECARSHOP,https://produto.mercadolivre.com.br/MLB-1147313340-capacete-moto-robocop-articulado-protork-v-pro-jet-3-barato-_JM?searchVariation=30661925681,1263,340,93,24,30,#1147313340,"Amarelo,Azul,Azul-claro,Azul-escuro,Laranja,Prateado,Verde,Vermelho","58,60,62",Pro Tork,Capacetes,V-Pro Jet 3,Integral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1585, Capacete De Moto Masculino New Four 4 Fosco F Gratis + Touca ,117,NA,5,199,12x,9.83,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,1547,https://perfil.mercadolivre.com.br/EMPORIUM+MINEIRO,https://produto.mercadolivre.com.br/MLB-1168377320-capacete-de-moto-masculino-new-four-4-fosco-f-gratis-touca-_JM?searchVariation=32133028453,1034,323,139,31,20,#1168377320,"Branco,Negro Brillante,Rosa,Vermelho","56,58,60",Pro Tork,New liberty,New Liberty Four,Integral,Simple,NA,ABS,Adultos,Unissex,NA,NA,NA,NA,NA
1586, Capacete Moto Feminino Pro Tork Sm Automático Preto Rosa ,64,NA,41,594,12x,6.20,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,1574,https://perfil.mercadolivre.com.br/DISTRIMIX77,https://produto.mercadolivre.com.br/MLB-915897199-capacete-moto-feminino-pro-tork-sm-automatico-preto-rosa-_JM?searchVariation=25211969698,974,345,149,57,49,#915897199,Negro Brillante - rosa,"56,58",Pro Tork,Sport Moto,Sport Moto,Integral,Simple,Forração antialérgico,ABS,Adultos,Unissex,NA,NA,NA,NA,NA
1587, Capacete Moto Ebf Spark Feminino Borboleta Preto E Rosa ,152,NA,113,2,12x,14.61,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,216,https://perfil.mercadolivre.com.br/DRAGON+RACING,https://produto.mercadolivre.com.br/MLB-761014923-capacete-moto-ebf-spark-feminino-borboleta-preto-e-rosa-_JM?searchVariation=28061448852,172,32,7,5,0,#761014923,Preto - rosa,56,EBF,New Spark,Borboletas,Integral,Cristal,Resina termoplástica,ABS,Adultos,Feminino,1400 g,Engate Rápido,Inmetro,Urbana,Inferior / Superior
1588, Capacete Feminino Automático Sport Moto For Girls ,120,NA,4,2726,12x,10.00,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,39,https://perfil.mercadolivre.com.br/SPORTBAY+PLUS?brandId=2047,https://produto.mercadolivre.com.br/MLB-1172404217-capacete-feminino-automatico-sport-moto-for-girls-_JM?searchVariation=32456452485,25,11,0,1,2,#1172404217,Preto,"56,58,60",Pro Tork,Capacetes,Sport Moto,Integral,NA,NA,ABS,NA,NA,1.07 kg,NA,NA,NA,NA
1589, Capacete Moto Caveira New Atomic Pro Skull Riders ,184,NA,25,2406,12x,15.33,NA,Envio para todo o país,NA,NA,4.6,401,https://perfil.mercadolivre.com.br/SPORTBAY?brandId=721,https://produto.mercadolivre.com.br/MLB-927494188-capacete-moto-caveira-new-atomic-pro-skull-riders-_JM?searchVariation=19716607917,294,77,24,3,2,#927494188,Prateado,"56,58,60",Pro Tork,Capacetes,New Atomic,Aberto,NA,NA,ABS,NA,NA,NA,NA,NA,NA,NA
1590, Capacete Moto Aberto Pro Tork Libert Preto ,75,NA,6,14,12x,7.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.2,107,https://perfil.mercadolivre.com.br/NACIONALMOTOSEIMPORTADOS,https://produto.mercadolivre.com.br/MLB-1081784002-capacete-moto-aberto-pro-tork-libert-preto-_JM?searchVariation=26378141331,59,28,12,2,6,#1081784002,Preto,"56,58",Pro Tork,Capacetes,Liberty Compact,Integral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
