search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Modelo,Potencia de salida (RMS),Tipos de parlante,Tipos de filtros del parlante,Lugares de colocación,Formato del parlante,Conectores de entrada,Peso,Línea,Configuración de canales,Voltaje,Ancho,Altura
384, Parlante Portatil Altec Lansing Imw 478 Flota En El Agua! Bt ,720,NA,"
			
				Nuevo
			
			
				
					 - 
				
				24
				vendidos
			
		",(950 disponibles),12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,3.3,3,https://perfil.mercadolibre.com.ar/ITPROUSER,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=mPpIL5AVibI8wg0%2B%2FVYBlWME%2BiefLLGc5%2FUx2zVsoYnOVPFqf%2Fh3NQ3r6m1argbazWe2DoeS1uAYHgWmmBmcR3QVU1ReRbUdhSlbNkalOo7IoKExBMicixOpYahtdjKaR%2Fjj635Bqn3ldq1ykMb6SxtXImnXalD5vucq%2BOmpbLOOyJ7bQ9UQBdEDzMp2iq2PBABxxKchRIO%2Bk2AyarzeubKfZfDxTVSBA%2Fv5YbK%2BI1p%2B5ffVbjOdzH%2BahjtB3GDyFK79mMu2N6gcZAUN4Q6a%2BB0XJtjsQFG0Y%2BZaYESutEjm%2FTfdn841BNESSRKkGJi85xby10mocavqITkStxKk440Ki3%2F3BcUB00CQmfWfxB6CSKHCRgdCi6JBtuN78HRAzNmoYVYmK7ltLSDgxllPjRsGhuzhFqNaby%2BfYbzdrU4gJ4ruumkdFkJDTU6LjeRERdtmgdyG6%2BAafBpofaYgixoSLLXRzt9pFbj%2BOxXziGU7A6FVC7KRJSd%2FcfQjmovml7qPo0lLBmxJI0Ot7NG2ZDy9QMoThNzgY9Gn7leyaEMETto83PIg077w0nCwdfT%2FoJFvxRG%2F1VXit6ySKheVj2otlA8JgsgyD3g14DNQuRAndac4Y6kDiCrsrD20zUkZ3JLtQj%2ByeD1JPGYRuO8zjHGflh2Cncpdy2P%2FNXfAzJuhqqCMWu5RsX1cF8FsnPkwGc7xCIhX%2BSInEUlgtciNB9BPQdWnPhUkrdztxOkRkF8etNPdF28ddNXpXUU2c9G%2BEdTH5251ep7m4%2BpDTKbN7mzWMDoemiL4XEJTmEoOFlKofIgECbrEjtTIzuihVN0o2zDc3zAWXpfzjQImLUE5CpTbO%2BSNTIHW0HGWTnBhv3RpWFTngBRXKJcqortHaKln7tynWKgUJMnZ8CDnGQXXMYhBsCSeTf3s1IYkKZxo3IdvgagqNAe2HtIo4dWkTbOQCoozmGKYBN1avLQQi7vVpfzJEMr%2BLtYL1mozn0os4ReORz7dQpBvmJhIFrBIZm1cmpZ64bA0Nf6Q5ZQWPlkI%2FM2mhT8jALg64Y1QJNQmfm3L3CEQBeBItlC%2B6FotaRXu6YnzPOiGWmmquhepQ1WrJRql%2Fgzj%2FzqLsi%2F3qU09louLCsY6oq9IlBWFWAMuM3hl6n5%2F21gOmDCVDPx6yKfZXXi7WoIUH%2BnkEFguRacgPyfKvcCQIKgOi85T%2Fc5fLi16iEI%2FeclV7o69JcD8DhuOwRwf%2BjZUs0QsfKiCWItyXkVdBm1BGCh9hbLfDCCKUPImVqvbhUvN1KsN7HT9bPy6o2%2FJJ%2Fv8hLhxldjT5YJ6Xo6A0dwofVa6Eye1nEgtj69t6BNEsQuIt0I9RRRJ3GjRFIloMPq%2BJuMlAu5k90jMG4wWTIvu7m%2BhCLUD5HF%2BLwWi50r9NcJH7D7z3bi7rGhV%2BvwdwQnpYKONLVfFaMezeDVM5DsLviFZ7xFstZaRlmV4MsAkRCnEaUrMqxnkcz%2FPGdHgGQJfQC80hjLyLwhO2lVefOVxFk3ywaDXdIf7JR6CXiwTcGyBnLJzcNZ0TXhaVTr12xNN%2BWdvRfuvG4k%2FbwbUUbbQ8aV9SzsE2kILj1LiRQfOiJmmWhUXTJYLy1sUKgViS4TyrrOkgA2hKRx1tvm7kRPp9BJ18LeT7qANgI9QvPZnV%2BP%2BF7gZeSCvGZi9GxHcCnnXcGWmYSSmCE0IdA7buleAfVwSTSM73eSlMvqIMTCy03CLgvhK3EOeTFquV8nUZSDHNyQJe6T0C5xkFieSQiKq%2FyZDkgE%2Bx2Rx95mDQnk%2BYiGaWmZNAm3pxjVGCCl11Llujj%2FCcEwJ3phM%2BkDCG1jQU83A1tcptOH2kVMaIcZOXPBGLAt5b%2FtvBSq7LeVE4An%2FMB0uZfiKVIRO1imCKAyUho3g7Hs%2BZcXdc%2BZ%2BamrrcinkiCCwF%2FqsidUR8lcxya11Zz603wxlcC%2F6v2HAjx33OxFWYfHRi0AOtl2lQRJ3bMCQVEPc8lFIWtS%2BeVtSuG%2F9VBmzE1T3IQ9b,1,1,0,0,1,#762275000,U-Print,BTS-06,5 W,Portátil,Mini tweeter,Portátil,Convencional,NA,NA,NA,NA,NA,NA,NA
385, Parlante Bluetooth Portátil Mic + Usb Mp3 Leds 3500 W Eg ,3999,NA,"
			
				Nuevo
			
			
				
					 - 
				
				6
				vendidos
			
		",(144 disponibles),6 cuotas sin interés,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/HELITEC,https://articulo.mercadolibre.com.ar/MLA-795257838-parlante-bluetooth-portatil-mic-usb-mp3-leds-3500-w-eg-_JM#position=21&type=item&tracking_id=a102338d-5853-492f-949e-9e168500b9d9,NA,NA,NA,NA,NA,#795257838,HE-SOUND,HE44,3500 W,NA,Activo,NA,caja portatil,Auxiliar,NA,NA,NA,NA,NA,NA
386, Parlantes Bluetooth Kurbis Combo Con Parlante Portatil Frei ,18448,NA,"
			
			
				
				51
				vendidos
			
		",(6 disponibles),12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.6,14,https://perfil.mercadolibre.com.ar/THONETANDVANDER?brandId=370,https://articulo.mercadolibre.com.ar/MLA-729088488-parlantes-bluetooth-kurbis-combo-con-parlante-portatil-frei-_JM#position=22&type=item&tracking_id=a102338d-5853-492f-949e-9e168500b9d9,9,5,0,0,0,#729088488,Thonet & Vander,Kürbis BT,68 W,"Parlante Activo, Parlante de Madera, Home Theater, Monitor Hogareño",Activo,"Living, Dormitorio, Smart TV",Caja,NA,NA,NA,2.0,100VAC ? 240VAC,NA,NA
387, Parlantes Madera Bluetooth Titan Monitor De Estudio ,39988,NA,"
			
			
				
				5
				vendidos
			
		",(53 disponibles),6 cuotas sin interés,NA,NA,Entrega a acordar con el vendedor,NA,NA,4.6,7,https://perfil.mercadolibre.com.ar/THONETANDVANDER?brandId=370,https://articulo.mercadolibre.com.ar/MLA-727975528-parlantes-madera-bluetooth-titan-monitor-de-estudio-_JM#position=23&type=item&tracking_id=a102338d-5853-492f-949e-9e168500b9d9,4,3,0,0,0,#727975528,Thonet & Vander,Titan,180 W,Woofer,Activo,Living,Caja,NA,22 kg,NA,2.0,NA,NA,NA
388, Parlante Karaoke Bluetooth Torre Fm Usb+ Mic + Lámpara Disco ,5799,NA,"
			
				Nuevo
			
			
				
					 - 
				
				9
				vendidos
			
		",(991 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,10,https://perfil.mercadolibre.com.ar/XHARDSRLXHARD,https://articulo.mercadolibre.com.ar/MLA-802364011-parlante-karaoke-bluetooth-torre-fm-usb-mic-lampara-disco-_JM#position=24&type=item&tracking_id=a102338d-5853-492f-949e-9e168500b9d9,8,2,0,0,0,#802364011,Daewoo,DISKO D1001,2200 W,PORTATIL,Activo,INTERIOR/EXTERIOR,Caja,Entrada para Micrófono,6 kg,NA,2.1,NA,NA,NA
389, Mini Parlante Jbl Go 2 Go2 Bluetooth 100% Original Portatil ,2769,NA,"
			
				Nuevo
			
			
				
					 - 
				
				24
				vendidos
			
		",(93 disponibles),12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,858,https://perfil.mercadolibre.com.ar/QUIEROESO+YA,https://articulo.mercadolibre.com.ar/MLA-801310223-mini-parlante-jbl-go-2-go2-bluetooth-100-original-portatil-_JM#position=25&type=item&tracking_id=a102338d-5853-492f-949e-9e168500b9d9,714,133,10,0,1,#801310223,JBL,GO 2,3 W,Tweeter,Pasivo,interior y exterior,Caja,Auxiliar,NA,NA,2.1,NA,NA,NA
390, Parlante Jbl Go 2 Bluetooth Portátil Sumergible Original ,2599,NA,"
			
				Nuevo
			
			
				
					 - 
				
				49
				vendidos
			
		",(2 disponibles),12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,858,https://perfil.mercadolibre.com.ar/CLICK+AR,https://articulo.mercadolibre.com.ar/MLA-680402125-parlante-jbl-go-2-bluetooth-portatil-sumergible-original-_JM#position=26&type=item&tracking_id=a102338d-5853-492f-949e-9e168500b9d9,714,133,10,0,1,#680402125,JBL,GO 2,3 W,Portatil,Activo,Todos,Caja,"Auxiliar, USB",184 g,NA,NA,NA,NA,NA
391, Parlante Bluetooth Portatil Batería Luces Led Fm Regalo Led ,2299,NA,"
			
				Nuevo
			
			
				
					 - 
				
				8
				vendidos
			
		",(142 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/HELITEC,https://articulo.mercadolibre.com.ar/MLA-795248957-parlante-bluetooth-portatil-bateria-luces-led-fm-regalo-led-_JM#position=27&type=item&tracking_id=a102338d-5853-492f-949e-9e168500b9d9,NA,NA,NA,NA,NA,#795248957,HE-SOUND,HE710P,1500 W,CAJA PORTATIL,Activo,NA,CAJA PORTATIL,Auxiliar,NA,NA,NA,NA,NA,NA
392, Parlante Bluetooth Portatil Recargable Avantree Torpedo 10w ,1999,NA,"
			
				Nuevo
			
			
				
					 - 
				
				7
				vendidos
			
		",(4 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/TIENDA.GO,https://articulo.mercadolibre.com.ar/MLA-767648942-parlante-bluetooth-portatil-recargable-avantree-torpedo-10w-_JM#position=28&type=item&tracking_id=a102338d-5853-492f-949e-9e168500b9d9,NA,NA,NA,NA,NA,#767648942,Avantree,Torpedo,10 W,Portatil,Bluetooth,Interior o intemperie cubierto,Rectangular,NA,470 g,Soundbar,No,220V,NA,NA
393, Parlante Bluetooth Usb Y Tarjeta Mp3 10 Watt Kolke Kpm-194 ,995,NA,"
			
				Nuevo
			
			
				
					 - 
				
				31
				vendidos
			
		",(51 disponibles),12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,3.7,3,https://perfil.mercadolibre.com.ar/TIENDA+CONTROL,https://articulo.mercadolibre.com.ar/MLA-675475619-parlante-bluetooth-usb-y-tarjeta-mp3-10-watt-kolke-kpm-194-_JM#position=29&type=item&tracking_id=a102338d-5853-492f-949e-9e168500b9d9,2,0,0,0,1,#675475619,Kolke,KPM-194,10 W,Super tweeter,Portátil,NA,Caja,NA,NA,NA,NA,5V,NA,NA
394, Torre Columna Spica Pp761 Bluetooth Microfono Karaoke Luz ,10999,NA,"
			
				Nuevo
			
			
				
					 - 
				
				438
				vendidos
			
		",(997 disponibles),6 cuotas sin interés,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.6,56,https://perfil.mercadolibre.com.ar/LIBERCAM,https://articulo.mercadolibre.com.ar/MLA-689177765-torre-columna-spica-pp761-bluetooth-microfono-karaoke-luz-_JM#position=30&type=item&tracking_id=a102338d-5853-492f-949e-9e168500b9d9,40,11,3,1,1,#689177765,Spica,SP PP761,160 W,"Subwoofer, Potenciado","Woofer, Pasivo",Escritorio,Columna,NA,NA,MOVIL,Automatico,220V,NA,NA
395, Parlante Kanji Roots Bluetooth Microfono Karaoke ,1875,NA,"
			
				Nuevo
			
			
				
					 - 
				
				13
				vendidos
			
		",(5 disponibles),12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,5.0,7,https://perfil.mercadolibre.com.ar/DATASOFT.,https://articulo.mercadolibre.com.ar/MLA-787966182-parlante-kanji-roots-bluetooth-microfono-karaoke-_JM#position=31&type=item&tracking_id=a102338d-5853-492f-949e-9e168500b9d9,7,0,0,0,0,#787966182,Kanji,Roots,10 W,PORTATIL,Activo,"PISO, MESA",Caja,NA,NA,NA,2.0,NA,NA,NA
396, Parlante Bluetooth Portátil Recargable Lee Micro Sd Usb Auxiliar Con Radio Fm Mod.1201bt 1202bt 1203bt ,579,NA,"
			
				Nuevo
			
			
				
					 - 
				
				10
				vendidos
			
		",(2 disponibles),12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/MR-SHOPS,https://articulo.mercadolibre.com.ar/MLA-809505774-parlante-bluetooth-portatil-recargable-lee-micro-sd-usb-auxiliar-con-radio-fm-mod1201bt-1202bt-1203bt-_JM#position=32&type=item&tracking_id=a102338d-5853-492f-949e-9e168500b9d9,NA,NA,NA,NA,NA,#809505774,OEM,HSD-1201BT,8 W,Inalambricos,NA,Portatil,Bluetooth,NA,NA,NA,Fm,NA,NA,NA
397, Parlante Portatil Jbl Go 2 Bluetooth Champagne Mas Colores ,2560,NA,"
			
				Nuevo
			
			
				
					 - 
				
				15
				vendidos
			
		",(984 disponibles),12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,858,https://perfil.mercadolibre.com.ar/JV_AUDIO,https://articulo.mercadolibre.com.ar/MLA-774091570-parlante-portatil-jbl-go-2-bluetooth-champagne-mas-colores-_JM#position=33&type=item&tracking_id=a102338d-5853-492f-949e-9e168500b9d9,714,133,10,0,1,#774091570,JBL,GO 2,3 W,Subwoofer,Woofer,NA,NA,NA,0.18 kg,NA,NA,NA,NA,NA
398, Parlante Bluetooth + Microfono Karaoke Kolke Kpm-191 ,2599,NA,"
			
				Nuevo
			
			
				
					 - 
				
				7
				vendidos
			
		",(3 disponibles),6 cuotas sin interés,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/SOLUZIONI+ONLINE,https://articulo.mercadolibre.com.ar/MLA-780567689-parlante-bluetooth-microfono-karaoke-kolke-kpm-191-_JM#position=34&type=item&tracking_id=a102338d-5853-492f-949e-9e168500b9d9,NA,NA,NA,NA,NA,#780567689,Kolke,KPM-191,30 W,Woofer,Woofer,De piso,Caja,NA,NA,NA,NA,NA,NA,NA
399, Parlante Portatil Doble Bluetooth Radio Usb Potencia 6000w Karaoke Luces Led Bateria Y 220v + Microfono + Calidad Sonido ,7999,NA,"
			
				Nuevo
			
			
				
					 - 
				
				9
				vendidos
			
		",(537 disponibles),6 cuotas sin interés,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,5.0,1,https://perfil.mercadolibre.com.ar/BLUEWAYBLUE,https://articulo.mercadolibre.com.ar/MLA-743452604-parlante-portatil-doble-bluetooth-radio-usb-potencia-6000w-karaoke-luces-led-bateria-y-220v-microfono-calidad-sonido-_JM#position=35&type=item&tracking_id=a102338d-5853-492f-949e-9e168500b9d9,NA,NA,NA,NA,NA,#743452604,Winco,248,100 W,Subwoofer,Subwoofer,Centro,Columna,NA,NA,Bateria Portatil,FM USb Mp3,220V,NA,NA
400, Parlante Portatil Bluetooth Usb Tarjeta Sd 10w Aux Cicho Potente Notebook ,700,NA,"
			
				Nuevo
			
			
				
					 - 
				
				17
				vendidos
			
		",(23 disponibles),12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,5.0,1,https://perfil.mercadolibre.com.ar/SURBATDIGITAL,https://articulo.mercadolibre.com.ar/MLA-605093481-parlante-portatil-bluetooth-usb-tarjeta-sd-10w-aux-cicho-potente-notebook-_JM#position=36&type=item&tracking_id=a102338d-5853-492f-949e-9e168500b9d9,NA,NA,NA,NA,NA,#605093481,Kolke,KPP-063,NA,portatil,Tweeter,NA,NA,NA,NA,NA,NA,NA,NA,NA
401," Parlante Usb Mini Bluetooth + Mp3 + Radio Fm + Sd, Stock Ya, Mania-electronic ",420,NA,"
			
				Nuevo
			
			
				
					 - 
				
				167
				vendidos
			
		",(283 disponibles),12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.3,13,https://perfil.mercadolibre.com.ar/MANIA-ELECTRONIC,https://articulo.mercadolibre.com.ar/MLA-682374999-parlante-usb-mini-bluetooth-mp3-radio-fm-sd-stock-ya-mania-electronic-_JM#position=37&type=item&tracking_id=a102338d-5853-492f-949e-9e168500b9d9,7,3,3,0,0,#682374999,Sewy,DB06,3 W,bluetooth,Portátil,cualquiera,portatil,Auxiliar,NA,NA,NA,5,NA,NA
402, Parlante Portable Marshall Kilburn - Bluetooth / Makkax ,29999,NA,"
			
				Nuevo
			
			
				
					 - 
				
				11
				vendidos
			
		",(2 disponibles),12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.9,8,https://perfil.mercadolibre.com.ar/MAKKASAR,https://articulo.mercadolibre.com.ar/MLA-734269715-parlante-portable-marshall-kilburn-bluetooth-makkax-_JM#position=38&type=item&tracking_id=a102338d-5853-492f-949e-9e168500b9d9,7,1,0,0,0,#734269715,Marshall,Killburn,NA,portatil,Portátil,NA,portatil,NA,3 kg,NA,NA,NA,NA,NA
403, Parlante Con Luz Bluetooth Manos Libre Velador Led Sd Bs7 ,900,NA,"
			
				Nuevo
			
			
				
					 - 
				
				73
				vendidos
			
		",(925 disponibles),12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,5.0,4,https://perfil.mercadolibre.com.ar/ITPROUSER,https://articulo.mercadolibre.com.ar/MLA-676419956-parlante-con-luz-bluetooth-manos-libre-velador-led-sd-bs7-_JM#position=39&type=item&tracking_id=a102338d-5853-492f-949e-9e168500b9d9,4,0,0,0,0,#676419956,Sonos,BS7,NA,Portátil,Mini tweeter,Portátil,Convencional,NA,NA,Portatil,NA,NA,NA,NA
404, Parlante Portatil 12bateria 2mic Mp3 Bluetooth Envio Gratis ,6999,NA,"
			
				Nuevo
			
			
				
					 - 
				
				32
				vendidos
			
		",(3 disponibles),12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.5,4,https://perfil.mercadolibre.com.ar/TODODJ,https://articulo.mercadolibre.com.ar/MLA-735657327-parlante-portatil-12bateria-2mic-mp3-bluetooth-envio-gratis-_JM#position=40&type=item&tracking_id=a102338d-5853-492f-949e-9e168500b9d9,2,2,0,0,0,#735657327,GBR,POWERED 690,60 W,full range activo,bafle portatil,fiestas;gimnasios;piletas;quintas; hogar,Caja,Plug,NA,activo poratil,1,220v/12v,NA,NA
405, Parlante Bluetooth Portatil Usb 2 Mic. Karaoke Rfr-242 ,1375,NA,"
			
				Nuevo
			
			
				
					 - 
				
				53
				vendidos
			
		",(984 disponibles),12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,5.0,3,https://perfil.mercadolibre.com.ar/OPORTUNIDADESVIP,https://articulo.mercadolibre.com.ar/MLA-642219472-parlante-bluetooth-portatil-usb-2-mic-karaoke-rfr-242-_JM#position=41&type=item&tracking_id=a102338d-5853-492f-949e-9e168500b9d9,3,0,0,0,0,#642219472,Link Bits,RFR-242,8 W,NA,Activo,De mesa,Caja,Auxiliar,1 kg,NA,5.1,NA,NA,27 cm
406, Parlante Bluetooth - Logitech X300 Hace1click1 ,3229,NA,"
			
				Nuevo
			
			
				
					 - 
				
				69
				vendidos
			
		",(2 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.9,7,https://perfil.mercadolibre.com.ar/HACE1CLICK,https://articulo.mercadolibre.com.ar/MLA-753097643-parlante-bluetooth-logitech-x300-hace1click1-_JM#position=42&type=item&tracking_id=a102338d-5853-492f-949e-9e168500b9d9,6,1,0,0,0,#753097643,Logitech,X300,6 W,Tweeter,Bluetooth,todo uso,Caja,NA,NA,Logitech,no,"5,0 Vcc",NA,NA
407, Parlante Portatil Kanji Mini Skins Bluetooth + Fm + Usb +ssd ,698,NA,"
			
				Nuevo
			
			
				
					 - 
				
				19
				vendidos
			
		",(10 disponibles),12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/HOMEBRAND,https://articulo.mercadolibre.com.ar/MLA-760342134-parlante-portatil-kanji-mini-skins-bluetooth-fm-usb-ssd-_JM#position=43&type=item&tracking_id=a102338d-5853-492f-949e-9e168500b9d9,NA,NA,NA,NA,NA,#760342134,Kanji,Mini Skins Bluetooth,5 W,Portatil,Portátil,NA,Portatil,NA,NA,Parlante Portatil,NA,220V,NA,NA
408," Mini Parlante Bluetooth Con Luz, Aux, M. Libres, Usb, Micro ",269,NA,"
			
				Nuevo
			
			
				
					 - 
				
				48
				vendidos
			
		",(2 disponibles),12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,4,https://perfil.mercadolibre.com.ar/EGOS+GRAFICA,https://articulo.mercadolibre.com.ar/MLA-685000253-mini-parlante-bluetooth-con-luz-aux-m-libres-usb-micro-_JM#position=44&type=item&tracking_id=a102338d-5853-492f-949e-9e168500b9d9,3,1,0,0,0,#685000253,Parsom,pb-1119,NA,tamkbor,NA,varios,Caja,"USB, micro sd",NA,Portatil,NA,NA,NA,NA
409, Parlante Portatil Inalámbrico Hi Res Bluetooth Sony Srs-x88 ,26998,NA,"
			
			
				
				10
				vendidos
			
		",(3 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/SONY+ARGENTINA?brandId=140,https://articulo.mercadolibre.com.ar/MLA-614870657-parlante-portatil-inalambrico-hi-res-bluetooth-sony-srs-x88-_JM#position=45&type=item&tracking_id=a102338d-5853-492f-949e-9e168500b9d9,NA,NA,NA,NA,NA,#614870657,Sony,Srs-x88,90 W,Tweeter,Subwoofer,NA,Caja,NA,NA,NA,2.1,NA,NA,NA
410, Parlante Portatil Jbl Charge 3 Original Jbl ,9850,NA,"
			
				Nuevo
			
			
				
					 - 
				
				105
				vendidos
			
		",(1 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.9,27,https://perfil.mercadolibre.com.ar/JORGEJ565,https://articulo.mercadolibre.com.ar/MLA-698769561-parlante-portatil-jbl-charge-3-original-jbl-_JM#position=46&type=item&tracking_id=a102338d-5853-492f-949e-9e168500b9d9,24,2,0,0,0,#698769561,JBL,Charge 3,23 W,NA,Pasivo,NA,NA,NA,NA,NA,NA,NA,NA,NA
411, Parlante Activo Bluetooth 10 Pulgadas Winco Bafle W-210 Usb Aux Control Bajos Agudos Echo Vol Rca 220v Sonido Potente ,8690,NA,"
			
				Nuevo
			
			
				
					 - 
				
				19
				vendidos
			
		",(2 disponibles),12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,5.0,3,https://perfil.mercadolibre.com.ar/ALCLICK+ML,https://articulo.mercadolibre.com.ar/MLA-739080973-parlante-activo-bluetooth-10-pulgadas-winco-bafle-w-210-usb-aux-control-bajos-agudos-echo-vol-rca-220v-sonido-potente-_JM#position=47&type=item&tracking_id=a102338d-5853-492f-949e-9e168500b9d9,3,0,0,0,0,#739080973,Winco,W-210,200 W,Subwoofer,Activo,De piso,Caja,RCA,12 kg,W,NA,220,NA,NA
412, Parlante Karaoke Portatil Recarg Bluetooth Luz + Mic Cuotas ,2899,NA,"
			
				Nuevo
			
			
				
					 - 
				
				6
				vendidos
			
		",(194 disponibles),6 cuotas sin interés,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/TIENDAEASYSHOPPING,https://articulo.mercadolibre.com.ar/MLA-792476093-parlante-karaoke-portatil-recarg-bluetooth-luz-mic-cuotas-_JM#position=48&type=item&tracking_id=a102338d-5853-492f-949e-9e168500b9d9,NA,NA,NA,NA,NA,#792476093,Micro,MS-803BT,20 W,NA,Activo/Pasivo,"Aereo, Fijo, Fiesta, Cumpleaños, Karaoke, Portatil, Bluetooth",Caja,NA,NA,NA,2.1,NA,NA,NA
413, Parlante Karaoke Mp3 Sd Usb Bluetooth Luces * Ee! ,1414,NA,"
			
				Nuevo
			
			
				
					 - 
				
				10
				vendidos
			
		",(998 disponibles),12 cuotas,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/REAL-COLOR,https://articulo.mercadolibre.com.ar/MLA-748102705-parlante-karaoke-mp3-sd-usb-bluetooth-luces-ee-_JM#position=49&type=item&tracking_id=a102338d-5853-492f-949e-9e168500b9d9,NA,NA,NA,NA,NA,#748102705,TECHNOLOGY LINE,Bronx,200 W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414, Radio Portátil Bluetooth Vintage Nisuta Retro Recargable Usb ,2987,NA,"
			
				Nuevo
			
			
				
					 - 
				
				18
				vendidos
			
		",(2 disponibles),12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,5.0,1,https://perfil.mercadolibre.com.ar/JFCELECTRONICA,https://articulo.mercadolibre.com.ar/MLA-782894079-radio-portatil-bluetooth-vintage-nisuta-retro-recargable-usb-_JM#position=50&type=item&tracking_id=a102338d-5853-492f-949e-9e168500b9d9,NA,NA,NA,NA,NA,#782894079,Nisuta,NS-RV17,6 W,portatil,NA,NA,Caja,NA,NA,NA,NA,NA,NA,NA
415, Parlantes Bluetooth Portatil 5w Inalámbrico 10 Mt P/ Celular ,499,NA,"
			
				Nuevo
			
			
				
					 - 
				
				124
				vendidos
			
		",(421 disponibles),12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,8,https://perfil.mercadolibre.com.ar/DETINTAS,https://articulo.mercadolibre.com.ar/MLA-722887485-parlantes-bluetooth-portatil-5w-inalambrico-10-mt-p-celular-_JM#position=51&type=item&tracking_id=a102338d-5853-492f-949e-9e168500b9d9,6,2,0,0,0,#722887485,Hikari,Bs10,5 W,NA,Portátil,NA,NA,NA,232 g,NA,NA,NA,NA,NA
416, Philco Djp10 Parlante Activo Portatil C/bluetooth Usb Fm ,2799,NA,"
			
				Nuevo
			
			
				
					 - 
				
				186
				vendidos
			
		",(295 disponibles),12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.4,48,https://perfil.mercadolibre.com.ar/PHOTOSTORE,https://articulo.mercadolibre.com.ar/MLA-698097639-philco-djp10-parlante-activo-portatil-cbluetooth-usb-fm-_JM#position=52&type=item&tracking_id=a102338d-5853-492f-949e-9e168500b9d9,30,9,7,2,0,#698097639,Philco,DJP10,500 W,portatil,Activo,"exterior, interiores",Columna,Auxiliar,NA,DJ Speakers,2.1,220,NA,NA
