search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Línea,Modelo,Formato,Color
1914, Audifonos Bluetooh I7s Tws Blancos ,28.5,NA,0,NA,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/MUWI6331537,https://articulo.mercadolibre.com.co/MCO-527394587-audifonos-bluetooh-i7s-tws-blancos-_JM#position=15&type=item&tracking_id=13285e1d-033f-4bb1-bed4-e86a9bd0013b,NA,NA,NA,NA,NA,#527394587,NA,NA,NA,NA,NA
1915, Beats By Dr. Dre Beats Ep Audifonos On-ear Blanco ,250,NA,0,5,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TECHCOMCO,https://articulo.mercadolibre.com.co/MCO-522540875-beats-by-dr-dre-beats-ep-audifonos-on-ear-blanco-_JM#position=16&type=item&tracking_id=13285e1d-033f-4bb1-bed4-e86a9bd0013b,NA,NA,NA,NA,NA,#522540875,Beats,NA,Beats EP,Over-ear,NA
1916, Audifonos Bluetooth Audifonos Inalambricos Magneticos V41 Du ,67.9,NA,0,12,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/LATINPORT,https://articulo.mercadolibre.com.co/MCO-500038487-incool-alambrico-auriculares-con-microfono-37-mm-calidad-pr-_JM#position=17&type=item&tracking_id=13285e1d-033f-4bb1-bed4-e86a9bd0013b,NA,NA,NA,NA,NA,#500038487,iNcool,NA,NA,NA,Black
1917, Audifonos Bluetooth Magnéticos Deportivos Manos Libres Inala ,34.999,NA,53,969,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4,1,https://perfil.mercadolibre.com.co/OFERTA+USA,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=2e2M%2B16Sw7eLB7XJgCMwiuHgcyH9rm786Lr1nyPFjMkWSt86WnHLF4S1z7H0E2JgVBtbAd21KY1bb5%2FC2SuvD0uST9GOfeWakeUJOPV69UYBUihIrq4uquGs84FeI8XKaQiB66tFlRf%2FBHRGvDKPFSMPA0eiCzWHW%2BN3VJzy%2FOhK%2FRTOdYF1ubkLLKkoK2bXBTznpDuH33HxvRCwvT%2Ba2atvRYOiNvSI53ERVpj8hnM9E7Z799vlL1sjG3GgfeNoaqymlqhZGjz62ib6X0%2FfGbzi9RchOuvzGjeVSgb2k3TzlT7sfqxvwqg4vPJCBu8pkARPycszRENekhtuSWk9zHXoMcCQhryaM8%2BcqI5N2xIhmtPdgGaMrQ7CE1TovqTx%2Fr4L3v6dyWCSWUp3kHpUlEPURZF7sR5Ygdj79t7HCcwMQMouUGS5qVvRdPxevqS3XF7K%2FF80AVJ3KBfmp488bNGVoeIUTOXcK732oATU3TJDRFCOCGpplqnu4yPMUxZCfjQxEeXmyWLLnifLgUpbrPhKjhLQ004LaEAxlnUPv8M0E0PMRWW%2FFXEW9B%2FY4Ewh27YfVMNIF%2BWF7%2FTPsk6hmFNp1dXXSjDHrdKlpk2J7EP5%2BJugeffz6sNoOhj5EvoRAAsIeRrFZ82qeFUGu7fAtbGs3pY9AlgK3gSERe5jrQOp5R3BbEk6cw0vGuF7ikAbhxH2TNTWvutYmSVdK1qVb1gwOvcisVTJg%2FtD8UehZZTerAw%2BxRtYH0PBMWaILpcsJIXs%2FJlMWpIh4GzHYhHipFkUt6FypW%2FzUClO5iCy54XvkujCI4lM%2Bn%2BKXRJGHMtfxVpv0GH%2BnxRTIQalKSf5Gk2c%2BVHWMZAvfd%2FXevWWA2lz8TxICX5oNJYlFCi2s57q4c6ur4plLyCIzoLXubGvg%2FG%2FkeWPeb4bQY7lg1tGkMLkVkiV2zaEGS9B4KOf%2FGUENOyWSXSO5BKehpD6erNcLzrHUeqWKeRGcyLQoxu2l16zmqJ9NyDtbuVzug56JuSEnTU81ujGTB%2Brq7S8hprpzM%2BaSpFW6V0Z2JJZgt1Wp13o9KI7IWZr%2Bx6bQ6B8u3I1tkr4NzU7aQz%2FcT9H9D%2BlyA2GbfBABCOS1BshlZgWc%2BE5U3NNrNlMY7VMAg8be1TqQwqwMrT43tkuDQ2ZD5ZSv6We8nhdwg9dflnIECYy9%2Fj7gdY4eWZCnuJzd81ers2DBIxflhWk9KSKlUZTp%2FI%2BB5iXHXZ4wcTUPIEjUw6ySTX8FNXbMgufVRzPrko5VIKE7umjDZvnNtXlnxVILq7%2Fm6kpZPjI6hL7CYAd3p0q7YOnl72Wsq%2Fy%2BrCAF%2F4yXX8EjlwOHNvsl2vqtr%2FxVMxCPdpvZmoNPM2uXvn57I60qF0diCCzA6MVQVYMS4z%2BTIwANVkW7BQFLRKjZ7hAJ2HD%2B0DbE2ZV6tUoY6tpdbltDVoeIjqi8C4nquy7vHGu0mHmcGiZzMTDE8Wrj4d6Em9p9kmxqbNHP5wdGlXa4BwRZ0GC3Y5DSK7YOpmUIFi%2FGGGVx%2BGn4bjZmSj8AlgQesWKNcJHK2Qu4tUp35mD1NjqAZqfh3bMul9tfrCxRrdQm%2FeKqvLU3gnvq0ZQJkTbUcwL5i1vw9E7GvJWOg0GvNETS9qJD2m13nwIxwqpGKA7UHfJQCdFl5z8UUX0JNXOvhpmJD6BTXENDNO1cJ4BnhPu80yqrhoXl%2FrSwuMBzcNdFLBvRNaj5NqJOce9ZubTA4MRnYkkoyYE1D0%3D,0,1,0,0,0,#462339544,NA,NA,NA,NA,NA
1918," Auriculares Inalámbricos Ula, Magnéticos Bluetooth ",125.9,NA,0,5,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/MICOMPRAEXPRESS,https://articulo.mercadolibre.com.co/MCO-467210822-auriculares-inalambricos-ula-magneticos-bluetooth-_JM#position=19&type=item&tracking_id=13285e1d-033f-4bb1-bed4-e86a9bd0013b,NA,NA,NA,NA,NA,#467210822,NA,NA,NA,NA,NA
1919, Audifonos Bluetooth Xiaomi Redmi Airdots Cable + Estuche ,139.9,NA,0,3,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TECNICEL3G,https://articulo.mercadolibre.com.co/MCO-529173144-audifonos-bluetooth-xiaomi-redmi-airdots-cable-estuche-_JM#position=20&type=item&tracking_id=13285e1d-033f-4bb1-bed4-e86a9bd0013b,NA,NA,NA,NA,NA,#529173144,NA,NA,NA,NA,NA
1920, Audífonos Xiaomi True Wireless Earbuds 5.0 Táctil ,130,NA,0,10,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/DARIOALVAREZALVAREZ,https://articulo.mercadolibre.com.co/MCO-502610879-tws-k2-verdadero-inalambrico-auricular-bt-41-estereo-_JM#position=21&type=item&tracking_id=13285e1d-033f-4bb1-bed4-e86a9bd0013b,NA,NA,NA,NA,NA,#502610879,NA,NA,NA,NA,NA
1921, Audífonos Bluetooth Diadema Calidad Sonido Fm Sd 6hbt ,98.9,NA,0,50,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/COMPRALOENCASA.COM,https://articulo.mercadolibre.com.co/MCO-512622485-audifonos-bluetooth-diadema-calidad-sonido-fm-sd-6hbt-_JM#position=22&type=item&tracking_id=13285e1d-033f-4bb1-bed4-e86a9bd0013b,NA,NA,NA,NA,NA,#512622485,NA,NA,NA,Over-ear,NA
1922, Audífonos Bluetooth Xiaomi Redmi Airdots Envío Inmediato ,137.9,NA,0,NA,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/MAJOTIENDAONLINE,https://articulo.mercadolibre.com.co/MCO-530551743-audifonos-bluetooth-xiaomi-redmi-airdots-envio-inmediato-_JM#position=23&type=item&tracking_id=13285e1d-033f-4bb1-bed4-e86a9bd0013b,NA,NA,NA,NA,NA,#530551743,NA,NA,NA,NA,NA
1923, Auriculares Inalambricos Anker Soundcore Liberty Lite Blueto ,332.99,NA,1,12,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/BARATICOSHOP,https://articulo.mercadolibre.com.co/MCO-509793920-auriculares-inalambricos-anker-soundcore-liberty-lite-blueto-_JM#position=24&type=item&tracking_id=13285e1d-033f-4bb1-bed4-e86a9bd0013b,NA,NA,NA,NA,NA,#509793920,Anker,NA,NA,NA,NA
1924, Mas Alla Del Cuello Inalambrico Auriculares Bluetooth Blueto ,182.99,NA,0,12,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/SIYAGCOLOMBIA,https://articulo.mercadolibre.com.co/MCO-511063326-audifonos-bluetooth-audifonos-inalambricos-magneticos-v41-du-_JM#position=25&type=item&tracking_id=13285e1d-033f-4bb1-bed4-e86a9bd0013b,NA,NA,NA,NA,NA,#511063326,Dudios,NA,NA,NA,NA
1925, Samsung Level U Pro Inalambrico Bluetooth Auriculares Inear ,235.99,NA,0,12,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TIENDA+MALU,https://articulo.mercadolibre.com.co/MCO-510843802-samsung-level-u-pro-inalambrico-bluetooth-auriculares-inear-_JM#position=26&type=item&tracking_id=13285e1d-033f-4bb1-bed4-e86a9bd0013b,NA,NA,NA,NA,NA,#510843802,Samsung,Level,Level u Pro Kit H/C,Over-ear,Black
1926, Kz As10 + Cable En Plata Grueso+ Bluetooth 8hrs+ Cable Mic ,396.9,NA,1,100,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/KZCOLOMBIA,https://articulo.mercadolibre.com.co/MCO-505079996-kz-as10-cable-en-plata-grueso-bluetooth-8hrs-cable-mic-_JM#position=27&type=item&tracking_id=13285e1d-033f-4bb1-bed4-e86a9bd0013b,NA,NA,NA,NA,NA,#505079996,NA,NA,NA,NA,NA
1927, Audífonos Manos Libres Jbl Synchros Reflect Bluetooth Nuevo ,199.9,NA,0,NA,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/SWEETIEVULGAR.COM,https://articulo.mercadolibre.com.co/MCO-486092648-audifonos-manos-libres-jbl-synchros-reflect-bluetooth-nuevo-_JM#position=28&type=item&tracking_id=13285e1d-033f-4bb1-bed4-e86a9bd0013b,NA,NA,NA,NA,NA,#486092648,JBL,Synchros Reflect,NA,NA,NA
1928, Fiio Fb1 Hifi Bluetooth Inalambrico Auricularesauriculares C ,192,NA,0,2,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/LATIENDA+JAK,https://articulo.mercadolibre.com.co/MCO-532213551-audifonos-xiaomi-true-wireless-earbuds-50-tactil-_JM#position=29&type=item&tracking_id=13285e1d-033f-4bb1-bed4-e86a9bd0013b,NA,NA,NA,NA,NA,#532213551,Xiomi,Bluetooth,TWSEJ02LM,In-ear,NA
1929, Auriculares Plegable Cable Bluetooth Moda Moderno Hm ,25.633,NA,0,988,12 cuotas,NA,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/HOLAMALLCO,https://articulo.mercadolibre.com.co/MCO-523364184-auriculares-plegable-cable-bluetooth-moda-moderno-hm-_JM#position=30&type=item&tracking_id=13285e1d-033f-4bb1-bed4-e86a9bd0013b,NA,NA,NA,NA,NA,#523364184,NA,NA,NA,NA,NA
1930, Audifonos Inalámbricos Jbl T450bt Bluetooth Originales ,139.9,NA,5,2,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.8,47,https://perfil.mercadolibre.com.co/JL+LUJO,https://articulo.mercadolibre.com.co/MCO-497879522-audifonos-inalambricos-jbl-t450bt-bluetooth-originales-_JM#position=31&type=item&tracking_id=13285e1d-033f-4bb1-bed4-e86a9bd0013b,42,3,1,0,1,#497879522,JBL,NA,T450BT,Over-ear,NA
1931, Inalámbrico Bluetooth 4.0 Estéreo In-ear Auriculares Hm ,6.026,NA,0,988,12 cuotas,NA,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/HOLAMALLCO,https://articulo.mercadolibre.com.co/MCO-521253776-inalambrico-bluetooth-40-estereo-in-ear-auriculares-hm-_JM#position=32&type=item&tracking_id=13285e1d-033f-4bb1-bed4-e86a9bd0013b,NA,NA,NA,NA,NA,#521253776,NA,NA,NA,NA,NA
1932, Sony Mdras600bt Deportes Activos Auricular Bluetooth (negro) ,546.5,NA,0,2,36 cuotas,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/SHOPPRA,https://articulo.mercadolibre.com.co/MCO-488780688-sony-mdras600bt-deportes-activos-auricular-bluetooth-negro-_JM#position=33&type=item&tracking_id=13285e1d-033f-4bb1-bed4-e86a9bd0013b,NA,NA,NA,NA,NA,#488780688,Sony,NA,MDR-AS600BT,NA,NA
1933, Parrot Zik 20 Yellow Wireless Stereo Auriculares Bluetooth ,103.99,NA,0,12,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/SKYJOB,https://articulo.mercadolibre.com.co/MCO-510728149-mas-alla-del-cuello-inalambrico-auriculares-bluetooth-blueto-_JM#position=34&type=item&tracking_id=13285e1d-033f-4bb1-bed4-e86a9bd0013b,NA,NA,NA,NA,NA,#510728149,Beyond Wireless,NA,NA,NA,NA
1934, AirPods I10 Tws Audifonos Bluetooth Versión 2019 ,70,NA,10,10,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/ISHOP.STORE,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=%2BryOpUvYmOimH9WsCgGjsVRJ2Uftof%2Fp0oNZunZ7Ibue6so3K4gl4AHCjb3BjJg5JUtTCGTj%2Bj5ucpQiiySZgc5egMWxF8oL9DAmQNKP19UVvd5vidXECaqx8sA3lRkKRF4Ap0bdVG9XNhNMW%2F%2FbyPigtNTDv7d%2Btn%2BJ9jRbwICo0U3QSL2rP%2FhgnTk0vI3Km9ymc31Afogc2%2BeuYhZFEHsk25gcBGN0MN%2BHICkqcPqls%2BTyFhuwSyTbwlb4%2Fw2IM40EVEcZPtmTyv%2BjDbh5rmwsWKzum%2FGxqB2FDFby3OB43taueNpXg3VbNhHAcKXuFsUrTYrRapCh%2BOBowUQ0VBIuLsyrU7T62HbyHMHeMe80JODNrJi%2FofT416inGX5w25JVHmx0OAKqMwn6K60ZXmSPvaOkEse8npv6szCvqiEKIjuOUiJH9QJYCDHkiRilK2UTXj5Cq5JFmHUyhUloXvU1mz7XVbk%2FeotbuBW8QGvsVnVO8n9L%2FAdCfEFSf2gZTTy4hUImO8vAxg3xrh%2B8eNQp4nrP2poHgKKF2yvh3FnEfUw83%2ByoexnRLmlIOjCW%2FdK2C%2Bae%2BGUzRcGoZq5D5hEYr6%2FP2qqMq40UocqD293LskVjTa236zPsuBY8Kr%2FTv4MPxPOXeOEO9wmoWvp%2FD3YNpi0pyhy425uOG4YtHXMo0XOOSqimI6nkNCgxq6%2F%2Bulwt0K3OoLwV3Dt%2BCCZ5kwaSPIaYIclSkX0Rn%2BHRpjZcmGZ1I8AiUZA1RXRyQeA%2BUvF0IRESGA%2BNkpj4aHsgNrjqyNL7h5m8dTNlsqkwQIEpdnwhmbwq6Nl46fw3z3pC%2FVRbW279jq0VEuDvRqERHapJL%2FR0N%2BsmEUDscD4Z4pgpKfBdHVhBpfTzW0SfFGRKkp3R%2BItnMZjhiQWEe7Lxb4e3h5UQWkXOs0pMqXx9FcJD1RCYnaW29GDvMbXCB2lvv%2BWY5i0xQcGgjivYQLJ9F7LEzG4OV8pAwhy35XchggLiiMKOFU%2BTWtPZvXypnBwLlIGUGn%2BR3WQ7oCt4GSjaKu5oqgDZgL4hvBrSK2r3D6Vzv5W0HIHLOwIB%2FV2nrdc%2F3bhmm%2BP1ns%2FiMWflqvn1rzjf8AcItVjsLsJ1IFevpnaUi4LSVAK2sIEFGF9IC%2BrwEoC7Kxa9Oy%2Fq1h%2BRRtVDgrk3%2BSbg8DnGWfCo8KsFWAYEsYnqoxmKyhTt%2BIdtFA%2FHd%2F059yB4TaqcN37Jb9o48lscdnCU7w4BPetUudxnAGnIyAEtS6zn2fb8UPFs5dhWN55%2FsfxNd7c%2BaxgfabHHcPTwKaywxq%2BCA6qCNFBr5lEIVFRzAvoBu6DbgJ%2F3o9NLa%2BpBTVyUsUw07fkPZGDJy6aFPhwcUnBwqGclPvDPfgGQR0Aj1%2FuSc2KO51r0pCzyTGU3nvSprGFPKq0p79yCGibZ9CJiiGOKMlHrbyvfcbGfnX312plKWIQLuR4%2FrTBA2WB8E55oofcxFXZYX65pggFRe20nuZqQ98JJhV4iswROa2%2Bp0Z6dQWYa4JxhyOv5Q3kDTl1DAqKYQreOayXOtGXmesUcVenbPy2RfBfJp0USxgyekWMAJhfjlkvffwn4MrWEay4xAysHFoZvRNH2CGWibep26xYF3%2FsdXlX6egbW1uyP2QWtL1dGqmmpDWoCsIZGCpxK0aLD8vlwxnMZ46Zzc449IgNr70o6b2jLDECcJGdxEABSK9tCWDmZNIKTxEV6U0eTSwgij2KfBAOdz%2BMjZHbE,NA,NA,NA,NA,NA,#522284320,Sony,NA,NA,Over-ear,Roja
1935, Jbl T450bt ,165,NA,16,4,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.8,10,https://perfil.mercadolibre.com.co/CAMILORT23,https://articulo.mercadolibre.com.co/MCO-451826693-jbl-t450bt-_JM#position=36&type=item&tracking_id=13285e1d-033f-4bb1-bed4-e86a9bd0013b,9,0,1,0,0,#451826693,JBL,NA,T450BT,Over-ear,Negro
1936, I7s Tws Audífonos Bluetooth +cargador Portatil Originales ,69,NA,5,6,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/RONE5945078,https://articulo.mercadolibre.com.co/MCO-473854246-i7s-tws-audifonos-bluetooth-cargador-portatil-originales-_JM#position=37&type=item&tracking_id=13285e1d-033f-4bb1-bed4-e86a9bd0013b,NA,NA,NA,NA,NA,#473854246,NA,NA,NA,NA,NA
1937, Audifonos Deportivos Impermeables Jbl Endurance Peak Ipx7 ,345.9,NA,0,10,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,3.5,2,https://perfil.mercadolibre.com.co/MAJOTIENDAONLINE,https://articulo.mercadolibre.com.co/MCO-513388102-audifonos-deportivos-impermeables-jbl-endurance-peak-ipx7-_JM#position=38&type=item&tracking_id=13285e1d-033f-4bb1-bed4-e86a9bd0013b,0,1,1,0,0,#513388102,JBL,NA,PEAK,NA,NA
1938, Cojoyee Auriculares Inalambricos Bluetooth Para El Cuello Co ,219.99,NA,0,12,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/SKYJOB,https://articulo.mercadolibre.com.co/MCO-522500436-fiio-fb1-hifi-bluetooth-inalambrico-auricularesauriculares-c-_JM#position=39&type=item&tracking_id=13285e1d-033f-4bb1-bed4-e86a9bd0013b,NA,NA,NA,NA,NA,#522500436,Fiio,NA,FB1,NA,NA
1939, Auricular Inalambrico Con Bluetooth Conduccion Osea Gancho D ,161.99,NA,0,12,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TIENDA+MALU,https://articulo.mercadolibre.com.co/MCO-510840520-auricular-inalambrico-con-bluetooth-conduccion-osea-gancho-d-_JM#position=40&type=item&tracking_id=13285e1d-033f-4bb1-bed4-e86a9bd0013b,NA,NA,NA,NA,NA,#510840520,E T,NA,NA,NA,NA
1940," Audifonos Manos Libres Bluetooth, Stereo Sound Hd + Obsequio ",34.9,69.9,213,49,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,2.7,19,https://perfil.mercadolibre.com.co/COLOMBIADECOMPRASTV,https://articulo.mercadolibre.com.co/MCO-446560423-audifonos-manos-libres-bluetooth-stereo-sound-hd-obsequio-_JM#position=41&type=item&tracking_id=13285e1d-033f-4bb1-bed4-e86a9bd0013b,6,0,2,4,7,#446560423,NA,NA,NA,NA,NA
1941, Bluetooth Auriculares Inalambrico Banda Para El Cuello Auric ,1663.9,NA,0,12,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/LATINPORT,https://articulo.mercadolibre.com.co/MCO-483272934-parrot-zik-20-yellow-wireless-stereo-auriculares-bluetooth-_JM#position=42&type=item&tracking_id=13285e1d-033f-4bb1-bed4-e86a9bd0013b,NA,NA,NA,NA,NA,#483272934,Parrot,NA,PF561002,Over-ear,NA
1942, Audifono A6 Tws Bluetooth 5.0 Stereo Manos Libres Auricular ,60.9,NA,0,9,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/COOLFACES+MEDELLIN,https://articulo.mercadolibre.com.co/MCO-530435640-audifono-a6-tws-bluetooth-50-stereo-manos-libres-auricular-_JM#position=43&type=item&tracking_id=13285e1d-033f-4bb1-bed4-e86a9bd0013b,NA,NA,NA,NA,NA,#530435640,A6,NA,A6,NA,NA
1943," Audífono Inalámbrico (unidad) Bluetooth Yoerm, Gancho De ",114.55,NA,1,4,36 cuotas,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/SIMARO_CO,https://articulo.mercadolibre.com.co/MCO-477802025-audifono-inalambrico-unidad-bluetooth-yoerm-gancho-de-_JM#position=44&type=item&tracking_id=13285e1d-033f-4bb1-bed4-e86a9bd0013b,NA,NA,NA,NA,NA,#477802025,NA,NA,NA,NA,NA
1944, Audifonos Bluetooth 5.0 Inalambricos Microfono Manos Libres ,104.9,NA,0,100,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/FOXCOL+TIENDA,https://articulo.mercadolibre.com.co/MCO-512862589-audifonos-bluetooth-50-inalambricos-microfono-manos-libres-_JM#position=45&type=item&tracking_id=13285e1d-033f-4bb1-bed4-e86a9bd0013b,NA,NA,NA,NA,NA,#512862589,NA,NA,NA,NA,NA
1945, Auriculares Bluetooth Reforzados Jabra Steel Version Estadou ,112.99,NA,0,12,12 cuotas,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/AFICIONADOS+ALOSRELOJES,https://articulo.mercadolibre.com.co/MCO-501955704-cojoyee-auriculares-inalambricos-bluetooth-para-el-cuello-co-_JM#position=46&type=item&tracking_id=13285e1d-033f-4bb1-bed4-e86a9bd0013b,NA,NA,NA,NA,NA,#501955704,COJOYEE,NA,NA,NA,NA
1946," Marshall Major Ii Bluetooth En La Oreja Los Auriculares, Neg ",399.4,NA,0,2,36 cuotas,NA,NA,Entrega a acordar con el vendedor,NA,NA,4.5,4,https://perfil.mercadolibre.com.co/SHOPPRA,https://articulo.mercadolibre.com.co/MCO-489068252-marshall-major-ii-bluetooth-en-la-oreja-los-auriculares-neg-_JM#position=47&type=item&tracking_id=13285e1d-033f-4bb1-bed4-e86a9bd0013b,2,2,0,0,0,#489068252,Marshall,NA,Major II Bluetooth,NA,NA
1947, Samsung Gear Iconx 2018 Edition Auriculares Bluetooth Con Co ,1150.9,NA,0,12,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/LATINPORT,https://articulo.mercadolibre.com.co/MCO-485419124-samsung-gear-iconx-2018-edition-auriculares-bluetooth-con-co-_JM#position=48&type=item&tracking_id=13285e1d-033f-4bb1-bed4-e86a9bd0013b,NA,NA,NA,NA,NA,#485419124,Samsung,NA,SM-R140NZAAXAR,NA,NA
1948, Audífonos Inalambrico Bose Bluetooth Nfc Musica Llamada Orig ,598.99,NA,0,3,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TODOENUNASOLATIENDA,https://articulo.mercadolibre.com.co/MCO-503285436-audifonos-inalambrico-bose-bluetooth-nfc-musica-llamada-orig-_JM#position=49&type=item&tracking_id=13285e1d-033f-4bb1-bed4-e86a9bd0013b,NA,NA,NA,NA,NA,#503285436,Bose,SoundSport,SoundSport,NA,NA
1949," Juoos Tws-i7s Inalámbrico Auriculares Bluetooth, Sonido ",189.99,NA,0,12,12 cuotas,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/AFICIONADOS+ALOSRELOJES,https://articulo.mercadolibre.com.co/MCO-502150417-bluetooth-auriculares-inalambrico-banda-para-el-cuello-auric-_JM#position=50&type=item&tracking_id=13285e1d-033f-4bb1-bed4-e86a9bd0013b,NA,NA,NA,NA,NA,#502150417,Levin,NA,NA,NA,NA
1950, Auriculares Inalambricos Con Microfono Samsung U Flex Blueto ,195.99,NA,0,12,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/AUNCLICKSTORE,https://articulo.mercadolibre.com.co/MCO-511083241-auriculares-inalambricos-con-microfono-samsung-u-flex-blueto-_JM#position=51&type=item&tracking_id=13285e1d-033f-4bb1-bed4-e86a9bd0013b,NA,NA,NA,NA,NA,#511083241,Samsung,NA,EO-BG950CBEGUS,NA,NA
1951, Promoción Audifonos Inalámbricos Bluetooth 5.0 Hbq Q32 Tws ,125,NA,0,2,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TIENDAO-NOSE,https://articulo.mercadolibre.com.co/MCO-515322278-promocion-audifonos-inalambricos-bluetooth-50-hbq-q32-tws-_JM#position=52&type=item&tracking_id=13285e1d-033f-4bb1-bed4-e86a9bd0013b,NA,NA,NA,NA,NA,#515322278,HBQ,NA,NA,NA,NA
1952, Audífonos Inalámbricos Athletik X De Klip Xtreme ,189.9,NA,1,1,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/EASY-MAC,https://articulo.mercadolibre.com.co/MCO-498225426-audifonos-inalambricos-athletik-x-de-klip-xtreme-_JM#position=53&type=item&tracking_id=13285e1d-033f-4bb1-bed4-e86a9bd0013b,NA,NA,NA,NA,NA,#498225426,Klip Xtreme,NA,Blubudz,NA,NA
1953, Auriculares Bluetooth Reforzados Jabra Steel Version Estadou ,388.99,NA,0,12,12 cuotas,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/AFICIONADOS+ALOSRELOJES,https://articulo.mercadolibre.com.co/MCO-502951622-auriculares-bluetooth-reforzados-jabra-steel-version-estadou-_JM#position=1&type=item&tracking_id=7fefc02b-5458-416b-96ec-40b19b083e55,NA,NA,NA,NA,NA,#502951622,Jabra,NA,100-97600000-02,NA,NA
1954, Xiaomi Mi Bluetooth Auricular Plegable Con 40mm Driver ,254.09,NA,0,5,12 cuotas,NA,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/MEJORARTUVIDACO,https://articulo.mercadolibre.com.co/MCO-516178012-xiaomi-mi-bluetooth-auricular-plegable-con-40mm-driver-_JM#position=2&type=item&tracking_id=7fefc02b-5458-416b-96ec-40b19b083e55,NA,NA,NA,NA,NA,#516178012,Xiaomi,NA,MI,NA,NA
