search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Línea,Modelo,Tipos de cabezales,Cantidad de cabezales,Sistema de afeitado,Tipo de alimentación,Tiempo de funcionamiento,Tiempo de carga
1363, Rca Rasuradora 2 Navajas Circulares Rc-pm18 ,439,NA,2,8,12 meses,43.37,NA,Envío gratis a todo el país,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.mx/MLM-687435974-rca-rasuradora-2-navajas-circulares-rc-pm18-_JM,NA,NA,NA,NA,NA,#687435974,RCA,Cuidado personal,RC-PM18,Giratorios,NA,NA,Pilas,NA,NA
1364, Maquina De Afeitar De Rotacion Norelco S1560 ,"1,299",NA,1,8,18 meses,72.17,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/TATRIC+MEXICO,https://articulo.mercadolibre.com.mx/MLM-643416064-maquina-de-afeitar-de-rotacion-norelco-s1560-_JM,NA,NA,NA,NA,NA,#643416064,Philips,Norelco,S1560,Giratorios,3,Rotativo,Eléctrica,NA,NA
1365, Rasuradora Multifuncional Portatil Barba Cabello Recargable ,149,NA,2,998,18 meses,8.28,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/HERO9622718,https://articulo.mercadolibre.com.mx/MLM-657158973-rasuradora-multifuncional-portatil-barba-cabello-recargable-_JM,NA,NA,NA,NA,NA,#657158973,LJK,NA,LJK-216,Removibles,3,Lift&Cut,Recargable,45 minutos,12 h
1366, Rasuradora Timco Kit Peluqueria 4 Peines Nueva Hc-818 ,599,NA,1,9,18 meses,33.28,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/INVERCOM.IMPORT,https://articulo.mercadolibre.com.mx/MLM-597779283-rasuradora-timco-kit-peluqueria-4-peines-nueva-hc-818-_JM,NA,NA,NA,NA,NA,#597779283,Timco,Rasuradora,HC-818,NA,NA,NA,NA,NA,NA
1367, Rasuradora Philips Norelco Todo N Uno Mg3750 Recargable 13pz ,899,NA,1,2,12 meses,88.81,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/SELLANDSERVICESADECV,https://articulo.mercadolibre.com.mx/MLM-623271583-rasuradora-philips-norelco-todo-n-uno-mg3750-recargable-13pz-_JM,NA,NA,NA,NA,NA,#623271583,Philips,Trimmer,MG3750,Planos,1,Lift&Cut,Recargable,1 hora,120 m
1368, Afeitadora Con Aloe Vera Shaver Remington Gris/azul Sf4880 ,879,NA,1,1,18 meses,48.83,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/PROPER+SERVICES,https://articulo.mercadolibre.com.mx/MLM-686452485-afeitadora-con-aloe-vera-shaver-remington-grisazul-sf4880-_JM,NA,NA,NA,NA,NA,#686452485,Remington,Afeitadoras,SF4880,Planos,NA,NA,NA,NA,NA
1369, Deluxe Micro Touch Solo Afeitadora Rasuradora Barba Bigote ,699,NA,1,2,18 meses,38.83,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/ESAL7465882,https://articulo.mercadolibre.com.mx/MLM-697958803-deluxe-micro-touch-solo-afeitadora-rasuradora-barba-bigote-_JM,NA,NA,NA,NA,NA,#697958803,NA,NA,NA,NA,NA,NA,NA,NA,NA
1370, Perfiladora Taurus Roja Patilla Oido Y Nariz Sisifo ,240,NA,1,7,18 meses,13.33,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/PROPER+SERVICES,https://articulo.mercadolibre.com.mx/MLM-698444651-perfiladora-taurus-roja-patilla-oido-y-nariz-sisifo-_JM,NA,NA,NA,NA,NA,#698444651,Taurus,Rasuradoras,SISIFO,Planos,NA,NA,Batería,NA,NA
1371, Rasuradora Afeitadora Philips Norelco Mg3750/60 Recargable ,689,NA,20,4,18 meses,38.28,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/SPLARQ,https://articulo.mercadolibre.com.mx/MLM-631659396-rasuradora-afeitadora-philips-norelco-mg375060-recargable-_JM,NA,NA,NA,NA,NA,#631659396,Philips,Norelco,MG3750/60,Planos,3,Láminas,Recargable,2 H +,1 h
1372, Rasuradora Taurus Mirage ,295,NA,0,NA,18 meses,16.39,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/RORA5360195,https://articulo.mercadolibre.com.mx/MLM-685776949-rasuradora-taurus-mirage-_JM,NA,NA,NA,NA,NA,#685776949,Taurus,Mirage,Shv-100,Removibles,NA,NA,Batería,NA,NA
1373, Rasuradora Finale Wahl Lithium Afeitadora Profesional ,"1,769",NA,9,3,18 meses,98.28,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/TECBELL95,https://articulo.mercadolibre.com.mx/MLM-611731663-rasuradora-finale-wahl-lithium-afeitadora-profesional-_JM,NA,NA,NA,NA,NA,#611731663,Wahl,5-Star,Finale,NA,NA,NA,Recargable,90 m,2 h
1374, Afeitadora Andis Shaver Raz Profoil Lithium Recargable ,"1,940",NA,0,100,18 meses,107.81,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/CLUBENVIOSMX,https://articulo.mercadolibre.com.mx/MLM-659172161-afeitadora-andis-shaver-raz-profoil-lithium-recargable-_JM,NA,NA,NA,NA,NA,#659172161,Andis,NA,17150,NA,NA,NA,NA,NA,NA
1374, Afeitadora Andis Shaver Raz Profoil Lithium Recargable ,"1,940",NA,0,100,18 meses,107.81,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/CLUBENVIOSMX,https://articulo.mercadolibre.com.mx/MLM-659172161-afeitadora-andis-shaver-raz-profoil-lithium-recargable-_JM,NA,NA,NA,NA,NA,#659172161,Andis,NA,17150,NA,NA,NA,NA,NA,NA
1375, Maquina Rasuradora Afeitar Philips Shaver 9700 Remate! ,"6,499",NA,0,1,18 meses,361.06,NA,Llega gratis el martes,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/ALABI.STORE,https://articulo.mercadolibre.com.mx/MLM-675791172-maquina-rasuradora-afeitar-philips-shaver-9700-remate-_JM,NA,NA,NA,NA,NA,#675791172,Philips Norelco,Series 9000,S9721 / 89,Flexibles,NA,NA,Batería,NA,NA
1376, Rasuradora Taurus Minos 2.5w Recargable Navaja Acero ,299,NA,7,10,12 meses,29.54,NA,Envío gratis a todo el país,NA,NA,4.2,67,https://perfil.mercadolibre.com.mx/D-TEMPORADA,https://articulo.mercadolibre.com.mx/MLM-676634155-rasuradora-taurus-minos-25w-recargable-navaja-acero-_JM,38,14,10,2,3,#676634155,Taurus,Mirage,Minios,Giratorios,NA,NA,Recargable,NA,NA
1377, Máquina Shaver Afeitadora Profesional Foilfx02 Babyliss ,"2,210",NA,2,13,12 meses,218.33,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/RAYONTECH,https://articulo.mercadolibre.com.mx/MLM-670305601-maquina-shaver-afeitadora-profesional-foilfx02-babyliss-_JM,NA,NA,NA,NA,NA,#670305601,BaByliss,FoilFX2,FoilFX2,Removibles,NA,NA,Recargable,180,NA
1378, Babyliss Shaver Gold Rasuradora Profesional Foilfx02 ,"2,999",NA,0,2,12 meses,296.28,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/CRTF2006,https://articulo.mercadolibre.com.mx/MLM-701409019-babyliss-shaver-gold-rasuradora-profesional-foilfx02-_JM,NA,NA,NA,NA,NA,#701409019,BaByliss,FoilFX2,FoilFX2,Removibles,NA,NA,Recargable,NA,NA
1379, Braun Maquina Afeitadora Electrica Mojado Y En Seco Blakh E ,"2,265",NA,1,4,12 meses,223.83,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/BLAKHELMET,https://articulo.mercadolibre.com.mx/MLM-555546044-braun-maquina-afeitadora-electrica-mojado-y-en-seco-blakh-e-_JM,NA,NA,NA,NA,NA,#555546044,Braun,Series 3 3040s,3040S,NA,NA,NA,NA,NA,NA
1380, Recortadora Cabello Barba Multigroom Philips 23 Accesorios ,"1,359",NA,1,2,12 meses,134.26,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/TIEMPOYDATOS,https://articulo.mercadolibre.com.mx/MLM-703771898-recortadora-cabello-barba-multigroom-philips-23-accesorios-_JM,NA,NA,NA,NA,NA,#703771898,Philips,MULTIGROOM,MG7790,Removibles,NA,NA,Recargable,NA,NA
1381, Philips Multigroom Series 3000 Set De Arreglo Personal 8en1 ,495,NA,1,1,12 meses,48.90,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/SUPERYOE,https://articulo.mercadolibre.com.mx/MLM-700947246-philips-multigroom-series-3000-set-de-arreglo-personal-8en1-_JM,NA,NA,NA,NA,NA,#700947246,Philips,Multigroom Series 3000,MG3730/15,6 peines,NA,NA,bateria recargable,NA,NA
1382, Terminadora Y Afeitadora Wahl Mini Pro 12 Pzas ,599,NA,19,88,18 meses,33.28,NA,Envío gratis a todo el país,NA,NA,3,1,https://perfil.mercadolibre.com.mx/ROMBOSESHOP,https://articulo.mercadolibre.com.mx/MLM-549697867-terminadora-y-afeitadora-wahl-mini-pro-12-pzas-_JM,0,0,1,0,0,#549697867,Wahl,NA,9307,Planos,0,Láminas,NA,No Aplica,0 m
1383," Recortador Recargable De Barba, Perfila Y Afeita Philips ","1,299",NA,0,1,18 meses,72.17,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/D-SHOP+CUERNAVACA,https://articulo.mercadolibre.com.mx/MLM-684946933-recortador-recargable-de-barba-perfila-y-afeita-philips-_JM,NA,NA,NA,NA,NA,#684946933,Philips,OneBlade,QP2530,Removibles,NA,NA,Recargable,NA,NA
1384, Mini Rasuradora Eléctrica Rca 2 Navajas Ideal Viaje Enviógra ,280,NA,1,9,12 meses,27.66,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/LIKETYTSHOP1,https://articulo.mercadolibre.com.mx/MLM-647882683-mini-rasuradora-electrica-rca-2-navajas-ideal-viaje-enviogra-_JM,NA,NA,NA,NA,NA,#647882683,RCA,Cuidado Persanal,RC-PM18,Giratorios,2,Rotativo,Eléctrica,NA,NA
1385, Rasuradora Rotativa Remington Mod.r91mx(110f) ,"1,449",NA,1,2,18 meses,80.50,NA,Llega gratis mañana,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/COLCHONES+DORMILON?brandId=2131,https://articulo.mercadolibre.com.mx/MLM-634212233-rasuradora-rotativa-remington-modr91mx110f-_JM,NA,NA,NA,NA,NA,#634212233,Remington,Belleza y Cuidado Personal,R91MX,Giratorios,2,Rotativo,Recargable,NA,1 h
1386, 5 Pzas Rasuradora Para Vello Con Foco Envio Gratis ,726,NA,4,200,12 meses,71.72,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/I-TX,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=%2B48iPD4jmLfhPYjW6rSuUFCrFxgekF8SugmByx1ZhNVezNQSN7m9%2FT9xJYSCTGYhBlwavJAFPPMo0oI8TJUT%2FKUrRzqn36iVGlRzuhd8nfb839Lr2rWheGWadTDpnabD04hLuVOdWIrqCt6BBgKP9brtDUsOLWVyByzsHtSNkah02Axp3axM%2FdyjoG46C%2FHEDC%2F%2F4sRFWsF7QP0ldzk9teeCKaiDKaLZWeM6%2FxAWFYXa%2FpeOaRo7Pp8Ho4lQk1NPG9s%2FiQnuMOwvNOkPKIA33kw9V1wl3Sx6N41kYCecN6fh8%2FT0CFVtxXGdyFru4bMJ6DwahrwGtm7XN9FNxTaFTRJWX%2Brts%2FdcxiOXx%2B6ZDLtOmttBbUOzJYH%2FLCf3pBkenNdmETsqp6gmQNbF1yJkR93x9O02YaI%2FF%2FcFSDAzTzpBS2osF4YQ%2BMZA4TnSIQzxVRM31XzsHlNOcTTmrETJyleFdEJADPHVfnIYg%2FsvyW7glP05b%2FlIy7f6iYf78e4ZEl6nwsU7VsXlVhCT0yX7HV2CC7v8mhatMXexMpWyGJ5ryPICrz5sdDsQnEdj%2BEG16P2rYCrBbXkT%2BgbulrL%2FEK8hygSH3fs3ucpwraGrQpDIf8DfQZVeU7HUyyKdFENvI16J3ziUx9fG5PHLyDYON1xYMMOQqP5buQwOULM2ruW25g4a%2BZSERwLuat4prelPQ4vb28OIMu9RhXQlNizBKhWfBgrdngtbHpaeZ5IgJ8gkFmwQHlpx2A0iHQqM9Cnk52xPdGGO%2FySAo769UuYYF7SEL7nZ%2FNonGl%2BsrhoVxdB8rqY%2BR0%2Bsfik81ugSGcAGByx0uxdZ0fLptRFi9ij5GLvxLye7lbfPmBWawYZ1oJdYWGXq3V%2F%2BNOVIrtxxDjxTkmImcC4MAimferpbMRQv3US7KCAfxl1piD%2BAnaWWlD4I8OkcZ0b0wsNpXLKMf9ERwxuy9xPAADnb9adTEtCqC9pe%2BUykBehdLxY5yeTW5fty%2B94dSNV96Fuu9M1%2BIPpLN%2FdkkPyRQUC0v2WGycwiJ7h1H2Zb9q8To9qmR%2BECVCakF483NYNHwONGg%2Fv7pIIJ2BmbpIyoa6LwsqIbbWMjwBrbfS8QJrWRrsyDQ9N4JvjN5C4rmaJx90jFHoapKm%2FeFBzOcCpJ%2FC%2FgCkpUQgg8OMThaqiTnET1NJdUbdjQWHbsFmhbjJ9vmcb7LtoqFE6kVhps8RzelfxSU7cGbT0yxGZqEhL8V0EjHmA7JJMNdySpWGLq%2B9MWexGsDusCncsL10PkueBS3aOfwid52CCUJwlNIx1wqH6ud593imEBX4YJDczx%2BiKDWUfKjPaffYE3Nu5HBRclkHwWR%2FVWkpTFAKKHY12xRkkFj443Cf%2FjXa0lgV7z21sthjEt5O4f3m0Kfds9h%2FQeTTeW9v99xhbNy2SzlVs9YqR8bRIDzkb%2Bko5CseKULVd9RVJ6FYl6wRUgNIJjEIHlQ9DNfQEqa1qU0Igb8%2B3R1bk6OgONTPSUkGkiBbk1rYjU9ly26IGtBi%2BTtXAh6uFD%2FGRGGql2Ix3Kzzoz%2B7Tq5f1%2F7ysiZs9g73mae8BgzKIayPHaPWEnfj8FCl8K9fxau1H8K%2F5CMuo7ukKYy5GnL8v1vvYmxe%2FhZ923TwYkewkUAS0AIkEVeUrQUqpJrOT8CuWT%2B%2BUSbPWPzKoTOj6ttCQjZ4sSRuanehx1l2L1P2s%2FVKBnQB0q8zt7AOdlsAjX%2FC%2BaCBi5y2CqwCDhimv9BWxqgjr6lLq%2BygWqPOPNV4uZpKzb6YXId2qWbeeeRbKatBdrbZBUlXgS5gtdzPYyTrgPZKDM%2BkwxxKgb6NWeaphQIxE%2FZdotYbzAC%2BOy35SN,NA,NA,NA,NA,NA,#610357574,Braun,NA,NA,NA,NA,NA,NA,NA,NA
1387, Rastrillo Electrico Philips One Blade Recargable Qp2520/30 ,790,NA,2,1,18 meses,43.89,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/ES-LO-MISMO-PERO+MAS-BARATO,https://articulo.mercadolibre.com.mx/MLM-704861351-rastrillo-electrico-philips-one-blade-recargable-qp252030-_JM,NA,NA,NA,NA,NA,#704861351,Philips,OneBlade,QP2520/30,Planos,NA,NA,Recargable,NA,NA
1388, Recortadora Conair Ne150wrwes De Vellos P/nariz Y Oidos Con ,198,228,45,1,12 meses,19.56,NA,Envío a todo el país,NA,NA,4.3,4,https://perfil.mercadolibre.com.mx/LIFTOR+SADECV,https://articulo.mercadolibre.com.mx/MLM-589733300-recortadora-conair-ne150wrwes-de-vellos-pnariz-y-oidos-con-_JM,2,1,1,0,0,#589733300,Conair,RASURADORAS,NE150WRWES,Removibles,1,Lift&Cut,Batería,10 h,4 h
1389, Rasuradora Philips One Blade Con Cuchillas Reemplazables Cst ,"1,429",NA,0,10,12 meses,141.17,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/VENTASMILENIUM,https://articulo.mercadolibre.com.mx/MLM-663831386-rasuradora-philips-one-blade-con-cuchillas-reemplazables-cst-_JM,NA,NA,NA,NA,NA,#663831386,Philips,OneBlade,QP2530,Planos,NA,NA,Recargable,45 min,NA
1390, Rasuradora Conair Para Ceja Y Bigote Terminadora ,199,NA,9,96,18 meses,11.06,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/ROMBOSESHOP,https://articulo.mercadolibre.com.mx/MLM-552731014-rasuradora-conair-para-ceja-y-bigote-terminadora-_JM,NA,NA,NA,NA,NA,#552731014,Conair,NA,Ceja Dep,NA,NA,NA,NA,NA,NA
1391, Maquina Afeitadora Tecnología Flex Remington Rasuradora Msi ,529,NA,1,3,12 meses,52.26,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/TECHNOLOGYANDLINESADECV,https://articulo.mercadolibre.com.mx/MLM-686267227-maquina-afeitadora-tecnologia-flex-remington-rasuradora-msi-_JM,NA,NA,NA,NA,NA,#686267227,Remington,Rasuradora,PF7200,Flexibles,NA,NA,Recargable,NA,NA
1392, Rasuradora De Barba Y Bigote Wahl 99186171 ,"2,727",NA,1,200,18 meses,151.50,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/I-TX,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=b7jzKR6u1oLOgtq5fU0j%2BojAwJpyuHFXd99YoNVGRynva0xe%2BaI1Bv79sJBwJN1wsn5Ovfd6BGjoEvwqrvW%2FMth0qsvkT59saPy%2FYMnQNgJlKo%2BwrObTubK7gXbDGtKEHIYAhxNb8zphcyj4QvBCIIprRsXhXzZvdV5fZbftxq7hiqxEW%2FS5TNYVeqPbR%2Fx6Ra5DwxQBsFtGSnLLvHr8uwC%2BaTtmUHQQASk072V6k9hkBDVSbOk4Nr5keQGdcr7rY5omSqD371FqVUBLREFDGRZv9YxeTjOfIwAbHNwn3xOYx%2FfJsIPdJgd5uQu2p0gxfmtkYg4eyBnHzhpCdHvz95kxKB8N8M%2FhgoGkYxUkHj1%2FVmN1lwNmlSXJMW6kEkVXBNpCG3F3xzFR9GpJzgm0DbnOhpslkX4HGoBLMniK2lDeEmYMbXaxI83T9MmRgINCDDD6mI%2BKYoUfy1n%2BgUyI8gOjoeKo0QrdbbLU1QoWEKtgKlGZi4QB2KpPWq9fDB6sSulCJUEn%2FHTS7yNWJgUowEjx0nmOs6mNZAv0aR%2FfaAUtflWu2v1RYd55M54tWUfUDapziIrH7tIvvFE5KqWuCl5msgdyY2gS7IBFEMuRDLdMwfrrG4CcrKbHT59H8FVQIZloH7C58kmSkdKx%2FvOkEczKWVi%2F%2FE5aOs9DEVSOdRF6%2FnYYDuTmvMoamQNYfANx5buzj2HmLaaVPLTrLT26Olbsh6mQcEONVZFN9GOTFdp3RM894RdiHvRHtQTNxQhZ%2BqxSse3zL2f8%2BPuISM6O%2B%2FYz6%2FddPrWwSc1IuEe8eRx9AbkroOY54DVN39jf95RRvhXCuVTWoitd3BRY1HYnjUREUbekbGuyoyZt5OhNzCjk%2F0PLgmcSX0Po313I8SuNWDV3wvXN7UoCrrMIRsof6WLrKDeV3TJgTEctG2XY%2B5%2BCM70ZJN02vG%2BG3ZfuXM0HNJBJ9xjT36Acxgu0CrtFhicpvA1QemROr3OtWw2BBgaOOQnoHtGAnWNOkrYUw1n3gMxsrVO0QFTJHB1KIScdvNpBAPfvI1cQV8bzN8UUiGdpxbw6z4EYQ2I1xRe1Jb5aHCjJ0TLFhJ%2FJ9PV0TV0wRAFiFIt0KtRJI%2FYaf%2B1zJKtbw9saiMEc%2Fyp4oVRTihSwTUKP6FKNNXNjkXMGcwcMndjzPed4JayKwIXaBrzUXNfZ8aw1YSeVIw%2BkE%2FgWCpy4QQ5WJPNy7HR5%2Bn%2BZXSO9bOhxEPMUzlgR3SNpjqcGM74nSMwkHX80RyOXdd8NEMnKSq%2FLjyTJHd5%2B0Mk%2FVO2dYD2xRC2xOE8da0gRknZ%2FU8UldAMVxbHYmWoKB05VJ4%2BUeY4irK08qSfN7I38pf7NrC2OAK2Lk9dSJBQo9rZ%2BV%2B4POt0IUVQas6HYUxdvz%2BYY7Vr5cKp5yBlcfGZp29z2hrswh2i3hQ%2BYwFJHtPjRBaQ3mfADyIEbMqjXma1ZG6GfYr9WVlB7YOv3Jx6rS3I%2Fd8nmsrnQje4tN3zqxO1JPxPoC1Vr2XmCMUW7x1EuhXEeZL66hDKGa4cynlDKujR%2BwXChLdjyghplxTShiSPiG%2B99gOZmZFFA%2Fn3iPONlbC%2BNfm6jW1Z%2F9QLr25RQe123yqAvLxrd5Nl5Cvd8QLjhhFO%2B3hC0HjZ9qj%2BcwRbqgYTzggWUWJccGGWRg6h8h1dfzjTLnifcDMfTUyw6ehiiidwELtn%2BHBRIGXIjNOy4Msz7TZpQ%2BqHWIWw2SAttSqElRZMYD%2Fr5YYyh1hlZaV1kscw0tcil%2F61f8DMilc2KbnPR2Gjq7Brbuaji3SCY5yTPOBUDL84O0poIzuFtp5Jy3wlnGdtufffqu7EAiFmm3scC5W3Llvt%2FDYEqVsfQv2RQmwaErjUp0sT2Uw%3D%3D,NA,NA,NA,NA,NA,#593256864,Braun,Series 7,NA,NA,NA,NA,NA,NA,NA
1393, Rasuradora Multifuncional Portatil Barba Cabello Recargable ,269,NA,123,30,18 meses,14.94,NA,Envío a todo el país,NA,NA,4.5,8,https://perfil.mercadolibre.com.mx/SHOPEAME,https://articulo.mercadolibre.com.mx/MLM-646500920-rasuradora-multifuncional-portatil-barba-cabello-recargable-_JM,5,2,1,0,0,#646500920,LJK,Premium+,DT-6559,Giratorios,3,Rotativo,Batería,60 minutos,8 h
1394," Norelco Nosetrimmer 3000 Recortador De Nariz, Orejas Y Cejas ",425,NA,1,1,12 meses,41.99,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/SUPERYOE,https://articulo.mercadolibre.com.mx/MLM-700549307-norelco-nosetrimmer-3000-recortador-de-nariz-orejas-y-cejas-_JM,NA,NA,NA,NA,NA,#700549307,Philips,Norelco,NT3000,Planos,NA,NA,pila AA,NA,NA
1395, Afeitadora Hoja De Repuesto Hoja Punta 32s Para Braun Series ,563,NA,0,200,18 meses,31.31,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/TOMTOPWHOLESALEMX,https://articulo.mercadolibre.com.mx/MLM-669396043-afeitadora-hoja-de-repuesto-hoja-punta-32s-para-braun-series-_JM,NA,NA,NA,NA,NA,#669396043,Braun,NA,NA,NA,NA,NA,NA,NA,NA
1396," Maquina De Afeitar O Rasurar 2 En 1 Waterproof, Carga Usb ",625,NA,5,95,12 meses,61.74,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/NOVEL+AGE,https://articulo.mercadolibre.com.mx/MLM-636537013-maquina-de-afeitar-o-rasurar-2-en-1-waterproof-carga-usb-_JM,NA,NA,NA,NA,NA,#636537013,Novel Age,DEPILACION / AFEITADO,"NEGRO,BLANCO, ROSA",Removibles,2,Lift&Cut,Recargable,50 minutos encendida,3 h
1397, Babyliss Rose Gold Perfiladora 788fx Ferrari C/accesorios ,"1,899",NA,0,2,12 meses,187.61,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/CRTF2006,https://articulo.mercadolibre.com.mx/MLM-692981046-babyliss-rose-gold-perfiladora-788fx-ferrari-caccesorios-_JM,NA,NA,NA,NA,NA,#692981046,BaBylissPRO,barberia,788FX,Planos,NA,NA,Eléctrica,NA,NA
