search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,color,size,Marca,Línea,Modelo,Tipo de casco,Género,Peso,Tipo
1308, Motocicleta Bicicleta Scooter Mitad Casco Béisbol Tapa Estil ,17.99,NA,0,14,12,1.499,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/NEWCOORDINATESCL,https://articulo.mercadolibre.cl/MLC-490961532-motocicleta-bicicleta-scooter-mitad-casco-beisbol-tapa-estil-_JM,NA,NA,NA,NA,NA,#490961532,NA,NA,New-ZF,NA,New-ZF0525,NA,NA,NA,Rebatible
1309, Casco Moto Shoei Neotec 2 Excursion Tc5 ,479.99,NA,NA,7,6,79.998,NA,Envío gratis a todo el país,NA,NA,5,2,https://perfil.mercadolibre.cl/YAMAHA+OFICIAL?brandId=146,https://articulo.mercadolibre.cl/MLC-465068435-casco-moto-shoei-neotec-2-excursion-tc5-_JM?searchVariation=27018433250,2,0,0,0,0,#465068435,TC-5,"L,M,S,S,M,L",Shoei,NA,Neotec II,Rebatible,NA,NA,NA
1310, Motocicleta Scooter Abierto Cara Mitad Cuero Casco Azul ,7.323,NA,0,200,12,610,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/VICAMSTORECL,https://articulo.mercadolibre.cl/MLC-473917762-motocicleta-scooter-abierto-cara-mitad-cuero-casco-azul-_JM,NA,NA,NA,NA,NA,#473917762,NA,NA,Brand New,NA,NA,Integral,NA,689 g,NA
1311, Motocicleta Verano Casco Masculino Y Femenino Uv Casco Para ,11.74,NA,0,10,12,978,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/3CELECTRONICSSTORECL,https://articulo.mercadolibre.cl/MLC-495431550-motocicleta-verano-casco-masculino-y-femenino-uv-casco-para-_JM,NA,NA,NA,NA,NA,#495431550,NA,NA,NA,NA,NA,Abierto,NA,1.05 kg,NA
1312, Casco Negro Mate Estilo Alemán Casco Motocicleta Vendimia M ,16.26,NA,0,11,12,1.355,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TONGUELOVECL,https://articulo.mercadolibre.cl/MLC-491070856-casco-negro-mate-estilo-aleman-casco-motocicleta-vendimia-m-_JM,NA,NA,NA,NA,NA,#491070856,NA,NA,TONGUE-LOVE,NA,TONGUE-LOVE,NA,NA,NA,Rebatible
1313, Spiderman De Cara Completo Casco De Moto Por Nenki Para H ,140.108,NA,0,NA,6,23.351,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/AKAESCHILESPA,https://articulo.mercadolibre.cl/MLC-478645833-spiderman-de-cara-completo-casco-de-moto-por-nenki-para-h-_JM,NA,NA,NA,NA,NA,#478645833,NA,NA,Nenki,NA,Spiderman,NA,NA,NA,Integral
1314, Visor De Casco De Motocicleta De Cara Completa Para Agv K3sv ,6.081,NA,0,11,12,507,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CARMOTORSPORTSCL,https://articulo.mercadolibre.cl/MLC-471932680-visor-de-casco-de-motocicleta-de-cara-completa-para-agv-k3sv-_JM,NA,NA,NA,NA,NA,#471932680,NA,NA,AGV,K-3 SV,K-3 SV,NA,NA,NA,NA
1315," Chalecos,bloqueo Del Casco De La Motocicleta Cable. Eleg.. ",54.712,NA,0,2,12,4.559,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/SPICEIMPORTSCL,https://articulo.mercadolibre.cl/MLC-479751257-chalecosbloqueo-del-casco-de-la-motocicleta-cable-eleg-_JM,NA,NA,NA,NA,NA,#479751257,NA,NA,BigPantha,NA,NA,NA,NA,NA,Integral
1316, Universal Scooter Motocicleta Garra Casco Ganchos ,848,NA,0,10,12,71,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ELECTRONICSSHOPCL,https://articulo.mercadolibre.cl/MLC-492957022-universal-scooter-motocicleta-garra-casco-ganchos-_JM,NA,NA,NA,NA,NA,#492957022,NA,NA,NA,NA,NA,NA,NA,NA,Rebatible
1317, Cs - 141a1 Alambre Conexión Motocicleta Casco Frente Y Tras ,9.437,NA,0,4,12,786,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/FEIONACL,https://articulo.mercadolibre.cl/MLC-459089810-cs-141a1-alambre-conexion-motocicleta-casco-frente-y-tras-_JM,NA,NA,NA,NA,NA,#459089810,NA,NA,NA,NA,NA,NA,NA,NA,Abierto
1318, Motocicleta Casco Mitad Abierto Cara Casco Verano Casco Unis ,20.264,NA,0,200,12,1.689,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/COMPRALEGRECL,https://articulo.mercadolibre.cl/MLC-484701755-motocicleta-casco-mitad-abierto-cara-casco-verano-casco-unis-_JM,NA,NA,NA,NA,NA,#484701755,NA,NA,No Brand,NA,others,NA,NA,NA,Integral
1319, Casco Moto Ls2 Mx470 Subverter Triplex Negro Rosado Amarillo ,144.9,NA,1,4,12,12.075,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MOTOXTREME.CL?brandId=329,https://articulo.mercadolibre.cl/MLC-467394260-casco-moto-ls2-mx470-subverter-triplex-negro-rosado-amarillo-_JM,NA,NA,NA,NA,NA,#467394260,NA,NA,LS2,470,MX470 SUBVERTER,NA,NA,1350 g,MX ENDURO
1320, Hjc Cl-max 2 solid Modular Casco Para Moto Color Negro Brill ,216.99,NA,0,3,12,18.082,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-468654621-hjc-cl-max-2solid-modular-casco-para-moto-color-negro-brill-_JM,NA,NA,NA,NA,NA,#468654621,NA,NA,HJC,CL-Max II,Solid,NA,NA,NA,Rebatible
1321, Cod. 12{4/5/6/7/8} Casco De Moto Para Bebé Certificado Dot ,13.99,NA,1,1,12,1.166,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/FARENASL,https://articulo.mercadolibre.cl/MLC-486888980-cod-1245678-casco-de-moto-para-bebe-certificado-dot-_JM,NA,NA,NA,NA,NA,#486888980,Plateado,XS,NA,NA,NA,Integral,NA,600 g,NA
1322, Gafas De Protección Medio Casco Vintage Piloto Deporte Moto ,2.271,NA,0,15,12,189,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/SUNTEKSTORECL,https://articulo.mercadolibre.cl/MLC-459297708-gafas-de-proteccion-medio-casco-vintage-piloto-deporte-moto-_JM,NA,NA,NA,NA,NA,#459297708,NA,NA,NA,NA,NA,NA,NA,NA,Abierto
1323, Moto Doble Casco De Deporte De Carretera Mmg Dirt Bike Atv - ,96.99,NA,0,3,12,8.082,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-487451950-moto-doble-casco-de-deporte-de-carretera-mmg-dirt-bike-atv--_JM,NA,NA,NA,NA,NA,#487451950,NA,NA,MMG,NA,NA,NA,NA,4 lb,Integral
1324," O 'neal Casco De Moto Xxx Og, 2xl, Negro/blanco Up Shop ",163.99,NA,0,3,12,13.666,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-470793495-o-neal-casco-de-moto-xxx-og-2xl-negroblanco-up-shop-_JM,NA,NA,NA,NA,NA,#470793495,NA,NA,O'Neal,NA,NA,NA,NA,3.91 lb,Rebatible
1325, Casco Moto Niño V1 Czar Gris Fox ,87.493,124.990,NA,31,6,14.582,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/SPATRAIL?brandId=287,https://articulo.mercadolibre.cl/MLC-471093970-casco-moto-nino-v1-czar-gris-fox-_JM,NA,NA,NA,NA,NA,#471093970,"L - Gris,M - Gris",NA,Fox,V1,Casco Moto Niño V1 Czar Gris Claro Fox.,NA,NA,NA,NA
1326, Moto Doble Casco De Deporte De Carretera Mmg Dirt Bike Atv - ,19.99,NA,0,1,12,1.666,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/FARENASL,https://articulo.mercadolibre.cl/MLC-494344951-cod-9798112136137-casco-de-moto-para-nino-_JM?searchVariation=39381499383,NA,NA,NA,NA,NA,#494344951,Azul mate,S,NA,NA,NA,Integral,NA,NA,NA
1327, Viseras De Casconueva Motocicleta Full Face Casco Modular.. ,31.316,NA,0,2,12,2.610,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/SPICEIMPORTSCL,https://articulo.mercadolibre.cl/MLC-479249440-viseras-de-casconueva-motocicleta-full-face-casco-modular-_JM,NA,NA,NA,NA,NA,#479249440,NA,NA,WOW,NA,NA,NA,NA,NA,Abierto
1328, Casco De Motocicleta Vintage Motorbike Scooter Cruiser Half ,68.178,NA,0,99,6,11.363,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478244060-casco-de-motocicleta-vintage-motorbike-scooter-cruiser-half-_JM,NA,NA,NA,NA,NA,#478244060,NA,NA,NA,NA,NA,NA,NA,NA,NA
1329, Cod. 97/98/112/136/137 Casco De Moto Para Niño ,79.99,NA,0,15,6,13.332,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/OXS+ACCESORIOS,https://articulo.mercadolibre.cl/MLC-497664664-casco-moto-armad-606-multiproposito-tour-norma-ecer2205-_JM,NA,NA,NA,NA,NA,#497664664,"M,L,XL",,Armad,NA,606,Integral,NA,NA,NA
1330, Motocicleta Cascos 3/4 Cara 3 Chasquido Capirotazo Arriba Vi ,6.32,NA,0,19,12,527,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CARMOTORSPORTSCL,https://articulo.mercadolibre.cl/MLC-471725747-motocicleta-cascos-34-cara-3-chasquido-capirotazo-arriba-vi-_JM,NA,NA,NA,NA,NA,#471725747,NA,NA,NA,NA,NA,NA,NA,NA,Rebatible
1331, Malla Pulpo Porta Casco Para Moto ,1.49,NA,2,4,12,124,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CHEGUZY,https://articulo.mercadolibre.cl/MLC-473347881-malla-pulpo-porta-casco-para-moto-_JM,NA,NA,NA,NA,NA,#473347881,NA,NA,NA,NA,NA,NA,NA,NA,NA
1332, Casco Moto Armad 606 Multiproposito Tour Norma Ecer2205 ,1.73,NA,0,988,12,144,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CLMETRO,https://articulo.mercadolibre.cl/MLC-491934105-casco-de-moto-accesorios-para-sombreros-ventosas-cuerno-deco-_JM,NA,NA,NA,NA,NA,#491934105,NA,NA,NA,NA,NA,NA,NA,NA,Integral
1333, Cascos Motocicleta 3/4 Cara 3 Chasquido Capirotazo Arriba Vi ,7.788,NA,0,8,12,649,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CARMOTORSPORTSCL,https://articulo.mercadolibre.cl/MLC-472349776-cascos-motocicleta-34-cara-3-chasquido-capirotazo-arriba-vi-_JM,NA,NA,NA,NA,NA,#472349776,NA,NA,NA,NA,NA,NA,NA,NA,Rebatible
1334, Casco De Moto Accesorios Para Sombreros Ventosas Cuerno Deco ,34.99,NA,1,20,12,2.916,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MOTOSHOW+CHILE,https://articulo.mercadolibre.cl/MLC-458486231-casco-moto-integral-saiko-reptile-negro-talla-x-l-espana-_JM,NA,NA,NA,NA,NA,#458486231,Negro,XL,Saiko,NA,Reptile,Integral,NA,NA,NA
1335, T001 De La Motocicleta Abierto Cara Casco Vendimia Estilo Pa ,56.113,NA,0,200,12,4.676,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/QHXSTOPCL,https://articulo.mercadolibre.cl/MLC-483560232-t001-de-la-motocicleta-abierto-cara-casco-vendimia-estilo-pa-_JM,NA,NA,NA,NA,NA,#483560232,NA,NA,no brand,NA,No Model,NA,NA,NA,Abierto
1336, Casco Moto Ls2 Ff390 Breaker Negro Matte ,108.99,NA,1,15,12,9.082,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MOTOXTREME.CL?brandId=329,https://articulo.mercadolibre.cl/MLC-466357792-casco-moto-ls2-ff390-breaker-negro-matte-_JM,NA,NA,NA,NA,NA,#466357792,"M,L,XL",,LS2,NEGRO MATTE,FF390 BREAKER,Integral,Unisex,1400 g,NA
1337, Casco Moto Integral Saiko Reptile Negro Talla X L España ,14.346,NA,0,78,12,1.196,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/COMPRATECHCL,https://articulo.mercadolibre.cl/MLC-465383009-casco-uv-lucha-contra-raspador-de-uv-motocicleta-del-escudo-_JM,NA,NA,NA,NA,NA,#465383009,NA,NA,No Brand,NA,NA,Integral,NA,NA,NA
1338, Bell Pit Boss Openface Casco De Moto Solid Black Xsmallsm ,177.949,NA,0,NA,6,29.658,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/AKAESCHILESPA,https://articulo.mercadolibre.cl/MLC-478709513-bell-pit-boss-openface-casco-de-moto-solid-black-xsmallsm-_JM,NA,NA,NA,NA,NA,#478709513,NA,NA,Bell,NA,Pit Boss,NA,NA,NA,Rebatible
1339, Casco Moto Oneal Challenger Wingman +lente Interior+pinlock ,89.99,NA,28,14,12,7.499,NA,Envío gratis a todo el país,NA,NA,5,8,https://perfil.mercadolibre.cl/REBELSPORTS.CL,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=YfivGP%2FCnNDZ2tsawG4t51JX1DVcQbJSOcSjG%2FYbPt1nXtlInvr1jAdx0gW6RJg%2FusVNq%2Ba61H5FEpBpRj7zy%2BiCuvZbOlm41yH%2FOFfiVM0gLZGkQVeFfAE4TIOGls5v9XOkWOan6NTRGk722srPzx05M%2FJZQV0iNrRyKai92XusUi6Bu4TnM3byQXrW4gkPFz3ToGHDoxvfjWY3cvdsyU5jYOcUsDFIJFBYAJuBhGmOSbzINgAGvVq1oHhXZT6FcIfIfQ5qKgJkJq1Do7fHltlKhdEpKgzB%2B0rPFWrQZjUwwfwO%2FJN5aZF7f5%2B6jpEfMzJFLwZspVhXwB3H4gw6%2FyGzj6fEP7yraopLllVNch%2FIkEg%2BpJGVpyvv8vpR%2FbXIHOHZhDxtiTRNoqdunNucuKkBqjoYozzjRk6SK0Dkq2HpRCAw05Z7W%2FmWsD2xFpGOwLB1tULaPh4eC5L6zGDLWNomfF8DrSzwEitPz7PGk6ygEnYcxm6otMR4TrvhTWMiMlhXECksq2NHE0QEjh3N%2Bn1EoFiVp4vfRGT25DNR68FNKf0zdgDzSeNVMlmxlp3WH35KYa8%2F6teaFCKhq5ysqCpAzdwChqSXxTpxSB8%2BuEZE7M5wqi5fXVtL5Spy81Y3rfjvBIvqc8aV7OyRG9Tki3SINomJXcMjlsNGW%2BNaNZGb1k9vrtJlSos0cKMCvXgDdIAqkdeGfDiM7LXBU%2F8bhBuueWwhry3g5EBALS1haISTXjAJ%2FNTH0uXnTi8lVsif5UJHu53DeORucGm%2F4JkHdXkVQTO%2Bc6iOoLUUt3T19pKoai4zCWGlRq9yhOaO6Bq0Hurky8wOEYJmEVBdOH7siQvHWj4F59ZVyYtT2RCGOsiciSjwoFyqXyKOrJWjQTHteKN2%2FtttK0IgZbC5BTi8Rt%2Fy5Dfp9rDhz%2Fw8rGD1VWrAwKYOfD3r%2BubdLppnx5ErXdwv26iKx%2FAXrnvlLdcDcIFAENiC1YFPPL8tzaBUR0ymEmghRBKZ12jW1diY2BQpr%2BBCcmG2nvEn9P%2Bn9Kldxm%2Fut2g3B%2BcXxa0rVyJKRnTuWJg4Q2pMoV%2BV00YHlZTLpKxNJ9t6mGOXMW5IXwiAUcYoeCoPZl2jKrq0IAaPmya8nVJ0dV0LUwe1wKW5FKUsCgTWDGyuyWXrT9qlzJJo4oPdiTsQlXx1%2FEZcsFhNp%2FwgKsA62S9XDgShU6FSewDCazHqWDdg%2BLZRiMENw%2FlyCAlTh53Rn6eNgOZFCHohWbWRVFq5TEwcKcyfC4vQ5VkFGHWSILgbnoXlMfHFGsl1LdY5WaM6U%2FiXFHPpPZ9bU9xprl7%2BAe9inXvAVVf1x5t%2BqoYzjISI%2F9ctRcSsRjEMH0fGKJFsg8KGJCHJSMORdpg0I9zBHWNownl5B3AASyCWGIMADH9Bel3UBBRM5EKca8SsmdsspUdtT8OOcVHwtyEoimXUCBoAtB%2BZ%2FCAIyWb8xN8jmfWEZGArvAGoHkhtM0cmflaDIipUTlS0joTpYEW8M0FmVYOY5vgoqOtDiVaUXGKxuvp4IfJXL96DWooJ%2FEoUEdL3fYvCcpU5t7kxqZcSsFryS2he3VQl3QB5eD37wzHESBuzzJp4yftWBiztY7Sw7tS8t4HVUVL8xCCXyvc99OejVHgdHWfgQhPD%2BdxkobFPGawvd%2BCVpZxJw7G6WTLKOu6Zsv6H03%2BwDSbLJCiCsiBqxZx5HVE%2Flwl5Dj0iOxGgz0m1PLvCgb9%2F0%2B0UyRgHxBBGDZvoOYJvB4SaiAE5S2i74OSgnQL515FgcDB1Ban3LNDDsvSaL3KYRI5c4kE%3D,8,0,0,0,0,#478911675,Negro,"S,M,L",O'Neal,Challenger,Wingman,Integral,NA,NA,NA
1340, Casco De Moto Jiekai Casco De Montar A Caballo Con Casco De ,18.748,NA,0,21,12,1.562,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/GLOBALBUYCL,https://articulo.mercadolibre.cl/MLC-486106425-casco-de-moto-jiekai-casco-de-montar-a-caballo-con-casco-de-_JM,NA,NA,NA,NA,NA,#486106425,NA,NA,Jiekai,NA,JK-512,NA,NA,NA,Abierto
1341, Casco Uv Lucha Contra Raspador De Uv Motocicleta Del Escudo ,9.335,NA,0,10,12,778,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/COMPRATECHCL,https://articulo.mercadolibre.cl/MLC-466949290-casco-moto-jiekai-abierto-cara-carreras-equitacion-vendimia-_JM,NA,NA,NA,NA,NA,#466949290,NA,NA,Jiekai,NA,"Black, Size M",Integral,NA,NA,NA
1342, Casco De Moto Hjc Is33 Ii Openface Blanco Grande ,194.857,NA,0,NA,6,32.476,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/AKAESCHILESPA,https://articulo.mercadolibre.cl/MLC-478709864-casco-de-moto-hjc-is33-ii-openface-blanco-grande-_JM,NA,NA,NA,NA,NA,#478709864,NA,NA,HJC Helmets,NA,NA,NA,NA,NA,Rebatible
1343, Casco Moto Oneal Challenger Crank N +lente Interior+pinlock ,89.99,NA,31,13,12,7.499,NA,Envío gratis a todo el país,NA,NA,5,1,https://perfil.mercadolibre.cl/REBELSPORTS.CL,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=zs5aavmulfFHNobhfxA81jbpyUAyyZaX4R9qQAhtFcYzbFKtYRcmnZs73ag4rVJdnpBNcv%2BDEpLNOrsApZ3DQo3x2siXwOVG0SweXqy3IDlsjuYhll%2FDi48eEiwd4XU%2FSvqOjNYo74QV2f6irDyUvPvAaprkQqh8wqz%2FMcUziIGWhN093KRj1LVPJEqhYl%2FYTbnSK7y7BE4%2BnycIUa1QCLC5mQoN%2BxPQXPDNy9Pn2GlNCQ%2B3Ipp3fDroRRLgHQN0YPXdi832HpQUGCM6LHWKUUKC17z4ERZal0oG4PmASoU9woN3WLD9Mp0RkY52tJieQ1uUHFOPdx8EURhUTtMmKBJvmmNMJAtJZ5QTsOl7S8287r6vDSzfj3kN9uvG%2BSQDu4eCGylJbyQL9AVfKn7X0V17%2BeBcc5ujMz2mhzHyUKz%2FyHscIPCOE7tpb%2B0z%2FnloCcqErydhuh6Py%2FI0AFGy4xxfapMEXO%2FmmVMiKVcAYqp4Xt%2FPNMudsrWhMuamR%2FWjtf2afbXXcY3qafSCpaLaQRIJMG%2FksH9PzBEwzCcXCPDOMnw%2BvqcqTd0S4pNy9D77TYlT3MPNoG%2Fd8sZn9Mj1gz94IzJO47s%2BBCT7bv1EKTiUrDRoVZTkUBRZBwtKKKksdTI24WVdd8hA8ggZu2io6Y%2FVIkq7jW%2F6J%2BXP0kQqWdKCL78n0OlMNdouQAk8EL35I3RGRHfGam5mo5ZTvCbisFmKMuEmt9GxtHRYISsU9tp6ChaSJXadWhvF7%2FbdHVkzrIFkXi8diF2RhvAvuLlI%2FQI197Sclype6Kiw0bydX2cJL7Xt3g2GrtnhDGElHTpmZqC4lQwA9%2FKDNAQyyFqO7kYRXnoXxqwDaYZj5RSO6edOc8jKxegPX68HxdCraZ8JRhn%2B1Yc97IAaBeChnHe0gVw7wBg5aMTsY9M6qU1YDxVDH%2BTFtdbM9S04U5HEdz3dnBN9WJ652flR90hmoOPhaSCl1oxfGB95hr%2FfsYu%2F5qyVfutNT97ATDXOzntFNydSQbp0jnN9KyX6BCA8w%2F8T6gyOEVNVwfGj1MvE59WNmqEDpF9tO4lGzeQbN27yguP3iEVaP%2BCs9vaoesnPmfwSzi%2Ftfeu8lhtHoFd8RdCqJ1jIEGL6h18jwSCa0KNu0eHUYNRGFxNuNXudNyy6JthOvOCP%2BgUf2RFGSdK21fxSL3ugGU2ug85uQ1kbK7I62HdtpzuZr3MWYCccdnwVjetSn4fPe2oN%2BU0TkYNX9OVsKMLqkksDp0fcQWfjwjkYZeauXhfGXJI6OQJau28JlpF8nHD0u3ykhY8bDkgCndcotq4E33HUftbFyIh%2FQr2rpXPh5NvWygYvpyMl51wzfF3ukFDHxI2W%2FW09LiW%2BlFPgRf3UE%2Blei0mSjPx1NJBBpelbiZqkkVckKWv4fkfTmnoX98K0QB8k7yFfu5brDiPp4OTVo6bNzx0TYwsvYjing7BH%2BIMq02GALoaUhqD8muaDxIRsPhK7tdF%2F%2Feu28A%2FHur3mFE47drbB149NZ%2B0ZM33MYY8qIgb63cxzsAIQ6ZwLlDmcY5huW44x7Q7wIRCzKUYwoEAlYKaRLvQZSVQFpXygjHb7SR1LTtR%2FCCULJ56bkflbtR8RkENTuL6rv9iAh6eK0M66kxVhEWgMcs9roz2oNcmeXJU6AXY4bdyz%2BdF4grnkEIgdq%2FsploJxhmwL%2B1ih29CZqXf9sR7UvVYUl9K8DUObQEmuOvy8Zzzdwf%2FwnsujbtWZd1jweXgp%2FqpV9hL9jGDibEYNtoXEVoQ%2FsNC2XjCThQoqpiNTx1e%2FnPKZztI%3D,1,0,0,0,0,#478913019,Negro,"S,L",O'Neal,Challenger,Crank,Integral,NA,NA,NA
1344, Casco Moto Jiekai Abierto Cara Carreras Equitación Vendimia ,5.734,NA,0,6,12,478,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/SUNTEKSTORECL,https://articulo.mercadolibre.cl/MLC-476143316-236-gradiente-rampa-casco-trenzas-cola-de-caballo-motoc-_JM,NA,NA,NA,NA,NA,#476143316,NA,NA,Unbranded,NA,NA,Integral,NA,NA,NA
1345, Casco Moto Shiro Sh-881 Motegi Amarillo Fluor ,64.99,NA,1,8,6,10.832,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/YAMAHA+OFICIAL?brandId=146,https://articulo.mercadolibre.cl/MLC-452034406-casco-moto-shiro-sh-881-motegi-amarillo-fluor-_JM?searchVariation=33930568995,NA,NA,NA,NA,NA,#452034406,Amarillo,"S,M",Shiro,NA,SH-881,Integral,NA,1.39 g,NA
1346, Casco De Moto Medio Rostro Abierto Casco De Proteccin De ,12.74,NA,0,200,12,1.062,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ANDOERCL,https://articulo.mercadolibre.cl/MLC-489409032-casco-de-moto-medio-rostro-abierto-casco-de-proteccin-de-_JM,NA,NA,NA,NA,NA,#489409032,NA,NA,NA,NA,NA,NA,Unisex,550 g,Abierto
1347, 23.6 \ Gradiente Rampa Casco Trenzas / Cola De Caballo Motoc ,6.712,NA,0,10,12,559,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ELECTRONICSSHOPCL,https://articulo.mercadolibre.cl/MLC-492768456-motocicleta-aleman-mitad-casco-biker-crucero-helicoptero-dot-_JM,NA,NA,NA,NA,NA,#492768456,NA,NA,NA,NA,NA,Integral,NA,NA,NA
1348, Cascos De Moto Y Deportes De Motor Ckx 509833 ,118.848,NA,0,100,6,19.808,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/IMPOGLOBAL.COM,https://articulo.mercadolibre.cl/MLC-486322109-cascos-de-moto-y-deportes-de-motor-ckx-509833-_JM,NA,NA,NA,NA,NA,#486322109,NA,NA,NA,NA,NA,Rebatible,NA,NA,NA
1349," Agv K5 - Casco De Motocicleta Para Adultos, Color Amarillo/r ",269.99,NA,0,3,12,22.499,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-465882828-agv-k5-casco-de-motocicleta-para-adultos-color-amarillor-_JM,NA,NA,NA,NA,NA,#465882828,NA,NA,AGV,NA,NA,NA,NA,NA,NA
1350, Motocicleta Alemán Mitad Casco Biker Crucero Helicóptero Dot ,89.99,NA,0,NA,12,7.499,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.cl/COMERCIALMTBXLTDA,https://articulo.mercadolibre.cl/MLC-457114015-casco-moto-bell-qualifier-blaze-flour-mtbx-_JM,NA,NA,NA,NA,NA,#457114015,NA,NA,Bell,NA,Qualifier,NA,NA,1500 g,Integral
1351, Cascos De Moto Y Deportes De Motor Thx B07f2fp3pk ,33.926,NA,0,NA,6,5.654,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/IMPOGLOBAL.COM,https://articulo.mercadolibre.cl/MLC-486325138-cascos-de-moto-y-deportes-de-motor-thx-b07f2fp3pk-_JM,NA,NA,NA,NA,NA,#486325138,NA,NA,NA,NA,NA,NA,NA,NA,Rebatible
1352, Casco Moto Bell Qualifier Blaze Flour / Mtbx ,116.99,NA,0,3,12,9.749,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-465879723-casco-para-motocicleta-para-ninos-dotyema-ym-211motocros-_JM,NA,NA,NA,NA,NA,#465879723,NA,NA,Yema,NA,YM-211,NA,NA,NA,Integral
1353," Casco Para Motocicleta Con Lentes Harley, Bufanda, Visera ",12.499,NA,0,200,12,1.042,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ANDOERCL,https://articulo.mercadolibre.cl/MLC-489495235-casco-para-motocicleta-con-lentes-harley-bufanda-visera-_JM,NA,NA,NA,NA,NA,#489495235,NA,NA,NA,NA,NA,Abierto,Unisex,NA,NA
1354, Agv K3 rossi Donkey Motocicleta Casco Azul S Pequeño Up Shop ,345.99,NA,0,3,12,28.832,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-470769391-agv-k3rossi-donkey-motocicleta-casco-azul-s-pequeno-up-shop-_JM,NA,NA,NA,NA,NA,#470769391,NA,NA,AGV,K-3,K-3,Cross,NA,4.6 lb,NA
